N	2gram	Vygotskiy__1	VeschiIm
536	сказывается в	1	1
537	метод на	1	1
538	в это	1	1
539	в них	2	1
540	но вся	1	1
541	она и	1	1
542	далеко не	2	1
543	но лишь	1	1
544	не всегда	2	1
545	всегда и	1	1
546	и вне	1	1
547	и значения	1	1
548	человек имеет	1	1
549	всякого сомнения	1	1
550	она была	1	1
551	увидим как	1	1
552	и того	1	1
553	но почему	1	1
554	со всей	1	1
555	одного и	2	1
556	нас не	1	1
557	именно и	2	1
558	и без	2	1
559	уже к	1	1
560	представить себе	3	1
561	в котором	4	1
562	представление о	3	1
563	с первой	1	1
564	в отличие	3	1
565	свой смысл	1	1
566	строго говоря	1	1
567	результате этого	1	1
568	стало быть	2	1
569	поэтому в	1	1
570	единство и	1	1
571	и останется	1	1
572	совершенно иначе	1	1
573	этих моментов	1	1
574	к нашему	1	1
575	тем самым	2	1
576	не могли	1	1
577	с такими	1	1
578	даже в	2	1
579	той которая	1	1
580	случае мы	1	1
581	нас к	1	1
582	и очень	2	1
583	что сущность	1	1
584	и науки	1	1
585	чистом виде	3	1
586	и какие	1	1
587	что эта	3	1
588	что с	2	1
589	иной раз	1	1
590	имеет свое	1	1
591	есть прежде	1	1
592	дело не	1	1
593	что наука	1	1
594	уже из	1	1
595	к новым	1	1
596	без остатка	2	1
597	с и	5	1
598	эта внутренняя	2	1
599	и восприятия	1	1
600	нам и	1	1
601	нами задачи	1	1
602	что самое	3	1
603	явление в	1	1
604	видим что	2	1
605	это слово	1	1
606	сводится к	1	1
607	в сознании	2	1
608	которое не	1	1
609	только с	1	1
610	уже и	2	1
611	и делает	1	1
612	в каком	2	1
613	которую не	1	1
614	применения и	1	1
615	как всякое	1	1
616	не могут	3	1
617	могут быть	11	1
618	понимание но	1	1
619	уже было	1	1
620	анализа и	1	1
621	понять что	1	1
622	что красота	1	1
623	а можно	1	1
624	которая есть	1	1
625	отказаться от	2	1
626	утверждать что	5	1
627	всегда в	1	1
628	в применении	2	1
629	им в	3	1
630	нас от	1	1
631	в конце	3	1
632	как не	1	1
633	на нем	1	1
634	же сущность	1	1
635	на основе	2	1
636	только при	3	1
637	и от	2	1
638	как по	1	1
639	такое в	1	1
640	только не	3	1
641	с самого	1	1
642	то время	5	1
643	в пределах	1	1
644	и анализ	1	1
645	идет речь	1	1
646	однако если	1	1
647	выражения и	2	1
648	то как	1	1
649	что у	3	1
650	расцвета и	1	1
651	к исследованию	1	1
652	на нее	1	1
653	здесь как	1	1
654	подойти к	2	1
655	который я	1	1
656	быть может	1	1
657	другое дело	1	1
658	быть или	1	1
659	образ или	1	1
660	она резко	1	1
661	говорят что	1	1
662	все дело	2	1
663	о нем	1	1
664	важно и	1	1
665	искусства и	15	1
666	вот почему	1	1
667	то они	1	1
668	существенной и	1	1
669	почему же	1	1
670	а также	1	1
671	ли она	1	1
672	самому себе	2	1
673	и субъект	1	1
674	нас в	2	1
675	самой по	1	1
676	суть не	1	1
677	и всякая	1	1
678	нуждается в	3	1
679	бы представить	1	1
680	которые совершенно	1	1
681	направлений в	2	1
682	вслед за	6	1
683	резко отличается	1	1
684	что бы	1	1
685	сравнение с	1	1
686	и полное	1	1
687	что здесь	2	1
688	этом смысле	2	1
689	этот метод	2	1
690	одного из	1	1
691	содержится в	1	1
692	но с	1	1
693	в двух	1	1
694	в какой	5	1
695	тем или	2	1
696	которое мы	1	1
697	и так	4	1
698	деле не	1	1
699	и планомерно	1	1
700	никак нельзя	2	1
701	к смыслу	1	1
702	процессов в	1	1
703	не было	3	1
704	в выражении	1	1
705	таком понимании	1	1
706	с одной	5	1
707	для всех	4	1
708	конечно не	1	1
709	не можем	3	1
710	и у	4	1
711	себя самые	1	1
712	вместить в	1	1
713	оно в	1	1
714	формула о	1	1
715	является не	1	1
716	от других	2	1
717	интеллектуальных моментов	1	1
718	внутри самого	1	1
719	должно иметь	1	1
720	при помощи	20	1
721	между обоими	1	1
722	зрения на	2	1
723	очевидно что	6	1
724	к чему-то	2	1
725	структуры и	1	1
726	всяком случае	6	1
727	слова в	3	1
728	сами по	1	1
729	и должна	1	1
730	вовсе не	6	1
731	части и	1	1
732	и утверждение	1	1
733	у него	4	1
734	этими словами	2	1
735	она будет	1	1
736	своем существе	1	1
737	что та	1	1
738	явлений в	1	1
739	существовать как	1	1
740	с искусством	1	1
741	и вместе	2	1
742	ее на	1	1
743	в других	1	1
744	это сравнение	1	1
745	но из	1	1
746	а самое	1	1
747	только у	1	1
748	до сих	3	1
749	же самым	1	1
750	оно будет	1	1
751	которых мы	1	1
752	к которым	3	1
753	мы еще	1	1
754	д то	1	1
755	говорит о	2	1
756	по тем	1	1
757	одной стороны	6	1
758	и самый	1	1
759	зависит от	1	1
760	к таким	1	1
761	его как	1	1
762	как ни	1	1
763	же точно	3	1
764	когда она	2	1
765	связь которая	1	1
766	я хочу	1	1
767	стороны в	1	1
768	границы между	1	1
769	даже такие	1	1
770	всем что	1	1
771	к другой	1	1
772	верно что	1	1
773	совершенно в	1	1
774	следовательно что	1	1
775	нечто гораздо	1	1
776	различения и	2	1
777	их к	1	1
778	из которых	3	1
779	он говорит	1	1
780	той и	1	1
781	если на	1	1
782	смысле этого	2	1
783	ее чистом	2	1
784	применении к	2	1
785	и объективная	1	1
786	метода и	1	1
787	расстояние между	1	1
788	и основной	1	1
789	вокруг себя	1	1
790	из этой	1	1
791	по существу	4	1
792	может считаться	2	1
793	степени что	1	1
794	и другой	3	1
795	в состоянии	3	1
796	какие угодно	1	1
797	лежит в	1	1
798	указанием на	1	1
799	в изучении	2	1
800	или хотя	1	1
801	поэтому когда	1	1
802	этого слова	4	1
803	слова есть	1	1
804	психики а	1	1
805	слова и	1	1
806	и тому	1	1
807	в любом	1	1
808	как из	1	1
809	новое понимание	1	1
810	установки и	1	1
811	сих пор	3	1
812	оба они	1	1
813	этого метода	1	1
814	природу и	1	1
815	стоит только	2	1
816	не знаем	2	1
817	но для	1	1
818	к другим	2	1
819	понятий и	2	1
820	вообще есть	1	1
821	переживания и	1	1
822	совершенно верно	2	1
823	не является	5	1
824	это новое	2	1
825	являются не	2	1
826	мысль есть	1	1
827	это можно	2	1
828	или в	1	1
829	его с	1	1
830	об искусстве	2	1
831	тот кто	2	1
832	эта точка	1	1
833	есть данное	1	1
834	ее и	2	1
835	и новое	1	1
836	и смысл	1	1
837	как явление	1	1
838	конце концов	3	1
839	мы должны	1	1
840	всем другим	1	1
841	зрения в	1	1
842	и отвечает	1	1
843	одной из	1	1
844	только как	1	1
845	другой стороны	5	1
846	дело с	3	1
847	что мало	1	1
848	это положение	1	1
849	религии и	1	1
850	самой же	1	1
851	мы увидим	4	1
852	от природы	1	1
853	из этого	2	1
854	только о	2	1
855	мысли но	2	1
856	теории не	1	1
857	самое и	1	1
858	в действительности	1	1
859	к чисто	1	1
860	которым они	1	1
861	но эти	1	1
862	к этой	2	1
863	как таковое	2	1
864	образ в	1	1
865	это понятие	1	1
866	к этому	4	1
867	думать что	1	1
868	в таком	3	1
869	гораздо более	2	1
