N	2gram	Potebnia_M_3	formyVre
222	в своей	2	2
223	он должен	1	2
224	с точки	1	2
225	место в	3	2
226	не к	4	2
227	в которых	2	2
228	но он	1	2
229	друг другу	1	2
230	есть именно	1	2
231	том же	2	2
232	по себе	16	2
233	раз и	1	2
234	два образа	1	2
235	тогда когда	9	2
236	того и	1	2
237	это то	1	2
238	но очень	1	2
239	к ней	5	2
240	во всем	1	2
241	буквальном смысле	2	2
242	этот образ	4	2
243	в каком	5	2
244	все то	1	2
245	есть только	5	2
246	оно не	4	2
247	в буквальном	2	2
248	как по	1	2
249	с самого	1	2
250	те же	6	2
251	здесь как	3	2
252	во многом	2	2
253	можно только	2	2
254	и вообще	3	2
255	с ним	6	2
256	в глаза	1	2
257	единства и	1	2
258	связь между	2	2
259	внешнее и	1	2
260	там где	3	2
261	того что	18	2
262	в стороне	1	2
263	есть в	3	2
264	уже в	5	2
265	если мы	1	2
266	речи в	1	2
267	его и	1	2
268	ни с	1	2
269	никто не	3	2
270	отношение к	2	2
271	к ним	1	2
272	отличие от	1	2
273	тем что	7	2
274	не были	2	2
275	и даже	2	2
276	даже не	1	2
277	с другой	7	2
278	я был	1	2
279	далеко не	4	2
280	еще и	1	2
281	одной стороны	3	2
282	принадлежит не	1	2
283	что мы	8	2
284	здесь только	3	2
285	но оно	6	2
286	тождество с	1	2
287	его на	1	2
288	к своему	2	2
289	в данном	1	2
290	слова и	5	2
291	в более	1	2
292	не является	1	2
293	уже на	2	2
294	и может	3	2
295	человек и	1	2
296	для нас	20	2
297	мы должны	4	2
298	ее в	1	2
299	или не	1	2
300	все только	1	2
301	была бы	4	2
302	равно как	1	2
303	в свою	3	2
304	нет но	1	2
305	в которой	3	2
306	и эта	1	2
307	можно назвать	1	2
308	и наиболее	1	1
309	я и	3	1
310	разных времен	1	1
311	одним из	1	1
312	до него	1	1
313	все остальное	1	1
314	он может	1	1
315	звено цепи	1	1
316	и есть	3	1
317	далее и	2	1
318	которое мы	2	1
319	тем же	4	1
320	собою в	1	1
321	по его	1	1
322	со всех	1	1
323	и конечно	1	1
324	сказанного ясно	1	1
325	бы в	2	1
326	миру и	1	1
327	бы например	2	1
328	и совсем	1	1
329	его только	2	1
330	который был	1	1
331	оно вообще	1	1
332	на себе	1	1
333	не вполне	1	1
334	как я	1	1
335	из того	2	1
336	не знают	1	1
337	время жизни	1	1
338	и он	1	1
339	всех сторон	1	1
340	центр образа	1	1
341	он был	1	1
342	он сам	1	1
343	без которой	1	1
344	остались бы	1	1
345	внешний и	1	1
346	и человеческой	2	1
347	самом деле	2	1
348	данном случае	1	1
349	знающего только	1	1
350	то он	2	1
351	но как	2	1
352	мы нашли	1	1
353	явлений и	2	1
354	эта особенность	1	1
355	его во	1	1
356	есть по	1	1
357	таким-то образом	1	1
358	его разными	1	1
359	существование в	2	1
360	мышление как	1	1
361	человек может	2	1
362	же мало	1	1
363	всех ее	1	1
364	и я	1	1
365	и следствия	1	1
366	независимо от	5	1
367	значение его	1	1
368	о жизни	1	1
369	это был	1	1
370	что касается	1	1
371	перед нами	2	1
372	не сливается	1	1
373	могли бы	1	1
374	может получить	1	1
375	и наконец	2	1
376	один ряд	1	1
377	я хотя	1	1
378	себе не	4	1
379	увидим что	1	1
380	вносит в	1	1
381	сливается с	2	1
382	та же	2	1
383	из жизни	1	1
384	что это	4	1
385	есть для	5	1
386	бы не	4	1
387	из этих	9	1
388	которые в	1	1
389	тоже не	1	1
390	но без	2	1
391	в этой	2	1
392	такое значение	1	1
393	человеке и	2	1
394	и тот	2	1
395	уже разложение	1	1
396	мира но	1	1
397	на то	2	1
398	не могла	2	1
399	человек не	2	1
400	не следует	5	1
401	оно было	1	1
402	стремится к	1	1
403	явлениях в	1	1
404	она входит	1	1
405	в понимании	1	1
406	образа в	4	1
407	в корне	1	1
408	в человеческой	3	1
409	и свойства	1	1
410	но вместе	4	1
411	будем говорить	1	1
412	с чем	1	1
413	такого же	1	1
414	форма в	4	1
415	здесь мы	1	1
416	касается до	1	1
417	могла бы	2	1
418	в первых	1	1
419	главным образом	1	1
420	в совершенно	1	1
421	действует на	5	1
422	в мире	1	1
423	конечно в	1	1
424	них не	1	1
425	свойств и	2	1
426	это было	3	1
427	особенно в	1	1
428	самих и	1	1
429	то увидим	1	1
430	люди не	1	1
431	она и	1	1
432	мы относим	2	1
433	в самую	1	1
434	бы было	2	1
435	которой он	1	1
436	нигде не	1	1
437	форма и	1	1
438	должно быть	5	1
439	оно нас	1	1
440	в один	4	1
441	и тогда	3	1
442	себе все	1	1
443	в эту	1	1
444	во время	2	1
445	которым человек	1	1
446	и при	4	1
447	таким же	1	1
448	в народной	1	1
449	нас не	1	1
450	не столько	2	1
451	в первый	1	1
452	миф о	1	1
453	есть к	3	1
454	следовательно принадлежит	1	1
455	и другого	1	1
456	что единство	1	1
457	единство и	2	1
458	образом и	3	1
459	другом и	1	1
460	с такою	1	1
461	и более	1	1
462	есть еще	3	1
463	с такими	1	1
464	не должно	1	1
465	произведений искусства	1	1
466	что этот	1	1
467	человека но	1	1
468	это внутреннее	1	1
469	что происходит	1	1
470	человека есть	1	1
471	в таких	1	1
472	ничего нового	1	1
473	она не	2	1
474	виду что	1	1
475	назвать аналитическим	1	1
476	как о	2	1
477	определенности и	1	1
478	нас и	1	1
479	тесная связь	1	1
480	из сказанного	2	1
481	и сама	1	1
482	как его	1	1
483	например что	1	1
484	когда они	1	1
485	из ряда	1	1
486	это с	1	1
487	находится в	1	1
488	следовательно и	1	1
489	области где	1	1
490	них только	1	1
491	внутреннего единства	1	1
492	своей природе	1	1
493	и после	2	1
494	это слово	4	1
495	ним но	1	1
496	не нужен	1	1
497	здесь же	1	1
498	природы то	1	1
499	с другом	1	1
500	то должны	1	1
501	и со	1	1
502	с которой	1	1
503	пока не	1	1
504	ни был	1	1
505	про себя	1	1
506	отличается от	1	1
507	что оно	11	1
508	его с	2	1
509	для его	1	1
510	в каждом	3	1
511	него как	1	1
512	мы привели	1	1
513	и самое	2	1
514	приходит к	1	1
515	значение чем	1	1
516	свою очередь	3	1
517	служит только	1	1
518	след в	1	1
519	своего мира	1	1
520	и получает	2	1
521	безразлично для	1	1
522	возвращаться в	1	1
523	так в	2	1
524	свободу и	1	1
525	на том	1	1
526	часть его	2	1
527	из всего	1	1
528	было в	1	1
529	сами эти	1	1
530	и каждый	1	1
531	оно как	1	1
532	в новом	2	1
533	этим в	1	1
534	свойств человека	1	1
535	этой жизни	1	1
536	образом в	3	1
537	но здесь	1	1
538	можно бы	4	1
539	чем они	1	1
540	и здесь	1	1
541	и т.д	1	1
542	о том	2	1
543	не перед	1	1
544	все содержание	1	1
545	находятся в	1	1
546	или на	2	1
547	форма как	1	1
548	мы понимаем	1	1
549	значение во	1	1
550	сила или	1	1
551	все в	2	1
552	места и	1	1
553	и состав	1	1
554	на ее	1	1
555	от них	2	1
556	не чувствует	1	1
557	когда оно	1	1
558	на одном	1	1
559	и степень	1	1
560	но нельзя	1	1
561	каков бы	1	1
562	даже на	1	1
563	в ту	1	1
564	и разных	1	1
565	оттенки в	1	1
566	эти последние	2	1
567	здесь от	1	1
568	бросается в	1	1
569	тот же	1	1
570	время когда	1	1
571	и представляет	1	1
572	что он	6	1
573	что даже	4	1
574	уже одно	1	1
575	типа на	1	1
576	целого и	1	1
577	должен быть	1	1
578	же стихии	1	1
579	на мир	2	1
580	вопрос об	2	1
581	по этому	1	1
582	определение в	1	1
583	человека с	1	1
584	себя в	1	1
585	так что	7	1
586	события и	1	1
587	обо всем	1	1
588	с нею	2	1
589	носит в	1	1
590	том самом	1	1
591	его самосознание	1	1
592	следует за	1	1
593	или даже	1	1
594	при помощи	1	1
595	из них	6	1
596	смерти и	1	1
597	где бы	1	1
598	к содержанию	3	1
599	не связанных	1	1
600	но нет	1	1
601	могло бы	1	1
602	сами по	1	1
603	произведения и	1	1
604	и искусства	1	1
605	при всей	1	1
606	мы можем	3	1
607	должны будем	3	1
608	оно ничего	1	1
609	она имеет	1	1
610	отдельного человека	1	1
611	от механического	1	1
612	тут же	2	1
613	явлений в	1	1
614	которой нет	1	1
615	явления природы	1	1
616	на деле	5	1
617	это будет	1	1
618	что человек	2	1
619	бы эти	1	1
620	с судьбою	1	1
621	сама по	2	1
622	и люди	1	1
623	к более	1	1
624	читать про	1	1
625	притом не	2	1
626	то и	6	1
627	самое слово	2	1
628	бы назвать	1	1
629	не на	1	1
630	с которым	1	1
631	от мира	1	1
632	также с	1	1
633	но есть	1	1
634	на которые	1	1
635	если не	4	1
636	есть одно	2	1
637	между собою	6	1
638	почти ничего	1	1
639	природы даже	1	1
640	начиная с	1	1
641	не дается	4	1
642	и ограниченность	1	1
643	эта идея	1	1
644	и приобретает	1	1
645	значение она	1	1
646	по своему	2	1
647	и вот	1	1
648	я так	1	1
649	она есть	1	1
650	когда мы	2	1
651	в последнем	3	1
652	смысле этого	7	1
653	человека то	2	1
654	самого себя	3	1
655	к образу	1	1
656	в словах	3	1
657	образ и	6	1
658	происхождения и	1	1
659	об особенностях	1	1
660	в ряду	3	1
661	друг с	1	1
662	ко мне	1	1
663	все наше	1	1
664	этого слова	11	1
665	не вносит	1	1
666	с любовью	2	1
667	и наши	1	1
668	природу и	1	1
669	и оно	3	1
670	между прочим	1	1
671	могло существовать	1	1
672	этим объясняется	1	1
673	слова но	2	1
674	ее содержания	1	1
675	тем и	3	1
676	не существует	3	1
677	и от	4	1
678	не подлежит	2	1
679	ему удается	1	1
680	каким он	1	1
681	в данное	1	1
682	на первый	1	1
683	но эти	1	1
684	него вовсе	1	1
685	от него	2	1
686	из себя	2	1
687	связанных между	1	1
688	тем более	4	1
689	во французском	1	1
690	от всего	3	1
691	же оно	1	1
692	на одно	1	1
693	самому и	1	1
694	своего народа	1	1
695	он видит	1	1
696	с людьми	1	1
697	его к	2	1
698	с ними	1	1
699	слово в	4	1
700	другу но	1	1
701	первый раз	1	1
702	в птицу	1	1
703	именно не	1	1
704	забывать что	1	1
705	на ней	1	1
706	для которой	1	1
707	время с	1	1
708	в искусстве	3	1
709	гораздо более	1	1
