N	2gram	Potebnia_M_3	FransuaR
527	и там	1	1
528	эти последние	2	1
529	сложившихся в	1	1
530	здесь все	1	1
531	есть тот	1	1
532	этого слова	11	1
533	с этой	2	1
534	или с	2	1
535	слова и	5	1
536	нечто совершенно	1	1
537	голову и	1	1
538	известное нам	1	1
539	сих пор	3	1
540	истории но	1	1
541	в более	1	1
542	не знаем	3	1
543	происходит в	1	1
544	время его	1	1
545	которая в	1	1
546	к одной	3	1
547	для нас	20	1
548	с высоты	1	1
549	от всего	3	1
550	только что	8	1
551	том случае	1	1
552	под ним	2	1
553	не дает	2	1
554	в системе	2	1
555	и начинается	1	1
556	в народной	1	1
557	в свою	3	1
558	как ряд	1	1
559	первый раз	1	1
560	почему он	1	1
561	равно как	1	1
562	на это	4	1
563	в действительности	5	1
564	что в	17	1
565	разговоре с	1	1
566	как слово	3	1
567	случае если	1	1
568	в таком	3	1
569	все что	4	1
