N	2gram	Medvedev_F_2	Problema
246	за пределы	1	2
247	что они	4	2
248	сама по	1	2
249	всю эту	1	2
250	является только	1	2
251	что во	1	2
252	что именно	2	2
253	все же	8	2
254	и где	1	2
255	более или	1	2
256	то в	2	2
257	со своей	2	2
258	что это	3	2
259	ни одна	2	2
260	что к	1	2
261	если он	1	2
262	он не	6	2
263	не к	2	2
264	в корне	7	2
265	том чтобы	1	2
266	в понятии	2	2
267	как они	4	2
268	не будет	2	2
269	и может	3	2
270	его в	3	2
271	но именно	3	2
272	кажется что	1	2
273	не чем	1	2
274	для них	3	2
275	далеко не	1	2
276	или менее	1	2
277	в котором	2	2
278	обработке и	2	2
279	и понятия	1	2
280	не будем	1	2
281	иным как	1	2
282	не тем	1	2
283	не могли	2	2
284	значимость в	1	2
285	бы быть	1	2
286	того же	1	2
287	но они	1	2
288	дело в	1	2
289	того чтобы	3	2
290	и по	2	2
291	и притом	1	2
292	к ней	1	2
293	во всем	1	2
294	нами отнюдь	1	2
295	есть только	2	2
296	во все	1	2
297	и полной	1	2
298	для его	1	2
299	они и	1	2
300	для себя	1	2
301	и это	2	2
302	мы его	1	2
303	настолько что	1	2
304	это будет	1	2
305	ее элементы	1	2
306	художественным произведением	1	2
307	в пределах	12	2
308	и совершенно	2	2
309	можно только	1	2
310	для этого	2	2
311	понять как	1	2
312	только так	2	2
313	чтения или	1	2
314	и являются	1	2
315	произведения только	1	2
316	который является	1	2
317	художественной структуры	1	2
318	учения о	1	2
319	в значительной	3	2
320	не раз	1	2
321	это было	3	2
322	с его	11	2
323	работе мы	1	2
324	вся эта	1	2
325	теперь уже	1	2
326	мы ни	2	2
327	в литературе	1	2
328	том как	1	2
329	тот же	1	2
330	с ними	2	2
331	то он	1	2
332	по этому	2	2
333	только на	3	2
334	в конкретной	1	2
335	является не	2	2
336	то только	1	2
337	не сам	1	2
338	никто не	1	2
339	сами по	2	2
340	в конце	2	2
341	этого понятия	1	2
342	в других	7	2
343	без всякой	3	2
344	в самом	16	2
345	не обязательно	1	2
346	а именно	2	2
347	и прежде	3	2
348	как же	1	2
349	что иное	1	2
350	это все	1	2
351	говорит о	1	2
352	а наоборот	3	2
353	и непосредственно	1	2
354	все время	6	2
355	была бы	3	2
356	о необходимости	1	2
357	что перед	1	2
358	общего с	1	2
359	к своему	1	2
360	чем иным	1	2
361	был в	1	2
362	том смысле	3	2
363	как предмет	2	2
364	произведения искусства	2	2
365	из себя	1	2
366	еще более	5	2
367	не что	1	2
368	можно назвать	1	2
369	и наиболее	1	1
370	и методы	2	1
371	как известно	1	1
372	можно говорить	2	1
373	эти функции	2	1
374	говоря о	1	1
375	но особенно	1	1
376	одним из	1	1
377	таком случае	1	1
378	связана с	1	1
379	становится в	2	1
380	но тогда	1	1
381	художественных произведений	1	1
382	силы и	1	1
383	наоборот только	2	1
384	изображения и	1	1
385	тем же	3	1
386	к другому	2	1
387	и до	3	1
388	ведь и	1	1
389	таком виде	1	1
390	и должен	1	1
391	каким мы	1	1
392	входящих в	1	1
393	идеей и	1	1
394	в подавляющем	1	1
395	же как	3	1
396	при анализе	2	1
397	что если	1	1
398	и тут	1	1
399	ясности и	2	1
400	вопрос о	1	1
401	гуманитарных наук	1	1
402	продолжает существовать	1	1
403	такие произведения	1	1
404	не была	2	1
405	большинство из	1	1
406	от всякого	2	1
407	почти исключительно	1	1
408	и самой	1	1
409	однако делается	1	1
410	себе что	1	1
411	теории литературы	1	1
412	это время	2	1
413	на них	1	1
414	время в	1	1
415	бы то	1	1
416	или во	1	1
417	к нулю	1	1
418	подходить к	1	1
419	и практическое	1	1
420	совсем не	2	1
421	особенно если	1	1
422	а тем	1	1
423	мы будем	1	1
424	жить и	1	1
425	характер они	1	1
426	и все-таки	1	1
427	только потому	1	1
428	значение и	3	1
429	если в	3	1
430	должны были	2	1
431	конкретной жизни	1	1
432	методы их	1	1
433	отношение к	2	1
434	легче и	1	1
435	оказывается не	1	1
436	из возможных	1	1
437	как к	3	1
438	всей этой	1	1
439	и всецело	1	1
440	берется не	1	1
441	даже просто	1	1
442	всего как	1	1
443	в действительности	1	1
444	как таковое	4	1
445	и хотя	1	1
446	в этот	1	1
447	них как	1	1
448	от чего	1	1
449	здесь ярко	1	1
450	смыслом а	3	1
451	в целом	3	1
452	бы сказать	1	1
453	он в	2	1
454	бы не	1	1
455	из этих	3	1
456	его же	1	1
457	действительности а	2	1
458	думать что	1	1
459	особенно ясным	1	1
460	с их	1	1
461	им в	1	1
462	с художественной	1	1
463	но ведь	3	1
464	как он	1	1
465	на то	1	1
466	но на	1	1
467	в единстве	2	1
468	сам предмет	1	1
469	выделить в	1	1
470	они в	1	1
471	и еще	1	1
472	нее и	1	1
473	в принципе	1	1
474	у толстого	2	1
475	его от	4	1
476	мы например	1	1
477	всего то	1	1
478	с сожалением	1	1
479	поскольку она	1	1
480	от нее	4	1
481	больше всего	1	1
482	то ни	2	1
483	не скажет	1	1
484	тем в	1	1
485	то чтобы	1	1
486	связанные с	1	1
487	области гуманитарных	1	1
488	от изображения	1	1
489	разница между	2	1
490	содержания но	1	1
491	действительности в	1	1
492	он есть	1	1
493	моменты в	1	1
494	было с	1	1
495	и соответствующих	1	1
496	и основные	1	1
497	например с	1	1
498	отличать от	1	1
499	здесь это	1	1
500	он является	1	1
501	рядом с	1	1
502	подавляющем большинстве	1	1
503	чем в	1	1
504	и идейности	1	1
505	должно быть	2	1
506	как таковой	3	1
507	смысл и	2	1
508	только тем	2	1
509	на первый	2	1
510	приобретают то	1	1
511	и при	1	1
512	при изучении	1	1
513	в такой	2	1
514	в их	6	1
515	себе а	2	1
516	не как	4	1
517	от его	2	1
518	которые в	1	1
519	для которых	1	1
520	в россии	1	1
521	в своих	1	1
522	именно так	1	1
523	даже в	2	1
524	что эта	2	1
525	и вся	1	1
526	тому что	2	1
527	раз и	4	1
528	этой области	1	1
529	иной раз	1	1
530	быть лишь	1	1
531	и против	1	1
532	во главе	1	1
533	литературы как	1	1
534	противники и	1	1
535	элементов но	1	1
536	с теми	2	1
537	самого начала	2	1
538	ее с	2	1
539	к этим	1	1
540	но что	1	1
541	из их	1	1
542	иметь в	1	1
543	чем не	1	1
544	и прочие	1	1
545	никогда не	2	1
546	ничего не	4	1
547	есть разница	1	1
548	это то	1	1
549	конструкции но	1	1
550	на ряде	1	1
551	только с	1	1
552	так то	1	1
553	в основе	5	1
554	разнообразны и	1	1
555	уже о	1	1
556	следовательно от	1	1
557	в общую	1	1
558	не могут	7	1
559	содержанию и	2	1
560	могут быть	6	1
561	только еще	1	1
562	всего в	2	1
563	на читателя	1	1
564	что оно	4	1
565	что уже	1	1
566	в каждом	1	1
567	если же	2	1
568	поставить вопрос	2	1
569	этих сторон	1	1
570	можно и	3	1
571	свою очередь	1	1
572	и сами	1	1
573	всего этого	5	1
574	мыслить и	1	1
575	уже потому	1	1
576	категории являются	1	1
577	уже с	1	1
578	только то	1	1
579	с самого	2	1
580	отвлечься от	3	1
581	на свой	1	1
582	и сам	1	1
583	то как	1	1
584	особенно в	3	1
585	произведения не	3	1
586	сам он	2	1
587	не ради	2	1
588	в научном	1	1
589	когда в	1	1
590	это только	1	1
591	представлений и	1	1
592	мы в	2	1
593	в эпоху	2	1
594	стремление к	1	1
595	находится в	2	1
596	и нужно	2	1
597	же необходимо	1	1
598	и здесь	3	1
599	о поэтическом	4	1
600	действительности но	1	1
601	и поэтому	1	1
602	настоящее время	1	1
603	как ее	3	1
604	одного из	3	1
605	единства и	2	1
606	как эта	1	1
607	этих двух	2	1
608	художественного произведения	6	1
609	является самым	1	1
610	моментами и	1	1
611	быть даже	2	1
612	конструкции этого	1	1
613	в художественной	1	1
614	по своим	1	1
615	на отдельные	1	1
616	и самые	1	1
617	и борьбы	1	1
618	в самый	2	1
619	в каких	2	1
620	того что	3	1
621	происходит в	1	1
622	быть и	3	1
623	понятие символа	1	1
624	этого можно	1	1
625	что даже	1	1
626	не имеющих	1	1
627	и так	1	1
628	и единственным	1	1
629	собой но	1	1
630	поэтому и	1	1
631	для нее	2	1
632	и раньше	1	1
633	в контексте	1	1
634	никак нельзя	1	1
635	не происходит	2	1
636	но ее	1	1
637	здесь с	2	1
638	с одной	1	1
639	в эти	1	1
640	этому поводу	1	1
641	к какому	1	1
642	цель которых	1	1
643	указания на	1	1
644	художественной обработке	2	1
645	то ведь	1	1
646	с трудом	1	1
647	эта основная	1	1
648	большинстве случаев	3	1
649	самостоятельное значение	1	1
650	и хорошо	1	1
651	больше по	1	1
652	здесь при	2	1
653	ведь это	1	1
654	попросту не	1	1
655	в известной	2	1
656	он весь	1	1
657	т п	9	1
658	от тех	2	1
659	с этими	1	1
660	не о	4	1
661	этом рассказе	1	1
662	со всем	1	1
663	ней и	1	1
664	его специфичности	1	1
665	с другим	1	1
666	до сих	1	1
667	являются только	2	1
668	в предисловии	2	1
669	и др	3	1
670	до конца	2	1
671	что для	2	1
672	основные тенденции	2	1
673	превращается в	2	1
674	здесь дело	1	1
675	стремится к	1	1
676	и самый	1	1
677	не на	1	1
678	однако и	3	1
679	его как	2	1
680	нашего сознания	1	1
681	о чем	1	1
682	ведь с	1	1
683	на эту	1	1
684	ведь для	1	1
685	это противопоставление	2	1
686	под влиянием	1	1
687	эту систему	1	1
688	а каждый	2	1
689	на фоне	4	1
690	нечто новое	1	1
691	в непрерывном	1	1
692	и особенно	1	1
693	перестал бы	1	1
694	является у	1	1
695	понятия к	1	1
696	для осуществления	1	1
697	требует от	1	1
698	под эту	1	1
699	остается и	1	1
700	где же	1	1
701	для чего-то	1	1
702	предисловии к	2	1
703	одной стороны	1	1
704	к действительности	3	1
705	нашего анализа	1	1
706	что же	5	1
707	без этой	1	1
708	других областях	1	1
709	с необходимостью	1	1
710	в художественную	3	1
711	основные элементы	1	1
712	слова и	7	1
713	художественное произведение	2	1
714	и нет	1	1
715	сих пор	1	1
716	и пространстве	1	1
717	но для	1	1
718	и ярче	1	1
719	всего с	1	1
720	имеет тенденцию	1	1
721	в настоящее	1	1
722	чтобы понять	1	1
723	а к	2	1
724	с известной	1	1
725	от несущественного	1	1
726	бы в	5	1
727	и смысл	1	1
728	конце концов	2	1
729	может в	1	1
730	вот этот	1	1
731	стихотворения и	1	1
732	хотя в	1	1
733	же касается	1	1
734	не дает	1	1
735	помощи этого	1	1
736	нам в	1	1
737	к самому	1	1
738	и начинается	1	1
739	между ними	2	1
740	из тех	1	1
741	ведь именно	2	1
742	должен иметь	1	1
743	равно как	2	1
744	в свою	1	1
745	жизни а	1	1
746	даже вообще	1	1
747	мере в	1	1
748	т е	26	1
749	он и	3	1
750	только о	1	1
751	всего его	1	1
752	к другим	2	1
753	в искусстве	2	1
754	и другие	2	1
755	то оно	1	1
756	нас не	1	1
757	как на	1	1
758	гораздо более	1	1
759	смысле что	2	1
