N	2gram	Tiupa_Anal_2	Istorich
139	о чем	2	2
140	это было	2	2
141	он же	2	2
142	к которым	1	2
143	попадает в	3	2
144	которой он	1	2
145	несмотря на	3	2
146	такой же	1	2
147	точки зрения	4	2
148	в своей	2	2
149	таким же	1	2
150	ее в	1	2
151	прийти к	1	2
152	то его	1	2
153	от себя	1	2
154	что этот	1	2
155	по себе	2	2
156	даже в	2	2
157	таких случаях	1	2
158	она не	2	2
159	тогда когда	1	2
160	одна из	1	2
161	с другом	1	2
162	мы узнаем	2	2
163	наоборот в	1	2
164	мифа о	1	2
165	над нами	2	2
166	данном случае	5	2
167	роль в	2	2
168	и сам	3	2
169	здесь он	1	2
170	особенно в	7	2
171	об этом	1	2
172	еще в	2	2
173	если бы	3	2
174	ничего не	9	2
175	обратим внимание	1	2
176	можно сказать	4	2
177	все его	1	2
178	на своих	1	2
179	от них	1	2
180	же в	1	2
181	в которую	1	2
182	того что	2	2
183	на которой	1	2
184	ли он	1	2
185	так что	3	2
186	нами и	1	2
187	из них	3	2
188	его и	1	2
189	вовсе не	2	2
190	у него	4	2
191	уже и	2	2
192	связан с	1	2
193	и стал	2	2
194	со стороны	3	2
195	как у	1	2
196	до этого	1	2
197	говорит о	5	2
198	а не	10	2
199	один из	2	2
200	со своими	1	2
201	вырастает до	1	2
202	и потому	1	2
203	есть на	1	2
204	как бы	10	2
205	по существу	2	2
206	с этой	1	2
207	и для	2	2
208	с ней	1	2
209	сказать что	2	2
210	и при	1	2
211	совершенно не	1	2
212	к его	2	2
213	по которой	1	2
214	отношению к	4	2
215	у которых	1	2
216	в свое	1	2
217	к этому	2	2
218	также и	1	1
219	переход от	1	1
220	так у	4	1
221	говорилось выше	1	1
222	и должны	1	1
223	и сюжет	1	1
224	тем же	1	1
225	между двумя	4	1
226	здесь и	1	1
227	из его	2	1
228	проникает в	1	1
229	едва ли	3	1
230	той же	2	1
231	с более	1	1
232	на первом	1	1
233	на место	1	1
234	бросился в	1	1
235	именно к	1	1
236	место в	3	1
237	не вполне	1	1
238	я не	1	1
239	из того	1	1
240	они были	1	1
241	но даже	1	1
242	быть в	1	1
243	не был	3	1
244	служит для	1	1
245	не требует	1	1
246	совсем не	1	1
247	о смерти	1	1
248	здесь также	1	1
249	ответ на	3	1
250	себе и	1	1
251	отличие от	2	1
252	отнюдь не	8	1
253	и я	2	1
254	как говорит	2	1
255	себя за	1	1
256	стороны и	1	1
257	что касается	3	1
258	встрече с	1	1
259	а и	1	1
260	как уже	3	1
261	и наконец	1	1
262	и к	5	1
263	себе не	2	1
264	следующим образом	1	1
265	но в	6	1
266	в противоположность	2	1
267	носит в	1	1
268	черта в	1	1
269	он в	4	1
270	он состоит	1	1
271	только на	3	1
272	в иную	1	1
273	и тот	1	1
274	в себе	7	1
275	интересно что	1	1
276	античности в	1	1
277	если он	1	1
278	но на	1	1
279	и если	3	1
280	при рассмотрении	1	1
281	что она	2	1
282	при этом	10	1
283	вера в	1	1
284	и легко	1	1
285	в четыре	2	1
286	ключ к	3	1
287	всех этих	1	1
288	ее уже	1	1
289	состоит в	8	1
290	в силу	1	1
291	уже говорилось	4	1
292	свидетельствует о	2	1
293	подобно тому	3	1
294	в окно	2	1
295	борьба с	3	1
296	а когда	1	1
297	это явление	1	1
298	из самой	1	1
299	в глубине	1	1
300	и приходит	1	1
301	было бы	3	1
302	что один	1	1
303	в жизни	1	1
304	близки к	1	1
305	да к	2	1
306	соответствии с	2	1
307	этого не	1	1
308	нечистой силы	1	1
309	и тогда	1	1
310	в ходе	4	1
311	почти нет	1	1
312	с точки	2	1
313	в их	3	1
314	в своем	4	1
315	в отличие	2	1
316	в мировом	1	1
317	в одном	2	1
318	героя из	1	1
319	и эти	1	1
320	борьбу с	1	1
321	и более	1	1
322	миф и	2	1
323	в конце	4	1
324	раздваивается на	1	1
325	тем самым	4	1
326	что с	2	1
327	виду что	1	1
328	и другое	1	1
329	меня не	1	1
330	как о	3	1
331	дело не	2	1
332	например не	1	1
333	не имеет	2	1
334	на котором	2	1
335	материала в	1	1
336	о них	1	1
337	он с	1	1
338	имеет отношение	1	1
339	ассоциируется с	1	1
340	и такой	1	1
341	же время	2	1
342	этих двух	1	1
343	к мотиву	1	1
344	по земле	1	1
345	в сознании	4	1
346	обращает на	3	1
347	особое внимание	1	1
348	языка в	1	1
349	бы вера	1	1
350	здесь совершенно	1	1
351	его за	1	1
352	должны быть	1	1
353	к тому	7	1
354	указывает на	1	1
355	о гибели	2	1
356	на это	1	1
357	некоторой степени	1	1
358	и входит	1	1
359	и о	1	1
360	в виду	1	1
361	свою очередь	1	1
362	приводит к	3	1
363	рассудка и	1	1
364	обращаясь к	2	1
365	что может	1	1
366	с собой	1	1
367	все того	1	1
368	каждого из	1	1
369	чем выше	1	1
370	меньше и	1	1
371	две части	1	1
372	это только	2	1
373	где каждый	1	1
374	то эти	1	1
375	даже не	1	1
376	в тех	1	1
377	же после	1	1
378	сводится к	3	1
379	и соответственно	1	1
380	первый и	1	1
381	на вопрос	1	1
382	за пределами	2	1
383	никак не	2	1
384	одного из	3	1
385	а также	7	1
386	восходит к	1	1
387	на основе	2	1
388	в центральной	1	1
389	из рассмотренных	1	1
390	в два	2	1
391	которым герой	1	1
392	узнает об	1	1
393	выступает как	1	1
394	это лишь	1	1
395	вслед за	2	1
396	не тот	1	1
397	как правило	4	1
398	в литературе	1	1
399	хотя бы	1	1
400	то он	1	1
401	тот же	1	1
402	одной из	3	1
403	целого и	2	1
404	еще и	1	1
405	они могут	1	1
406	и ее	1	1
407	не мешает	1	1
408	собой он	1	1
409	же и	1	1
410	со своим	3	1
411	вопроса о	1	1
412	борьбы с	3	1
413	героя с	1	1
414	существования и	1	1
415	где у	1	1
416	а то	2	1
417	или даже	2	1
418	на две	3	1
419	связывается с	2	1
420	одно из	2	1
421	не так	4	1
422	для него	4	1
423	ведь это	2	1
424	это место	1	1
425	слова в	1	1
426	в котором	2	1
427	часто с	1	1
428	с этими	1	1
429	до некоторой	1	1
430	появление в	1	1
431	и всякий	1	1
432	еще ничего	1	1
433	что на	3	1
434	к совершенно	1	1
435	и даже	9	1
436	или иной	3	1
437	мы это	1	1
438	есть не	1	1
439	здесь в	2	1
440	я был	1	1
441	и оставляет	1	1
442	в соответствии	2	1
443	то и	1	1
444	не знает	3	1
445	что случилось	2	1
446	на втором	1	1
447	нож и	1	1
448	однако некоторые	1	1
449	как это	6	1
450	относятся к	1	1
451	то можно	1	1
452	одну из	2	1
453	к своему	2	1
454	такого рода	2	1
455	тому как	3	1
456	и там	1	1
457	в состоянии	2	1
458	довольно много	1	1
459	далеко за	1	1
460	как будто	3	1
461	том смысле	1	1
462	случилось с	1	1
463	остается один	1	1
464	под собой	1	1
465	только для	1	1
466	все остальные	1	1
467	к другим	1	1
468	ухом и	1	1
469	разрубает его	1	1
470	легко можно	1	1
471	которых он	1	1
472	он по	2	1
473	показать как	1	1
474	а все	1	1
475	особого рода	2	1
476	от него	1	1
477	не говорит	1	1
478	или нет	1	1
479	бы в	3	1
480	к этой	1	1
481	природа этого	1	1
482	только что	1	1
483	все они	1	1
484	это естественно	1	1
485	к ее	1	1
486	при встрече	1	1
487	но если	1	1
488	одном лице	1	1
489	остается на	1	1
490	из этого	1	1
491	и жизнь	1	1
492	в самом	6	1
493	как на	1	1
494	в таком	2	1
495	точно так	1	1
496	все что	2	1
497	этой точки	1	1
