N	2gram	Trubetskoy_1	Hudozhes
194	с точки	8	2
195	жизни с	1	2
196	что я	1	2
197	с такою	1	2
198	сам он	1	2
199	ибо в	4	2
200	из нас	1	2
201	того как	1	2
202	одна из	2	2
203	не по	1	2
204	только не	2	2
205	к ней	1	2
206	в основе	2	2
207	к той	2	2
208	они и	1	2
209	приходит к	1	2
210	как мы	2	2
211	данном случае	3	2
212	мысль о	1	2
213	приводит к	1	2
214	роль в	1	2
215	те же	2	2
216	до сих	8	2
217	одно это	1	2
218	все те	1	2
219	и т.д	4	2
220	в другом	2	2
221	и просто	1	2
222	жизни он	1	2
223	только когда	1	2
224	во втором	2	2
225	и только	2	2
226	один из	1	2
227	себя с	1	2
228	здесь не	1	2
229	идет по	1	2
230	уже одно	1	2
231	же и	1	2
232	и у	4	2
233	в виде	4	2
234	из них	5	2
235	вовсе не	2	2
236	ее на	1	2
237	сих пор	8	2
238	или иной	1	2
239	как у	3	2
240	именно в	5	2
241	как же	1	2
242	еще и	1	2
243	себя и	2	2
244	этих людей	1	2
245	мы знаем	10	2
246	а за	1	2
247	когда же	1	2
248	нет ничего	1	2
249	два человека	2	2
250	вместе с	6	2
251	в данном	3	2
252	с такой	1	2
253	сам не	1	2
254	что же	2	2
255	и от	5	2
256	и для	6	2
257	отнюдь не	2	2
258	в голову	1	2
259	потому что	9	2
260	хотя бы	4	2
261	давно уже	2	2
262	точки зрения	13	2
263	между ними	2	2
264	и эта	1	2
265	сказать что	1	2
266	самое что	1	2
267	как на	4	2
268	но еще	1	2
269	тем самым	3	2
270	гораздо более	2	2
271	одним из	4	1
272	например в	1	1
273	наконец просто	1	1
274	тех же	2	1
275	это и	1	1
276	на деле	1	1
277	и так	2	1
278	только эти	1	1
279	жизни ее	1	1
280	высшей степени	1	1
281	собою в	1	1
282	с в	3	1
283	также и	2	1
284	мы не	1	1
285	себе как	1	1
286	что между	1	1
287	что если	3	1
288	приложении к	1	1
289	ответить на	2	1
290	в противоречие	2	1
291	в сущности	2	1
292	время как	1	1
293	не совсем	1	1
294	которого в	2	1
295	и самого	1	1
296	двух или	3	1
297	между собой	4	1
298	бы то	2	1
299	в различных	1	1
300	во всех	10	1
301	к которой	3	1
302	в сторону	2	1
303	в общем	6	1
304	него с	2	1
305	себе и	1	1
306	в наиболее	1	1
307	друг от	6	1
308	нет и	1	1
309	ни одна	1	1
310	в течение	4	1
311	как к	5	1
312	заботе о	1	1
313	хотя и	4	1
314	он признает	1	1
315	но для	2	1
316	его к	1	1
317	это просто	1	1
318	что сказанное	1	1
319	от этого	1	1
320	для ее	1	1
321	от своей	2	1
322	жизни к	1	1
323	себя лично	1	1
324	в которой	5	1
325	ни один	3	1
326	так или	5	1
327	он в	1	1
328	все эти	19	1
329	этом что	2	1
330	нами в	1	1
331	действительно становится	1	1
332	момента когда	1	1
333	или нескольких	2	1
334	он все	2	1
335	из этой	2	1
336	при виде	2	1
337	нее и	1	1
338	однако он	1	1
339	в силу	7	1
340	в корне	1	1
341	том чтобы	2	1
342	их в	2	1
343	на земле	3	1
344	смертью в	1	1
345	него в	2	1
346	людей и	1	1
347	лишь с	1	1
348	и заключается	1	1
349	но все	5	1
350	не следует	1	1
351	тут не	1	1
352	в каждом	1	1
353	здесь мы	1	1
354	то ни	3	1
355	тем в	1	1
356	том случае	4	1
357	что эгоцентризм	1	1
358	а его	1	1
359	то есть	2	1
360	и других	2	1
361	наконец для	1	1
362	а над	1	1
363	всю свою	1	1
364	а позднее	1	1
365	и тем	1	1
366	даже в	3	1
367	делает его	1	1
368	только одно	2	1
369	на свои	1	1
370	не понимают	2	1
371	она и	1	1
372	этого не	1	1
373	которой он	1	1
374	он и	1	1
375	и такая	1	1
376	такою же	1	1
377	в приложении	1	1
378	в один	2	1
379	и еще	1	1
380	в частной	1	1
381	и при	6	1
382	никак не	1	1
383	таким же	3	1
384	на месте	2	1
385	то для	1	1
386	в мы	1	1
387	каким был	1	1
388	к голосу	1	1
389	а потом	1	1
390	знаем что	8	1
391	от себя	2	1
392	признать что	3	1
393	и другого	1	1
394	для многих	1	1
395	образом и	2	1
396	и более	2	1
397	в конце	4	1
398	том же	4	1
399	приходится искать	1	1
400	теперь я	1	1
401	единственный способ	1	1
402	случае мы	1	1
403	освободиться от	2	1
404	то с	2	1
405	каждого отдельного	1	1
406	и притом	1	1
407	что с	5	1
408	и другое	1	1
409	самого начала	1	1
410	дело в	1	1
411	ее с	1	1
412	на себе	2	1
413	если для	1	1
414	мы попытались	1	1
415	не вызывает	1	1
416	та или	1	1
417	не лучше	1	1
418	в самой	2	1
419	будем признать	1	1
420	этих двух	2	1
421	или иная	1	1
422	же после	1	1
423	мыслей и	1	1
424	а лишь	2	1
425	в области	4	1
426	однако это	2	1
427	может показаться	1	1
428	с разными	1	1
429	есть только	1	1
430	отличается от	6	1
431	числе и	1	1
432	всего в	1	1
433	от нее	2	1
434	бы он	1	1
435	начало или	1	1
436	потому не	1	1
437	но по	3	1
438	а затем	2	1
439	от друга	6	1
440	быть вполне	2	1
441	в себя	2	1
442	с самого	1	1
443	в дальнейшем	2	1
444	иначе говоря	4	1
445	ее совершенно	1	1
446	на нее	2	1
447	в мышлении	1	1
448	каждого из	1	1
449	и этого	1	1
450	иногда в	1	1
451	всех кто	1	1
452	культуры при	1	1
453	что от	1	1
454	жизнь и	3	1
455	собой и	1	1
456	в настоящее	2	1
457	в разных	3	1
458	образом в	3	1
459	лишь то	1	1
460	чтобы заставить	1	1
461	становится очевидной	1	1
462	лишь одно	1	1
463	именно потому	2	1
464	себя а	1	1
465	простой народ	1	1
466	люди с	1	1
467	положении он	1	1
468	настоящее время	2	1
469	как сам	1	1
470	но мы	1	1
471	и что	8	1
472	все та	1	1
473	в значительной	1	1
474	других людей	1	1
475	заключается в	2	1
476	все в	2	1
477	не касались	1	1
478	а у	1	1
479	или иначе	5	1
480	ко всей	1	1
481	на одном	2	1
482	для той	1	1
483	борьбе с	1	1
484	в другой	1	1
485	еще более	1	1
486	я во	1	1
487	меня так	1	1
488	того что	6	1
489	чтобы ответить	1	1
490	быть и	5	1
491	по своей	7	1
492	но с	2	1
493	а если	1	1
494	каждого человека	2	1
495	проникнуть в	1	1
496	и потому	3	1
497	и весьма	1	1
498	по мнению	1	1
499	но как	2	1
500	за себя	1	1
501	ему самому	1	1
502	не происходит	1	1
503	тот или	1	1
504	похожа на	1	1
505	так что	5	1
506	в точке	2	1
507	для всех	1	1
508	уже в	1	1
509	со временем	2	1
510	в нашей	1	1
511	в начале	2	1
512	целого ряда	1	1
513	я среди	1	1
514	собой на	1	1
515	не считают	1	1
516	условия жизни	1	1
517	за ним	1	1
518	к своим	1	1
519	будет не	1	1
520	следует что	2	1
521	который как	1	1
522	же никогда	1	1
523	искать в	1	1
524	представить себе	2	1
525	я в	2	1
526	чувствовать себя	1	1
527	так как	7	1
528	для меня	4	1
529	то время	2	1
530	может служить	3	1
531	независимо от	2	1
532	слиться с	1	1
533	от того	3	1
534	на том	2	1
535	к социальной	1	1
536	это по	1	1
537	бы это	1	1
538	были бы	1	1
539	без того	4	1
540	непохожей на	1	1
541	ней и	1	1
542	и даже	1	1
543	о своей	1	1
544	догадаться что	1	1
545	а именно	1	1
546	это все	1	1
547	детстве и	1	1
548	люди что	1	1
549	и люди	1	1
550	только по	1	1
551	а на	1	1
552	которых мы	3	1
553	на которых	1	1
554	до конца	1	1
555	что несмотря	2	1
556	долгое время	1	1
557	а так	1	1
558	не то	3	1
559	за нею	1	1
560	с удивлением	1	1
561	которого она	1	1
562	все более	1	1
563	вступает в	1	1
564	почти ничего	2	1
565	эти слова	1	1
566	же существенную	1	1
567	с удовольствием	1	1
568	к жизни	1	1
569	что за	2	1
570	еще нет	1	1
571	взгляда на	1	1
572	чем в	3	1
573	приобщение к	6	1
574	в тот	1	1
575	по существу	6	1
576	человек с	1	1
577	жизни во	1	1
578	с этой	3	1
579	этом случае	4	1
580	художественное произведение	1	1
581	вытекающей из	1	1
582	и таким	1	1
583	к двум	2	1
584	к которому	1	1
585	в с	3	1
586	жизнью в	1	1
587	только тогда	2	1
588	и среди	1	1
589	не свидетельствует	1	1
590	то не	1	1
591	ее и	3	1
592	всего что	1	1
593	из себя	10	1
594	бы в	3	1
595	приведенных выше	1	1
596	обстоит дело	1	1
597	и вдруг	1	1
598	с ней	1	1
599	не знает	2	1
600	другой стороны	5	1
601	существует в	1	1
602	совершенно не	3	1
603	но когда	1	1
604	точно так	1	1
605	не замечать	1	1
606	из этого	6	1
607	об отношении	1	1
608	случае если	5	1
609	в своих	2	1
610	том числе	1	1
611	нет что	1	1
612	к этому	5	1
613	можно назвать	3	1
614	в таком	4	1
