N	2gram	Vygotskiy__1	KulturaY
363	это так	1	2
364	как слово	1	2
365	это в	1	2
366	во всяком	3	2
367	том числе	1	2
368	не иначе	1	1
369	ту же	1	1
370	отношения к	3	1
371	например в	1	1
372	же как	6	1
373	лишь после	2	1
374	решение задачи	1	1
375	и то	3	1
376	значении этого	1	1
377	эта речь	2	1
378	речи во	1	1
379	и должны	2	1
380	бы для	1	1
381	которой так	1	1
382	между двумя	2	1
383	на две	3	1
384	не имеют	1	1
385	в силе	1	1
386	с таким	3	1
387	форма его	1	1
388	в традиционной	1	1
389	из всех	2	1
390	или с	1	1
391	бы что	2	1
392	и новые	1	1
393	именно к	1	1
394	оба эти	3	1
395	время как	4	1
396	само слово	2	1
397	почти исключительно	2	1
398	эта функция	1	1
399	в изложении	2	1
400	связана с	2	1
401	вместо этого	1	1
402	как не	1	1
403	что до	1	1
404	к общему	1	1
405	большей частью	1	1
406	который может	1	1
407	отношении в	1	1
408	привести нас	3	1
409	и на	8	1
410	между собой	5	1
411	своей функции	1	1
412	как правильно	1	1
413	мы будем	1	1
414	же на	1	1
415	в сторону	1	1
416	не входит	1	1
417	к слову	6	1
418	всякую возможность	1	1
419	и будет	1	1
420	между словом	1	1
421	предостерегает от	1	1
422	которые не	3	1
423	идет о	2	1
424	нас прежде	1	1
425	оказывается не	1	1
426	в одной	3	1
427	же с	1	1
428	с этим	6	1
429	что касается	1	1
430	перед нами	5	1
431	отправную точку	1	1
432	тех случаях	2	1
433	как уже	7	1
434	и понимания	2	1
435	говорит что	4	1
436	это более	1	1
437	в противоположность	2	1
438	не связаны	2	1
439	его значении	1	1
440	или иную	1	1
441	за собой	2	1
442	вопроса для	1	1
443	оттого что	1	1
444	себе как	1	1
445	действия и	2	1
446	в которой	3	1
447	или во	1	1
448	раз в	1	1
449	им в	1	1
450	нами в	2	1
451	этими элементарными	1	1
452	этот анализ	2	1
453	их чисто	1	1
454	к общей	1	1
455	и те	2	1
456	почти всегда	2	1
457	не могла	1	1
458	мы наблюдаем	1	1
459	связанные с	1	1
460	наблюдаем в	1	1
461	а скорее	2	1
462	настоящей книги	1	1
463	от которого	1	1
464	уяснить себе	1	1
465	всех этих	2	1
466	моменты которые	1	1
467	в принципе	1	1
468	не к	2	1
469	образом и	3	1
470	языка нам	1	1
471	одним примером	1	1
472	наших глазах	1	1
473	чем именно	1	1
474	одной и	2	1
475	его от	1	1
476	постольку поскольку	1	1
477	и независимо	1	1
478	будем говорить	1	1
479	так например	1	1
480	только такое	1	1
481	в основу	2	1
482	а вместе	1	1
483	во внутреннюю	1	1
484	в другом	7	1
485	нам остается	1	1
486	на каком	1	1
487	образом если	1	1
488	и мы	3	1
489	на вопросе	1	1
490	этом смысле	1	1
491	первое что	1	1
492	которая в	2	1
493	от высших	1	1
494	между фактом	2	1
495	точно в	2	1
496	на новом	1	1
497	он является	1	1
498	показывает что	3	1
499	к осознанию	1	1
500	для правильной	1	1
501	когда я	1	1
502	для чего	1	1
503	как сказано	1	1
504	строгом смысле	1	1
505	в научной	2	1
506	не мог	1	1
507	рассмотрению вопроса	1	1
508	самого последнего	1	1
509	самых различных	1	1
510	вопроса об	2	1
511	переносится в	1	1
512	во время	1	1
513	будет как	1	1
514	мысль а	1	1
515	однако ясно	1	1
516	совершенно независимо	1	1
517	тяжести всей	1	1
518	таким же	1	1
519	и ее	7	1
520	речи является	4	1
521	в следующем	1	1
522	в такой	3	1
523	мы конечно	1	1
524	всяком случае	3	1
525	бы к	1	1
526	если можно	1	1
527	чем более	1	1
528	выделения и	1	1
529	равной мере	2	1
530	представление о	2	1
531	сделано в	1	1
532	оказывается что	1	1
533	что я	1	1
534	от его	1	1
535	не удивительно	1	1
536	значение для	1	1
537	этой формы	1	1
538	одном из	2	1
539	и той	2	1
540	понимания и	1	1
541	друг другу	3	1
542	о его	1	1
543	по крайней	1	1
544	связано с	2	1
545	известная форма	1	1
546	того кто	2	1
547	как видим	2	1
548	что говоря	2	1
549	поэтому что	1	1
550	даже в	2	1
551	шла о	1	1
552	здесь могут	1	1
553	стоит в	1	1
554	что с	2	1
555	есть прежде	2	1
556	в какую-то	1	1
557	и остается	3	1
558	к этим	2	1
559	в основе	8	1
560	есть путь	1	1
561	этого конечно	1	1
562	не могло	3	1
563	речь и	2	1
564	речи к	1	1
565	для всего	1	1
566	рассматривать как	1	1
567	нам предстоит	2	1
568	вопрос который	3	1
569	о природе	4	1
570	в самой	1	1
571	именно с	1	1
572	же время	2	1
573	вопросом об	1	1
574	что самое	2	1
575	должны сказать	1	1
576	говорить как	1	1
577	того в	1	1
578	показал что	1	1
579	что звук	2	1
580	такой случай	1	1
581	по своей	5	1
582	за исключением	1	1
583	во всем	3	1
584	убедиться в	4	1
585	и его	6	1
586	наших дней	1	1
587	целом и	5	1
588	как будто	1	1
589	легко убедиться	2	1
590	фактов и	4	1
591	если только	1	1
592	сделать в	1	1
593	всему этому	1	1
594	начиная с	2	1
595	чрезвычайно важно	1	1
596	лежит в	2	1
597	в совокупности	1	1
598	же самое	3	1
599	становится возможным	1	1
600	должны быть	1	1
601	всего в	2	1
602	целом в	2	1
603	в наши	2	1
604	и строго	1	1
605	в самых	3	1
606	особенности и	1	1
607	вопросы связанные	1	1
608	на это	1	1
609	поставить вопрос	1	1
610	отношении между	2	1
611	приходит к	3	1
612	речи мы	4	1
613	от друга	3	1
614	свою очередь	3	1
615	связи со	1	1
616	считается с	1	1
617	основная линия	1	1
618	на основе	1	1
619	речи причем	1	1
620	в собственном	5	1
621	речь есть	1	1
622	об отношении	12	1
623	приводит к	4	1
624	следовательно и	1	1
625	выражения и	1	1
626	до самого	1	1
627	параллельно и	1	1
628	этого явления	1	1
629	никогда не	2	1
630	каждого из	2	1
631	как таковую	1	1
632	чем у	1	1
633	известной мере	1	1
634	со всем	2	1
635	силу того	1	1
636	о котором	2	1
637	и делают	1	1
638	в словах	2	1
639	поворота в	1	1
640	остановимся на	1	1
641	посмотреть в	1	1
642	особенности в	1	1
643	в известной	2	1
644	может в	1	1
645	разница между	1	1
646	о функции	3	1
647	именно потому	1	1
648	от общих	1	1
649	вот почему	2	1
650	другом месте	6	1
651	в речи	2	1
652	на этой	1	1
653	может представить	1	1
654	одного из	3	1
655	чтобы с	2	1
656	это потому	1	1
657	социального общения	1	1
658	и просто	1	1
659	в сфере	3	1
660	в пользу	4	1
661	может не	3	1
662	в конечном	1	1
663	по этому	1	1
664	которой мы	1	1
665	с уже	1	1
666	нуждается в	2	1
667	речь шла	1	1
668	работы с	1	1
669	говорит он	15	1
670	крайней мере	1	1
671	вслед за	2	1
672	и писать	1	1
673	также в	1	1
674	в теории	4	1
675	все время	6	1
676	когда говорят	1	1
677	вытекают из	1	1
678	действительности не	1	1
679	чтобы выяснить	2	1
680	в лингвистике	1	1
681	показывают что	3	1
682	социальной среды	1	1
683	но с	1	1
684	собой разумеется	1	1
685	уже сказано	6	1
686	оказалось что	1	1
687	мы видим	4	1
688	одной из	1	1
689	мы увидим	1	1
690	что даже	1	1
691	в себе	6	1
692	в вопросе	1	1
693	словом и	2	1
694	к нашему	1	1
695	в стороне	2	1
696	которое мы	3	1
697	эти отдельные	1	1
698	между и	3	1
699	аналогично тому	1	1
700	всей жизни	1	1
701	зато с	1	1
702	от самых	1	1
703	как оно	1	1
704	который в	3	1
705	от них	2	1
706	которых на	1	1
707	он приходит	1	1
708	с какой	1	1
709	сколько в	1	1
710	что внутренняя	1	1
711	и др	1	1
712	оказывается в	1	1
713	точно и	2	1
714	не можем	1	1
715	влияет на	1	1
716	мышления когда	1	1
717	своим собственным	1	1
718	в расчет	1	1
719	в виде	2	1
720	целого ряда	1	1
721	раньше чем	1	1
722	вопросе и	1	1
723	является не	1	1
724	степени к	1	1
725	или даже	2	1
726	конечном счете	1	1
727	постановка вопроса	1	1
728	что сама	1	1
729	ту или	2	1
730	мы знаем	1	1
731	для него	2	1
732	прочим в	1	1
733	представить себе	5	1
734	иначе как	1	1
735	и со	1	1
736	не считается	1	1
737	фактов с	1	1
738	эти понятия	2	1
739	с определенным	1	1
740	то время	5	1
741	отношении к	1	1
742	но что	1	1
743	только с	1	1
744	представления которые	1	1
745	само по	1	1
746	функции речи	1	1
747	играет в	1	1
748	бы все	1	1
749	общения и	3	1
750	и делает	1	1
751	образом что	3	1
752	само собой	1	1
753	друг от	3	1
754	сообщения и	1	1
755	именно как	1	1
756	свою мысль	1	1
757	со стороны	1	1
758	этого единства	1	1
759	на примере	2	1
760	мы скажем	1	1
761	этим вопросом	1	1
762	одна форма	1	1
763	что тот	1	1
764	что возникновение	1	1
765	что учение	1	1
766	что для	5	1
767	обратиться к	3	1
768	выше и	2	1
769	превращается в	3	1
770	которых мы	2	1
771	и составляет	1	1
772	более того	1	1
773	зависит от	1	1
774	мы и	3	1
775	сдвиг в	1	1
776	для звуков	1	1
777	возвращаясь к	1	1
778	речи это	1	1
779	более сложным	1	1
780	слово а	1	1
781	пр и	1	1
782	и слово	2	1
783	без другой	1	1
784	если не	3	1
785	речи что	1	1
786	как именно	1	1
787	эти особенности	1	1
788	почву для	1	1
789	психологической теории	2	1
790	входить в	1	1
791	что во	1	1
792	до этого	1	1
793	и потому	2	1
794	в строгом	1	1
795	с логикой	3	1
796	и самостоятельной	1	1
797	речь не	3	1
798	так мы	1	1
799	дают повод	1	1
800	из которых	3	1
801	при переходе	2	1
802	значения есть	1	1
803	месте и	2	1
804	к жизни	1	1
805	целом ряде	2	1
806	который мы	2	1
807	этих словах	1	1
808	центр тяжести	1	1
809	наряду с	1	1
810	ведет к	1	1
811	лежат в	1	1
812	к великому	1	1
813	думается что	5	1
814	относящееся к	1	1
815	в первой	1	1
816	слов в	1	1
817	анализа а	1	1
818	в эту	1	1
819	с восприятием	1	1
820	в современной	2	1
821	ли не	1	1
822	в контексте	1	1
823	основанных на	1	1
824	столько в	1	1
825	высказывания и	1	1
826	в смысле	2	1
827	нашей проблемы	1	1
828	еще яснее	1	1
829	видели уже	1	1
830	это явление	1	1
831	она должна	4	1
832	исключает всякую	1	1
833	формы с	1	1
834	против тех	1	1
835	и для	1	1
836	случаях когда	1	1
837	от той	1	1
838	тем и	3	1
839	для индивидуального	1	1
840	и от	3	1
841	к внешней	1	1
842	от мысли	4	1
843	которые хотя	1	1
844	слова между	1	1
845	рассматриваться и	1	1
846	зависимость между	1	1
847	речи с	2	1
848	не представляет	1	1
849	легко видеть	1	1
850	же что	1	1
851	у них	1	1
852	которое конечно	1	1
853	вот этот	1	1
854	как показали	1	1
855	в равной	2	1
856	и другие	1	1
857	несмотря на	2	1
858	в свою	4	1
859	между ними	2	1
860	бы наше	1	1
861	работы и	2	1
862	для исследования	1	1
863	а ведь	1	1
864	речи и	28	1
865	типа и	1	1
866	есть и	1	1
867	занимает в	2	1
868	к этому	4	1
869	и вместе	1	1
870	заметить что	2	1
871	к этой	1	1
872	помощью которых	1	1
873	только не	1	1
874	это понятие	2	1
875	о которых	1	1
876	бы из	1	1
877	который не	1	1
878	все что	1	1
879	этой точки	1	1
