N	2gram	Propp_Isto_2	EvropaiE
273	увидим что	3	1
274	в этот	1	1
275	мы но	1	1
276	как то	1	1
277	он в	3	1
278	которые в	1	1
279	и тот	1	1
280	но его	2	1
281	тому же	2	1
282	жизнью и	1	1
283	на его	2	1
284	при этом	4	1
285	т д	18	1
286	и когда	2	1
287	состоит в	2	1
288	должен относиться	1	1
289	она принята	1	1
290	в новой	2	1
291	на земле	1	1
292	несколько ниже	1	1
293	это один	1	1
294	но все	5	1
295	было только	1	1
296	а затем	2	1
297	в нем	7	1
298	они должны	4	1
299	в совершенно	1	1
300	но хотя	1	1
301	входит в	1	1
302	дать ей	1	1
303	и иных	1	1
304	если при	1	1
305	в жизни	2	1
306	она и	2	1
307	них то	1	1
308	соответствии с	1	1
309	здесь можно	5	1
310	значение как	1	1
311	напоминает собой	1	1
312	и необходимость	1	1
313	к лесному	1	1
314	в южной	2	1
315	установить что	3	1
316	в отличие	1	1
317	что при	5	1
318	выше мы	3	1
319	при рассмотрении	1	1
320	войти в	1	1
321	с такими	1	1
322	освободиться от	1	1
323	других народов	1	1
324	некоторых случаях	2	1
325	все эти	4	1
326	не менее	1	1
327	вплоть до	1	1
328	почти никогда	2	1
329	но они	4	1
330	понимать буквально	1	1
331	что эта	2	1
332	как те	1	1
333	этого же	1	1
334	в обоих	1	1
335	правда в	1	1
336	одна из	2	1
337	здесь на	2	1
338	или это	1	1
339	можно судить	1	1
340	он мог	1	1
341	казалось бы	1	1
342	или почти	1	1
343	в разных	2	1
344	можно усмотреть	2	1
345	в русском	2	1
346	и отражает	1	1
347	следует понимать	1	1
348	во всем	1	1
349	вместо того	2	1
350	и его	3	1
351	связи с	8	1
352	мы бы	1	1
353	так называемый	2	1
354	уходит с	1	1
355	так то	1	1
356	но все-таки	1	1
357	у нас	1	1
358	такие же	1	1
359	других случаях	2	1
360	относиться к	1	1
361	все еще	2	1
362	играть в	1	1
363	южной америке	1	1
364	приходит к	1	1
365	и о	1	1
366	сказать чтобы	1	1
367	то она	1	1
368	производится в	2	1
369	мнение что	2	1
370	с собой	1	1
371	был бы	2	1
372	также о	1	1
373	то станет	1	1
374	одного из	1	1
375	в распоряжение	1	1
376	когда его	1	1
377	об этом	11	1
378	в австралии	1	1
379	по ее	1	1
380	имеется в	2	1
381	является в	1	1
382	был не	1	1
383	с ним	1	1
384	мире в	1	1
385	связанное с	1	1
386	в якутской	1	1
387	сводится к	1	1
388	на вопрос	2	1
389	или на	4	1
390	связанной с	1	1
391	связь между	1	1
392	это может	1	1
393	которые мы	1	1
394	быть установлены	1	1
395	всего этого	1	1
396	и следовательно	1	1
397	на острове	2	1
398	значит что	1	1
399	быть и	1	1
400	но так	1	1
401	один из	8	1
402	что наряду	1	1
403	в двух	1	1
404	тот же	1	1
405	с ними	2	1
406	всех этих	3	1
407	мы увидим	8	1
408	страх перед	3	1
409	который в	1	1
410	и ее	2	1
411	случаи когда	1	1
412	по этому	1	1
413	с которыми	1	1
414	может она	1	1
415	к какому	1	1
416	переходит в	1	1
417	уже не	1	1
418	уже в	2	1
419	если мы	1	1
420	что не	1	1
421	как кажется	1	1
422	от других	1	1
423	в точном	1	1
424	одно из	2	1
425	не будут	1	1
426	и их	2	1
427	у других	1	1
428	на историческую	2	1
429	в более	1	1
430	которые как	1	1
431	в исторической	1	1
432	а на	1	1
433	меняется а	1	1
434	или иначе	1	1
435	оно будет	1	1
436	в каких	3	1
437	к которому	5	1
438	в явлениях	1	1
439	она является	1	1
440	одних и	1	1
441	не было	2	1
442	их можно	1	1
443	на которых	1	1
444	зависит от	2	1
445	происходило и	1	1
446	что мы	3	1
447	мы поймем	1	1
448	становится ясным	2	1
449	мы знаем	11	1
450	в связи	5	1
451	входить в	1	1
452	связь с	4	1
453	нет ничего	2	1
454	видели в	1	1
455	центральную и	1	1
456	то можно	1	1
457	в европе	1	1
458	их к	1	1
459	этих случаях	10	1
460	к жизни	1	1
461	для всех	1	1
462	что за	1	1
463	а если	1	1
464	в крови	1	1
465	некоторое время	2	1
466	действительно ли	1	1
467	в состоянии	3	1
468	мыслится как	1	1
469	вспомним что	2	1
470	с ее	2	1
471	этого слова	1	1
472	на пути	1	1
473	и где	1	1
474	указать на	1	1
475	существенную черту	1	1
476	при таком	1	1
477	нельзя сказать	1	1
478	не получит	1	1
479	своем пути	1	1
480	о котором	1	1
481	ее и	1	1
482	но когда	1	1
483	особого рода	1	1
484	но это	4	1
485	и ценой	1	1
486	бы на	1	1
487	и другие	4	1
488	в обстановке	1	1
489	помощи этого	1	1
490	поскольку это	1	1
491	понимать как	1	1
492	сам в	1	1
493	есть то	1	1
494	к этой	4	1
495	только одна	1	1
496	он на	1	1
497	можно назвать	1	1
