N	2gram	Vygotskiy__5	Komedia
128	той же	3	3
129	представить себе	2	3
130	по поводу	3	3
131	в котором	2	3
132	в этой	5	3
133	тем что	6	3
134	того как	2	3
135	мы можем	7	3
136	все это	2	3
137	вопрос о	3	3
138	никто не	1	3
139	комедии с	1	3
140	себя в	1	3
141	в ней	4	3
142	да и	1	3
143	как в	3	3
144	связи с	2	3
145	тех пор	2	3
146	речь идет	1	3
147	мы знаем	2	3
148	что по	2	2
149	одним из	1	2
150	вовсе не	3	2
151	же не	2	2
152	бы в	5	2
153	можно привести	1	2
154	во всяком	1	2
155	все время	20	2
156	что их	2	2
157	от всех	1	2
158	из этого	2	2
159	бы к	1	2
160	ни одна	1	2
161	семейной жизни	1	2
162	от этого	1	2
163	одна из	3	2
164	в один	1	2
165	на это	1	2
166	с достаточной	1	2
167	и ее	1	2
168	т п	3	2
169	после того	1	2
170	речь о	1	2
171	и все	4	2
172	вслед за	1	2
173	в ответ	2	2
174	не наш	1	2
175	сих пор	5	2
176	в какой	1	2
177	не в	8	2
178	и во	1	2
179	даже в	1	2
180	хотя бы	3	2
181	мы не	3	2
182	и другие	3	2
183	в конце	4	2
184	всех остальных	1	2
185	до сих	5	2
186	если в	1	2
187	друг с	3	2
188	и вовсе	1	2
189	целый ряд	3	2
190	так в	3	2
191	об этом	3	2
192	в течение	2	2
193	в одном	2	2
194	в нашем	2	2
195	из четырех	1	2
196	если не	1	2
197	мы находим	2	2
198	то это	4	2
199	с той	2	2
200	этом смысле	2	2
201	в ее	3	2
202	в силу	3	2
203	отношение к	1	2
204	не является	2	2
205	с другом	3	2
206	как не	1	2
207	и т	7	2
208	что ни	3	2
209	в той	3	2
210	это не	3	2
211	или на	2	2
212	из его	1	2
213	имеет в	1	2
214	в театре	1	2
215	и к	4	2
216	которые в	1	2
217	идет о	1	2
218	в других	1	2
219	с которым	3	2
220	к его	1	2
221	за собой	1	2
222	тот же	3	2
223	частности в	1	2
224	с которыми	1	2
225	х годов	1	2
226	и это	8	2
227	в одной	2	2
228	и есть	5	2
229	еще более	1	2
230	отличие от	2	2
231	нет и	1	2
232	он был	2	2
233	и дает	1	2
234	и за	1	2
235	каждой из	1	2
236	мы имеем	8	2
237	тут же	1	2
238	со стороны	3	2
239	из самых	2	2
240	по своему	1	2
241	с ними	1	2
242	одной стороны	12	2
243	только потому	1	2
244	и почему	2	2
245	что именно	5	2
246	с одной	12	2
247	в отличие	2	2
248	и если	6	2
249	и что	23	2
250	с собой	1	2
251	он не	3	2
252	на этом	6	2
253	в действительности	1	2
254	от того	4	2
255	у нее	1	2
256	представление о	1	2
257	и хотя	2	2
258	в построении	1	2
259	время как	2	2
260	с другой	9	2
261	однако в	1	2
262	на сцене	2	2
263	признать что	1	2
264	чем это	3	2
265	реакции на	1	2
266	с самого	3	2
267	в состав	3	2
268	всего в	1	2
269	в следующем	1	2
270	чем в	2	2
271	когда в	2	2
272	пьесы и	1	2
273	замуж за	1	2
274	что она	6	2
275	в глазах	2	2
276	в виду	4	2
277	чуть ли	1	2
278	под именем	1	2
279	рядом с	5	2
280	как бы	19	2
281	можем представить	1	1
282	то мы	1	1
283	что ей	1	1
284	все эти	2	1
285	о которых	2	1
286	материал для	2	1
287	любовь к	1	1
288	и там	1	1
289	ни одного	2	1
290	в искусстве	6	1
291	драмы в	1	1
292	главным образом	1	1
293	и создает	1	1
294	со своим	2	1
295	в себе	5	1
296	нуждается в	1	1
297	приводит к	2	1
298	по сравнению	4	1
299	сравнению с	4	1
300	бы быть	1	1
301	его от	1	1
302	исходя из	2	1
303	том чтобы	2	1
304	мы слышим	1	1
305	к той	1	1
306	к стиху	1	1
307	имеем дело	1	1
308	своих героев	1	1
309	трагедии и	2	1
310	из прежних	1	1
311	если они	1	1
312	в другом	3	1
313	из области	1	1
314	своего героя	2	1
315	в собственном	1	1
316	стороны он	2	1
317	в одно	1	1
318	по смыслу	1	1
319	он имеет	1	1
320	существует два	1	1
321	о котором	6	1
322	действия в	1	1
323	и самый	2	1
324	в стихах	1	1
325	говорит о	4	1
326	доказывает что	1	1
327	и ни	2	1
328	его с	2	1
329	как таковой	1	1
330	в состоянии	3	1
331	в нескольких	1	1
332	убеждение в	1	1
333	в разных	1	1
334	так же	13	1
335	ко всему	1	1
336	равно как	1	1
337	предположить что	2	1
338	шире и	1	1
339	такое что	2	1
340	ее на	1	1
341	на которые	1	1
342	нас не	2	1
343	может служить	1	1
344	как на	11	1
345	и является	1	1
346	за этим	1	1
347	чем больше	3	1
348	и другой	1	1
349	но всегда	1	1
350	ставил в	1	1
351	самую сущность	1	1
352	что не	1	1
353	в каком	3	1
354	проявления чувства	1	1
355	на ее	1	1
356	только при	1	1
357	над ним	2	1
358	гораздо более	2	1
359	том случае	1	1
360	средством для	1	1
361	отказаться от	1	1
362	из нас	1	1
363	к ее	1	1
364	в жизни	1	1
365	не составляют	1	1
366	то обстоятельство	1	1
367	в сознании	1	1
368	из действующих	1	1
369	реальной жизни	1	1
370	произведения и	1	1
371	образом и	2	1
372	для ее	3	1
373	и теперь	1	1
374	но мы	2	1
375	обстоит дело	3	1
376	с помощью	2	1
377	там где	4	1
378	из двух	3	1
379	что эта	4	1
380	но никак	1	1
381	которого она	1	1
382	прибегает к	1	1
383	же после	1	1
384	тем у	1	1
385	события происходящие	1	1
386	на его	3	1
387	не знает	2	1
388	гете и	1	1
389	та же	1	1
390	на события	1	1
391	как раз	13	1
392	если принять	1	1
393	там же	1	1
394	в художественном	1	1
395	от друга	2	1
396	случае в	1	1
397	за основу	3	1
398	шаг вперед	1	1
399	силой как	2	1
400	само по	2	1
401	которой он	1	1
402	одно существенное	1	1
403	предназначенный для	1	1
404	только тем	1	1
405	еще одно	1	1
406	к самому	2	1
407	нечто такое	2	1
408	говоря не	2	1
409	вместо того	1	1
410	пор в	1	1
411	между реальным	1	1
412	собой в	2	1
413	в эту	1	1
414	существенное различие	1	1
415	были бы	1	1
416	все ожидания	1	1
417	время на	2	1
418	и всех	1	1
419	или по	1	1
420	не мог	1	1
421	сводится к	5	1
422	целом ряде	1	1
423	на содержание	2	1
424	средств для	1	1
425	отношения между	2	1
426	остановимся на	3	1
427	этому вопросу	1	1
428	же ясно	1	1
429	что же	1	1
430	между собой	2	1
431	вероятно по	1	1
432	с совершенно	2	1
433	в трагедии	15	1
434	а не	8	1
435	общественной жизни	1	1
436	мы имели	1	1
437	о смерти	5	1
438	содержания и	4	1
439	для него	3	1
440	внимание что	1	1
441	между ними	2	1
442	иметь в	3	1
443	отношения к	2	1
444	по этому	5	1
445	действия и	4	1
446	себе как	1	1
447	не все	1	1
448	с первых	1	1
449	в себя	2	1
450	здесь нет	1	1
451	к каким	1	1
452	которые как	1	1
453	и очень	1	1
454	что даже	2	1
455	и отчасти	1	1
456	детей и	1	1
457	для каждой	1	1
458	мы видели	1	1
459	трагический характер	1	1
460	никогда не	9	1
461	не с	2	1
462	времени и	3	1
463	мы попытаемся	1	1
464	найти его	1	1
465	вкладывает в	1	1
466	зрителя как	1	1
467	элемента в	2	1
468	трагедий которые	1	1
469	друг от	2	1
470	находим в	1	1
471	с точки	2	1
472	противоречие между	1	1
473	первых же	1	1
474	ни одной	1	1
475	действительности но	1	1
476	евгения онегина	1	1
477	или менее	1	1
478	и при	2	1
479	изображения характера	1	1
480	героя и	7	1
481	больше всего	1	1
482	совпадают с	2	1
483	которую он	1	1
484	действию в	1	1
485	лиц и	1	1
486	знали что	1	1
487	у нас	4	1
488	этой цели	1	1
489	той или	2	1
490	чтобы сделать	1	1
491	к внутреннему	1	1
492	общего с	1	1
493	победы над	1	1
494	конечном счете	1	1
495	пор пока	2	1
496	приводит в	1	1
497	и мы	16	1
498	которые он	2	1
499	всех трех	2	1
500	но они	1	1
501	в чем	1	1
502	мысль и	1	1
503	но уже	1	1
504	что весь	2	1
505	свою очередь	1	1
506	в сущности	12	1
507	по себе	7	1
508	трагедии в	3	1
509	объяснении с	1	1
510	остановиться на	1	1
511	чувства в	3	1
512	задний план	1	1
513	ни о	1	1
514	человека из	1	1
515	тем же	3	1
516	составить себе	1	1
517	следующим образом	2	1
518	говорят и	1	1
519	не являются	1	1
520	сюжета и	1	1
521	разрешение его	1	1
522	только на	4	1
523	в очень	1	1
524	там оно	1	1
525	за пределами	1	1
526	ничего не	2	1
527	сказать в	1	1
528	в контексте	1	1
529	а с	5	1
530	на чем	1	1
531	при таком	3	1
532	гораздо чаще	1	1
533	и даже	2	1
534	изображении характеров	1	1
535	над его	1	1
536	любви и	2	1
537	стоит только	5	1
538	в основе	7	1
539	по мнению	6	1
540	мне кажется	3	1
541	как например	2	1
542	не могли	4	1
543	для своего	1	1
544	и начало	1	1
545	что эти	2	1
546	на задний	1	1
547	эти три	2	1
548	событий в	2	1
549	слов то	1	1
550	и нам	2	1
551	он передает	1	1
552	на первый	2	1
553	другой стороны	5	1
554	внимание на	4	1
555	и меньше	1	1
556	речи и	1	1
557	окажется что	1	1
558	свою силу	1	1
559	не делает	1	1
560	ей в	1	1
561	переходит к	1	1
562	и та	2	1
563	вопроса об	1	1
564	почве и	1	1
565	будто бы	1	1
566	не принимает	1	1
567	или об	1	1
568	самый характер	1	1
569	как человек	1	1
570	именно в	6	1
571	с какими-нибудь	1	1
572	когда он	5	1
573	сделать их	1	1
574	то для	1	1
575	хотя эти	1	1
576	того или	1	1
577	в новой	1	1
578	в полной	2	1
579	целого ряда	1	1
580	для его	1	1
581	во внешнем	2	1
582	бы верная	1	1
583	самому существу	1	1
584	бы его	2	1
585	не так	1	1
586	до конца	2	1
587	в результате	4	1
588	вперед по	1	1
589	обе эти	2	1
590	его жизни	1	1
591	в трагическом	2	1
592	как к	1	1
593	не просто	1	1
594	в основу	4	1
595	которые все	1	1
596	стало быть	1	1
597	содержание и	4	1
598	ближе к	1	1
599	их в	1	1
600	из того	3	1
601	нет ничего	1	1
602	от других	1	1
603	несмотря на	5	1
604	не раз	1	1
605	что речь	1	1
606	большей частью	1	1
607	из которой	1	1
608	тем более	1	1
609	нас в	1	1
610	по его	3	1
611	должен быть	2	1
612	на две	1	1
613	эта мысль	1	1
614	для каждого	1	1
615	не зная	1	1
616	в положении	2	1
617	этих двух	7	1
618	это была	1	1
619	то окажется	1	1
620	автор не	1	1
621	сил в	4	1
622	самого начала	3	1
623	здесь же	1	1
624	нет ни	2	1
625	уж не	1	1
626	и нет	1	1
627	каждого из	1	1
628	с которой	2	1
629	то о	2	1
630	только для	1	1
631	заставляет его	1	1
632	по существу	2	1
633	или иного	1	1
634	нам не	1	1
635	была бы	3	1
636	этому мы	1	1
637	из отдельных	1	1
638	в каждой	3	1
639	самом деле	8	1
640	мы видим	8	1
641	в области	1	1
642	и образов	1	1
643	время и	1	1
644	с такой	4	1
645	что например	1	1
646	не о	1	1
647	прямо противоположных	1	1
648	к самой	1	1
649	сказать что	9	1
650	от нее	1	1
651	поэтому когда	1	1
652	все более	1	1
653	замечает что	2	1
654	со всей	1	1
655	отличается от	2	1
656	и уже	3	1
657	господствующего над	1	1
658	человеком который	1	1
659	если мы	16	1
660	никак не	6	1
661	к себе	1	1
662	именно об	1	1
663	мы помним	1	1
664	обстоятельство что	1	1
665	искусства к	1	1
666	такой силой	2	1
667	могло бы	1	1
668	за ним	1	1
669	в понятие	1	1
670	конечно не	1	1
671	он говорит	3	1
672	действующего лица	1	1
673	представляет собой	1	1
674	преимущественно на	1	1
675	показывают что	1	1
676	благодаря тому	1	1
677	или иной	2	1
678	означает что	1	1
679	поэтому она	1	1
680	и следовательно	2	1
681	вытекает из	1	1
682	речь в	2	1
683	и художественным	1	1
684	и эта	2	1
685	и как	7	1
686	мысль о	4	1
687	в сферу	2	1
688	сомнение в	1	1
689	основе его	1	1
690	бы ей	1	1
691	все что	1	1
692	больше внимания	1	1
693	обычно на	1	1
694	является в	2	1
695	человек который	1	1
696	на примере	4	1
697	два противоположных	5	1
698	мог бы	2	1
699	пор не	1	1
700	сцене с	1	1
701	это свойство	1	1
702	как говорят	1	1
703	более или	1	1
704	не обязательно	1	1
705	изображения в	1	1
706	в свою	3	1
707	первый план	3	1
708	полной мере	1	1
