N	2gram	Potebnia_M_3	Myshleni
123	только что	8	5
124	и словом	1	5
125	переходит к	1	4
126	отношения между	1	4
127	едва ли	1	4
128	еще не	5	4
129	с другой	7	4
130	если в	1	4
131	это и	2	4
132	как в	10	4
133	стороны и	1	4
134	целый ряд	2	4
135	но в	1	4
136	не можем	3	4
137	отношение между	1	4
138	на то	2	4
139	в наших	1	4
140	в такой	1	4
141	в котором	4	4
142	не в	15	4
143	не менее	5	4
144	своей природе	1	4
145	связи с	2	4
146	в области	2	4
147	не могут	5	4
148	что оно	11	4
149	не есть	17	4
150	слова с	3	4
151	речи то	1	4
152	что у	1	4
153	о том	2	4
154	мысль не	2	4
155	которые мы	1	4
156	в его	4	4
157	одной из	2	4
158	по этому	1	4
159	так что	7	4
160	то и	6	4
161	к мысли	3	4
162	друг друга	3	4
163	нужно было	1	4
164	перехода от	1	4
165	и от	4	4
166	и наконец	2	4
167	гораздо более	1	4
168	на самом	1	3
169	только потому	3	3
170	в первом	3	3
171	в мыслях	1	3
172	что эти	1	3
173	собственном смысле	2	3
174	мы уже	2	3
175	есть не	7	3
176	из того	2	3
177	и столь	1	3
178	в ней	8	3
179	в чем	3	3
180	но не	7	3
181	очевидно что	5	3
182	нет и	1	3
183	в этой	2	3
184	в одной	1	3
185	в мысли	2	3
186	имеет в	1	3
187	из этих	9	3
188	он не	4	3
189	и по	4	3
190	одно и	5	3
191	так и	11	3
192	об этом	2	3
193	с другими	5	3
194	развития в	2	3
195	мы видели	4	3
196	и значения	1	3
197	для него	9	3
198	в своей	2	3
199	друг другу	1	3
200	тем не	3	3
201	по себе	16	3
202	и другое	1	3
203	на котором	2	3
204	но только	2	3
205	во всем	1	3
206	каждой из	3	3
207	этом отношении	2	3
208	только по	5	3
209	представляется нам	1	3
210	отличается от	1	3
211	начале развития	2	3
212	его с	2	3
213	значения и	1	3
214	такое что	1	3
215	в собственном	2	3
216	мог бы	1	3
217	для этого	1	3
218	с ним	6	3
219	но мы	2	3
220	этому поводу	1	3
221	что и	13	3
222	это не	1	3
223	речи есть	2	3
224	к нему	3	3
225	мысль и	1	3
226	значений и	1	3
227	мы видим	2	3
228	есть в	3	3
229	только на	3	3
230	представить себе	3	3
231	мы можем	3	3
232	и речь	1	3
233	из двух	3	3
234	до сих	3	3
235	подлежащего и	2	3
236	деятельности и	2	3
237	и потому	4	3
238	смысле этого	7	3
239	этого слова	11	3
240	и о	2	3
241	сих пор	3	3
242	но это	6	3
243	все это	4	3
244	и слово	6	3
245	не является	1	3
246	слова но	2	3
247	в одинаковой	1	3
248	есть то	2	3
249	между ними	1	3
250	первом случае	2	3
251	в то	10	3
252	не означает	1	3
253	и наиболее	1	2
254	развития языка	1	2
255	ко всем	2	2
256	отношения к	1	2
257	одним из	1	2
258	на деле	5	2
259	в предложении	2	2
260	и есть	3	2
261	то в	1	2
262	и до	2	2
263	понятия но	1	2
264	на первом	1	2
265	что если	1	2
266	время как	1	2
267	но напротив	1	2
268	и он	1	2
269	слово не	5	2
270	столь же	4	2
271	время в	3	2
272	и сказуемого	2	2
273	ответ на	3	2
274	можем не	1	2
275	отношение к	2	2
276	отличие от	1	2
277	друг от	1	2
278	относится к	4	2
279	с этим	6	2
280	что ее	1	2
281	перед нами	2	2
282	что по	2	2
283	его к	2	2
284	в действительности	5	2
285	что слово	7	2
286	но эта	1	2
287	случае они	1	2
288	бы с	1	2
289	о человеке	1	2
290	не могла	2	2
291	на его	2	2
292	в нем	9	2
293	переходит от	1	2
294	котором мы	2	2
295	одной и	4	2
296	возможно только	3	2
297	от нее	2	2
298	поэзии и	1	2
299	лишь в	1	2
300	его в	3	2
301	которого не	1	2
302	от одного	1	2
303	ни в	2	2
304	речи переходит	1	2
305	показывает что	2	2
306	несмотря на	2	2
307	должно быть	5	2
308	в этих	1	2
309	во время	2	2
310	что между	1	2
311	но если	1	2
312	и при	4	2
313	в их	2	2
314	в которых	2	2
315	и другого	1	2
316	в памяти	1	2
317	и той	2	2
318	впечатления от	1	2
319	которые в	1	2
320	но он	1	2
321	том же	2	2
322	даже в	2	2
323	не имеет	6	2
324	того как	4	2
325	достигает своего	1	2
326	того и	1	2
327	ничего не	1	2
328	прежде чем	2	2
329	с другом	1	2
330	развития мысли	5	2
331	есть только	5	2
332	как для	1	2
333	что при	3	2
334	одним и	3	2
335	от друга	1	2
336	что все	3	2
337	это единство	2	2
338	нам о	1	2
339	свою очередь	3	2
340	то время	4	2
341	здесь как	3	2
342	связанных между	1	2
343	это внутреннее	1	2
344	образом в	3	2
345	находится в	1	2
346	и здесь	1	2
347	развития как	1	2
348	одного из	1	2
349	в математике	1	2
350	нас в	1	2
351	входит в	2	2
352	ее от	1	2
353	должно было	2	2
354	к ней	5	2
355	для ребенка	2	2
356	которое было	2	2
357	один из	4	2
358	внутреннее единство	2	2
359	которое мы	2	2
360	и ее	1	2
361	и судьбе	1	2
362	уже в	5	2
363	нас и	1	2
364	от значения	1	2
365	его и	1	2
366	только одно	1	2
367	мы знаем	1	2
368	никто не	3	2
369	вовсе не	7	2
370	себя от	2	2
371	и вместе	3	2
372	не выражается	1	2
373	что на	1	2
374	на ее	1	2
375	по своим	1	2
376	в свою	3	2
377	себя и	4	2
378	что не	8	2
379	что для	4	2
380	в мысль	1	2
381	оно представляет	1	2
382	нечто такое	1	2
383	и приобретает	1	2
384	оно имеет	3	2
385	который мы	1	2
386	могут быть	3	2
387	но этот	2	2
388	что же	2	2
389	друг с	1	2
390	или в	3	2
391	перестать быть	1	2
392	развития и	1	2
393	для нас	20	2
394	на одно	1	2
395	слову есть	1	2
396	а в	12	2
397	от ее	1	2
398	может и	1	2
399	есть представление	6	2
400	но именно	1	2
401	следовательно не	1	2
402	что то	1	2
403	как слово	3	2
404	я могу	1	2
405	к этому	3	2
406	точно так	12	2
407	во всяком	1	2
408	формы и	1	1
409	первому и	1	1
410	в силе	1	1
411	и т	5	1
412	например в	6	1
413	без них	1	1
414	увидим ниже	1	1
415	которого в	2	1
416	того же	1	1
417	сам по	5	1
418	ближайшее отношение	1	1
419	все остальное	1	1
420	он может	1	1
421	словами и	1	1
422	к своей	1	1
423	бы для	1	1
424	оно было	1	1
425	не вижу	1	1
426	его связь	1	1
427	иллюзия как	1	1
428	действительности и	3	1
429	с таким	2	1
430	слова тот	1	1
431	когда с	2	1
432	значение но	1	1
433	его деятельность	1	1
434	и связанное	1	1
435	сказать с	1	1
436	живой речи	2	1
437	а как	2	1
438	о свойствах	1	1
439	не имеем	1	1
440	отношение слова	1	1
441	или наоборот	1	1
442	своего развития	1	1
443	нашу мысль	1	1
444	которую мы	1	1
445	что уже	2	1
446	он как	2	1
447	его только	2	1
448	же иллюзия	1	1
449	но она	1	1
450	отдельных частей	1	1
451	указывая на	1	1
452	ему в	2	1
453	себе что	2	1
454	мы ее	2	1
455	с большим	1	1
456	себя из	1	1
457	чем больше	1	1
458	мысль гумбольдта	2	1
459	ни одно	1	1
460	только после	1	1
461	мысль что	1	1
462	сказать и	1	1
463	одним словом	2	1
464	совсем не	1	1
465	но как	2	1
466	а только	3	1
467	другой мысли	1	1
468	только тогда	9	1
469	эта особенность	1	1
470	за пределы	2	1
471	сама по	2	1
472	которые не	1	1
473	о необходимости	2	1
474	представим себе	1	1
475	там где	3	1
476	в море	1	1
477	это одно	1	1
478	дает нам	3	1
479	некоторое время	1	1
480	что как	2	1
481	в своем	5	1
482	акт мысли	2	1
483	мы тем	1	1
484	мысль о	5	1
485	и как	5	1
486	мысль в	3	1
487	в образовании	1	1
488	мысль при	1	1
489	приводит анекдот	1	1
490	от этого	2	1
491	не дано	1	1
492	к чему	1	1
493	и переходит	1	1
494	та же	2	1
495	же слово	2	1
496	тому же	1	1
497	бы не	4	1
498	не обнаруживает	4	1
499	них самих	1	1
500	думать что	5	1
501	еще один	1	1
502	самого себя	3	1
503	что к	1	1
504	скажем только	1	1
505	и тот	2	1
506	о предмете	2	1
507	в ряду	3	1
508	но на	1	1
509	вытекающее из	1	1
510	в первых	1	1
511	при этом	3	1
512	время и	2	1
513	идет от	1	1
514	перестает быть	4	1
515	при виде	1	1
516	не как	2	1
517	в понятии	2	1
518	и свойства	1	1
519	но вместе	4	1
520	подобно тому	2	1
521	так например	2	1
522	заключает в	5	1
523	но все	2	1
524	или слово	1	1
525	положения что	1	1
526	слова не	2	1
527	не станем	1	1
528	и природу	1	1
529	мы его	1	1
530	и может	3	1
531	вывести из	1	1
532	в совершенно	1	1
533	смотреть как	3	1
534	нам остается	1	1
535	и внутренняя	1	1
536	свойств и	2	1
537	разница между	3	1
538	на ту	1	1
539	на все	2	1
540	времени и	1	1
541	говорить не	1	1
542	характер есть	1	1
543	это было	3	1
544	или образом	1	1
545	что мысль	2	1
546	может стать	2	1
547	то все	1	1
548	с вопросом	1	1
549	в сложном	1	1
550	языка но	1	1
551	должен был	1	1
552	наблюдению и	1	1
553	видеть и	1	1
554	соображения и	1	1
555	шагу в	1	1
556	все равно	4	1
557	в общей	1	1
558	этого не	3	1
559	словом слово	1	1
560	есть звук	1	1
561	его слово	1	1
562	и мыслью	1	1
563	другими предметами	1	1
564	в один	4	1
565	мыслей не	1	1
566	мы как	1	1
567	в понимании	1	1
568	внешним и	1	1
569	таким же	1	1
570	причины и	1	1
571	нас не	1	1
572	заключать в	1	1
573	к обобщению	1	1
574	и без	7	1
575	внутренняя связь	1	1
576	нет возможности	1	1
577	чем более	1	1
578	мы называем	1	1
579	на первых	2	1
580	не к	4	1
581	бы мы	2	1
582	что я	5	1
583	от его	1	1
584	к познанию	1	1
585	в одном	2	1
586	другом и	1	1
587	ребенком в	1	1
588	на мысль	4	1
589	есть именно	1	1
590	их в	2	1
591	слова которые	1	1
592	общего и	1	1
593	сказуемого идет	1	1
594	будем рассуждать	1	1
595	кажется нам	1	1
596	целиком и	1	1
597	раз и	1	1
598	что есть	2	1
599	между людьми	2	1
600	ли я	1	1
601	чтобы иметь	1	1
602	ничего нового	1	1
603	моментов не	1	1
604	ее с	1	1
605	его внутренняя	1	1
606	на себе	1	1
607	и сама	1	1
608	было не	1	1
609	необходимо должно	1	1
610	говорить о	3	1
611	или понятие	1	1
612	значение этого	1	1
613	не могло	1	1
614	это с	1	1
615	первое слово	2	1
616	следовательно и	1	1
617	самого предмета	1	1
618	не имели	1	1
619	в общих	1	1
620	внутреннего единства	1	1
621	в разных	2	1
622	символическое значение	1	1
623	природы в	2	1
624	но очень	1	1
625	как внутренняя	1	1
626	ее деятельности	1	1
627	и связи	1	1
628	развивается в	1	1
629	есть такой	1	1
630	слове и	5	1
631	обобщения и	1	1
632	такая же	2	1
633	другой стороны	4	1
634	это слово	4	1
635	и мысли	1	1
636	на него	3	1
637	без слов	4	1
638	трех моментов	1	1
639	так сказать	2	1
640	восприятий в	2	1
641	в каком	5	1
642	у меня	2	1
643	и оно	3	1
644	поводу каждой	1	1
645	формы слова	3	1
646	с и	3	1
647	сравнительно с	5	1
648	про себя	1	1
649	и внешнюю	1	1
650	для развития	2	1
651	ближайшим образом	2	1
652	содержание в	3	1
653	мыслей к	1	1
654	наоборот в	1	1
655	для его	1	1
656	о происхождении	1	1
657	особенности и	1	1
658	явлением не	1	1
659	предмет в	1	1
660	однако по	1	1
661	и это	4	1
662	и самое	2	1
663	и которая	1	1
664	из всего	1	1
665	и тогда	3	1
666	служит только	1	1
667	здесь не	1	1
668	без всякого	1	1
669	имеет ближайшее	1	1
670	если как	1	1
671	языка и	2	1
672	как по	1	1
673	и говорит	1	1
674	как представление	1	1
675	по способу	1	1
676	выражения и	1	1
677	привести в	2	1
678	хотя это	1	1
679	своей мысли	4	1
680	видеть не	1	1
681	слово есть	9	1
682	ясно что	1	1
683	отдельными словами	2	1
684	этой мысли	2	1
685	мы потому	1	1
686	представлений и	1	1
687	понятно что	1	1
688	силу того	1	1
689	совершенно невозможно	1	1
690	быть может	3	1
691	он сам	1	1
692	в словах	3	1
693	из одного	1	1
694	и вообще	3	1
695	остановимся на	1	1
696	в отдельном	1	1
697	связанное с	2	1
698	случаях как	1	1
699	мышление как	1	1
700	и т.д	1	1
701	другими словами	1	1
702	или на	2	1
703	этой работе	1	1
704	образом значение	1	1
705	после того	1	1
706	мы старались	1	1
707	создавать его	1	1
708	понятие и	1	1
709	деятельность в	1	1
710	то тем	3	1
711	образом мы	1	1
712	слово может	5	1
713	одно только	3	1
714	восприятии и	1	1
715	словом которое	2	1
716	образом если	1	1
717	между тем	9	1
718	первых порах	2	1
719	от них	2	1
720	различие в	1	1
721	содержание слова	2	1
722	за другим	1	1
723	место в	3	1
724	сторона слова	1	1
725	эти два	1	1
726	других но	1	1
727	в глазах	1	1
728	в форме	2	1
729	в другой	1	1
730	другого в	1	1
731	язык в	1	1
732	них в	1	1
733	слова оказывается	1	1
734	слова для	3	1
735	если это	1	1
736	и мы	2	1
737	отдельных явлений	1	1
738	происходит в	1	1
739	значит что	1	1
740	тех пор	1	1
741	предмета и	1	1
742	что здесь	1	1
743	хорошо известно	1	1
744	всегда предполагает	1	1
745	в двух	1	1
746	и предмета	2	1
747	и представляет	1	1
748	мысль которая	1	1
749	которое одно	1	1
750	образом даже	1	1
751	в стороне	1	1
752	и после	2	1
753	в самое	1	1
754	который в	1	1
755	так необходимо	1	1
756	к высшим	1	1
757	не мешает	1	1
758	нам возможность	2	1
759	в выражении	1	1
760	к звуку	2	1
761	человека с	1	1
762	лежащие в	1	1
763	нас с	1	1
764	конечно не	1	1
765	положение что	1	1
766	ряду других	2	1
767	в виде	2	1
768	ее из	1	1
769	а это	1	1
770	в понятие	1	1
771	каким образом	1	1
772	при помощи	1	1
773	но совершенно	1	1
774	из них	6	1
775	его был	1	1
776	за ним	3	1
777	не связанных	1	1
778	себя все	1	1
779	целом и	1	1
780	в прошлом	1	1
781	для меня	4	1
782	к ним	1	1
783	как его	1	1
784	у него	2	1
785	и бесконечно	1	1
786	само по	3	1
787	слове не	2	1
788	стоящим на	1	1
789	заметить что	3	1
790	не говорит	1	1
791	от того	8	1
792	в них	5	1
793	другой а	1	1
794	в других	2	1
795	себя это	1	1
796	в очень	1	1
797	к самому	1	1
798	на стороне	2	1
799	значение чем	1	1
800	чтобы показать	1	1
801	свою мысль	2	1
802	не были	2	1
803	себе представить	3	1
804	деле а	1	1
805	ни о	3	1
806	со значением	2	1
807	есть мысль	2	1
808	нельзя сказать	3	1
809	значении слова	1	1
810	его образе	1	1
811	а с	2	1
812	вещь и	1	1
813	принадлежит не	1	1
814	же речь	1	1
815	к более	1	1
816	возможность не	1	1
817	не было	4	1
818	ребенка в	1	1
819	есть тоже	1	1
820	на этот	1	1
821	и непосредственно	1	1
822	от внутренней	1	1
823	с которым	1	1
824	его как	1	1
825	всех ее	1	1
826	образом это	1	1
827	слове поэтому	1	1
828	только от	3	1
829	в живой	2	1
830	под влиянием	1	1
831	в одно	3	1
832	и вне	1	1
833	также с	1	1
834	если не	4	1
835	и отношение	1	1
836	предложения и	1	1
837	направлении и	1	1
838	входить в	1	1
839	но оно	6	1
840	связь с	3	1
841	речь но	1	1
842	и определенности	1	1
843	взятое вместе	1	1
844	за тем	3	1
845	оно только	1	1
846	со словом	4	1
847	так мы	1	1
848	в разговоре	2	1
849	предположить что	1	1
850	он говорит	2	1
851	если оно	1	1
852	же области	1	1
853	она есть	1	1
854	быть если	1	1
855	собеседника если	1	1
856	тому как	5	1
857	и там	1	1
858	находятся в	1	1
859	сравнить его	1	1
860	один предмет	1	1
861	слов в	2	1
862	то к	3	1
863	исходя из	1	1
864	это значит	1	1
865	что считать	1	1
866	быть не	2	1
867	слова есть	3	1
868	этим последним	1	1
869	сознании то	1	1
870	и наши	1	1
871	выражение мысли	1	1
872	на которой	3	1
873	только для	1	1
874	заставляет нас	2	1
875	и таким	1	1
876	более глубокое	1	1
877	которой он	1	1
878	истории но	1	1
879	из ряда	1	1
880	слова так	1	1
881	случае он	1	1
882	коренное и	1	1
883	мышления в	1	1
884	если сравнить	1	1
885	в результате	1	1
886	о котором	1	1
887	а к	3	1
888	хотя и	1	1
889	то не	2	1
890	и все	3	1
891	есть такая	2	1
892	и которое	1	1
893	с не	1	1
894	всего своего	1	1
895	бы перестать	1	1
896	по самой	1	1
897	себе или	1	1
898	же в	2	1
899	судить о	1	1
900	отношении к	2	1
901	до тех	1	1
902	к ее	1	1
903	по поводу	4	1
904	значения в	1	1
905	и внешней	1	1
906	только как	5	1
907	была бы	4	1
908	определенный смысл	1	1
909	сделать некоторые	1	1
910	самой своей	1	1
911	формы внутренней	1	1
912	по одному	1	1
913	нет но	1	1
914	возможным только	1	1
915	готовой мысли	2	1
916	находящихся в	1	1
917	значение не	3	1
918	этим объясняется	1	1
919	что такое	2	1
920	но эти	1	1
921	это так	1	1
922	в таком	3	1
923	которая не	2	1
