N	2gram	Losev_Dial_3	Literetu
542	не зная	1	1
543	есть только	12	1
544	самого себя	1	1
545	этом его	1	1
546	это значит	24	1
547	факты как	3	1
548	все это	6	1
549	и где	2	1
550	глубине души	1	1
551	и более	1	1
552	потому не	1	1
553	о котором	1	1
554	которая в	1	1
555	человек и	1	1
556	себя самого	2	1
557	для нас	2	1
558	или менее	1	1
559	и все	6	1
560	лишь как	2	1
561	в этих	1	1
562	чтобы его	1	1
563	не будучи	1	1
564	повествование о	2	1
565	я должен	4	1
566	хотя бы	4	1
567	тут мы	2	1
568	но вот	2	1
569	не есть	54	1
570	нисколько не	1	1
571	себе и	1	1
572	в общем	1	1
573	к ее	1	1
574	может и	2	1
575	нет ничего	9	1
576	собственного сознания	1	1
577	мыслит себя	1	1
578	от своего	2	1
579	сказать что	4	1
580	для каждой	1	1
581	не что	6	1
582	бы его	2	1
583	из этого	2	1
584	есть и	12	1
585	вещи есть	2	1
586	в таком	14	1
587	к этой	2	1
588	у людей	1	1
589	который не	2	1
590	этой точки	2	1
591	они не	2	1
592	которая не	1	1
