N	2gram	Vinokur_Ku_3	Myshleni
415	и техническое	1	1
416	и через	2	1
417	так чтобы	1	1
418	почти исключительно	1	1
419	которых говорено	1	1
420	от друга	1	1
421	же что	1	1
422	прямой связи	1	1
423	бы то	1	1
424	своей функции	1	1
425	тем как	1	1
426	распространения и	1	1
427	что вместо	1	1
428	каком-либо определенном	1	1
429	очевидно и	1	1
430	тех же	4	1
431	функции слова	2	1
432	очевидно что	3	1
433	менее всего	1	1
434	отношение к	3	1
435	функции речи	1	1
436	не просто	2	1
437	друг от	1	1
438	между словом	1	1
439	значение для	1	1
440	форме и	1	1
441	сама по	2	1
442	конечно совершенно	1	1
443	относится к	2	1
444	первая из	1	1
445	прямую связь	1	1
446	процесса его	1	1
447	иную функцию	2	1
448	поскольку они	1	1
449	а самый	1	1
450	за этим	1	1
451	он перестает	1	1
452	является слово	1	1
453	а форму	1	1
454	кроме того	2	1
455	процессе развития	1	1
456	целый ряд	4	1
457	и понимания	1	1
458	знания в	1	1
459	имеет в	2	1
460	более или	2	1
461	самое важное	2	1
462	увидим что	2	1
463	этой цели	1	1
464	роль играет	1	1
465	или иную	1	1
466	за собой	1	1
467	впечатление что	1	1
468	их содержания	2	1
469	для которого	2	1
470	еще на	2	1
471	действия и	1	1
472	в которой	1	1
473	бы и	3	1
474	тот общий	1	1
475	вывод к	1	1
476	он в	2	1
477	бы не	3	1
478	вещах но	1	1
479	думать что	1	1
480	теоретически не	1	1
481	иным путем	1	1
482	этими элементарными	1	1
483	тому же	3	1
484	случае можно	1	1
485	наблюдаем в	1	1
486	фигуры которые	1	1
487	границ между	1	1
488	от его	1	1
489	раз когда	1	1
490	данного слова	1	1
491	до самого	1	1
492	чем у	1	1
493	отношений между	2	1
494	понимания и	1	1
495	по существу	3	1
496	которых эта	1	1
497	том чтобы	4	1
498	где это	1	1
499	наших глазах	1	1
500	быть с	2	1
501	в течении	1	1
502	рассмотрение вопроса	1	1
503	приходим к	1	1
504	будем говорить	1	1
505	как важнейшего	1	1
506	лишь с	4	1
507	находит себе	1	1
508	а вместе	1	1
509	смысле в	1	1
510	то ни	1	1
511	что все	2	1
512	во внутреннюю	1	1
513	и дальше	2	1
514	речи или	1	1
515	и с	3	1
516	разница между	1	1
517	и обратно	1	1
518	которая как	1	1
519	он есть	1	1
520	известно что	1	1
521	приходит в	2	1
522	и тем	6	1
523	и рядом	3	1
524	о которых	1	1
525	или группы	1	1
526	и вы	1	1
527	все равно	1	1
528	к осознанию	1	1
529	в слове	4	1
530	во внимание	5	1
531	когда я	1	1
532	несмотря на	1	1
533	речевого процесса	1	1
534	чем в	2	1
535	что внешняя	1	1
536	такой же	2	1
537	зрения ее	1	1
538	и становится	1	1
539	и при	2	1
540	могут не	1	1
541	в такой	1	1
542	нашего языка	2	1
543	не находит	1	1
544	высокой ступени	1	1
545	представление о	1	1
546	сопоставление это	1	1
547	которые лежат	1	1
548	содержания именно	1	1
549	сих пор	8	1
550	мы теперь	1	1
551	этой формы	1	1
552	формы является	1	1
553	составить предмет	1	1
554	для данного	1	1
555	ряда других	2	1
556	бы так	1	1
557	иначе как	1	1
558	и более	3	1
559	важную роль	1	1
560	даже в	1	1
561	не для	1	1
562	так называемого	3	1
563	раз и	2	1
564	степень его	1	1
565	с точки	16	1
566	случае в	1	1
567	слово к	1	1
568	дело не	2	1
569	не имеет	3	1
570	другую и	1	1
571	в сущности	4	1
572	и остается	1	1
573	к этим	1	1
574	на него	3	1
575	не по	3	1
576	в самых	1	1
577	это еще	2	1
578	не могло	1	1
579	данное слово	1	1
580	нельзя не	2	1
581	так много	1	1
582	о природе	1	1
583	именно с	1	1
584	до их	2	1
585	моментов которые	1	1
586	можно видеть	2	1
587	слове и	1	1
588	не говорит	1	1
589	а лишь	3	1
590	нам важно	1	1
591	следует отметить	1	1
592	котором в	1	1
593	непосредственное отношение	1	1
594	чтобы приписывать	1	1
595	если только	1	1
596	не потому	3	1
597	том отношении	2	1
598	от общего	1	1
599	у нас	10	1
600	виду не	1	1
601	от общих	1	1
602	начиная с	1	1
603	чрезвычайно важно	1	1
604	когда они	1	1
605	и другой	1	1
606	же самое	1	1
607	значение это	1	1
608	на наших	1	1
609	со значением	2	1
610	речи мы	1	1
611	нам о	2	1
612	в виду	8	1
613	в ней	3	1
614	всего этого	3	1
615	без всякого	1	1
616	в ее	4	1
617	данном случае	4	1
618	язык и	2	1
619	характер и	1	1
620	типа в	2	1
621	говорено выше	1	1
622	только не	1	1
623	на той	1	1
624	в пределах	2	1
625	в дальнейшем	2	1
626	мы наблюдаем	1	1
627	в основных	1	1
628	речи то	1	1
629	смысле но	1	1
630	стоят в	1	1
631	всего следует	3	1
632	с известными	1	1
633	в другом	1	1
634	по аналогии	1	1
635	переход к	1	1
636	принять во	2	1
637	здесь как	2	1
638	именно что	1	1
639	до сих	8	1
640	она была	1	1
641	самых различных	1	1
642	что дело	2	1
643	понятно что	1	1
644	с этого	1	1
645	и формами	2	1
646	означает что	1	1
647	все те	2	1
648	форме в	1	1
649	в последнем	1	1
650	то мы	3	1
651	сводится к	1	1
652	о нем	1	1
653	создается впечатление	1	1
654	другом месте	1	1
655	на вопрос	3	1
656	слова как	2	1
657	но мы	2	1
658	и содержание	3	1
659	случаев когда	1	1
660	может не	1	1
661	не выходит	1	1
662	в конечном	1	1
663	от него	1	1
664	всей нашей	1	1
665	доходит до	2	1
666	которой мы	1	1
667	содержание так	1	1
668	последнего в	1	1
669	этому поводу	1	1
670	один или	1	1
671	и всякая	1	1
672	еще однако	1	1
673	отметить что	3	1
674	выше в	1	1
675	если это	2	1
676	судить по	1	1
677	не так	3	1
678	формами речи	1	1
679	указывает что	2	1
680	в каком-либо	2	1
681	только у	1	1
682	идет по	1	1
683	как показали	1	1
684	нуждается в	1	1
685	проникнуть в	1	1
686	словом и	1	1
687	может оказаться	2	1
688	такие формы	1	1
689	самые разнообразные	1	1
690	деле не	2	1
691	они могут	1	1
692	же при	1	1
693	отношении в	1	1
694	а только	1	1
695	тот или	2	1
696	он приходит	1	1
697	что внутренняя	1	1
698	в расчет	1	1
699	как например	2	1
700	не исчерпывает	2	1
701	целого ряда	1	1
702	что вообще	3	1
703	или даже	1	1
704	при помощи	1	1
705	если судить	1	1
706	каждое отдельное	1	1
707	постановка вопроса	1	1
708	за ним	1	1
709	ту или	1	1
710	обратиться к	1	1
711	речи только	1	1
712	который как	2	1
713	был бы	3	1
714	структуры и	1	1
715	представить себе	1	1
716	в известной	1	1
717	котором все	1	1
718	специально в	1	1
719	мы находим	3	1
720	вовсе не	5	1
721	слово как	1	1
722	с этими	1	1
723	не о	2	1
724	и язык	1	1
725	главной и	1	1
726	сказано не	1	1
727	но что	1	1
728	дело и	1	1
729	не случайно	4	1
730	речи к	1	1
731	связано с	1	1
732	должны сказать	1	1
733	общения и	1	1
734	они будут	1	1
735	и делает	1	1
736	требует принципиально	1	1
737	быть совершенно	2	1
738	бы тогда	1	1
739	с общим	1	1
740	требования которые	1	1
741	выходит за	1	1
742	точек зрения	2	1
743	за пределы	2	1
744	а именно	3	1
745	речи а	2	1
746	совершенно ином	1	1
747	протекающий в	1	1
748	представляет собою	1	1
749	такое же	1	1
750	могут иметь	1	1
751	во внешней	1	1
752	однако чтобы	1	1
753	что не	4	1
754	что для	1	1
755	обратить внимание	1	1
756	них следовательно	1	1
757	превращается в	1	1
758	сообщения и	1	1
759	мы скажем	1	1
760	и самый	2	1
761	основной вопрос	1	1
762	самое слово	1	1
763	а не	11	1
764	и непосредственно	1	1
765	последнего времени	2	1
766	подобного рода	2	1
767	на эту	1	1
768	или с	1	1
769	не об	1	1
770	совершенно иное	1	1
771	не видит	1	1
772	что поскольку	1	1
773	до этого	1	1
774	это те	2	1
775	дана в	1	1
776	никоим образом	1	1
777	его развитие	1	1
778	в область	2	1
779	в данном	7	1
780	той и	1	1
781	в той	4	1
782	языка взрослых	1	1
783	ведет к	1	1
784	остается основной	1	1
785	что же	5	1
786	обоих этих	1	1
787	области внутренней	1	1
788	речи тогда	1	1
789	как особой	1	1
790	быть не	2	1
791	дело идет	1	1
792	здесь также	1	1
793	и формы	1	1
794	этом случае	4	1
795	в условиях	2	1
796	предметы и	1	1
797	в ряду	3	1
798	слов которые	1	1
799	двух точек	1	1
800	точно и	1	1
801	но для	3	1
802	это очевидно	1	1
803	как раз	4	1
804	из ряда	2	1
805	остается в	2	1
806	к вопросу	2	1
807	это явление	1	1
808	вопрос в	2	1
809	не внутри	1	1
810	деле как	1	1
811	и часто	1	1
812	указать на	2	1
813	лицо и	1	1
814	остается тем	1	1
815	это можно	1	1
816	чтобы понять	2	1
817	речи с	1	1
818	с двух	1	1
819	лишь как	1	1
820	нам остается	1	1
821	снова на	1	1
822	или нет	1	1
823	эти особенности	1	1
824	вообще в	1	1
825	отношении не	1	1
826	хотя бы	9	1
827	увидим ниже	1	1
828	или несколько	1	1
829	вообще и	3	1
830	на более	1	1
831	есть уже	1	1
832	постольку и	1	1
833	но если	3	1
834	лишь по	1	1
835	для исследования	1	1
836	возникает новое	1	1
837	сказали бы	1	1
838	по одному	1	1
839	типа и	1	1
840	возможным только	1	1
841	находящихся в	1	1
842	самую мысль	1	1
843	могут рассматриваться	1	1
844	по поводу	3	1
845	это понятие	1	1
846	но в	2	1
847	который не	1	1
848	речи эта	2	1
849	том числе	2	1
