N	2gram	Vygotskiy__1	Formalny
811	эмоции в	2	1
812	адекватным выражением	1	1
813	для объяснения	3	1
814	случае не	2	1
815	каждую эпоху	1	1
816	которые могут	1	1
817	или ином	1	1
818	и вместе	2	1
819	формах в	1	1
820	в других	1	1
821	пр как	1	1
822	это положение	1	1
823	не противоречит	1	1
824	быть совершенно	2	1
825	рассказа и	1	1
826	и научное	1	1
827	совершенно невозможным	1	1
828	для построения	1	1
829	а слово	2	1
830	с общим	1	1
831	из двух	1	1
832	и знаменателя	1	1
833	к психологизму	1	1
834	нашли бы	1	1
835	до сих	3	1
836	другую сторону	1	1
837	имеет свой	1	1
838	что человек	1	1
839	именно в	1	1
840	оно будет	1	1
841	здесь в	1	1
842	оказывается и	1	1
843	как художественное	1	1
844	еще и	1	1
845	его числителя	1	1
846	что для	2	1
847	миру или	1	1
848	и последующим	1	1
849	полагаем что	1	1
850	художник вовсе	1	1
851	по тем	1	1
852	не было	3	1
853	чтобы убедиться	1	1
854	одной стороны	6	1
855	зависит от	1	1
856	и составляет	2	1
857	она является	1	1
858	целым рядом	1	1
859	как ни	1	1
860	мы все	2	1
861	следует только	1	1
862	остается и	1	1
863	выражением его	1	1
864	о чем	2	1
865	понятие о	1	1
866	плоскости с	1	1
867	что мы	8	1
868	произведения искусства	1	1
869	художественных форм	1	1
870	для этой	1	1
871	если это	1	1
872	между собою	1	1
873	стороны в	1	1
874	в творчестве	1	1
875	часто пользуются	1	1
876	в частности	3	1
877	границы между	1	1
878	эта теория	5	1
879	сделал бы	1	1
880	к другой	1	1
881	раз он	1	1
882	и столь	1	1
883	материал то	1	1
884	для искусства	1	1
885	он говорит	1	1
886	в художественных	1	1
887	к в	1	1
888	этот механизм	1	1
889	им с	2	1
890	а потом	1	1
891	и всей	1	1
892	образ и	2	1
893	слов в	1	1
894	для понимания	1	1
895	из отдельных	2	1
896	который он	1	1
897	указывает что	1	1
898	их отношение	1	1
899	дело здесь	1	1
900	смысл в	1	1
901	в это	1	1
902	в философию	1	1
903	но даже	2	1
904	и о	4	1
905	той мере	1	1
906	сих пор	3	1
907	один из	4	1
908	от социального	2	1
909	под влиянием	3	1
910	образом как	1	1
911	слова так	1	1
912	произведения служит	1	1
913	тех или	2	1
914	каждой из	3	1
915	мы найдем	2	1
916	на форму	1	1
917	значения слова	1	1
918	при таком	1	1
919	следствием того	1	1
920	его с	1	1
921	об искусстве	2	1
922	в настоящее	2	1
923	романе и	1	1
924	когда утверждает	1	1
925	психологические предпосылки	1	1
926	смысла а	1	1
927	готового материала	2	1
928	на такой	1	1
929	или не	2	1
930	они находятся	1	1
931	теория исторического	1	1
932	лежит в	1	1
933	все то	3	1
934	а в	6	1
935	в готовом	1	1
936	и материал	1	1
937	такой степени	2	1
938	оставаться за	1	1
939	границу между	1	1
940	совершенно независимо	1	1
941	и внутренне	1	1
942	в живописи	2	1
943	понимается как	1	1
944	комнатные произведения	1	1
945	бы его	1	1
946	искусства является	2	1
947	самое и	1	1
948	до степени	1	1
949	науки об	1	1
950	арифметическое значение	1	1
951	это в	2	1
952	но очевидно	1	1
953	как результат	2	1
954	этой точки	5	1
955	том числе	1	1
