N	2gram	Trubetskoy_1	FransuaR
209	к тому	6	2
210	не есть	1	2
211	в каждой	1	2
212	и образ	1	2
213	всего этого	1	2
214	в себя	1	2
215	с самого	3	2
216	в индии	8	2
217	роль в	1	2
218	картина мира	1	2
219	никогда не	5	2
220	особенно в	2	2
221	в разных	2	2
222	а также	2	2
223	и т.д	6	2
224	другими словами	1	2
225	одного из	1	2
226	в значительной	3	2
227	и во	1	2
228	бы в	1	2
229	во всей	1	2
230	все существующее	2	2
231	того что	3	2
232	на которой	1	2
233	тот же	2	2
234	одной из	5	2
235	и ее	1	2
236	со всеми	2	2
237	для всех	2	2
238	уже не	3	2
239	только на	1	2
240	же в	1	2
241	свидетельствует о	2	2
242	и других	1	2
243	дает ему	1	2
244	были очень	1	2
245	связано с	2	2
246	отношению к	3	2
247	связан с	2	2
248	именно в	2	2
249	верхом и	3	2
250	бытие но	1	2
251	а не	5	2
252	в связи	3	2
253	из которых	4	2
254	не осталось	1	2
255	без труда	1	2
256	по своему	2	2
257	в данном	1	2
258	те и	2	2
259	на небе	2	2
260	в результате	3	2
261	о котором	2	2
262	у них	3	2
263	и как	3	2
264	с ним	1	2
265	ни было	2	2
266	одновременно и	2	2
267	собственное имя	1	2
268	в свое	1	2
269	есть то	1	2
270	благодаря этому	2	2
271	во всяком	6	2
272	говорили о	2	1
273	от этой	1	1
274	отношения к	1	1
275	одним из	2	1
276	к их	1	1
277	человека и	1	1
278	и через	1	1
279	в такой	1	1
280	всю вселенную	3	1
281	самом деле	1	1
282	это и	1	1
283	вряд ли	1	1
284	в первом	1	1
285	всем что	1	1
286	и друг	1	1
287	его не	2	1
288	а как	1	1
289	он постоянно	1	1
290	грехов и	1	1
291	именно к	1	1
292	он как	1	1
293	свое завершение	1	1
294	представлением о	1	1
295	так чтобы	2	1
296	время как	1	1
297	а во-вторых	1	1
298	но даже	1	1
299	ему в	2	1
300	магии и	1	1
301	он сам	1	1
302	за это	1	1
303	его несомненно	1	1
304	быть в	1	1
305	не был	1	1
306	души есть	1	1
307	жизни с	1	1
308	сказать и	1	1
309	в ее	1	1
310	землю и	1	1
311	при жизни	4	1
312	но не	8	1
313	за плату	1	1
314	в новом	2	1
315	тогда как	1	1
316	отличие от	1	1
317	индии к	1	1
318	легче и	1	1
319	что они	1	1
320	что именно	2	1
321	некоторое время	1	1
322	и нет	3	1
323	все же	6	1
324	однако не	1	1
325	в самом	4	1
326	не приходится	1	1
327	от бога	2	1
328	с отвлеченным	1	1
329	связь ее	1	1
330	он в	2	1
331	тому же	5	1
332	бога в	1	1
333	в нашем	1	1
334	думать что	1	1
335	с их	1	1
336	и будущее	1	1
337	сливаются в	1	1
338	все священное	1	1
339	не могла	2	1
340	вследствие этого	1	1
341	не знающий	1	1
342	время и	1	1
343	чтобы они	1	1
344	индии мы	1	1
345	не как	2	1
346	что еще	1	1
347	новое и	1	1
348	его от	2	1
349	жить в	1	1
350	том же	1	1
351	встречаются и	1	1
352	в иерархии	1	1
353	боги в	2	1
354	играют такую	1	1
355	что мир	1	1
356	говорить не	1	1
357	с целью	2	1
358	есть тот	1	1
359	как к	1	1
360	и отдельные	1	1
361	известно что	1	1
362	в свой	1	1
363	страха перед	1	1
364	данном случае	1	1
365	в жизни	1	1
366	смерть и	1	1
367	в ином	1	1
368	что сама	1	1
369	позволяет им	1	1
370	к которым	2	1
371	с тем	18	1
372	и вызвал	1	1
373	и ханжей	1	1
374	в слове	1	1
375	и путь	1	1
376	оно имеет	1	1
377	чем в	1	1
378	эпохи с	1	1
379	и некоторые	1	1
380	понятия и	1	1
381	этим словам	1	1
382	его образ	1	1
383	не так	1	1
384	или вообще	1	1
385	и при	3	1
386	интерес и	1	1
387	всяком случае	6	1
388	в котором	4	1
389	и вокруг	1	1
390	представление о	6	1
391	и животным	1	1
392	признать что	2	1
393	а вокруг	1	1
394	должны были	1	1
395	рождение и	1	1
396	в силу	5	1
397	что тот	1	1
398	образы эти	1	1
399	которые в	2	1
400	существовал особый	1	1
401	в прямом	1	1
402	в корне	1	1
403	как от	2	1
404	и всякую	1	1
405	радости и	1	1
406	по себе	1	1
407	даже в	1	1
408	и связанные	2	1
409	при помощи	1	1
410	народа это	1	1
411	но они	1	1
412	а иногда	1	1
413	с представлением	1	1
414	иной раз	2	1
415	самого начала	2	1
416	и отсюда	1	1
417	ее с	2	1
418	взглянуть на	1	1
419	большинство их	1	1
420	отдельные его	1	1
421	оценке с	1	1
422	найти в	1	1
423	и вниз	1	1
424	с одним	2	1
425	к концу	3	1
426	по своей	2	1
427	за исключением	1	1
428	это слово	1	1
429	так например	2	1
430	связи с	9	1
431	в сознании	1	1
432	не по	1	1
433	мы подчеркиваем	1	1
434	и делает	1	1
435	может показаться	1	1
436	и несколько	1	1
437	у нас	1	1
438	среди них	2	1
439	начиная с	2	1
440	не могут	2	1
441	и дал	1	1
442	т.е с	1	1
443	вошли в	1	1
444	в других	3	1
445	с телом	2	1
446	и дамы	1	1
447	что его	1	1
448	смерти и	1	1
449	всех существ	1	1
450	была еще	1	1
451	своего отца	1	1
452	время он	2	1
453	как с	1	1
454	этот путь	2	1
455	ничего общего	2	1
456	и о	3	1
457	значения и	1	1
458	связи со	1	1
459	здесь не	1	1
460	дает им	1	1
461	мысль о	2	1
462	во главе	1	1
463	различие между	1	1
464	богатства и	1	1
465	ином виде	1	1
466	с собой	1	1
467	не с	2	1
468	чем у	1	1
469	жизни он	1	1
470	под руку	1	1
471	может статься	1	1
472	образом в	5	1
473	и смерть	1	1
474	в таком	3	1
475	от тела	2	1
476	именно потому	1	1
477	на все	2	1
478	и что	4	1
479	в глаза	1	1
480	притом в	1	1
481	от своего	1	1
482	зрения подлинной	1	1
483	каким-нибудь определенным	1	1
484	времени в	1	1
485	этом процессе	1	1
486	все в	1	1
487	выбор и	1	1
488	том или	1	1
489	в тело	2	1
490	этой идее	1	1
491	от них	2	1
492	в ряд	1	1
493	с нами	1	1
494	природы и	1	1
495	светил и	1	1
496	них в	1	1
497	наконец в	2	1
498	болезни на	1	1
499	в ту	1	1
500	у всех	2	1
501	два с	1	1
502	ряд других	1	1
503	и об	1	1
504	видим что	1	1
505	к которому	2	1
506	этот вопрос	1	1
507	что один	1	1
508	огонь в	1	1
509	целого и	1	1
510	еще и	1	1
511	очень много	2	1
512	и после	2	1
513	между тем	2	1
514	особенно благодаря	1	1
515	наоборот все	1	1
516	в творениях	1	1
517	себя в	1	1
518	так что	3	1
519	и всякий	1	1
520	не имеющие	1	1
521	друг за	3	1
522	в виде	4	1
523	во втором	1	1
524	когда душа	1	1
525	участие в	1	1
526	этого мира	1	1
527	который как	1	1
528	одно из	2	1
529	себе в	1	1
530	нет никаких	1	1
531	и низом	3	1
532	богу не	1	1
533	к ним	3	1
534	или ином	1	1
535	эти явления	1	1
536	половиной века	1	1
537	души от	1	1
538	возможно что	1	1
539	и даже	3	1
540	этих новых	1	1
541	и из	2	1
542	как только	1	1
543	что человек	1	1
544	на этот	4	1
545	и страшного	1	1
546	нельзя сказать	1	1
547	по своим	2	1
548	реальной личности	1	1
549	и прежде	1	1
550	такое же	1	1
551	по всей	1	1
552	к ее	1	1
553	или о	1	1
554	в формальном	1	1
555	же для	1	1
556	выступает в	2	1
557	притом не	1	1
558	по тем	1	1
559	превращается в	2	1
560	положение и	1	1
561	ним для	1	1
562	и самый	1	1
563	так когда	1	1
564	один из	2	1
565	о чем	1	1
566	выше всех	1	1
567	когда же	2	1
568	этим и	1	1
569	с половиной	1	1
570	эти особенности	1	1
571	связь с	2	1
572	нет ничего	1	1
573	него в	1	1
574	не были	1	1
575	и особенно	2	1
576	на голове	1	1
577	границы между	1	1
578	или по	2	1
579	боги и	4	1
580	общего с	2	1
581	так называемая	1	1
582	с людьми	1	1
583	лицом к	1	1
584	и другую	1	1
585	мира с	1	1
586	первом случае	1	1
587	знает и	1	1
588	эти движения	1	1
589	из этой	2	1
590	многих других	1	1
591	с этой	3	1
592	сейчас же	1	1
593	бога и	4	1
594	является для	1	1
595	лишенный всякой	1	1
596	только для	2	1
597	и таким	3	1
598	в начале	2	1
599	же самое	2	1
600	ибо он	1	1
601	в одно	2	1
602	это уже	1	1
603	от человека	2	1
604	убеждения в	1	1
605	культуры и	3	1
606	котором он	1	1
607	сходство между	1	1
608	души в	1	1
609	тем более	1	1
610	находим в	1	1
611	теперь же	1	1
612	указывает на	1	1
613	всех тех	1	1
614	может и	1	1
615	но эта	1	1
616	с ней	3	1
617	сказать что	2	1
618	тело человека	1	1
619	дело с	1	1
620	к его	2	1
621	всех других	2	1
622	ко всему	2	1
623	из этого	2	1
624	чтобы найти	1	1
625	в каком	1	1
626	заметить что	1	1
627	в своих	1	1
628	для эпохи	2	1
629	как на	8	1
630	они не	1	1
