N	2gram	Bakhtin_Pr_2	KulturaY
112	русский язык	1	4
113	того как	3	4
114	в пределах	4	4
115	не на	4	4
116	в самой	3	4
117	что и	5	4
118	с ними	4	4
119	так что	2	4
120	есть в	8	4
121	не есть	2	4
122	из них	9	4
123	со стороны	4	4
124	до сих	2	4
125	там где	6	4
126	в частности	1	4
127	и потому	6	4
128	с этим	1	4
129	по существу	1	4
130	слова и	1	4
131	сих пор	2	4
132	один из	2	4
133	же в	1	4
134	в этих	4	4
135	так же	5	4
136	в первом	1	3
137	в котором	7	3
138	той же	1	3
139	в сущности	7	3
140	на практике	1	3
141	и он	3	3
142	в истории	2	3
143	в своем	5	3
144	хотя и	2	3
145	более или	1	3
146	что так	1	3
147	в этой	1	3
148	с их	4	3
149	в себе	5	3
150	и если	1	3
151	на его	5	3
152	не имеют	1	3
153	должна быть	3	3
154	на том	1	3
155	что она	4	3
156	он есть	2	3
157	а это	1	3
158	несмотря на	1	3
159	должно быть	4	3
160	или менее	1	3
161	в их	4	3
162	представление о	2	3
163	и эти	1	3
164	даже в	6	3
165	тому что	1	3
166	казалось бы	1	3
167	только и	1	3
168	из одного	2	3
169	ли не	1	3
170	что оно	1	3
171	здесь не	2	3
172	не сделал	1	3
173	не с	1	3
174	ясно что	1	3
175	для этого	3	3
176	и здесь	2	3
177	можно сказать	2	3
178	этом смысле	5	3
179	обе эти	1	3
180	меня и	1	3
181	уже в	4	3
182	в одном	6	3
183	отрицает что	1	3
184	уже и	1	3
185	даже и	2	3
186	не было	2	3
187	в особенности	2	3
188	и даже	3	3
189	или иной	3	3
190	в свою	1	3
191	а с	3	3
192	если не	2	3
193	как это	2	3
194	со словом	1	3
195	смысле этого	2	3
196	этого слова	2	3
197	была бы	3	3
198	как на	2	3
199	в таком	3	3
200	они не	2	3
201	одним из	3	2
202	и есть	1	2
203	мысли а	1	2
204	все те	2	2
205	что если	3	2
206	бы и	3	2
207	я не	6	2
208	свой предмет	1	2
209	не знают	2	2
210	на самом	1	2
211	не все	1	2
212	относится к	2	2
213	идет о	2	2
214	и как	2	2
215	но в	6	2
216	от этого	1	2
217	формы в	2	2
218	же из	1	2
219	но ведь	3	2
220	он не	9	2
221	как с	1	2
222	свое время	2	2
223	так например	1	2
224	но все	4	2
225	в каждом	4	2
226	лишь в	2	2
227	заключается в	1	2
228	с основной	1	2
229	здесь только	1	2
230	не находится	1	2
231	ни в	2	2
232	для них	3	2
233	все равно	1	2
234	в слове	1	2
235	как и	14	2
236	между собою	1	2
237	как таковой	1	2
238	одного и	2	2
239	и становится	2	2
240	и еще	1	2
241	но если	1	2
242	в своей	6	2
243	от себя	1	2
244	что я	1	2
245	что было	1	2
246	и более	2	2
247	слов о	1	2
248	по себе	8	2
249	до конца	7	2
250	что с	1	2
251	иной раз	1	2
252	в то	5	2
253	не имеет	3	2
254	ничего не	3	2
255	чтобы в	1	2
256	например не	1	2
257	никогда не	17	2
258	же время	3	2
259	он иногда	1	2
260	до того	1	2
261	быть в	2	2
262	не является	3	2
263	не могут	1	2
264	и должно	1	2
265	во все	2	2
266	том и	1	2
267	что все	3	2
268	и сами	1	2
269	чтобы быть	1	2
270	подойти к	1	2
271	о котором	1	2
272	одно из	1	2
273	смысле и	1	2
274	ними и	1	2
275	о нем	6	2
276	никак не	1	2
277	это было	2	2
278	каждом из	2	2
279	должны быть	1	2
280	а именно	3	2
281	раз на	1	2
282	в современной	1	2
283	но с	3	2
284	тот же	2	2
285	и того	1	2
286	литературе и	2	2
287	же и	1	2
288	в сторону	2	2
289	конечно не	6	2
290	в большинстве	2	2
291	ни одного	3	2
292	был бы	1	2
293	может служить	1	2
294	были бы	2	2
295	в каком	1	2
296	на этот	1	2
297	по своим	2	2
298	превращается в	4	2
299	а на	2	2
300	о чем	1	2
301	не всегда	1	2
302	может иметь	1	2
303	именно поэтому	1	2
304	на эту	1	2
305	своего времени	1	2
306	в контексте	2	2
307	этом случае	1	2
308	с историей	1	2
309	в смысле	2	2
310	не раз	2	2
311	в более	1	2
312	и для	2	2
313	уже на	2	2
314	или в	2	2
315	и все	1	2
316	лишь как	1	2
317	тем более	1	2
318	на более	1	2
319	то оно	2	2
320	между ними	4	2
321	себя самого	1	2
322	в свое	2	2
323	ее в	2	2
324	этой точки	2	2
325	статью с	1	1
326	я и	3	1
327	вряд ли	1	1
328	в обычном	1	1
329	в сфере	2	1
330	же как	4	1
331	совершенно справедливо	1	1
332	связана с	1	1
333	связи между	1	1
334	для себя	3	1
335	но тем	1	1
336	показать что	2	1
337	и исторические	1	1
338	ту же	1	1
339	достоевского в	4	1
340	смысл этого	1	1
341	на этих	1	1
342	из его	1	1
343	собою в	1	1
344	самого термина	1	1
345	в году	1	1
346	его не	1	1
347	есть не	1	1
348	можно и	1	1
349	на пороге	4	1
350	на материале	3	1
351	мыслью в	1	1
352	системе как	1	1
353	и ничего	1	1
354	из своих	2	1
355	именно к	1	1
356	еще до	1	1
357	есть нечто	1	1
358	соприкасаются в	1	1
359	так чтобы	2	1
360	говорить о	1	1
361	из того	1	1
362	мы и	3	1
363	и со	2	1
364	и ценное	1	1
365	как свой	1	1
366	своих положений	1	1
367	всем этим	2	1
368	не хочет	1	1
369	не был	2	1
370	сознания а	2	1
371	в теснейшей	1	1
372	в область	1	1
373	именно этот	1	1
374	прокрустово ложе	1	1
375	вовсе еще	1	1
376	к ним	3	1
377	присутствует в	1	1
378	менее всего	1	1
379	отношение к	8	1
380	отличие от	1	1
381	друг от	2	1
382	она есть	1	1
383	из таких	1	1
384	и обновляется	1	1
385	в одной	5	1
386	не входят	1	1
387	общего с	1	1
388	как к	2	1
389	перед нами	4	1
390	и понимания	1	1
391	она так	2	1
392	мысль в	1	1
393	это просто	1	1
394	ее целом	1	1
395	он дал	1	1
396	догадки о	1	1
397	автор в	1	1
398	ни один	3	1
399	в чем	2	1
400	в нашем	2	1
401	бы не	3	1
402	на некоторых	1	1
403	выражение в	3	1
404	думать что	1	1
405	в дальнейшем	2	1
406	характере этого	1	1
407	все слова	1	1
408	имеем в	2	1
409	как он	4	1
410	в братьях	2	1
411	но на	2	1
412	его но	3	1
413	в случае	1	1
414	чтобы связать	1	1
415	но прежде	1	1
416	идей и	1	1
417	но именно	1	1
418	даже с	1	1
419	всех этих	1	1
420	не значит	2	1
421	что еще	2	1
422	же порядка	1	1
423	и вот	2	1
424	слову как	1	1
425	вообще не	1	1
426	необходимо для	1	1
427	и единство	1	1
428	теории и	1	1
429	и по	2	1
430	на этом	1	1
431	лишь с	1	1
432	бы функцию	1	1
433	в большой	3	1
434	или иных	1	1
435	сущность этой	1	1
436	я вам	1	1
437	от нее	1	1
438	действующей в	1	1
439	же не	1	1
440	конечно в	2	1
441	об этом	3	1
442	чтобы искать	1	1
443	особенности в	1	1
444	них не	1	1
445	в данной	1	1
446	на протяжении	3	1
447	том смысле	1	1
448	деле в	1	1
449	может стать	2	1
450	на почве	4	1
451	то все	1	1
452	лишь на	2	1
453	истории и	1	1
454	уж не	1	1
455	слова без	1	1
456	его борьбы	1	1
457	стоит на	1	1
458	он несет	1	1
459	в жизни	3	1
460	мы встречаемся	1	1
461	о характере	1	1
462	не люблю	1	1
463	она и	3	1
464	на второй	1	1
465	является их	1	1
466	к которым	1	1
467	далеко не	4	1
468	с уже	1	1
469	для чего	1	1
470	мы видели	3	1
471	как угодно	1	1
472	в научной	1	1
473	со всей	2	1
474	раз и	1	1
475	мысль а	1	1
476	которую мы	2	1
477	наблюдает и	1	1
478	видел и	1	1
479	в отличие	1	1
480	мысли и	3	1
481	в дневнике	1	1
482	то лишь	1	1
483	он тоже	1	1
484	точку зрения	5	1
485	науке а	1	1
486	но это	2	1
487	но он	1	1
488	друг другу	1	1
489	с такими	2	1
490	и всякую	1	1
491	в устах	1	1
492	сам он	2	1
493	здесь следовательно	2	1
494	любви и	1	1
495	слова мы	1	1
496	перед собою	1	1
497	действительным и	1	1
498	и развивается	1	1
499	отчетливо и	1	1
500	и притом	1	1
501	в процессе	2	1
502	и принципы	1	1
503	подошел к	1	1
504	правда в	2	1
505	дело в	1	1
506	одна из	3	1
507	с одним	2	1
508	действительно в	1	1
509	как она	1	1
510	более что	1	1
511	стать таким	1	1
512	эпохи правда	1	1
513	как не	5	1
514	тех или	1	1
515	и теперь	1	1
516	с таким	1	1
517	достоевский в	5	1
518	нет ли	2	1
519	как будто	1	1
520	что на	1	1
521	неразрывно связан	1	1
522	конечно и	2	1
523	может показаться	1	1
524	такие же	1	1
525	конечно только	1	1
526	художественной литературы	1	1
527	но только	2	1
528	все то	2	1
529	из элементов	1	1
530	случайно и	1	1
531	есть только	4	1
532	могут быть	4	1
533	чтобы сделать	1	1
534	как только	1	1
535	возможна только	1	1
536	сфера ее	1	1
537	раз навсегда	1	1
538	той или	3	1
539	они и	2	1
540	свое значение	1	1
541	участвуют в	1	1
542	будто и	1	1
543	где он	1	1
544	ничего общего	2	1
545	и самое	2	1
546	вы не	1	1
547	как мы	8	1
548	которого мы	1	1
549	от друга	2	1
550	на нем	1	1
551	позицию по	1	1
552	без всякого	1	1
553	в ее	3	1
554	к нам	2	1
555	на основе	2	1
556	необходимо еще	1	1
557	свои силы	1	1
558	и от	3	1
559	в каких	1	1
560	в бесах	1	1
561	только такую	1	1
562	и когда	1	1
563	о тех	1	1
564	и сам	3	1
565	что у	4	1
566	нельзя не	1	1
567	раз он	1	1
568	которая была	1	1
569	его современниками	1	1
570	в чужом	2	1
571	она была	1	1
572	можно только	1	1
573	по сравнению	2	1
574	но у	3	1
575	это как	2	1
576	в словах	2	1
577	в каждой	1	1
578	образом в	2	1
579	в мою	1	1
580	находится в	2	1
581	но несколько	1	1
582	может сочетаться	1	1
583	этой статьи	1	1
584	за пределами	1	1
585	одного из	1	1
586	у достоевского	14	1
587	времени в	1	1
588	две категории	1	1
589	не умеет	1	1
590	своим предметом	1	1
591	во всех	4	1
592	однако с	1	1
593	переходит в	2	1
594	как его	2	1
595	не видел	1	1
596	говорит он	1	1
597	в форме	2	1
598	и только	1	1
599	это лишь	2	1
600	еще более	1	1
601	утрачивают свою	1	1
602	в развитии	2	1
603	все время	3	1
604	и следовательно	7	1
605	если это	1	1
606	в него	1	1
607	и вышла	1	1
608	в литературе	6	1
609	за него	1	1
610	он видел	1	1
611	и одновременно	2	1
612	что только	1	1
613	важное значение	1	1
614	среди других	2	1
615	этот вопрос	4	1
616	были особенно	1	1
617	художественной литературе	1	1
618	положение в	2	1
619	к их	1	1
620	и так	1	1
621	а лишь	3	1
622	поэтому и	3	1
623	наше время	1	1
624	за себя	2	1
625	или же	2	1
626	с одной	1	1
627	с которыми	2	1
628	литературы в	1	1
629	и у	2	1
630	каждый из	1	1
631	себя в	2	1
632	только на	1	1
633	в прокрустово	1	1
634	себя и	2	1
635	мысль от	1	1
636	в противоречии	1	1
637	здесь это	1	1
638	чем с	1	1
639	в сознании	2	1
640	еще одну	1	1
641	о слове	2	1
642	не дает	1	1
643	большинстве случаев	2	1
644	и других	3	1
645	его и	3	1
646	их как	1	1
647	которые в	2	1
648	а сейчас	1	1
649	к мысли	1	1
650	не так	2	1
651	для него	9	1
652	и их	6	1
653	в письме	1	1
654	могло бы	1	1
655	слова в	4	1
656	мы находим	1	1
657	сами по	1	1
658	в конце	4	1
659	к установке	1	1
660	тому же	1	1
661	мы можем	4	1
662	противоречии с	1	1
663	само по	2	1
664	от всякого	1	1
665	не из	1	1
666	он является	1	1
667	от того	2	1
668	в других	1	1
669	и строго	1	1
670	же это	1	1
671	не укладывается	2	1
672	важна нам	1	1
673	именно как	1	1
674	связан с	2	1
675	свою мысль	1	1
676	со всем	1	1
677	без всякой	1	1
678	более широкое	1	1
679	тотчас же	2	1
680	и тех	1	1
681	здесь в	2	1
682	не относится	1	1
683	после смерти	1	1
684	случаев в	1	1
685	как же	2	1
686	перед ним	2	1
687	языке то	1	1
688	воспоминания о	1	1
689	нового времени	3	1
690	что для	2	1
691	от другого	1	1
692	ничем не	2	1
693	здесь действительно	1	1
694	в некоторых	2	1
695	а сам	1	1
696	более того	5	1
697	зависит от	1	1
698	человеческой жизни	2	1
699	приходится иметь	1	1
700	его как	1	1
701	человек в	3	1
702	основное и	1	1
703	него не	3	1
704	в одно	1	1
705	в абстракции	1	1
706	то она	1	1
707	но как	2	1
708	проникновения в	3	1
709	к лицу	1	1
710	я говорю	1	1
711	эта идея	1	1
712	к его	1	1
713	как одно	2	1
714	к другой	1	1
715	в европе	1	1
716	не тот	1	1
717	учению о	1	1
718	он говорит	2	1
719	лицом к	1	1
720	наряду с	1	1
721	но тут	1	1
722	в ответ	1	1
723	быть только	2	1
724	да и	1	1
725	у самого	1	1
726	из этой	1	1
727	своего развития	2	1
728	которым он	1	1
729	к следующему	1	1
730	и там	1	1
731	мы сказали	3	1
732	еще раз	3	1
733	его в	3	1
734	что мы	1	1
735	в условиях	2	1
736	в основном	1	1
737	своей жизни	3	1
738	только для	2	1
739	в начале	2	1
740	но для	1	1
741	кроме того	1	1
742	письме к	1	1
743	в наше	1	1
744	каждой из	1	1
745	это уже	1	1
746	и позволяет	1	1
747	достоевского не	8	1
748	сюжета и	1	1
749	от мысли	1	1
750	которая в	1	1
751	братьях карамазовых	2	1
752	от контекста	1	1
753	бы он	2	1
754	или нет	1	1
755	и определяемые	1	1
756	дневнике писателя	1	1
757	только что	2	1
758	тут мы	1	1
759	укладывается в	1	1
760	отношении к	1	1
761	всегда есть	1	1
762	значит конечно	1	1
763	жизни в	2	1
764	слово в	3	1
765	это все	1	1
766	в моем	1	1
767	не знает	4	1
768	возможно лишь	1	1
769	сказать что	5	1
770	ведь он	2	1
771	совершенно не	1	1
772	их с	1	1
773	и идеи	5	1
774	есть и	3	1
775	та же	1	1
776	который в	1	1
777	на своем	1	1
778	достоевского здесь	2	1
779	не сказал	1	1
780	речи как	1	1
781	жизнь в	1	1
782	жизни и	15	1
783	а может	3	1
784	также не	2	1
785	случае если	1	1
786	в своих	4	1
787	к этому	4	1
788	все что	3	1
