N	2gram	Vinokur_Ku_1	Problema
109	любви и	1	4
110	в то	2	4
111	как о	2	4
112	тогда когда	6	4
113	но даже	1	4
114	и сам	1	4
115	ясно что	3	4
116	разного рода	1	4
117	некоторого рода	1	4
118	нас в	1	4
119	крайней мере	5	4
120	оказывается что	1	4
121	или в	2	4
122	в качестве	7	4
123	даже и	3	4
124	далеко не	1	4
125	еще и	5	4
126	а с	3	4
127	нового времени	1	4
128	если не	3	4
129	в частности	4	4
130	в смысле	2	4
131	как именно	2	4
132	жизни в	1	4
133	гораздо более	3	4
134	смысле слова	1	3
135	в виду	5	3
136	в ней	6	3
137	еще не	5	3
138	иное как	2	3
139	что его	2	3
140	в ее	1	3
141	совсем не	1	3
142	только тогда	3	3
143	что они	4	3
144	что касается	2	3
145	от этого	2	3
146	бы не	1	3
147	учение о	4	3
148	с одной	1	3
149	он не	2	3
150	с неба	1	3
151	этом смысле	3	3
152	не всегда	2	3
153	однако в	1	3
154	что иное	1	3
155	но только	1	3
156	же рода	1	3
157	в самой	4	3
158	и после	1	3
159	не столь	1	3
160	как будто	1	3
161	в духе	3	3
162	есть только	1	3
163	указывает на	1	3
164	с ним	5	3
165	только и	3	3
166	внимание на	4	3
167	настоящее время	1	3
168	после того	1	3
169	а также	1	3
170	все время	1	3
171	же в	4	3
172	того что	9	3
173	тот же	2	3
174	и тем	2	3
175	в начале	1	3
176	обратить внимание	2	3
177	в одном	3	3
178	для них	2	3
179	в других	1	3
180	для того	16	3
181	именно в	6	3
182	одной стороны	1	3
183	жизнь в	1	3
184	быть только	1	3
185	этой трагедии	1	3
186	о котором	2	3
187	в настоящее	1	3
188	еще более	1	3
189	не что	1	3
190	точно так	1	3
191	самом деле	9	2
192	или к	1	2
193	но тем	1	2
194	мере в	6	2
195	поэтому и	1	2
196	то же	8	2
197	мы имеем	6	2
198	является наиболее	1	2
199	еще до	1	2
200	я не	2	2
201	это время	1	2
202	в таком	3	2
203	все эти	6	2
204	в чем	1	2
205	что люди	1	2
206	тем как	1	2
207	не то	1	2
208	значение и	2	2
209	не все	2	2
210	по отношению	8	2
211	отношение к	1	2
212	на то	4	2
213	в одной	1	2
214	как в	4	2
215	что именно	1	2
216	кроме того	1	2
217	когда он	3	2
218	в нашей	1	2
219	однако как	1	2
220	борьбы с	1	2
221	на его	3	2
222	прежде чем	1	2
223	или иных	1	2
224	по словам	1	2
225	то ни	1	2
226	его не	1	2
227	которого не	1	2
228	это не	7	2
229	но уже	5	2
230	в них	7	2
231	с такой	1	2
232	и тогда	4	2
233	со всей	1	2
234	раз и	1	2
235	бы на	2	2
236	и сейчас	1	2
237	и без	1	2
238	на месте	2	2
239	в котором	3	2
240	представление о	3	2
241	доказывает что	2	2
242	и более	2	2
243	как акт	1	2
244	в таких	4	2
245	человека но	1	2
246	дело в	1	2
247	в науке	4	2
248	того чтобы	17	2
249	ничего не	2	2
250	при всем	1	2
251	именно она	1	2
252	и является	4	2
253	иной раз	2	2
254	тем что	8	2
255	уже и	3	2
256	в области	7	2
257	обстоятельство что	8	2
258	не могут	2	2
259	ли не	3	2
260	к тому	5	2
261	и свое	1	2
262	как мы	1	2
263	которого мы	1	2
264	без всякого	1	2
265	как с	2	2
266	можно было	6	2
267	за то	1	2
268	здесь как	2	2
269	по себе	2	2
270	любви к	2	2
271	между тем	5	2
272	во втором	2	2
273	и только	1	2
274	здесь в	1	2
275	что здесь	1	2
276	что только	1	2
277	в какой	6	2
278	или же	1	2
279	есть в	4	2
280	конечно не	2	2
281	уже в	3	2
282	свидетельствует о	2	2
283	из них	4	2
284	всяком случае	5	2
285	доказать что	2	2
286	и делает	1	2
287	до сих	4	2
288	ее в	2	2
289	что не	5	2
290	то и	2	2
291	мы и	1	2
292	человеческой жизни	1	2
293	него не	1	2
294	с помощью	7	2
295	эта идея	1	2
296	в европе	1	2
297	он говорит	1	2
298	в данном	4	2
299	на тот	1	2
300	наряду с	1	2
301	да и	1	2
302	по существу	4	2
303	в это	2	2
304	с этой	2	2
305	сих пор	4	2
306	только для	1	2
307	но для	1	2
308	один из	4	2
309	тех или	1	2
310	это уже	1	2
311	ли в	2	2
312	есть возможность	1	2
313	себя самого	2	2
314	за него	1	2
315	хотя бы	10	2
316	гораздо больше	1	2
317	в свою	3	2
318	была бы	3	2
319	при его	1	2
320	отношению к	9	2
321	жизни и	1	2
322	но еще	3	2
323	к этому	1	2
324	во всяком	5	2
325	все что	1	2
326	в роли	1	2
327	они не	3	2
328	я и	1	1
329	если б	2	1
330	и т	33	1
331	в обычном	1	1
332	развития науки	1	1
333	должен быть	4	1
334	приходит и	1	1
335	но тогда	1	1
336	на самом	2	1
337	тех же	1	1
338	науки о	3	1
339	в стороне	2	1
340	к своей	1	1
341	это и	4	1
342	своей первой	1	1
343	и есть	2	1
344	мы встречаем	1	1
345	ii и	1	1
346	из его	1	1
347	в их	3	1
348	что если	2	1
349	которую мы	1	1
350	бы что	1	1
351	вопрос о	2	1
352	на место	1	1
353	из своих	1	1
354	так чтобы	1	1
355	их с	1	1
356	на себя	3	1
357	увидим ниже	1	1
358	не знают	2	1
359	с большим	3	1
360	которое лишено	1	1
361	не был	1	1
362	время в	1	1
363	с его	4	1
364	то мы	3	1
365	то он	1	1
366	а только	8	1
367	бы в	7	1
368	что было	2	1
369	если в	2	1
370	во-первых и	1	1
371	которые не	1	1
372	с этим	4	1
373	только об	1	1
374	что ее	1	1
375	перед нами	1	1
376	могли бы	2	1
377	по пути	1	1
378	его к	3	1
379	это просто	1	1
380	он дал	1	1
381	бы и	2	1
382	автор в	1	1
383	как то	2	1
384	что это	5	1
385	а во-вторых	2	1
386	формы в	2	1
387	так или	2	1
388	чуть ли	2	1
389	в нашем	1	1
390	из этих	4	1
391	в тех	4	1
392	если мы	2	1
393	большей части	2	1
394	вопроса о	1	1
395	и те	1	1
396	то обстоятельство	8	1
397	говорят о	1	1
398	имеем в	1	1
399	воспитания и	1	1
400	по имени	1	1
401	но на	1	1
402	а вовсе	1	1
403	и если	3	1
404	вообще не	1	1
405	что она	3	1
406	больше всего	2	1
407	главным образом	1	1
408	и критики	1	1
409	т д	14	1
410	мечтать о	1	1
411	всех этих	1	1
412	избавиться от	1	1
413	он должен	1	1
414	же это	1	1
415	состоит в	3	1
416	что еще	1	1
417	и вот	1	1
418	i в	1	1
419	и по	1	1
420	же остается	1	1
421	лишь с	1	1
422	так например	2	1
423	от нее	1	1
424	не ошибаюсь	1	1
425	себя и	1	1
426	то чтобы	1	1
427	не считать	1	1
428	поэзии и	1	1
429	времени в	1	1
430	те или	1	1
431	который уже	1	1
432	образом если	2	1
433	всех народов	1	1
434	сейчас в	1	1
435	это свидетельствует	1	1
436	которая была	1	1
437	он предупреждает	1	1
438	же эти	1	1
439	с употреблением	2	1
440	между собою	2	1
441	здесь можно	1	1
442	для своих	1	1
443	он конечно	1	1
444	с более	1	1
445	и пример	1	1
446	на первый	1	1
447	совсем другое	1	1
448	не выдерживает	1	1
449	и при	2	1
450	что такое	6	1
451	в следующем	1	1
452	в такой	1	1
453	не столько	2	1
454	своего рода	1	1
455	что я	2	1
456	в имени	1	1
457	том чтобы	8	1
458	все это	6	1
459	видно что	2	1
460	х годах	1	1
461	где нет	1	1
462	в устах	1	1
463	вместе со	2	1
464	и под	2	1
465	даже в	3	1
466	мы встречаемся	1	1
467	тому что	3	1
468	и науки	1	1
469	можно ли	2	1
470	перед собою	1	1
471	не раз	2	1
472	тем самым	4	1
473	мысли в	1	1
474	не имеет	2	1
475	о чем	2	1
476	что их	2	1
477	чтобы в	2	1
478	и остается	1	1
479	самого и	1	1
480	противоречии с	1	1
481	виду не	1	1
482	совершенно правильно	1	1
483	из него	1	1
484	возможно и	1	1
485	правда в	1	1
486	из четырех	1	1
487	же время	2	1
488	откуда следует	1	1
489	этих последних	1	1
490	как она	1	1
491	вот что	1	1
492	есть это	1	1
493	знают что	2	1
494	следует что	4	1
495	до того	2	1
496	возражать против	1	1
497	которыми пользуется	1	1
498	не потому	5	1
499	что представление	1	1
500	к себе	4	1
501	и должно	2	1
502	когда мы	2	1
503	здесь совершенно	1	1
504	как только	1	1
505	той или	1	1
506	силу которого	1	1
507	свое значение	1	1
508	где он	1	1
509	в наше	1	1
510	и самое	1	1
511	вы не	1	1
512	смысле что	1	1
513	говоря уже	1	1
514	говорит и	1	1
515	на основе	1	1
516	и исторически	1	1
517	значение в	1	1
518	и когда	1	1
519	по аналогии	1	1
520	не нравится	1	1
521	в борьбе	1	1
522	мог бы	1	1
523	когда в	2	1
524	том как	3	1
525	это только	3	1
526	имеется в	1	1
527	но у	1	1
528	в последней	1	1
529	науки на	1	1
530	поэтому в	1	1
531	силу того	2	1
532	со стороны	4	1
533	смысле и	2	1
534	только потому	6	1
535	сводится к	3	1
536	с полным	1	1
537	и здесь	3	1
538	утверждает что	1	1
539	весь этот	1	1
540	аналогии с	1	1
541	должно было	1	1
542	в науку	1	1
543	нуждается в	3	1
544	не видел	1	1
545	говорит он	1	1
546	это лишь	1	1
547	и следовательно	1	1
548	в него	1	1
549	и учение	1	1
550	что ныне	1	1
551	то все	1	1
552	наконец и	1	1
553	смысле его	1	1
554	которое было	1	1
555	но с	2	1
556	сомневаться что	1	1
557	в двух	1	1
558	а если	3	1
559	к свету	2	1
560	этот вопрос	1	1
561	мы увидим	3	1
562	очень много	2	1
563	и так	1	1
564	наше время	1	1
565	было и	1	1
566	простой и	1	1
567	этот факт	1	1
568	и ценное	1	1
569	же и	2	1
570	в большинстве	2	1
571	только на	1	1
572	стоит на	1	1
573	на этих	1	1
574	то только	2	1
575	большинстве случаев	1	1
576	и других	1	1
577	на эту	2	1
578	связывается с	1	1
579	что для	1	1
580	на своего	1	1
581	был бы	2	1
582	одно из	2	1
583	себе в	3	1
584	в новом	1	1
585	к более	1	1
586	содержания и	1	1
587	внутреннюю форму	1	1
588	они доказывают	1	1
589	не для	1	1
590	тому же	1	1
591	к ним	1	1
592	как его	1	1
593	этом отношении	5	1
594	от того	1	1
595	и вместе	1	1
596	в форме	1	1
597	науки в	1	1
598	момент в	1	1
599	были бы	2	1
600	именно как	1	1
601	нужно было	2	1
602	без всякой	1	1
603	или иной	3	1
604	даже не	1	1
605	или иначе	2	1
606	к которым	1	1
607	на которые	1	1
608	в природе	1	1
609	совмещается с	1	1
610	ничего общего	1	1
611	превращается в	2	1
612	к науке	1	1
613	не было	3	1
614	а на	2	1
615	до конца	2	1
616	ничем не	1	1
617	не на	4	1
618	зависит от	1	1
619	однако и	1	1
620	принадлежит весьма	1	1
621	человек в	1	1
622	что несмотря	1	1
623	но никогда	1	1
624	когда она	1	1
625	это у	1	1
626	в одно	1	1
627	среди наших	1	1
628	и вовсе	5	1
629	так называемых	1	1
630	на этой	1	1
631	и а	2	1
632	и потому	4	1
633	как это	3	1
634	как одно	1	1
635	способ постижения	1	1
636	к своему	2	1
637	же значение	1	1
638	xix века	5	1
639	помимо всего	1	1
640	поэт уже	1	1
641	могут быть	1	1
642	в ответ	1	1
643	в литературе	1	1
644	даже с	1	1
645	для человека	1	1
646	из этой	1	1
647	там где	4	1
648	н а	1	1
649	среди этих	1	1
650	упомянуть еще	1	1
651	том смысле	1	1
652	является для	1	1
653	только ради	1	1
654	своей жизни	1	1
655	в х	1	1
656	но это	1	1
657	и таким	1	1
658	между прочим	2	1
659	однако не	6	1
660	под влиянием	3	1
661	с большой	1	1
662	в более	2	1
663	любовь к	2	1
664	только одна	1	1
665	г а	1	1
666	слова но	2	1
667	значение ее	1	1
668	и от	1	1
669	ее но	1	1
670	что оно	3	1
671	частной инициативы	1	1
672	а все	1	1
673	которого они	1	1
674	обе эти	3	1
675	в силах	2	1
676	речи с	1	1
677	не имеется	1	1
678	собственно говоря	1	1
679	что некоторые	1	1
680	или нет	1	1
681	тем более	2	1
682	разве только	1	1
683	особого внимания	1	1
684	в г	3	1
685	только что	1	1
686	я в	1	1
687	есть уже	1	1
688	но вот	2	1
689	от всякого	1	1
690	здесь только	2	1
691	с ними	4	1
692	это все	1	1
693	не говоря	2	1
694	только как	1	1
695	в эволюции	1	1
696	к его	1	1
697	сказали бы	1	1
698	значение все	1	1
699	которые всегда	1	1
700	только о	1	1
701	того или	4	1
702	в искусстве	1	1
703	в своих	1	1
704	этой точки	2	1
