N	2gram	Bakhtin_Pr_2	Myslijsy
218	если б	1	2
219	видеть в	1	2
220	их и	1	2
221	а как	4	2
222	есть не	1	2
223	в сущности	9	2
224	становится объектом	1	2
225	в некотором	1	2
226	что до	1	2
227	себя а	1	2
228	бы то	1	2
229	служит для	1	2
230	то мы	1	2
231	одним словом	1	2
232	то он	1	2
233	мы будем	3	2
234	для всякого	1	2
235	друг от	2	2
236	за пределы	3	2
237	в одних	1	2
238	и слова	2	2
239	его к	2	2
240	на что	1	2
241	в целом	2	2
242	образом и	3	2
243	на то	5	2
244	но на	2	2
245	не могла	1	2
246	и если	1	2
247	по крайней	1	2
248	так сказать	6	2
249	мы можем	2	2
250	in der	1	2
251	он должен	1	2
252	к одному	6	2
253	оно должно	2	2
254	но дело	1	2
255	говорит следующее	1	2
256	но все	2	2
257	значительной степени	1	2
258	он есть	2	2
259	мог бы	1	2
260	но уже	1	2
261	о которых	1	2
262	переходим к	3	2
263	чем в	1	2
264	было только	1	2
265	в г	1	2
266	в их	3	2
267	слова в	12	2
268	но он	4	2
269	над всеми	1	2
270	том и	1	2
271	том же	4	2
272	и всегда	2	2
273	дело в	2	2
274	на себе	2	2
275	того чтобы	1	2
276	только не	1	2
277	следовательно и	1	2
278	как во	1	2
279	ее с	1	2
280	что речь	1	2
281	как будто	1	2
282	все то	1	2
283	его с	1	2
284	ничего общего	1	2
285	и самое	2	2
286	как мы	10	2
287	с ее	1	2
288	от друга	2	2
289	в собственном	1	2
290	времени и	2	2
291	для этого	2	2
292	стремление к	1	2
293	в виду	3	2
294	о том	5	2
295	никак не	5	2
296	стало быть	1	2
297	и только	3	2
298	крайней мере	1	2
299	еще более	2	2
300	и следовательно	3	2
301	как объект	1	2
302	в каждую	1	2
303	известно что	2	2
304	этот вопрос	4	2
305	под одну	1	2
306	есть в	3	2
307	в таких	1	2
308	уже не	3	2
309	вопроса о	1	2
310	в единстве	3	2
311	же в	1	2
312	в начале	1	2
313	слова не	1	2
314	за ним	1	2
315	к мысли	1	2
316	иначе как	1	2
317	речь и	2	2
318	в других	1	2
319	у нас	2	2
320	на этот	4	2
321	таком случае	1	2
322	в одно	3	2
323	их к	1	2
324	даже с	1	2
325	слово а	2	2
326	что же	7	2
327	и о	2	2
328	же то	1	2
329	о его	1	2
330	стороны и	3	2
331	это последнее	1	2
332	нисколько не	1	2
333	к другим	1	2
334	но с	1	2
335	слова но	2	2
336	от мысли	1	2
337	или в	8	2
338	тем более	1	2
339	как дух	2	2
340	хотя бы	2	2
341	все они	1	2
342	ни было	2	2
343	была бы	2	2
344	из этого	1	2
345	жизни и	1	2
346	но эти	4	2
347	все что	1	2
348	же нам	2	1
349	отношения к	2	1
350	например в	2	1
351	же как	1	1
352	предполагает что	1	1
353	человека и	2	1
354	непосредственного выражения	1	1
355	от предшествующих	2	1
356	сам по	5	1
357	выражения в	1	1
358	самом деле	5	1
359	он может	1	1
360	силы и	1	1
361	органическое единство	1	1
362	мысли к	1	1
363	нам кажется	5	1
364	своего выражения	1	1
365	в чисто	1	1
366	из его	2	1
367	проникает в	1	1
368	собственном смысле	1	1
369	уже по	1	1
370	и могут	1	1
371	до времени	2	1
372	или наоборот	1	1
373	других людях	1	1
374	не подходят	1	1
375	не во	2	1
376	именно к	1	1
377	этом не	1	1
378	не была	3	1
379	мы приводим	1	1
380	собственное слово	1	1
381	на себя	2	1
382	слова например	1	1
383	ему в	1	1
384	одного слова	1	1
385	в каждой	2	1
386	людей он	1	1
387	а другие	1	1
388	и на	10	1
389	к их	1	1
390	на них	1	1
391	это возможно	1	1
392	не найдем	1	1
393	на их	1	1
394	влияния на	1	1
395	в различных	3	1
396	с его	4	1
397	как если	2	1
398	на самом	1	1
399	очевидно и	1	1
400	не то	1	1
401	друг на	2	1
402	если в	1	1
403	к слову	1	1
404	уже как	1	1
405	себе и	4	1
406	друга и	2	1
407	бы до	1	1
408	происходят и	1	1
409	объективируя мысль	1	1
410	вследствие чего	1	1
411	каждая из	1	1
412	одном из	1	1
413	он себя	1	1
414	и нет	4	1
415	перед нами	7	1
416	когда он	3	1
417	что этим	1	1
418	одни для	1	1
419	более или	3	1
420	от этого	1	1
421	та же	2	1
422	сказать о	2	1
423	бы с	1	1
424	все эти	5	1
425	в нашем	1	1
426	определяет все	1	1
427	и пространства	1	1
428	так в	1	1
429	что так	3	1
430	тоже не	1	1
431	приводит к	6	1
432	совокупность слов	1	1
433	с их	2	1
434	нами в	2	1
435	него хотя	1	1
436	ничего и	1	1
437	и кто	2	1
438	как он	2	1
439	верно еще	1	1
440	его но	1	1
441	человек не	1	1
442	этот процесс	1	1
443	мы совершенно	1	1
444	бы сказать	1	1
445	может уже	1	1
446	действует в	1	1
447	даже отчасти	1	1
448	не как	6	1
449	без всяких	1	1
450	глубины души	3	1
451	что ни	1	1
452	на этом	1	1
453	другу как	1	1
454	что она	1	1
455	одно и	2	1
456	мыслью но	1	1
457	же не	4	1
458	и характер	1	1
459	сознание и	2	1
460	зрения на	1	1
461	лишь в	8	1
462	его в	3	1
463	входит в	2	1
464	что дают	1	1
465	за собою	1	1
466	от одного	2	1
467	может стать	4	1
468	и мы	1	1
469	эту минуту	3	1
470	должен был	1	1
471	выходя из	1	1
472	даже по	1	1
473	бы совершенно	1	1
474	из нее	1	1
475	этого слова	2	1
476	рядом с	5	1
477	все равно	1	1
478	далеко не	4	1
479	на друга	2	1
480	место и	1	1
481	не всегда	1	1
482	и уже	1	1
483	одна и	2	1
484	значит не	1	1
485	остается в	1	1
486	или менее	3	1
487	во время	4	1
488	и другие	1	1
489	от своего	1	1
490	что такое	2	1
491	в отношении	3	1
492	в такой	2	1
493	в письме	2	1
494	в котором	6	1
495	слова при	1	1
496	себе а	2	1
497	в которых	2	1
498	что я	6	1
499	своей жизни	2	1
500	сами по	1	1
501	п с	1	1
502	и эти	1	1
503	слова к	1	1
504	их в	4	1
505	второй только	1	1
506	что этот	2	1
507	где нет	1	1
508	же может	1	1
509	даже в	3	1
510	к каждому	1	1
511	кажется нам	1	1
512	что есть	1	1
513	или что	1	1
514	человека но	1	1
515	что с	1	1
516	слове может	1	1
517	виду что	1	1
518	что ему	1	1
519	этими двумя	1	1
520	может служить	2	1
521	сущности есть	1	1
522	отрешиться от	1	1
523	но только	1	1
524	человека по	1	1
525	себе самом	3	1
526	для всего	1	1
527	ничего не	3	1
528	ли бы	1	1
529	человек как	1	1
530	по своей	1	1
531	это слово	5	1
532	прибегать к	1	1
533	до того	1	1
534	уже и	2	1
535	и делает	1	1
536	свое собственное	1	1
537	в предшествующих	1	1
538	полную независимость	1	1
539	в духе	1	1
540	в категориях	2	1
541	лежит в	2	1
542	про себя	1	1
543	приведенных нами	1	1
544	дух в	1	1
545	а что	5	1
546	указывает на	2	1
547	есть чем	1	1
548	говорил а	1	1
549	где он	1	1
550	он ищет	1	1
551	им в	2	1
552	внешнее и	1	1
553	как не	1	1
554	здесь не	6	1
555	всего этого	2	1
556	в ее	1	1
557	постоянно чувствует	1	1
558	и говорит	1	1
559	в произведении	4	1
560	лучше сказать	1	1
561	то время	2	1
562	самое это	1	1
563	с отношением	2	1
564	на том	2	1
565	если они	1	1
566	что у	2	1
567	или то	1	1
568	в образе	2	1
569	можно было	3	1
570	в нескольких	1	1
571	на нее	1	1
572	те же	1	1
573	не с	1	1
574	здесь нет	3	1
575	произведения не	1	1
576	же эти	1	1
577	еще в	1	1
578	в результате	4	1
579	сознания и	3	1
580	его мысли	2	1
581	не исчерпывается	1	1
582	понятно что	1	1
583	является в	1	1
584	будем рассматривать	1	1
585	связанная с	1	1
586	в построении	1	1
587	это все	3	1
588	о нем	6	1
589	с тою	1	1
590	в другом	7	1
591	из произведений	1	1
592	слово то	1	1
593	мысли мы	1	1
594	мысль не	1	1
595	после того	1	1
596	все его	2	1
597	там в	3	1
598	зрения он	1	1
599	нас в	1	1
600	каждом из	1	1
601	или как	4	1
602	к нему	5	1
603	с другими	1	1
604	переходит в	2	1
605	и всякая	1	1
606	какие мы	1	1
607	его мысль	1	1
608	во всей	1	1
609	наконец в	3	1
610	смысле это	1	1
611	которая как	2	1
612	тело и	2	1
613	развивается в	1	1
614	действительности не	1	1
615	в формах	3	1
616	но так	2	1
617	на которой	1	1
618	один из	1	1
619	изменения которые	2	1
620	образом как	3	1
621	себе еще	2	1
622	к различным	2	1
623	вне себя	1	1
624	с ними	2	1
625	что он	13	1
626	явления в	1	1
627	в какой	1	1
628	он оставил	1	1
629	такое же	1	1
630	слова проявляется	1	1
631	всяком случае	1	1
632	между этими	1	1
633	и ее	3	1
634	но то	1	1
635	не сказать	1	1
636	от них	2	1
637	но между	1	1
638	с которыми	1	1
639	без этого	1	1
640	материал как	1	1
641	уже в	2	1
642	себя в	3	1
643	друг за	1	1
644	в виде	3	1
645	чем с	1	1
646	как дар	1	1
647	словом это	1	1
648	мышления и	1	1
649	слово остается	1	1
650	из них	2	1
651	мир в	1	1
652	него нет	1	1
653	ни в	2	1
654	мы находим	1	1
655	в чем-нибудь	1	1
656	человек так	1	1
657	чтоб он	1	1
658	как его	4	1
659	но что	1	1
660	жить как	1	1
661	у него	6	1
662	действие не	1	1
663	вообще можно	1	1
664	которые могут	1	1
665	не говорит	1	1
666	но человек	1	1
667	каждого слова	1	1
668	где есть	1	1
669	чувствует себя	1	1
670	из своих	1	1
671	именно как	2	1
672	до сих	7	1
673	которые именно	1	1
674	уже при	1	1
675	нельзя сказать	2	1
676	в каких	1	1
677	случаев в	1	1
678	как же	2	1
679	еще и	1	1
680	слова кроме	1	1
681	себя и	3	1
682	на ней	1	1
683	слово но	1	1
684	но есть	1	1
685	предмет и	1	1
686	к сожалению	1	1
687	превращается в	2	1
688	идеи в	1	1
689	более того	4	1
690	не на	4	1
691	и непосредственно	1	1
692	его как	1	1
693	дух и	1	1
694	человек в	1	1
695	человек есть	1	1
696	а следовательно	1	1
697	для выражения	1	1
698	нужно иметь	1	1
699	и слово	1	1
700	в связи	1	1
701	в речи	5	1
702	следовало бы	1	1
703	в творчестве	2	1
704	слова от	1	1
705	слово становится	1	1
706	в одной	3	1
707	только его	1	1
708	за другом	1	1
709	по одному	1	1
710	над ним	1	1
711	он говорит	2	1
712	видит в	1	1
713	следовать друг	1	1
714	его собственной	1	1
715	притом так	1	1
716	смысле этого	1	1
717	или себя	1	1
718	в ответ	1	1
719	истины в	1	1
720	в мир	1	1
721	да и	5	1
722	как речь	1	1
723	как две	1	1
724	и грубый	1	1
725	на другое	1	1
726	стремятся к	1	1
727	этих отношений	1	1
728	что из	1	1
729	и какое	1	1
730	сих пор	7	1
731	все это	5	1
732	но для	3	1
733	при всем	1	1
734	вне его	2	1
735	от нашего	1	1
736	то будет	2	1
737	связь в	1	1
738	не имея	1	1
739	души в	1	1
740	в эту	3	1
741	время не	1	1
742	и нужны	1	1
743	не вышли	1	1
744	менее в	1	1
745	слово в	8	1
746	между ними	4	1
747	слова с	7	1
748	отношением к	1	1
749	но можно	1	1
750	совершенно не	4	1
751	их с	2	1
752	жизни а	1	1
753	нет но	2	1
754	предмете и	1	1
755	в последнем	3	1
756	от души	1	1
757	на это	1	1
758	себе не	1	1
759	речи как	2	1
760	сущности в	1	1
761	этим явлениям	1	1
762	к этому	1	1
763	этой точки	1	1
764	они не	1	1
765	как следствие	1	1
