N	2gram	Tiupa_Narr_1	Literetu
511	уже никто	1	1
512	от окружающего	1	1
513	тех кто	1	1
514	воспринимающее сознание	1	1
515	и т.д	7	1
516	столь же	3	1
517	в коммуникативное	1	1
518	коммуникативного поведения	1	1
519	дискурс в	2	1
520	и который	1	1
521	от классического	1	1
522	как было	3	1
523	аналогии с	1	1
524	в значительной	2	1
525	времени в	2	1
526	нас в	1	1
527	в конечном	3	1
528	нет у	2	1
529	а во	3	1
530	восходит к	3	1
531	собственно говоря	1	1
532	по слову	1	1
533	в толпе	1	1
534	и три	1	1
535	в процитированной	1	1
536	однако с	1	1
537	его личности	2	1
538	в ряд	1	1
539	вольно или	3	1
540	нуждается в	5	1
541	принадлежности к	1	1
542	чем и	1	1
543	них в	1	1
544	какой-то мере	1	1
545	и иных	1	1
546	человека как	1	1
547	которой в	1	1
548	в литературе	2	1
549	к нему	5	1
550	было сформулировано	2	1
551	в двух	2	1
552	и характерное	1	1
553	одной из	4	1
554	с появлением	1	1
555	и представляет	2	1
556	дискурс не	1	1
557	будто бы	3	1
558	к их	1	1
559	может оказаться	2	1
560	согласно которой	1	1
561	являет собой	2	1
562	быть определена	1	1
563	с читателем	1	1
564	мире и	1	1
565	в мировом	1	1
566	жизни однако	1	1
567	вот этот	1	1
568	этой системе	1	1
569	которых оно	1	1
570	есть в	2	1
571	и у	1	1
572	свою родину	1	1
573	ее а	1	1
574	то и	1	1
575	искусства как	1	1
576	в значении	1	1
577	у большинства	1	1
578	словно в	1	1
579	на протяжении	6	1
580	или даже	2	1
581	по выражению	2	1
582	две другие	1	1
583	ту или	2	1
584	читатель понимает	1	1
585	в котором	1	1
586	богу не	2	1
587	бытия и	1	1
588	у него	4	1
589	ему казалось	1	1
590	общения по	1	1
591	процесса и	2	1
592	напротив предполагает	1	1
593	автора как	1	1
594	как интенциональный	1	1
595	центрального героя	1	1
596	из двух	3	1
597	органична для	1	1
598	даже не	3	1
599	мы воспринимаем	1	1
600	есть не	1	1
601	что они	3	1
602	и тех	1	1
603	очевидным образом	2	1
604	чем он	1	1
605	совпадает с	1	1
606	и быть	1	1
607	для слушателей	1	1
608	это все	2	1
609	а с	3	1
610	читателя то	1	1
611	обратиться к	1	1
612	его из	1	1
613	ничем не	1	1
614	не было	2	1
615	окружающего мира	1	1
616	не на	2	1
617	что несмотря	1	1
618	в четвертом	1	1
619	произведение в	1	1
620	они лишь	1	1
621	как возвращение	1	1
622	присутствии субъекта	1	1
623	не об	1	1
624	и ему	1	1
625	большинства людей	1	1
626	в связи	2	1
627	с позиции	1	1
628	почву для	1	1
629	на фоне	1	1
630	как представляется	2	1
631	некоторые из	1	1
632	текста в	2	1
633	в историю	1	1
634	над ним	1	1
635	к своему	1	1
636	в художественных	1	1
637	в той	6	1
638	проблема речевых	1	1
639	эстетического дискурса	1	1
640	и было	1	1
641	и там	1	1
642	мира с	1	1
643	за которым	1	1
644	до читателя	1	1
645	события а	2	1
646	человека который	1	1
647	речевого общения	1	1
648	этом и	1	1
649	коммуникативных стратегий	1	1
650	себе с	1	1
651	и где	1	1
652	под названием	1	1
653	и более	1	1
654	в обнаружении	2	1
655	о котором	1	1
656	которая в	2	1
657	весьма различно	1	1
658	человек и	1	1
659	в другое	1	1
660	свидетельствует о	1	1
661	ориентированного на	1	1
662	для нас	1	1
663	или менее	2	1
664	и все	2	1
665	в литературной	1	1
666	не должен	1	1
667	хотя бы	4	1
668	можно охарактеризовать	1	1
669	обязанностей в	1	1
670	м.м бахтина	1	1
671	в заключительном	1	1
672	не есть	3	1
673	в общем	1	1
674	к ее	1	1
675	может и	1	1
676	нет ничего	1	1
677	героя и	4	1
678	картину мира	2	1
679	две стороны	1	1
680	сказать что	4	1
681	на другом	1	1
682	к его	1	1
683	не что	2	1
684	культуры в	1	1
685	в таком	2	1
686	сознания адресата	1	1
687	небо и	1	1
688	который не	1	1
689	этой точки	2	1
690	они не	2	1
691	которая не	1	1
