N	3gram	Tiupa_Narr_1	Narrotol
148	оснований видеть в	1	1
149	дискурс в частности	1	1
150	возобладать над альтернативным	1	1
151	каменных плит и	1	1
152	так и в	1	1
153	так или иначе	2	1
154	символики это живет	1	1
155	и персонажа были	1	1
156	именно видение матери	1	1
157	духовное воскрешение героя	1	1
158	и прошедшим оставляет	1	1
159	и воскресающего бога	1	1
160	марии тимофеевне говорится	1	1
161	в текстовой данности	1	1
162	размежевание тем более	1	1
163	с белыми березами	1	1
164	тьмы и света	1	1
165	невольного вопроса а	1	1
166	племянницей последняя служба	1	1
167	те же будут	2	1
168	альтернативным ей комплексом	1	1
169	рекуррентным движением вспять	1	1
170	церковь и преобразившего	1	1
171	несущественны поскольку из	1	1
172	теперь? но стоит	1	1
173	обед с матерью	1	1
174	небессмысленность прожитой кем-то	1	1
175	детства которое кажется	1	1
176	черными монашескими фигурами	1	1
177	забвение в таком	1	1
178	о детстве и	1	1
179	дьяконицей чем матерью	1	1
180	решающим звеном интриги?	1	1
181	из обоих этих	1	1
182	или луна пение	1	1
183	себя мир в	1	1
184	место для невольного	1	1
185	мыслимо именно как	1	1
186	сказано далее выходила	1	1
187	теперь единственный в	1	1
188	первоначально зримое присутствие	1	1
189	самом деле не	1	1
190	в подлинное событие	1	1
191	по сути дела	2	1
192	верх горизонтальные отношения	1	1
193	нарративного дискурса и	1	1
194	читатель вместе со	1	1
195	кресты на могилах	1	1
196	болеющего архиерея не	1	1
197	все верили несогласованность	1	1
198	не миф с	1	1
199	тихого плача архиерея	1	1
200	вследствие чего открывается	1	1
201	когда было не	1	1
202	даже поступательное движение	1	1
203	сейчас и ответ	1	1
204	возможна только в	1	1
205	впрочем вчитаемся день	1	1
206	всей вероятности и	2	1
207	состоит в явной	1	1
208	настоящим временем и	1	1
209	восприятие умирания героя	1	1
210	высокая колокольня вся	1	1
211	вслед за нею	1	1
212	несмотря на свой	1	1
213	всеми уже забыл	1	1
214	точки зрения оказывается	1	1
215	зримое присутствие героя	1	1
216	недолжное существование какое	1	1
217	веселый красивый звон	1	1
218	и истолкована весьма	1	1
219	и т.п то	1	1
220	эта фаза существенно	1	1
221	может быть рассказано	1	1
222	забыл об ее	1	1
223	не все верили	2	1
224	живет теперь как	1	1
225	нашей здешней жизни	1	1
226	начальный фрагмент повествования	1	1
227	между собой интрига	1	1
228	сходилась начинала рассказывать	1	1
229	архиереях и пережил	1	1
230	поскольку вслед за	1	1
231	должна обратиться к	1	1
232	и воскресению христа	1	1
233	чеховскому рассказу явно	1	1
234	в ряд не	1	1
235	внутри себя мир	1	1
236	в качестве свидетеля	1	1
237	в нарративном дискурсе	1	1
238	так и томящим	1	1
239	преосвященного тогда как	1	1
240	или достоевского и	1	1
241	содержанием самого коммуникативного	1	1
242	внимание на некоторые	1	1
243	вопрос как теперь	1	1
244	рассказ буквально принизан	1	1
245	дядю преосвященного как	1	1
246	жизни с таким	1	1
247	был длинный неимоверно	1	1
248	близко все и	1	1
249	такому пониманию хотя	1	1
250	в качестве дискурса	1	1
251	самого нарратора в	1	1
252	событие не смерти	1	1
253	сих пор ракурсы	1	1
254	кольцо вероятной вечности	1	1
255	вглядеться в самую	1	1
256	было ушло куда-то	1	1
257	больше дьяконицей чем	1	1
258	коммуникативного события в	1	1
259	личная память читателя	1	1
260	отождествить восприятие умирания	1	1
261	внуках поскольку читатель	1	1
262	окончательно отменяет инстанцию	1	1
263	на него приходится	1	1
264	который стоял над	1	1
265	грань между художественным	1	1
266	мать сохраняет этот	1	1
267	свете архиерей сидел	1	1
268	качестве таковых рассмотреть	1	1
269	совмещены и у	1	1
270	самую суть проблемной	1	1
271	точку зрения повествователя	1	1
272	какое угнетает и	1	1
273	было в прошлом	2	1
274	коммуникативно значимые странности	1	1
275	отношению к которому	2	1
276	еще раз подтверждает	1	1
277	белыми березами то	1	1
278	эпизода мать сохраняет	1	1
279	толстого или достоевского	1	1
280	всю свою жизнь	1	1
281	с таким же	1	1
282	бывает у чехова	1	1
283	уездного городишки сохраняется	1	1
284	нами одно из	1	1
285	проявляет себя в	1	1
286	однако фокализация картин	1	1
287	или кого-либо еще	1	1
288	другое противоположное ибо	1	1
289	фон событийной цепи	1	1
290	как вознесение из	1	1
291	противоположное ибо истинное	1	1
292	всего предшествующего строя	1	1
293	это сообщение составляет	1	1
294	или хотя бы	1	1
295	в этой системе	1	1
296	широкое небо залитое	1	1
297	координат практически лишено	1	1
298	проснувшимися деревьями начало	1	1
299	себе момент единения	1	1
300	что это все	2	1
301	предшествующего строя фокализации	1	1
302	и он свободен	1	1
303	для читателя формой	1	1
304	ярче как пламя	1	1
305	рода общий знаменатель	1	1
306	нарративной дискурсии в	1	1
307	как и пространственная	1	1
308	смысле является рекуррентным	1	1
309	подобно крестным мукам	1	1
310	пережил их одиннадцать	1	1
311	читателя в самую	1	1
312	далее и такого	1	1
313	формируется циклическими процессами	1	1
314	повествуемом мире оформляло	1	1
315	явную антитезу начальным	1	1
316	материнство этой старухи	1	1
317	цельный внутри себя	1	1
318	а также и	1	1
319	не происходит завершающий	1	1
320	смерть героя без	1	1
321	неимоверно длинный потом	1	1
322	перед нами одно	1	1
323	и в то	1	1
324	жизни мы будем	1	1
325	дело теперь? но	1	1
326	времени составляющая фон	1	1
327	и в заключительном	1	1
328	впервые будто и	1	1
329	мотивировки исчезают однако	1	1
330	и уподобляется кумулятивной	1	1
331	который имел место	1	1
332	желая разгадать что	1	1
333	это все те	2	1
334	богаче чем было	1	1
335	бывает плодотворным ни	1	1
336	следующую фазу сюжетного	1	1
337	него приходится искать	1	1
338	глядела на своего	1	1
339	рода мотивировки исчезают	1	1
340	анарративный фон событийной	1	1
341	в финале рассказа	1	1
342	значении термина поскольку	1	1
343	матери или кого-либо	1	1
344	ряд не с	1	1
345	переживаемого здесь и	1	1
346	героя где он	1	1
347	лет дней часов	1	1
348	повествователя может быть	1	1
349	его одиночеством после	1	1
350	мира анарративный фон	1	1
351	актантной инстанцией первого	1	1
352	читателю задать себе	1	1
353	как будто он	3	1
354	то они лишены	1	1
355	героя становится символическим	1	1
356	в детстве и	3	1
357	свидетельствующая о ее	1	1
358	второй раз когда	1	1
359	употребления настоящего времени	1	1
360	глухого уездного городишки	1	1
361	оказывается противопоставленной забвению	1	1
362	единением наступает почти	1	1
363	за границей так	1	1
364	будущего впереди лишь	1	1
365	прошлым в кольцо	1	1
366	людях несмотря на	1	1
367	проходила ночь эту	1	1
368	в развитии сюжета	1	1
369	что это за	1	1
370	странность состоит в	1	1
371	от всего предшествующего	1	1
372	и внутренняя до	1	1
373	уходом из временности	1	1
374	отношением настоящего к	1	1
375	человеческой мысли о	1	1
376	нарративного дискурса в	2	1
377	если первоначально зримое	1	1
378	о далеком прошлом	1	1
379	пребыванием архиерея за	1	1
380	одиночеством после возвращения	1	1
381	излагаемых повествователем фактов	1	1
382	без воскресения утрачивает	1	1
383	стоял над городом	1	1
384	манифестированный отъездом из	1	1
385	детях о внуках	2	1
386	я лично в	1	1
387	несостоятельна предположение же	1	1
388	и тяжкого запаха	1	1
389	дольнего мира в	1	1
390	из временности и	1	1
391	сюжетного события смерти-воскресения	1	1
392	знаменует следующую фазу	1	1
393	чего открывается во	1	1
394	о герое которого	1	1
395	исчезают однако фокализация	1	1
396	верили несогласованность между	1	1
397	теперь начинает означать	1	1
398	вероятной вечности было	1	1
399	настоящего времени в	1	1
400	его детства которое	1	1
401	уже была оспорена	1	1
402	нею впервые будто	1	1
403	задуматься о роли	1	1
404	низа и верха	1	1
405	лишь новое настоящее	1	1
406	в самую ткань	1	1
407	погребении в тексте	1	1
408	каждый год а	2	1
409	этот статус и	1	1
410	или глухого уездного	1	1
411	между настоящим временем	1	1
412	инстанцию будущего впереди	1	1
413	суть проблемной ситуации	1	1
414	умирающего далее и	1	1
415	лишено самостоятельной значимости	1	1
416	постигает преосвященного тогда	1	1
417	ностальгии окончательно отменяет	1	1
418	что они все	2	1
419	куда-то очень-очень далеко	1	1
420	напряжении событийного ряда	1	1
421	церкви и т.п	1	1
422	инстанцией первого эпизода	1	1
423	все благополучно точно	2	1
424	их одиннадцать душ	1	1
425	даже малейший намек	1	1
426	статус и в	1	1
427	видения героя где	1	1
428	благодаря этому схематизму	1	1
429	но поскольку вслед	1	1
430	лишь уходом из	1	1
431	весело с доброй	1	1
432	причастной вненаходимости бахтин	1	1
433	еще одной эпилоговой	1	1
434	времени в речи	1	1
435	неадекватности отношения окружающих	1	1
436	как бы желая	1	1
437	в качестве нарративного	1	1
438	такой интриги не	1	1
439	неотличимой от всего	1	1
440	радостный звон который	1	1
441	приезде матери знаменует	1	1
442	чехова как правило	1	1
443	одному богу известно	2	1
444	первособытию христианской культуры	1	1
445	организовано вертикальной оппозицией	1	1
446	но стоит читателю	1	1
447	матрицы предстает очевидной	1	1
448	это пока еще	1	1
449	как нулевая фаза	1	1
450	невольно явившись актантной	1	1
451	по всей вероятности	2	1
452	о жизни на	1	1
453	чем было на	1	1
454	картин жизни пасхального	1	1
455	всю церковь и	1	1
456	похоже было как	1	1
457	побочным ее продуктом	1	1
458	до сих пор	1	1
459	трудно мотивировать отношением	1	1
460	тексте отсутствует даже	1	1
461	низких потолков и	2	1
462	комплексом мотивов воскресения	1	1
463	пространства делает очевидным	1	1
464	преображения героя не	1	1
465	оговаривается словно мы	1	1
466	стороны повествователя? как	1	1
467	читателя формой незримого	1	1
468	нарративике хх столетия	1	1
469	были совмещены и	1	1
470	подобный вопрос как	1	1
471	ибо истинное его	1	1
472	его устремление остро	1	1
473	в рамках лиминальной	1	1
474	уподобляется кумулятивной катастрофе	1	1
475	не с черными	1	1
476	не желая возбуждал	1	1
477	только внешняя сторона	1	1
478	и заграницей здесь	1	1
479	искать в себе	1	1
480	для первого ни	1	1
481	воспринята и истолкована	1	1
482	свою жизнь находился	1	1
483	небо залитое солнцем	1	1
484	тени тянущееся вверх	1	1
485	оказывается атрибутом детства	1	1
486	т.п то они	1	1
487	прошлом о нашей	1	1
488	с матерью и	1	1
489	на будущее оказывается	1	1
490	следует признать что	1	1
491	о ее принадлежности	1	1
492	в даме с	1	1
493	желая возбуждал в	1	1
494	остро переживаемое но	1	1
495	такого рода мотивировки	1	1
496	березами то есть	1	1
497	новое настоящее по	1	1
498	в силу своей	1	1
499	ее суть не	1	1
500	финальных эпизодов не	1	1
501	рассказывания в отвлечении	1	1
502	матери материнского начала	1	1
503	углубляется как недавним	1	1
504	причиной тихого плача	1	1
505	наступившее вдруг размежевание	1	1
506	особенность отличающая прозу	1	1
507	или нарастания которое	1	1
508	именно как вознесение	1	1
509	достигает фазы преображения	1	1
510	и в тэрнера	1	1
511	а лиминальный евангельский	1	1
512	детстве и загранице	1	1
513	это еще раз	1	1
514	с другой горняя	1	1
515	в последние десятилетия	1	1
516	не вглядеться в	1	1
517	дней часов с	1	1
518	к архиерею например	1	1
519	соборной человеческой мысли	1	1
520	временность мерно длящегося	1	1
521	в людях несмотря	1	1
522	а с другой	1	1
523	и свидетельствующая о	1	1
524	затруднительно если не	1	1
525	в тексте отсутствует	1	1
526	одной из этих	1	1
527	составляет явную антитезу	1	1
528	самом верю ли	1	1
529	последняя служба в	1	1
530	чем матерью а	1	1
531	случай употребления настоящего	1	1
532	о нашей здешней	1	1
533	вместе со всеми	1	1
534	было как будто	1	1
535	затем следует краткий	1	1
536	может быть сведена	1	1
537	ныне прославися сын	1	1
538	доброй радостной улыбкой	1	1
539	повествователя то в	1	1
540	толпой молящихся он	1	1
541	самую ткань текста	1	1
542	вечности было весело	1	1
543	способом рассказывания в	1	1
544	в этом последнем	1	1
545	настоящее по отношению	1	1
546	пределами изображенного времени	1	1
547	однако кумулятивность рассматриваемой	1	1
548	свет солнце или	1	1
549	тяжкого запаха запуганные	1	1
550	вертикальной оппозицией низа	1	1
551	единственно допустимым для	1	1
552	цели вследствие чего	1	1
553	и даже луна	1	1
554	в универсуме с	1	1
555	в качестве таковых	1	1
556	тем более что	1	1
557	на некоторые коммуникативно	1	1
558	томительность ожидания смерти	1	1
559	он свободен теперь	1	1
560	той жизни мы	1	1
561	сюжета от эпизода	1	1
562	вновь становящегося павлушей	1	1
563	необходимо должна обратиться	1	1
564	в небесследность и	1	1
565	темные улицы одна	1	1
566	существование какое угнетает	1	1
567	самого рассказывания в	1	1
568	одно из тончайших	1	1
569	обратим внимание на	1	1
570	охватившего всю церковь	1	1
571	то есть весенними	1	1
572	в качестве некоторого	1	1
573	о преосвященном петре	1	1
574	центральное событие здесь	1	1
575	эпилоговой нулевой фазой	1	1
576	не смерти петра	1	1
577	здесь не в	2	1
578	тимофеевне говорится вдруг	1	1
579	к ней матери	1	1
580	если же в	1	1
581	сообщение составляет явную	1	1
582	свою лиминальную событийность	1	1
583	преосвященного о детстве	1	1
584	и давит павла-петра	1	1
585	окружающими ничего не	1	1
586	знакомством с повествовательной	1	1
587	и того же	1	1
588	их наступившее вдруг	1	1
589	культуре конфигурациям к	1	1
590	таковых рассмотреть промежуточные	1	1
591	собственно говоря и	1	1
592	участников коммуникативного события	1	1
593	как теперь начинает	1	1
594	для автора способом	1	1
595	возвращения сообщение о	1	1
596	стороны дольняя временность	1	1
597	сюжетологическом значении термина	1	1
598	прожитой кем-то жизни?	1	1
599	текста дискурсивно артикулирующую	1	1
600	между жизнью и	1	1
601	воспоминаний преосвященного о	1	1
602	тех кто не	1	1
603	умирание героя в	1	1
604	заключительном эпизоде где	1	1
605	существенно углубляется как	1	1
606	обнаруживают себя с	1	1
607	мира в котором	1	1
608	оппозицией низа и	1	1
609	своего рода общий	1	1
610	эпизод поставлены в	1	1
611	с его циклической	1	1
612	временными метками лет	1	1
613	о своей матери	1	1
614	отгороженная от героя	1	1
615	стеной еще одна	1	1
616	эпизоде где о	1	1
617	общего инварианта белые	1	1
618	время в этой	1	1
619	стало причиной тихого	1	1
620	героя окружающими ничего	1	1
621	вынуждает задуматься о	1	1
622	монастыря впрочем за	1	1
623	говорящих и слушающих	1	1
624	ушло куда-то очень-очень	1	1
625	живет теперь единственный	1	1
626	недостает количества звеньев	1	1
627	читателя или слушателя	4	1
628	как недавним пребыванием	1	1
629	не сразу а	1	1
630	в ноги низ	1	1
631	к первособытию христианской	1	1
632	в забвении вместо	1	1
633	лиминальную событийность и	1	1
634	то же самое	1	1
635	деревья и небо	1	1
636	вдруг отчужденно как	1	1
637	жизнью и смертью	1	1
638	участвуем как слушатели-читатели	1	1
639	со всеми уже	1	1
640	переживаемое но ясно	1	1
641	в отвлечении от	2	1
642	классического реализма толстого	1	1
643	пространств герой в	1	1
644	вверху высокая колокольня	1	1
645	запуганные просители которые	1	1
646	улыбкой стало причиной	1	1
647	циклической конструкцией а	1	1
648	евангелия ныне прославися	1	1
649	самого умирающего далее	1	1
650	кумулятивной катастрофе однако	1	1
651	детства то есть	1	1
652	наступила и долго-долго	1	1
653	же в качестве	1	1
654	ключевой как в	1	1
655	к пуанту и	1	1
656	составляющая фон сюжетного	1	1
657	пониманию хотя оно	1	1
658	данном случае следует	1	1
659	выглядит еще одной	1	1
660	этому схематизму действие	1	1
661	в напряжении событийного	1	1
662	несут в себе	1	1
663	и ответ на	1	1
664	история по мысли	1	1
665	точно во сне	1	1
666	допустимым для автора	1	1
667	легкой руки женетта	1	1
668	впрочем за пределами	1	1
669	него весело с	1	1
670	в столь же	1	1
671	способности прослеживать историю	1	1
672	же о том	1	1
673	посмертным воскресным пасхальным	1	1
674	полное забвение в	1	1
675	этой системе координат	1	1
676	последнем мы и	1	1
677	приходится искать в	1	1
678	квалифицироваться как нулевая	1	1
679	странности нарративной дискурсии	1	1
680	но отгороженная от	1	1
681	о детях о	2	1
682	т.д на одном	1	1
683	звон который стоял	1	1
684	никакого явного преображения	1	1
685	здесь и сейчас	2	1
686	малейший намек на	1	1
687	тогда в детстве	2	1
688	начала и конца	1	1
689	и томящим его	1	1
690	фазу сюжетного партнерства	1	1
691	на первый взгляд	2	1
692	него а в	1	1
693	бессмертия матери материнского	1	1
694	что у нее	1	1
695	праздничнее и богаче	1	1
696	может квалифицироваться как	1	1
697	оно и не	1	1
698	мира в горний	1	1
699	обстоит дело теперь?	1	1
700	у чехова усмотреть	1	1
701	в рамках которого	1	1
702	есть не что	1	1
703	длинный неимоверно длинный	1	1
704	событийность излагаемых повествователем	1	1
705	смыкается с прошлым	1	1
706	есть весенними проснувшимися	1	1
707	колоколов пасхальный радостный	1	1
708	кроме матери даже	1	1
709	очень-очень далеко и	1	1
710	небо и даже	1	1
711	плача архиерея охватившего	1	1
712	если не вглядеться	1	1
713	очерчивания эпизодов и	1	1
714	можно было бы	2	1
715	промежуточные микрособытия например	1	1
716	очевидной лиминальной фазой	1	1
717	но ясно не	1	1
718	это вынуждает задуматься	1	1
719	себя больше дьяконицей	1	1
720	себя с одной	1	1
721	их между собой	1	1
722	принизан временными метками	1	1
723	фаза существенно углубляется	1	1
724	преосвященном петре уже	1	1
725	городом верх горизонтальные	1	1
726	первого ни для	1	1
727	в прошлом году	2	1
728	образом достигает фазы	1	1
729	картины мира анарративный	1	1
730	этих пространств герой	1	1
731	и в коммуникативном	1	1
732	тихий скромный нрав	1	1
733	кроме самого умирающего	1	1
734	смыслосообразную событийность излагаемых	1	1
735	очевидным образом восходит	1	1
736	сюжета затем следует	1	1
737	ведома не только	1	1
738	специальном сюжетологическом значении	1	1
739	и племянницей последняя	1	1
740	и небессмысленность прожитой	1	1
741	открывается во всей	1	1
742	может быть прочитано	1	1
743	из многочисленных манифестаций	1	1
744	жизнь находился при	1	1
745	старухи специально оговаривается	1	1
746	ее продуктом жестом	1	1
747	сохраняет этот статус	1	1
748	загранице до забвения	1	1
749	может на том	1	1
750	этого противостояния внизу	1	1
751	семантической границы между	1	1
752	артикулирующую историю героя	1	1
753	нулевой фазой по	1	1
754	в своем составе	1	1
755	предстает очевидной лиминальной	1	1
756	конфигурациям к схематизму	1	1
757	бездонного неба одна	1	1
758	же как было	2	1
759	хотя не должен	1	1
760	микрособытия например обед	1	1
761	ведь ему так	1	1
762	фактов крайне затруднительно	1	1
763	реализма толстого или	1	1
764	никто не вспоминал	1	1
765	том что быть	1	1
766	трагической иронии со	1	1
767	угнетает и давит	1	1
768	в пасхальный день	1	1
769	оказывается всего лишь	2	1
770	году как будет	2	1
771	содержащий в себе	1	1
772	бы желая разгадать	1	1
773	неявным для окружающих	1	1
774	мотивирована сознанием петра	1	1
775	прошлом году как	2	1
776	начальным единением наступает	1	1
777	специально оговаривается словно	1	1
778	рассказанного события смерти	1	1
779	кругом представились ему	1	1
780	прошлым а настоящим	1	1
781	ритуальными действиями в	1	1
782	в рассказанном событии	1	1
783	одна за другой	1	1
784	оказывается для читателя	1	1
785	нулевая фаза в	1	1
786	будем вспоминать о	1	1
787	это видение решающим	1	1
788	чтобы стать логикой	1	1
789	закрепленным в культуре	1	1
790	темно кругом представились	1	1
791	будущее смыкается с	1	1
792	глагольных времен старуха	1	1
793	состоит в напряжении	1	1
794	бы существенной ошибкой	1	1
795	теперь как птица	2	1
796	видеть в этой	1	1
797	незримого присутствия преобразившегося	1	1
798	залитое солнцем и	1	1
799	может быть воспринята	1	1
800	архиерею например о	1	1
801	звеном интриги? или	1	1
802	и активизированной противящейся	1	1
803	тем самым личная	1	1
804	он приказал долго	1	1
805	внутренняя до сих	1	1
806	даже белые кресты	1	1
807	повествовательного рисунка очерчивания	1	1
808	атрибутом детства то	1	1
809	словам любимого им	1	1
810	временем и прошедшим	1	1
811	с повествовательной традицией	1	1
812	оказывается прошлым наконец	1	1
813	некоторые коммуникативно значимые	1	1
814	никогда не бывает	1	1
815	сидел в алтаре	1	1
816	самом всеми кроме	1	1
817	они все те	2	1
818	он может квалифицироваться	1	1
819	рассказу явно недостает	1	1
820	истинное его устремление	1	1
821	с толпой молящихся	1	1
822	горизонтальные отношения между	1	1
823	в горний и	1	1
824	церкви ему казалось	1	1
825	становится символическим содержанием	1	1
826	прозу чехова от	1	1
827	матери даже поступательное	1	1
828	зрения начальный фрагмент	1	1
829	над городом верх	1	1
830	а в вознесении	1	1
831	конструкцией а лиминальный	1	1
832	следует краткий эпизод	1	1
833	свете в той	1	1
834	прославися сын человеческий	1	1
835	мысли о детях	1	1
836	которому ведома не	1	1
837	и долго-долго проходила	1	1
838	ясно не осознаваемое	1	1
839	сохраняется совершенно неотличимой	1	1
840	и ей не	1	1
841	начало заключительной главы	1	1
842	нас нет достаточных	1	1
843	еще одна из	1	1
844	персонажа были совмещены	1	1
845	и когда он	1	1
846	намеченной цели вследствие	1	1
847	такой системой координат	1	1
848	не что иное	2	1
849	времен старуха которая	1	1
850	горняя вечность бытия	1	1
851	разгадать что это	1	1
852	волнующая надежда на	1	1
853	томящим его одиночеством	1	1
854	задать себе подобный	1	1
855	длинный потом наступила	1	1
856	нарратора которому ведома	1	1
857	достаточных оснований видеть	1	1
858	смерти возобладать над	1	1
859	данности финальных эпизодов	1	1
860	а с белыми	1	1
861	символ бессмертия матери	1	1
862	будущем эта мифологическая	1	1
863	где он неявным	1	1
864	с точкой зрения	2	1
865	мы знакомимся с	1	1
866	всех без исключения	1	1
867	формой незримого присутствия	1	1
868	только в забвении	1	1
869	самого коммуникативного события	1	1
870	он прямо родился	2	1
871	мотивировать отношением к	1	1
872	не вспоминал это	1	1
873	другом свет солнце	1	1
874	до забвения о	1	1
875	миф с его	1	1
876	не в погребении	1	1
877	имел место хотя	1	1
878	собой интрига может	1	1
879	петре уже никто	1	1
880	ничто в текстовой	1	1
881	которому нынешнее настоящее	1	1
882	ли это видение	1	1
883	прочитано как символ	1	1
884	же люди что	2	1
885	себя в другом	1	1
886	каких пор одному	2	1
887	более или менее	2	1
888	циклическими процессами и	1	1
889	нет достаточных оснований	1	1
890	и пасхально-литургический колорит	1	1
891	зрения повествователя то	1	1
892	этом последнем мы	1	1
893	и религиозным дискурсами	1	1
894	выстраиваются как кажется	1	1
895	в случае с	1	1
896	не могло быть	1	1
897	из монастыря впрочем	1	1
898	представлялось ему в	1	1
899	не должен был	1	1
900	ошибкой отождествить восприятие	1	1
901	размышлял о жизни	1	1
902	в основе своей	4	1
903	истолкована весьма превратно	1	1
904	и бездонного неба	1	1
905	границей так и	1	1
906	одного и того	1	1
907	отношения между русской	1	1
908	прошлому то есть	1	1
909	отвлечении от повествовательного	1	1
910	далеко не всегда	1	1
911	например о страхе	1	1
912	схематизму действие может	1	1
913	свободен теперь как	2	1
914	и не умер	1	1
915	зубчатой стеной еще	1	1
916	предсмертного видения героя	1	1
917	фрагменте о марии	1	1
918	еще кроме самого	1	1
919	фазой по контрасту	1	1
920	матери и племянницы	3	1
921	за пределами изображенного	1	1
922	степени стремится в	1	1
923	здесь ценностно несущественны	1	1
924	оппозиция как и	1	1
925	от классического реализма	1	1
926	существенной ошибкой отождествить	1	1
927	воскресения утрачивает свою	1	1
928	забвения о нем	1	1
929	противостояния внизу темные	1	1
930	преосвященного как бы	1	1
931	в речи повествователя	1	1
932	отличающая прозу чехова	1	1
933	было весело все	2	1
934	текст нарративного акта	1	1
935	сразу а длится	1	1
936	катя не мигая	1	1
937	вспоминал это сообщение	1	1
938	об ее сыне	1	1
939	которого движется действие	1	1
940	павлушей в церкви	1	1
941	рассогласованности глагольных времен	1	1
942	а настоящим и	1	1
943	солнце или луна	1	1
944	прошлого и с	1	1
945	пасхальный радостный звон	1	1
946	метками лет дней	1	1
947	зрения настоящего несостоявшегося	1	1
948	же в аспекте	1	1
949	о внуках поскольку	1	1
950	фразе их наступившее	1	1
951	кажется светлее праздничнее	1	1
952	от героя в	1	1
953	является ли это	1	1
954	контрасту с начальным	1	1
955	петра а воскресения	1	1
956	и света например	1	1
957	далее выходила сходилась	1	1
958	которая точно во	1	1
959	тогда как наррация	1	1
