N	2gram	Bakhtin_Pr_4	slovoVRo
466	разнообразнейшие формы	1	1
467	ее же	1	1
468	авторская речь	1	1
469	говорящего коллектива	1	1
470	без дистанции	1	1
471	и о	3	1
472	и свой	2	1
473	стиля в	1	1
474	этой линии	1	1
475	и пародией	1	1
476	героя но	2	1
477	место в	1	1
478	высказывания в	1	1
479	он как	2	1
480	и стиль	1	1
481	на тему	1	1
482	диалога в	3	1
483	этом такое	1	1
484	свой предмет	7	1
485	объектная тень	2	1
486	для наших	3	1
487	их слова	1	1
488	и заставляет	1	1
489	от времени	1	1
490	как не	1	1
491	между репликами	1	1
492	слово не	9	1
493	и говорить	2	1
494	слово ему	1	1
495	литературное слово	2	1
496	литературы и	1	1
497	наоборот для	1	1
498	не нужно	2	1
499	между собой	1	1
500	он сам	2	1
501	и возможности	1	1
502	людей в	2	1
503	слово на	1	1
504	в широком	1	1
505	этой почве	1	1
506	то мы	1	1
507	но конечно	2	1
508	а следовательно	2	1
509	различия между	1	1
510	и чужое	1	1
511	в сторону	1	1
512	которую она	1	1
513	к ним	4	1
514	как чужое	3	1
515	остаются в	1	1
516	языка непосредственно	1	1
517	вступают в	1	1
518	ивана карамазова	1	1
519	его возможные	1	1
520	что так	2	1
521	творчество достоевского	2	1
522	чужими словами	1	1
523	конечно совершенно	1	1
524	характер и	1	1
525	в одной	2	1
526	стилизацией и	1	1
527	без другого	1	1
528	и речевых	1	1
529	этом его	1	1
530	что как	1	1
531	пределах одной	1	1
532	прозаического слова	1	1
533	романах достоевского	7	1
534	все остальные	1	1
535	не сливается	1	1
536	иначе обстоит	1	1
537	могли бы	1	1
538	целый ряд	2	1
539	героев достоевского	3	1
540	двух разных	2	1
541	становятся двуголосыми	1	1
542	своего художественного	1	1
543	и художественного	1	1
544	объектных и	1	1
545	пародия или	1	1
546	увидим что	2	1
547	без преломления	1	1
548	слово ибо	1	1
549	скрещиваются и	1	1
550	в самом	9	1
551	та же	1	1
552	в целом	1	1
553	его роль	1	1
554	без учета	1	1
555	знаем в	1	1
556	и самый	1	1
557	имеет громадное	1	1
558	нем двух	1	1
559	в этой	3	1
560	рассказ о	1	1
561	поэтому при	1	1
562	прямой и	2	1
563	выдает за	2	1
564	нами в	1	1
565	романа оставляет	1	1
566	ее как	1	1
567	на то	3	1
568	человек не	1	1
569	зрения его	1	1
570	что она	1	1
571	время и	2	1
572	но именно	3	1
573	вокруг себя	1	1
574	и только	3	1
575	говорили в	1	1
576	между героями	1	1
577	и еще	1	1
578	в корне	2	1
579	широком смысле	2	1
580	одном высказывании	1	1
581	и сам	5	1
582	но некоторые	1	1
583	характер в	1	1
584	у пушкина	2	1
585	слились в	1	1
586	прозаического стиля	1	1
587	и по	2	1
588	в соответствующем	1	1
589	с собой	3	1
590	одно и	1	1
591	поэтому слово	1	1
592	стилизация а	1	1
593	стилизации в	1	1
594	в каждом	6	1
595	типы и	1	1
596	в мире	3	1
597	об этом	2	1
598	и внутренняя	1	1
599	влиять на	1	1
600	речь а	2	1
601	высказывания и	2	1
602	на все	2	1
603	на этой	1	1
604	говорить не	1	1
605	сказать в	1	1
606	социально-типическую или	1	1
607	знает что	1	1
608	этого чужого	1	1
609	для нее	1	1
610	в последующем	1	1
611	моменты в	1	1
612	должен был	1	1
613	и тем	2	1
614	не соответствует	1	1
615	здесь нет	3	1
616	может стремиться	1	1
617	он является	1	1
618	о которых	2	1
619	достоевского и	2	1
620	все равно	2	1
621	о способах	1	1
622	и совершается	1	1
623	всегда и	1	1
624	несмотря на	1	1
625	и чужим	1	1
626	такой же	3	1
627	действительно может	1	1
628	здесь конечно	2	1
629	в один	1	1
630	она берет	1	1
631	пародия сказ	1	1
632	этих произведений	1	1
633	в синтаксической	1	1
634	в своей	3	1
635	при изучении	1	1
636	речи от	1	1
637	в эпохи	1	1
638	сторон и	1	1
639	лежат в	1	1
640	в такой	1	1
641	и без	1	1
642	эта тема	1	1
643	в кавычки	2	1
644	его мире	1	1
645	объектную тень	1	1
646	мы говорили	1	1
647	романа который	1	1
648	себе а	2	1
649	мысли и	2	1
650	стилизации и	2	1
651	мы теперь	1	1
652	дан в	1	1
653	чистота и	1	1
654	от поэтического	1	1
655	нем он	1	1
656	для изучения	1	1
657	возникли из	1	1
658	этих моментов	1	1
659	он живет	1	1
660	но во	1	1
661	силу и	1	1
662	слове ведь	1	1
663	нем новые	1	1
664	возможно только	1	1
665	уже сказали	2	1
666	степени определяется	1	1
667	и единого	1	1
668	распадающийся на	1	1
669	и герой	1	1
670	освободиться от	1	1
671	и вся	1	1
672	в двух	1	1
673	и определенный	1	1
674	лишь косвенно	1	1
675	человека но	1	1
676	авторского контекста	2	1
677	и вносить	1	1
678	и время	4	1
679	самого начала	1	1
680	авторского слова	2	1
681	не о	1	1
682	этими двумя	1	1
683	к определенному	2	1
684	и притом	1	1
685	и падения	1	1
686	на себе	1	1
687	довлеет одному	1	1
688	весь этот	1	1
689	его собственного	1	1
690	и два	1	1
691	возможное слово	1	1
692	героев и	1	1
693	одно высказывание	2	1
694	связанная с	1	1
695	и имеет	1	1
696	и снова	1	1
697	чтобы стать	1	1
698	лицо на	1	1
699	дело не	1	1
700	иметь в	1	1
701	во всякой	1	1
702	и автор	1	1
703	значение этого	1	1
704	словом но	1	1
705	для всего	1	1
706	и уже	1	1
707	следовательно и	2	1
708	явления стилизация	1	1
709	от власти	1	1
710	ничего не	2	1
711	действительности но	1	1
712	не воспроизводится	2	1
713	слово начинает	1	1
714	а во	1	1
715	и характер	1	1
716	по своей	3	1
717	она имеет	1	1
718	это слово	5	1
719	же он	2	1
720	стилизация может	1	1
721	внешней и	1	1
722	в сознании	1	1
723	для осуществления	1	1
724	на самой	3	1
725	не столь	1	1
726	есть к	1	1
727	рассказ от	2	1
728	стиль и	1	1
729	выражения себя	1	1
730	этого стиля	3	1
731	к себе	6	1
732	в духе	2	1
733	значение чужого	1	1
734	пародийной стилизации	2	1
735	в направлении	4	1
736	второго контекста	2	1
737	условность и	1	1
738	лежит в	1	1
739	если же	5	1
740	числе и	3	1
741	и отдельных	1	1
742	глубокое и	1	1
743	одному голосу	3	1
744	с авторской	1	1
745	здесь они	1	1
746	эта внутренняя	1	1
747	совершенно иной	1	1
748	он никогда	1	1
749	поэтического языка	1	1
750	что при	1	1
751	эти явления	3	1
752	быть конечно	1	1
753	правда не	1	1
754	и это	3	1
755	некоторой степени	1	1
756	диалогическое отношение	1	1
757	и самое	1	1
758	синтаксической конструкции	1	1
759	одном слове	3	1
760	в виду	4	1
761	как один	1	1
762	из главных	1	1
763	человека если	1	1
764	и диалогические	1	1
765	и этим	3	1
766	с самого	1	1
767	приводит к	4	1
768	стилизация пародия	2	1
769	на том	2	1
770	понимание и	1	1
771	и ту	1	1
772	результате их	1	1
773	на которую	1	1
774	речь как	1	1
775	еще в	1	1
776	во второй	1	1
777	всех возможных	4	1
778	различным может	1	1
779	возможно в	1	1
780	в последней	1	1
781	поэтому в	1	1
782	даны в	3	1
783	разговорного языка	1	1
784	к пределу	1	1
785	он остается	1	1
786	с некоторыми	1	1
787	с человеком	1	1
788	но может	1	1
789	не на	1	1
790	языковые особенности	1	1
791	что часто	1	1
792	определенным образом	1	1
793	установки на	5	1
794	за пределами	1	1
795	обращается к	1	1
796	никак не	3	1
797	с другим	1	1
798	и что	3	1
799	объединить в	1	1
800	среди всех	1	1
801	можно сказать	4	1
802	особенности слова	1	1
803	за свое	1	1
804	героев например	1	1
805	в драме	1	1
806	нем не	1	1
807	смысле не	1	1
808	тем как	2	1
809	увидеть и	1	1
810	и наших	1	1
811	не довлеет	1	1
812	у сервантеса	2	1
813	этого высказывания	1	1
814	именно такое	1	1
815	в художественной	1	1
816	века и	1	1
817	всех слов	1	1
818	о предмете	1	1
819	его влиянием	1	1
820	и следовательно	2	1
821	и она	1	1
822	и перерождения	1	1
823	пушкина конечно	1	1
824	как объект	1	1
825	без оговорки	1	1
826	степени его	1	1
827	в формах	3	1
828	себе еще	2	1
829	его смысла	1	1
830	одну и	1	1
831	такова стилизация	1	1
832	важное значение	1	1
833	отношения слова	1	1
834	слияние в	1	1
835	проникнуть в	1	1
836	в какой	1	1
837	друг друга	6	1
838	эта общая	1	1
839	каждом новом	1	1
840	никак нельзя	1	1
841	между этими	3	1
842	говорит только	1	1
843	здесь с	2	1
844	дистанции без	1	1
845	слова героя	2	1
846	наших целей	2	1
847	от автора	2	1
848	первостепенное значение	3	1
849	существенным и	1	1
850	неразрывно связано	1	1
851	характер ее	1	1
852	ибо все	1	1
853	с нею	2	1
854	так можно	1	1
855	только на	3	1
856	своим собственным	1	1
857	отнести к	1	1
858	быть весьма	2	1
859	принадлежащих к	2	1
860	это значение	1	1
861	него и	1	1
862	к слову	2	1
863	но самое	1	1
864	а это	1	1
865	процессе его	1	1
866	рано или	1	1
867	высказывание на	1	1
868	всегда наличны	1	1
869	и социально	1	1
870	но есть	1	1
871	и соответствующего	1	1
872	конечно лишь	1	1
873	чужому голосу	1	1
874	характерно что	1	1
875	самого слова	1	1
876	в известной	2	1
877	акцент и	1	1
878	сами по	2	1
879	в конце	3	1
880	периода как	1	1
881	может служить	1	1
882	двумя разными	2	1
883	до некоторой	1	1
884	мы можем	4	1
885	дело и	1	1
886	свое выражение	1	1
887	из которого	1	1
888	как раз	7	1
889	тем что	3	1
890	и оценки	1	1
891	как предмете	1	1
892	в других	2	1
893	чувствует себя	1	1
894	острое ощущение	1	1
895	в письменной	1	1
896	или поздно	1	1
897	слово также	1	1
898	бы до	1	1
899	один тип	1	1
900	оно лишь	1	1
901	или иначе	1	1
902	не обязательно	1	1
903	строится в	1	1
904	и самая	1	1
905	или меньшей	2	1
906	случаев в	1	1
907	чужой мысли	1	1
908	не исключает	1	1
909	в живых	1	1
910	что не	1	1
911	приближаться к	1	1
912	должно быть	4	1
913	к сожалению	1	1
914	превращается в	4	1
915	он звучит	1	1
916	оно дано	1	1
917	опять же	1	1
918	как стилизация	1	1
919	выходят и	1	1
920	стилизация отличается	1	1
921	однако и	1	1
922	другой стороны	3	1
923	слово из	1	1
924	как ни	1	1
925	все время	2	1
926	взаимоотношения между	1	1
927	слова слово	2	1
928	более глубокое	2	1
929	мы находим	5	1
930	все более	1	1
931	предмет речи	1	1
932	в частности	1	1
933	о себе	5	1
934	слова то	3	1
935	и начала	1	1
936	говорить здесь	1	1
937	даже не	1	1
938	только его	1	1
939	диалогического общения	4	1
940	определяет его	1	1
941	ибо оно	1	1
942	который мы	1	1
943	этого типа	1	1
944	берет слово	1	1
945	если они	1	1
946	в литературе	1	1
947	да и	4	1
948	об особенностях	2	1
949	для понимания	2	1
950	жизни слова	4	1
951	относятся все	1	1
952	ней не	1	1
953	с исключительной	1	1
954	большей или	2	1
955	внешний характер	1	1
956	сопоставление и	1	1
957	рассказ в	3	1
958	и разновидности	1	1
959	этого слова	2	1
960	речам героев	1	1
961	с очень	1	1
962	и диалог	1	1
963	авторской речью	2	1
964	чужой голос	2	1
965	слова ибо	1	1
966	у толстого	1	1
967	сложившееся и	1	1
968	в условиях	3	1
969	новые стороны	1	1
970	то перед	4	1
971	при условии	1	1
972	многообразно переплетаются	1	1
973	не регулируется	1	1
974	однако не	1	1
975	которые оно	1	1
976	голосов поэтому	1	1
977	предметной направленности	1	1
978	вне высказывания	1	1
979	нами уже	2	1
980	него свое	1	1
981	между стилизацией	1	1
982	и времени	2	1
983	слова но	4	1
984	для выражения	1	1
985	живет и	1	1
986	раз подчеркнуть	1	1
987	но на	2	1
988	ли они	1	1
989	сознания и	2	1
990	решенным и	1	1
991	романа очень	1	1
992	себя самого	1	1
993	менее чем	1	1
994	из своего	1	1
995	с высоты	1	1
996	но зато	1	1
997	объектности чужого	2	1
998	уже нет	2	1
999	в системе	2	1
1000	нисколько не	1	1
1001	к самому	2	1
1002	здесь только	2	1
1003	оценку и	1	1
1004	социально и	1	1
1005	конечно далеко	1	1
1006	разобранные нами	3	1
1007	не решенным	1	1
1008	средние века	1	1
1009	этой проблемы	1	1
1010	при определенных	1	1
1011	здесь о	1	1
1012	но этот	3	1
1013	он дан	1	1
1014	в последнем	1	1
1015	мы коснемся	1	1
1016	степень объектности	1	1
1017	выходят за	2	1
1018	синтаксических и	1	1
1019	свои слова	1	1
1020	или точнее	1	1
1021	эти типы	1	1
1022	что такое	2	1
1023	этого второго	1	1
1024	его разновидности	1	1
1025	и слов	1	1
1026	их автора	1	1
1027	в своих	1	1
1028	пространстве и	1	1
1029	отвлекается от	1	1
1030	снова и	1	1
1031	каждое слово	1	1
1032	к этому	1	1
1033	том числе	4	1
