N	2gram	Propp_Isto_6	Problemy
123	отличие от	1	3
124	в своем	2	3
125	более или	1	3
126	из этих	4	3
127	в этой	2	3
128	имеем в	4	3
129	как он	6	3
130	на то	2	3
131	их в	3	3
132	на этом	1	3
133	в мире	1	3
134	было бы	2	3
135	кажется что	2	3
136	далеко не	3	3
137	такой же	3	3
138	или менее	1	3
139	но если	1	3
140	и при	1	3
141	в своей	3	3
142	не как	1	3
143	образом и	2	3
144	но он	2	3
145	она не	3	3
146	правда в	1	3
147	но здесь	4	3
148	по своей	1	3
149	на него	2	3
150	не могут	1	3
151	числе и	1	3
152	с ее	1	3
153	но при	2	3
154	и этим	5	3
155	с собой	2	3
156	здесь нет	2	3
157	нам уже	1	3
158	если бы	3	3
159	никак не	1	3
160	и что	5	3
161	и только	3	3
162	отличается от	2	3
163	между этими	1	3
164	что и	4	3
165	тем что	5	3
166	и даже	1	3
167	с другой	10	3
168	него в	2	3
169	так же	2	3
170	к своему	3	3
171	жизнь и	1	3
172	что же	2	3
173	по существу	1	3
174	другого человека	1	3
175	но для	2	3
176	и для	1	3
177	бы в	1	3
178	другой стороны	8	3
179	того же	2	3
180	героя в	2	3
181	и другие	3	3
182	ту же	2	2
183	отношения к	1	2
184	же как	3	2
185	так я	1	2
186	и через	3	2
187	а как	1	2
188	вопрос о	3	2
189	героя но	1	2
190	он как	1	2
191	себе что	1	2
192	уже нет	1	2
193	друг на	1	2
194	в одной	2	2
195	с этим	2	2
196	стороны и	2	2
197	как нам	1	2
198	когда он	3	2
199	целый ряд	2	2
200	и как	2	2
201	не было	3	2
202	его к	1	2
203	увидим что	2	2
204	от этого	3	2
205	так в	6	2
206	отношение между	1	2
207	но на	1	2
208	бы ни	1	2
209	должна быть	3	2
210	на том	8	2
211	свое время	1	2
212	и по	4	2
213	но дело	1	2
214	но все	2	2
215	об этом	1	2
216	на все	1	2
217	он есть	1	2
218	и тем	4	2
219	на друга	1	2
220	этих трех	1	2
221	в которых	2	2
222	не менее	1	2
223	которые в	2	2
224	пока наконец	1	2
225	или одна	1	2
226	того как	3	2
227	одна из	2	2
228	но она	1	2
229	не могло	2	2
230	следовательно и	1	2
231	ничего не	2	2
232	пути и	1	2
233	к ней	1	2
234	этих случаях	1	2
235	то и	2	2
236	в стиле	1	2
237	у нас	5	2
238	могут быть	3	2
239	к тому	2	2
240	в другом	1	2
241	можно было	2	2
242	те же	1	2
243	живет в	2	2
244	с ним	8	2
245	между тем	1	2
246	от них	1	2
247	в античной	2	2
248	все время	2	2
249	но с	1	2
250	этот вопрос	1	2
251	пор не	1	2
252	поэтому и	1	2
253	здесь с	1	2
254	так что	3	2
255	раз в	1	2
256	и они	2	2
257	двери на	1	2
258	для него	1	2
259	другую сторону	1	2
260	а в	3	2
261	в других	4	2
262	о которых	1	2
263	именно как	1	2
264	друга но	1	2
265	для этого	1	2
266	и пр	1	2
267	он только	1	2
268	на этот	1	2
269	его как	1	2
270	там где	5	2
271	что мы	2	2
272	в одно	2	2
273	вместе с	8	2
274	в данном	3	2
275	если оно	1	2
276	этого слова	1	2
277	остается в	1	2
278	например у	3	2
279	причем в	1	2
280	о котором	2	2
281	для нас	2	2
282	находим в	1	2
283	есть уже	1	2
284	здесь только	1	2
285	сказать что	3	2
286	есть и	4	2
287	в свое	2	2
288	в античности	4	2
289	во сне	3	2
290	во всяком	2	2
291	все что	4	2
292	они не	3	2
293	относится и	1	1
294	имеет как	1	1
295	и то	3	1
296	так у	3	1
297	герой выходя	1	1
298	и есть	1	1
299	он находится	1	1
300	и объяснение	1	1
301	и чрезвычайно	1	1
302	из другого	2	1
303	смерть в	1	1
304	оно было	1	1
305	в какой-то	1	1
306	этого он	1	1
307	своей родины	1	1
308	и получить	1	1
309	форма его	1	1
310	несколько иной	1	1
311	здесь нас	1	1
312	к народу	1	1
313	или наоборот	1	1
314	при анализе	1	1
315	по голове	1	1
316	выходит из	1	1
317	именно к	1	1
318	их к	1	1
319	этом не	1	1
320	со смертью	1	1
321	эта форма	1	1
322	совпадает с	1	1
323	как то	1	1
324	не вполне	2	1
325	его роль	1	1
326	в ней	5	1
327	и сами	1	1
328	то мы	1	1
329	как правило	1	1
330	могло быть	2	1
331	но как	4	1
332	в голове	1	1
333	же она	1	1
334	вступают в	1	1
335	перед началом	1	1
336	мы проследим	1	1
337	что как	1	1
338	хозяином и	1	1
339	однако не	1	1
340	приводят к	3	1
341	себе не	1	1
342	он на	1	1
343	та же	3	1
344	что это	2	1
345	в целом	1	1
346	сказать о	1	1
347	античности в	1	1
348	бы с	1	1
349	так или	1	1
350	того этот	1	1
351	учение о	1	1
352	вы меня	1	1
353	находится на	2	1
354	из его	2	1
355	и если	1	1
356	на его	4	1
357	что она	3	1
358	в ее	1	1
359	носит еще	1	1
360	в силу	1	1
361	и вот	3	1
362	что у	2	1
363	характер в	1	1
364	туман и	1	1
365	слились в	1	1
366	теперь от	1	1
367	они играют	1	1
368	античности мы	1	1
369	одно и	1	1
370	от нее	2	1
371	в одну	1	1
372	здесь мы	4	1
373	что все	1	1
374	же не	2	1
375	этом он	1	1
376	связанных с	1	1
377	а по	1	1
378	на этой	2	1
379	его в	5	1
380	знает что	1	1
381	оставляет в	1	1
382	здесь довольно	1	1
383	и соответствующие	2	1
384	свою противоположность	1	1
385	она становится	1	1
386	выходя из	1	1
387	он является	1	1
388	в них	3	1
389	она и	1	1
390	ни одной	2	1
391	не всегда	4	1
392	несмотря на	1	1
393	здесь можно	7	1
394	мы знаем	2	1
395	очень сложное	1	1
396	чем в	1	1
397	такою же	1	1
398	своего апогея	1	1
399	обратимся к	1	1
400	в один	1	1
401	же есть	1	1
402	что если	1	1
403	от своего	1	1
404	при изучении	1	1
405	я его	2	1
406	не должен	1	1
407	не столько	1	1
408	нами до	1	1
409	живут в	1	1
410	вниз в	1	1
411	не будем	2	1
412	другом и	1	1
413	в прямом	1	1
414	обращение к	1	1
415	тем самым	2	1
416	однако в	2	1
417	где нет	2	1
418	и под	3	1
419	даже в	2	1
420	заставляет его	1	1
421	и вся	1	1
422	тому что	1	1
423	и очень	1	1
424	начиная от	2	1
425	при всех	1	1
426	отражается в	1	1
427	этими двумя	1	1
428	к этим	1	1
429	как его	1	1
430	достигает своего	1	1
431	показывает нам	1	1
432	а во	1	1
433	быть разрешен	1	1
434	героя перед	1	1
435	то у	1	1
436	в более	6	1
437	только с	1	1
438	как будто	3	1
439	героя а	1	1
440	что на	1	1
441	в области	1	1
442	остановиться несколько	1	1
443	вышедшая из	1	1
444	начиная с	1	1
445	мы найдем	2	1
446	когда мы	2	1
447	когда они	1	1
448	замечаний мы	1	1
449	человека в	2	1
450	указание на	1	1
451	людей которые	1	1
452	мере того	1	1
453	должны быть	2	1
454	все усиливается	1	1
455	его с	3	1
456	бы он	1	1
457	его значение	1	1
458	все еще	1	1
459	что при	2	1
460	даже когда	2	1
461	приведем еще	1	1
462	здесь еще	4	1
463	формы этого	1	1
464	и поэтому	1	1
465	им в	1	1
466	а затем	1	1
467	того чтобы	1	1
468	как один	1	1
469	данном случае	3	1
470	мы наблюдаем	1	1
471	людей он	1	1
472	если они	3	1
473	не с	1	1
474	отсюда и	1	1
475	еще в	3	1
476	и функции	1	1
477	еще одного	1	1
478	это только	1	1
479	я знаю	1	1
480	поэтому их	1	1
481	стремление к	1	1
482	с человеком	1	1
483	форме в	1	1
484	там в	3	1
485	каждый раз	1	1
486	силы и	1	1
487	и живой	1	1
488	слова из	1	1
489	и герой	1	1
490	могут дать	1	1
491	или на	1	1
492	после того	2	1
493	все его	1	1
494	от него	3	1
495	он его	1	1
496	три раза	1	1
497	или иначе	1	1
498	эти два	2	1
499	позволит нам	1	1
500	на одном	1	1
501	отметить что	2	1
502	наконец в	1	1
503	ее как	1	1
504	сложное и	1	1
505	как объект	1	1
506	еще несколько	1	1
507	известно что	2	1
508	быть и	1	1
509	но так	3	1
510	на которой	1	1
511	один из	3	1
512	мы видим	5	1
513	стиль в	1	1
514	не сказано	1	1
515	в литературу	1	1
516	приходит в	2	1
517	в большом	1	1
518	с одной	7	1
519	именно на	2	1
520	с которыми	1	1
521	своего собственного	1	1
522	человека с	1	1
523	из которого	1	1
524	переходит в	1	1
525	своим собственным	1	1
526	обстоит дело	1	1
527	него и	3	1
528	а это	1	1
529	смерть и	2	1
530	рассказывает о	1	1
531	они все	1	1
532	следует отметить	1	1
533	его и	1	1
534	на своего	1	1
535	характерно что	1	1
536	никто не	2	1
537	всяком случае	2	1
538	с падением	1	1
539	и также	1	1
540	у нее	1	1
541	ее не	3	1
542	при всей	1	1
543	может служить	1	1
544	на меня	1	1
545	она имеет	2	1
546	но человек	1	1
547	в очень	4	1
548	нет например	1	1
549	мы обратимся	1	1
550	никого не	2	1
551	от ее	1	1
552	одной стороны	7	1
553	со стороны	3	1
554	даже не	1	1
555	это есть	1	1
556	именно в	1	1
557	а именно	9	1
558	случаев в	2	1
559	а с	2	1
560	по всей	1	1
561	и др	2	1
562	в живых	1	1
563	что не	2	1
564	на ней	1	1
565	в некоторых	2	1
566	связано с	4	1
567	их можно	2	1
568	не исключает	1	1
569	однако и	1	1
570	нас интересуют	1	1
571	здесь этот	1	1
572	но есть	3	1
573	этим можно	1	1
574	в связи	1	1
575	ведь он	1	1
576	люди живут	1	1
577	как ни	1	1
578	может иметь	2	1
579	уже давно	2	1
580	в определенных	1	1
581	к лицу	1	1
582	нами как	2	1
583	как это	5	1
584	относятся к	1	1
585	голову он	1	1
586	перейти в	1	1
587	дальше мы	1	1
588	лицом к	1	1
589	вот я	1	1
590	в тех	3	1
591	и там	6	1
592	и знает	1	1
593	героем его	1	1
594	в мир	1	1
595	в форме	2	1
596	формы жизни	1	1
597	в это	4	1
598	эти вопросы	1	1
599	и формы	2	1
600	еще раз	1	1
601	этом случае	6	1
602	вне себя	1	1
603	своей жизни	1	1
604	силу и	2	1
605	с большой	1	1
606	в книге	4	1
607	которых он	2	1
608	живет и	1	1
609	с членами	1	1
610	что там	2	1
611	мы сразу	1	1
612	ее но	1	1
613	место для	1	1
614	мира и	2	1
615	своей собственной	1	1
616	бы ему	1	1
617	в другое	1	1
618	обращается к	2	1
619	к этой	1	1
620	его уже	1	1
621	но зато	1	1
622	иначе обстоит	1	1
623	могли быть	2	1
624	не есть	2	1
625	ты не	1	1
626	от лица	1	1
627	в свою	1	1
628	голова с	2	1
629	на более	3	1
630	в частности	3	1
631	в последнем	2	1
632	к иному	2	1
633	сопоставление и	1	1
634	можно наблюдать	2	1
635	ее убить	1	1
636	и вместе	1	1
637	в своих	3	1
638	и эта	3	1
639	это в	1	1
640	к этому	3	1
641	как на	3	1
642	в таком	1	1
