N	2gram	Propp_Isto_1	Problema
255	даже не	2	3
256	же о	1	3
257	что для	1	3
258	может ли	1	3
259	и если	2	3
260	тому как	1	3
261	к тому	6	3
262	и от	2	3
263	всем этим	1	3
264	то не	1	3
265	бы в	2	3
266	мы должны	13	3
267	скажем что	1	3
268	тех или	1	3
269	это тоже	6	3
270	здесь только	1	3
271	только как	1	3
272	не что	1	3
273	точно так	3	3
274	значения этого	1	2
275	речь идет	1	2
276	чтобы не	3	2
277	i iii	1	2
278	ведь и	1	2
279	в зависимости	2	2
280	в и	1	2
281	часто бывает	1	2
282	связаны между	2	2
283	большую роль	2	2
284	нам в	1	2
285	из которых	3	2
286	зависимости от	2	2
287	в ней	7	2
288	представляет собой	4	2
289	здесь не	4	2
290	бы то	2	2
291	во всех	2	2
292	от его	1	2
293	не то	4	2
294	иначе что	1	2
295	или иное	1	2
296	один и	2	2
297	независимо от	1	2
298	как нам	1	2
299	перед нами	3	2
300	и хотя	1	2
301	необходимо для	1	2
302	тут и	2	2
303	идет речь	1	2
304	не годится	1	2
305	во многих	2	2
306	он не	2	2
307	не значит	1	2
308	в понимании	1	2
309	или значения	1	2
310	пор мы	2	2
311	содержит в	1	2
312	его от	1	2
313	подобно тому	1	2
314	и ее	1	2
315	но все	4	2
316	на всю	1	2
317	об этом	4	2
318	знает что	1	2
319	и наша	1	2
320	и мы	2	2
321	его объеме	1	2
322	в них	1	2
323	ничем не	1	2
324	должно быть	2	2
325	многие другие	1	2
326	в такой	2	2
327	в советской	1	2
328	бы мы	2	2
329	которые в	2	2
330	не в	9	2
331	войти в	1	2
332	ничего нового	1	2
333	даже в	4	2
334	самого начала	2	2
335	что их	2	2
336	на него	4	2
337	того чтобы	1	2
338	никуда не	1	2
339	однако это	3	2
340	этой работе	1	2
341	что оно	1	2
342	утверждать что	3	2
343	на это	2	2
344	о них	1	2
345	мысль о	2	2
346	нет никакой	1	2
347	работ по	1	2
348	том случае	1	2
349	здесь как	1	2
350	для всякого	1	2
351	а пока	2	2
352	еще в	2	2
353	можно только	1	2
354	сводится к	1	2
355	о нем	2	2
356	мы могли	1	2
357	а также	1	2
358	это было	2	2
359	которого оно	1	2
360	этому поводу	2	2
361	что и	6	2
362	если это	1	2
363	может иметь	1	2
364	собой возникает	1	2
365	содержится в	1	2
366	сам собой	1	2
367	или в	5	2
368	в качестве	5	2
369	до наших	1	2
370	же и	1	2
371	для всех	2	2
372	конечно не	2	2
373	является не	1	2
374	мышления и	1	2
375	ни с	1	2
376	не так	2	2
377	сами по	1	2
378	случае когда	1	2
379	с этими	1	2
380	только с	2	2
381	само по	2	2
382	каждый из	1	2
383	этот термин	1	2
384	были бы	2	2
385	мы это	1	2
386	и др	7	2
387	от другого	1	2
388	только по	1	2
389	и многие	1	2
390	что из	1	2
391	советской науке	1	2
392	совершенно не	1	2
393	нет ничего	1	2
394	нами как	1	2
395	вместе с	6	2
396	эта связь	1	2
397	относиться к	1	2
398	на эту	3	2
399	это за	3	2
400	в тех	2	2
401	этим мы	1	2
402	здесь идет	1	2
403	основана на	1	2
404	при таком	1	2
405	собственно говоря	1	2
406	или не	1	2
407	в системе	1	2
408	хотели бы	1	2
409	состоит из	1	2
410	но можно	1	2
411	бы его	1	2
412	из этого	2	2
413	в действительности	2	2
414	а может	1	2
415	которых не	1	1
416	самых общих	1	1
417	это однако	1	1
418	отношения к	2	1
419	не должны	1	1
420	одним из	2	1
421	же как	2	1
422	но тем	1	1
423	тем же	1	1
424	с целым	1	1
425	ту же	1	1
426	она все	1	1
427	что эти	1	1
428	должна быть	5	1
429	и больше	1	1
430	по его	2	1
431	мы имеем	13	1
432	и раньше	1	1
433	которую мы	1	1
434	и наш	1	1
435	только все	1	1
436	относится и	1	1
437	имеет свою	1	1
438	время как	3	1
439	на себя	1	1
440	я не	3	1
441	ему в	3	1
442	в некотором	2	1
443	и был	1	1
444	все виды	1	1
445	и говорить	1	1
446	он был	1	1
447	на них	2	1
448	столь же	2	1
449	время в	1	1
450	так если	2	1
451	некоторые другие	1	1
452	то мы	4	1
453	в ту	2	1
454	он может	1	1
455	то он	2	1
456	мы будем	5	1
457	это видно	1	1
458	к которой	1	1
459	было невозможно	1	1
460	функцию или	1	1
461	таком положении	1	1
462	нам право	1	1
463	при их	1	1
464	мы сейчас	2	1
465	менее и	1	1
466	из таких	1	1
467	мы дадим	1	1
468	первый взгляд	2	1
469	что во	1	1
470	в рамках	2	1
471	если она	1	1
472	это одно	1	1
473	как в	2	1
474	что именно	1	1
475	поскольку они	1	1
476	дает нам	1	1
477	неточностей и	1	1
478	последнее время	1	1
479	с такими	1	1
480	себе свои	1	1
481	очень трудно	1	1
482	словом в	1	1
483	себе совершенно	1	1
484	как уже	2	1
485	е с	1	1
486	утверждают что	1	1
487	речь есть	1	1
488	здесь возникает	1	1
489	очень многие	1	1
490	под ней	1	1
491	что это	8	1
492	мы получаем	1	1
493	одном случае	1	1
494	более удобного	1	1
495	связанного с	1	1
496	может считаться	1	1
497	вообще а	1	1
498	количество этих	1	1
499	этот вывод	1	1
500	в наших	1	1
501	так сказать	1	1
502	из тысячи	1	1
503	в нем	2	1
504	если один	1	1
505	раз навсегда	1	1
506	от которого	1	1
507	о которой	1	1
508	в реальной	1	1
509	на одну	1	1
510	и еще	1	1
511	же здесь	1	1
512	что нужно	2	1
513	в силу	5	1
514	сожалению однако	2	1
515	на необходимость	1	1
516	и будет	1	1
517	мы например	1	1
518	на этом	3	1
519	так например	6	1
520	мы устанавливаем	1	1
521	могла бы	1	1
522	же не	3	1
523	семантику но	1	1
524	в другом	3	1
525	а для	2	1
526	об этой	2	1
527	в глубине	2	1
528	времени и	1	1
529	не какие-нибудь	1	1
530	это не	7	1
531	понимания слова	1	1
532	но их	1	1
533	должен был	3	1
534	не соответствует	1	1
535	кажется что	1	1
536	не чем	1	1
537	на земной	1	1
538	и относящиеся	1	1
539	никаких других	1	1
540	мы хотели	1	1
541	есть оно	1	1
542	сейчас мы	1	1
543	и тогда	3	1
544	не мог	1	1
545	и установить	1	1
546	еще недостаточно	1	1
547	еще менее	1	1
548	смысла или	1	1
549	часто не	1	1
550	мы говорили	1	1
551	в которых	1	1
552	может вызвать	1	1
553	выше мы	3	1
554	образом и	1	1
555	мыслительных и	1	1
556	иным как	1	1
557	видно что	6	1
558	ни было	2	1
559	не могли	1	1
560	и наоборот	1	1
561	тому чтобы	1	1
562	бы быть	3	1
563	что например	3	1
564	как можно	1	1
565	всегда имеет	1	1
566	нас к	1	1
567	нет никакого	1	1
568	виде для	1	1
569	не раз	1	1
570	но они	2	1
571	мы пока	1	1
572	что эта	1	1
573	и другое	2	1
574	в познании	1	1
575	только из	2	1
576	необходимо не	1	1
577	я буду	1	1
578	на себе	1	1
579	ярко выраженные	1	1
580	как здесь	1	1
581	какой бы	1	1
582	иметь в	1	1
583	никогда не	14	1
584	нас пока	1	1
585	элемент в	1	1
586	каких условиях	1	1
587	можно усмотреть	1	1
588	глава ii	1	1
589	во всей	2	1
590	по своей	2	1
591	и его	3	1
592	что речь	1	1
593	этом отношении	1	1
594	и об	1	1
595	в основу	1	1
596	такая точка	1	1
597	лежит в	1	1
598	одно только	1	1
599	должны быть	4	1
600	основаны на	1	1
601	по возможности	1	1
602	от нее	1	1
603	здесь пока	1	1
604	бы он	1	1
605	уже на	1	1
606	или он	1	1
607	которой она	1	1
608	отказаться от	2	1
609	нас важны	1	1
610	но по	1	1
611	бы дать	3	1
612	как один	1	1
613	и пытается	1	1
614	совершенно ясно	1	1
615	безразлично какие	1	1
616	или для	1	1
617	говорили что	1	1
618	то время	3	1
619	в дальнейшем	5	1
620	нечто целое	2	1
621	и когда	2	1
622	что у	1	1
623	поэтому мы	1	1
624	слово есть	1	1
625	с собой	1	1
626	на нее	2	1
627	очень долго	1	1
628	целое и	2	1
629	о связи	1	1
630	должны найти	1	1
631	о природе	1	1
632	поэтому в	2	1
633	с ним	2	1
634	образом в	1	1
635	находится в	4	1
636	но фактически	1	1
637	вот почему	1	1
638	не означает	2	1
639	и та	1	1
640	общей форме	1	1
641	или на	3	1
642	может не	1	1
643	с каким-нибудь	1	1
644	обратном порядке	1	1
645	между тем	2	1
646	ю в	1	1
647	также еще	1	1
648	однако с	1	1
649	этот момент	2	1
650	и хорошо	1	1
651	которые можно	2	1
652	тот момент	1	1
653	и она	2	1
654	о своих	1	1
655	стороны как	1	1
656	из видов	1	1
657	стороны однако	1	1
658	что здесь	5	1
659	во-вторых же	1	1
660	но с	1	1
661	слов или	1	1
662	одной из	2	1
663	этот вопрос	7	1
664	дело с	2	1
665	именно о	1	1
666	в какой	3	1
667	тем или	1	1
668	при каких	1	1
669	словом и	1	1
670	то в	1	1
671	и так	1	1
672	самые разнообразные	1	1
673	не мешает	1	1
674	язык а	1	1
675	собой очень	1	1
676	оно в	2	1
677	от других	1	1
678	и рассматривать	1	1
679	в данной	2	1
680	факт но	1	1
681	потому в	1	1
682	огромное значение	1	1
683	здесь будет	3	1
684	не будут	1	1
685	слова в	1	1
686	в одном	5	1
687	и со	1	1
688	поводу необходимо	1	1
689	перед собой	1	1
690	к ним	4	1
691	друг друга	1	1
692	это значило	1	1
693	но что	1	1
694	но могут	1	1
695	же еще	1	1
696	и ленина	1	1
697	имеется у	1	1
698	же деле	1	1
699	до начала	1	1
700	нужно было	1	1
701	можно но	1	1
702	возможно что	1	1
703	со стороны	2	1
704	в головах	1	1
705	их разрешения	1	1
706	именно в	3	1
707	здесь в	2	1
708	которых мы	1	1
709	можно сколько	1	1
710	том как	2	1
711	что-нибудь другое	1	1
712	было и	1	1
713	а с	2	1
714	иначе мы	1	1
715	и недостаточно	1	1
716	идет только	1	1
717	говорит о	2	1
718	которая пока	1	1
719	превращается в	4	1
720	самом же	1	1
721	от этого	2	1
722	а наоборот	1	1
723	не на	2	1
724	ясно само	1	1
725	и уже	1	1
726	из области	1	1
727	для этой	1	1
728	этого можно	1	1
729	для чего	1	1
730	уже по	1	1
731	все более	1	1
732	но оно	4	1
733	и потому	2	1
734	как это	3	1
735	относящиеся сюда	1	1
736	чрезвычайно важно	1	1
737	вопросе о	1	1
738	здесь уже	1	1
739	этих предметов	1	1
740	а так	1	1
741	к своему	2	1
742	в пределах	4	1
743	а если	1	1
744	чем в	1	1
745	лежат в	1	1
746	о человеке	1	1
747	здесь совершенно	1	1
748	общения с	1	1
749	всегда именно	1	1
750	в тот	1	1
751	в обратном	1	1
752	лежащего в	1	1
753	т е	10	1
754	указанием на	1	1
755	на пути	1	1
756	получает от	1	1
757	он все-таки	1	1
758	к другим	1	1
759	это ясно	1	1
760	вне его	1	1
761	в более	1	1
762	многие из	1	1
763	этих случаях	2	1
764	мышления в	1	1
765	видно из	2	1
766	именно такого	1	1
767	на большую	1	1
768	которая в	1	1
769	бывает совершенно	1	1
770	это может	1	1
771	у них	1	1
772	возникает вопрос	1	1
773	и смысл	1	1
774	же к	1	1
775	пришлось бы	1	1
776	во время	3	1
777	обстоит дело	4	1
778	все элементы	1	1
779	всегда есть	1	1
780	ее только	1	1
781	это касается	1	1
782	или другими	1	1
783	была бы	2	1
784	то здесь	2	1
785	такое представление	1	1
786	сколько угодно	1	1
787	потеряли бы	1	1
788	никакого сомнения	1	1
789	чем иным	1	1
790	здесь кроется	2	1
791	себе но	1	1
792	важно для	1	1
793	к этой	1	1
794	ее в	5	1
795	как таковое	1	1
796	еще достаточно	1	1
797	этот путь	1	1
798	к этому	2	1
799	можно назвать	2	1
800	они не	4	1
