N	2gram	Vygotskiy__6	DiskursI
191	будет так	1	1
192	самом деле	2	1
193	тех же	1	1
194	переход от	4	1
195	это и	3	1
196	в первом	4	1
197	к другому	4	1
198	принципиальное различие	1	1
199	структурно а	1	1
200	но если	4	1
201	и могут	1	1
202	есть не	1	1
203	для своего	1	1
204	и само	1	1
205	мы не	6	1
206	это знание	1	1
207	вопрос о	5	1
208	в детских	1	1
209	в сущности	7	1
210	а для	1	1
211	и родного	1	1
212	я не	4	1
213	но даже	1	1
214	ему в	1	1
215	об их	1	1
216	понятия в	6	1
217	этих аспектов	1	1
218	он сам	2	1
219	на их	1	1
220	в чем	6	1
221	во всех	4	1
222	иного рода	1	1
223	в ее	1	1
224	точка зрения	1	1
225	не то	1	1
226	ответ на	1	1
227	не просто	1	1
228	друг от	1	1
229	до которого	1	1
230	за пределы	1	1
231	связи и	3	1
232	в истории	1	1
233	речи именно	1	1
234	в одной	4	1
235	однако не	1	1
236	просто как	1	1
237	хотя и	3	1
238	которых является	1	1
239	в этот	1	1
240	то в	5	1
241	в самом	8	1
242	только то	3	1
243	в которой	7	1
244	другого как	1	1
245	в нашем	4	1
246	лишний раз	1	1
247	и отношения	3	1
248	раз в	3	1
249	им в	1	1
250	ума что	1	1
251	но на	2	1
252	как у	1	1
253	в случае	3	1
254	роли в	1	1
255	к выводу	1	1
256	но именно	1	1
257	и только	3	1
258	и именно	1	1
259	и еще	1	1
260	он должен	4	1
261	к одному	2	1
262	не как	1	1
263	качестве своего	1	1
264	в силу	17	1
265	ибо она	1	1
266	которое может	1	1
267	одной и	3	1
268	на этом	4	1
269	с этой	2	1
270	таким образом	18	1
271	что является	1	1
272	то чтобы	1	1
273	различие между	2	1
274	об этом	1	1
275	пути от	1	1
276	как при	1	1
277	не совпадает	2	1
278	и во-вторых	1	1
279	письменной речи	7	1
280	меняет свой	1	1
281	первые два	1	1
282	несмотря на	2	1
283	движется в	1	1
284	восприятия и	3	1
285	вещами и	1	1
286	противоположную сторону	1	1
287	рода в	2	1
288	в такой	2	1
289	где мы	1	1
290	пределах одного	1	1
291	на каждом	1	1
292	в которых	2	1
293	с данным	1	1
294	и той	3	1
295	в опыте	1	1
296	втором случае	2	1
297	тем не	1	1
298	и более	2	1
299	и наоборот	1	1
300	не должно	1	1
301	том же	5	1
302	необходимо чтобы	2	1
303	же может	1	1
304	личного опыта	1	1
305	случае мы	1	1
306	при переходе	6	1
307	проистекает из	1	1
308	сознании в	1	1
309	возникает в	1	1
310	но они	1	1
311	до известной	3	1
312	все три	1	1
313	она не	2	1
314	с теми	1	1
315	самого начала	7	1
316	мысли в	4	1
317	дело не	1	1
318	мышления и	7	1
319	одна из	1	1
320	или другие	1	1
321	к этим	1	1
322	в процессе	9	1
323	каждый день	1	1
324	которого он	1	1
325	в самых	1	1
326	в игру	1	1
327	заключающимся в	1	1
328	в разных	5	1
329	того как	5	1
330	имеем дело	2	1
331	как новый	1	1
332	нечто большее	1	1
333	иными словами	1	1
334	своей природе	4	1
335	и до	1	1
336	во всем	1	1
337	с достаточной	2	1
338	не принадлежит	1	1
339	из той	1	1
340	известной степени	2	1
341	начиная с	1	1
342	не могут	5	1
343	но все	1	1
344	отличается от	3	1
345	числе и	1	1
346	к тому	10	1
347	имеет место	2	1
348	оно не	4	1
349	должен быть	1	1
350	опираясь на	1	1
351	представляют собой	3	1
352	приходит к	2	1
353	сегодня в	1	1
354	от друга	1	1
355	основе этого	2	1
356	в зоне	8	1
357	языка и	5	1
358	в собственном	1	1
359	действия и	3	1
360	с самого	7	1
361	чужой речи	1	1
362	как с	2	1
363	знает он	1	1
364	этот период	2	1
365	решающую роль	1	1
366	только через	1	1
367	по аналогии	1	1
368	не структурно	1	1
369	сказано выше	1	1
370	можно только	2	1
371	для этого	2	1
372	и даже	1	1
373	с ним	2	1
374	другому в	1	1
375	раскрывается перед	1	1
376	и здесь	3	1
377	и т.д	3	1
378	всем протяжении	1	1
379	внимание на	2	1
380	никак не	1	1
381	и что	6	1
382	не стоит	1	1
383	этом заключается	2	1
384	может не	1	1
385	самому себе	1	1
386	аналогии с	1	1
387	в значительной	2	1
388	нас в	2	1
389	и во	1	1
390	он его	1	1
391	на одном	2	1
392	цветок к	1	1
393	словесного выражения	1	1
394	слов и	3	1
395	между полюсами	2	1
396	и следовательно	4	1
397	как она	1	1
398	это всегда	1	1
399	в современной	1	1
400	уже сказано	1	1
401	жизнь с	1	1
402	каждом шагу	1	1
403	не идет	1	1
404	может оказаться	1	1
405	приходит в	1	1
406	в родном	6	1
407	одних и	1	1
408	с которыми	1	1
409	так что	6	1
410	для всех	2	1
411	оказывается в	1	1
412	на всем	1	1
413	одном и	3	1
414	только на	2	1
415	этого понятия	3	1
416	во втором	3	1
417	только это	1	1
418	и соотношений	1	1
419	и их	1	1
420	в новом	2	1
421	содержания и	1	1
422	вовсе не	1	1
423	не для	1	1
424	в состоянии	4	1
425	друг друга	4	1
426	не говорит	1	1
427	в случаях	1	1
428	тем что	8	1
429	к той	1	1
430	это по	1	1
431	в других	2	1
432	уступает место	1	1
433	были бы	2	1
434	из того	5	1
435	того что	24	1
436	ориентироваться на	2	1
437	и между	2	1
438	еще и	1	1
439	во второй	2	1
440	и др	2	1
441	между ними	7	1
442	в любой	2	1
443	на этот	4	1
444	и составляет	3	1
445	до конца	3	1
446	там где	7	1
447	и том	2	1
448	и слово	1	1
449	ближе к	1	1
450	именно поэтому	2	1
451	на фоне	3	1
452	возвращаясь к	1	1
453	как это	3	1
454	в меру	2	1
455	опирается на	2	1
456	требует от	3	1
457	из которых	1	1
458	ибо это	1	1
459	по своему	2	1
460	перехода от	9	1
461	для первого	1	1
462	утверждая что	1	1
463	и там	2	1
464	самого себя	1	1
465	для человека	1	1
466	происхождения и	1	1
467	ребенка мы	2	1
468	в это	1	1
469	даже в	1	1
470	тенденцию к	1	1
471	на пути	1	1
472	и от	2	1
473	и развития	6	1
474	этом и	1	1
475	один из	3	1
476	дома как	1	1
477	сложившийся в	1	1
478	глядит в	1	1
479	но с	2	1
480	более того	2	1
481	от слова	1	1
482	мысли не	1	1
483	от той	1	1
484	с понятиями	1	1
485	своей собственной	1	1
486	когда он	2	1
487	совершенно иной	1	1
488	особого рода	1	1
489	отношений с	2	1
490	в динамике	1	1
491	его жизнь	1	1
492	по самой	5	1
493	хотя в	2	1
494	в равной	1	1
495	но всегда	1	1
496	в новый	2	1
497	к самому	1	1
498	всего на	1	1
499	а о	1	1
500	слово в	1	1
501	сказать что	13	1
502	он представляет	1	1
503	речи и	5	1
504	состоянии решить	1	1
505	одновременно и	1	1
506	замещает ее	1	1
507	при изучении	1	1
508	из этого	2	1
509	имеет не	1	1
510	только о	1	1
511	меняется на	1	1
512	строится на	1	1
513	включает в	1	1
514	в противоположную	1	1
515	к другим	11	1
516	ее в	2	1
517	т.е в	1	1
518	том числе	1	1
