N	2gram	Losev_Dial_3	Formalny
247	в науке	1	2
248	как с	2	2
249	не с	1	2
250	для всякого	1	2
251	она была	2	2
252	с ним	1	2
253	и что	15	2
254	или на	1	2
255	не выходит	1	2
256	все в	1	2
257	ее от	2	2
258	мы ни	1	2
259	что и	6	2
260	в другой	1	2
261	нет он	1	2
262	в лице	1	2
263	социальной среды	1	2
264	только в	5	2
265	а часто	1	2
266	мира как	1	2
267	уже не	5	2
268	не можем	2	2
269	если мы	1	2
270	ни одного	1	2
271	чтобы он	1	2
272	и чисто	2	2
273	же они	2	2
274	точка зрения	5	2
275	в одном	1	2
276	сами по	3	2
277	как такового	1	2
278	как раз	7	2
279	даже и	7	2
280	или иначе	2	2
281	вопрос об	3	2
282	здесь в	1	2
283	сама по	4	2
284	чтобы убедиться	1	2
285	не на	6	2
286	самое понятие	1	2
287	все время	3	2
288	была бы	3	2
289	пр и	1	2
290	мира в	1	2
291	вместе с	1	2
292	она есть	10	2
293	научной мысли	1	2
294	по существу	2	2
295	к которому	1	2
296	в результате	1	2
297	вне этих	1	2
298	ни было	1	2
299	в своих	2	2
300	тот или	2	2
301	одной из	1	2
302	только как	5	2
303	и судьба	1	2
304	природы или	2	2
305	что такое	21	2
306	вещах и	3	2
307	влияния на	1	2
308	как таковое	3	2
309	нас не	1	2
310	новое время	1	1
311	его моменты	1	1
312	ту же	1	1
313	этого в	1	1
314	также и	2	1
315	например в	2	1
316	диалектический материализм	3	1
317	самого принципа	1	1
318	начинается с	1	1
319	себя как	3	1
320	науку об	1	1
321	людей на	1	1
322	он может	1	1
323	сил и	1	1
324	или к	2	1
325	она конечно	1	1
326	и есть	16	1
327	далее если	1	1
328	и принципиально	1	1
329	чего не	4	1
330	в первом	2	1
331	из самых	3	1
332	явления и	4	1
333	по преимуществу	1	1
334	высшей степени	1	1
335	если представить	1	1
336	значит еще	1	1
337	едва ли	1	1
338	и этот	1	1
339	мы уже	3	1
340	той же	3	1
341	ни взяли	1	1
342	всем миром	1	1
343	и само	1	1
344	и живых	1	1
345	на изучение	1	1
346	на первом	1	1
347	учением об	1	1
348	в учении	1	1
349	материальная действительность	1	1
350	а для	2	1
351	всему иному	1	1
352	из ее	1	1
353	в каждой	1	1
354	учение об	1	1
355	материальных вещах	1	1
356	их учения	1	1
357	говоря уже	2	1
358	необходимое и	1	1
359	в чем	4	1
360	как таковая	3	1
361	в данном	2	1
362	тогда как	1	1
363	иногда и	1	1
364	утверждения этого	1	1
365	опирается на	1	1
366	е они	1	1
367	этом его	1	1
368	очень трудно	1	1
369	бы при	1	1
370	этой стороны	1	1
371	перед нами	3	1
372	частей и	1	1
373	глубже чем	1	1
374	в единый	1	1
375	всякое отдельное	1	1
376	хотя и	5	1
377	и понимания	2	1
378	есть ли	5	1
379	в этот	1	1
380	то в	2	1
381	в общий	1	1
382	в условиях	2	1
383	та же	1	1
384	бы и	1	1
385	об общих	1	1
386	тел и	1	1
387	ни один	2	1
388	так или	2	1
389	его содержания	1	1
390	из этих	2	1
391	сущности и	5	1
392	так в	2	1
393	в последнее	1	1
394	творчества и	1	1
395	на то	3	1
396	фактический материал	1	1
397	быть только	2	1
398	как готика	1	1
399	тем не	10	1
400	жизни вовсе	1	1
401	сомнению но	1	1
402	они в	1	1
403	всем своем	1	1
404	не значит	3	1
405	свою собственную	1	1
406	что нужно	2	1
407	понятий и	1	1
408	правда наша	1	1
409	среды что	1	1
410	вообще не	2	1
411	приходим к	1	1
412	и по	2	1
413	гораздо большее	1	1
414	на этом	2	1
415	людей и	2	1
416	или иных	1	1
417	это конечно	1	1
418	что является	1	1
419	из-за этого	1	1
420	и философии	1	1
421	они должны	1	1
422	ней всегда	1	1
423	мы увидели	1	1
424	связанных с	1	1
425	есть одна	1	1
426	и чтобы	2	1
427	к природе	3	1
428	но самый	1	1
429	как абстрактной	1	1
430	и тем	2	1
431	только одно	2	1
432	сами эти	2	1
433	нет в	1	1
434	бытие и	3	1
435	основные моменты	1	1
436	она и	2	1
437	далеко не	1	1
438	но лишь	1	1
439	этого не	2	1
440	место и	1	1
441	и уже	2	1
442	он и	3	1
443	первом плане	1	1
444	даны не	1	1
445	как целое	3	1
446	действительно не	1	1
447	такой же	1	1
448	и тогда	5	1
449	не мог	1	1
450	и ко	1	1
451	в этих	1	1
452	или вообще	1	1
453	что если	2	1
454	материализм на	1	1
455	жизнь для	1	1
456	к истории	2	1
457	в такой	1	1
458	не становится	1	1
459	в котором	1	1
460	бы к	1	1
461	как совокупность	1	1
462	бы мы	1	1
463	нему и	1	1
464	от его	2	1
465	как одна	1	1
466	в силу	3	1
467	мифе и	1	1
468	даны в	1	1
469	но он	1	1
470	друг другу	1	1
471	и эти	2	1
472	есть еще	3	1
473	какое бы	1	1
474	как от	1	1
475	возможно только	6	1
476	тому чтобы	1	1
477	сама она	2	1
478	для нее	1	1
479	не знает	3	1
480	тому что	4	1
481	и очень	1	1
482	слова история	1	1
483	вещей как	1	1
484	вообще но	1	1
485	человека но	1	1
486	мира не	1	1
487	история в	2	1
488	иной раз	2	1
489	особенно ярко	1	1
490	позитивизм и	1	1
491	не имеет	11	1
492	на котором	2	1
493	и притом	5	1
494	душе и	1	1
495	и сама	5	1
496	в центр	1	1
497	говорить о	4	1
498	но только	4	1
499	и никакой	2	1
500	его от	1	1
501	всякой иной	1	1
502	и без	3	1
503	его структуры	1	1
504	на себя	3	1
505	всего и	3	1
506	в абстрактное	1	1
507	первый принцип	1	1
508	он хочет	1	1
509	по своей	1	1
510	на природу	1	1
511	не останется	1	1
512	потому что	7	1
513	же он	2	1
514	движения и	3	1
515	эти три	1	1
516	действительно существует	1	1
517	уже и	3	1
518	этом отношении	1	1
519	мы и	4	1
520	что на	1	1
521	если только	4	1
522	его отличии	1	1
523	уже о	2	1
524	все то	1	1
525	в мифе	13	1
526	вопросу об	1	1
527	не могут	4	1
528	есть только	12	1
529	могут быть	2	1
530	время никогда	1	1
531	же что	1	1
532	как для	1	1
533	науки в	1	1
534	есть объект	4	1
535	диалектического материализма	1	1
536	и входит	1	1
537	в вещах	1	1
538	и о	3	1
539	более не	2	1
540	потому не	1	1
541	и сами	2	1
542	данном случае	1	1
543	только при	1	1
544	книги и	1	1
545	и всякой	2	1
546	последнее время	1	1
547	если мир	3	1
548	тело в	1	1
549	если о	1	1
550	в точном	1	1
551	не те	1	1
552	что у	2	1
553	только через	1	1
554	было в	1	1
555	мог бы	1	1
556	во многом	1	1
557	живет и	1	1
558	остается только	1	1
559	которое оно	1	1
560	это своеобразие	1	1
561	с этого	1	1
562	в словах	1	1
563	не меньше	2	1
564	связанное с	1	1
565	о ней	2	1
566	мы всегда	1	1
567	эта точка	1	1
568	другими словами	7	1
569	что каждый	1	1
570	можно сказать	1	1
571	как чисто	1	1
572	понятие и	1	1
573	с соответствующими	1	1
574	науке и	1	1
575	хорошо но	2	1
576	явление есть	2	1
577	вся эта	1	1
578	и во	2	1
579	или сознание	2	1
580	и хорошо	1	1
581	эти два	1	1
582	на одном	1	1
583	время может	1	1
584	и ни	3	1
585	для самого	1	1
586	а кроме	1	1
587	от науки	1	1
588	существует не	1	1
589	предмета и	1	1
590	общий процесс	1	1
591	к нему	3	1
592	когда мир	1	1
593	от этой	1	1
594	значений и	1	1
595	менее в	1	1
596	от всего	6	1
597	очень много	1	1
598	смысле не	2	1
599	и требует	1	1
600	философии но	1	1
601	не мешает	2	1
602	кроме этого	1	1
603	своего собственного	2	1
604	так что	8	1
605	в сторону	1	1
606	себя в	2	1
607	в виде	8	1
608	а это	1	1
609	как последнее	2	1
610	и обратно	1	1
611	из них	3	1
612	мы знаем	3	1
613	мир в	3	1
614	был бы	1	1
615	никто не	2	1
616	представить себе	1	1
617	отличен от	2	1
618	у нее	1	1
619	заключается именно	1	1
620	так как	6	1
621	нужно знать	1	1
622	и вещей	1	1
623	но что	7	1
624	у него	2	1
625	принципов и	1	1
626	меньше чем	2	1
627	видения и	1	1
628	явно не	1	1
629	теорией и	1	1
630	он один	2	1
631	как историю	2	1
632	а самое	1	1
633	материал и	1	1
634	живой жизни	1	1
635	или иной	4	1
636	даже не	6	1
637	за ними	1	1
638	и сознание	3	1
639	а именно	2	1
640	эти две	3	1
641	его развития	1	1
642	что не	5	1
643	тут-то и	1	1
644	зрения самого	1	1
645	что для	5	1
646	без рассмотрения	1	1
647	ее поэтому	1	1
648	у человека	2	1
649	зависит от	2	1
650	в слове	3	1
651	не мыслится	1	1
652	слово а	1	1
653	в какую-нибудь	1	1
654	или с	1	1
655	несмотря на	2	1
656	представления о	1	1
657	науку и	1	1
658	если взять	1	1
659	опытом и	1	1
660	пространства и	2	1
661	его на	2	1
662	из которых	3	1
663	по своему	1	1
664	если оно	4	1
665	не дают	1	1
666	они могли	2	1
667	с такой	1	1
668	данной эпохи	1	1
669	говоря об	1	1
670	и основной	1	1
671	что же	11	1
672	е он	1	1
673	образ и	1	1
674	и историей	1	1
675	что как	1	1
676	ней не	1	1
677	значит что	24	1
678	это значит	24	1
679	тех пор	2	1
680	в это	1	1
681	нее самой	1	1
682	но даже	3	1
683	явления а	1	1
684	в смысле	2	1
685	кроме того	6	1
686	при всем	4	1
687	тех или	2	1
688	только одна	3	1
689	и для	2	1
690	на общую	1	1
691	таковой т	1	1
692	или в	2	1
693	что оно	7	1
694	сознания и	4	1
695	понять что	1	1
696	мира и	3	1
697	том что	8	1
698	для нас	2	1
699	есть система	1	1
700	особого рода	3	1
701	из себя	2	1
702	тем более	3	1
703	не будучи	1	1
704	каждая часть	1	1
705	ни к	3	1
706	с понятием	1	1
707	зрения в	2	1
708	только что	4	1
709	е в	4	1
710	от ее	1	1
711	оценивается с	1	1
712	не говоря	2	1
713	руки и	2	1
714	возможно лишь	1	1
715	сказать что	4	1
716	другой стороны	2	1
717	своего предмета	1	1
718	обычно не	2	1
719	совершенно не	2	1
720	же самой	1	1
721	о себе	2	1
722	от поэзии	2	1
723	одновременно и	1	1
724	религии и	1	1
725	самой же	1	1
726	из этого	2	1
727	есть и	12	1
728	пределы этой	1	1
729	себе не	1	1
730	если она	1	1
731	всем этом	1	1
732	просто не	1	1
733	также не	3	1
734	ее в	2	1
735	и эта	1	1
736	это понятие	1	1
737	этой точки	2	1
