N	2gram	Bakhtin_Pr_2	Vladivir
250	общего дела	1	2
251	в их	3	2
252	их в	4	2
253	однако в	1	2
254	даже в	3	2
255	а вот	2	2
256	и очень	2	2
257	раз и	2	2
258	она не	3	2
259	иной раз	2	2
260	меня не	1	2
261	не имеет	1	2
262	тогда когда	1	2
263	того как	2	2
264	само по	1	2
265	что вы	1	2
266	того чтобы	1	2
267	того и	3	2
268	на меня	2	2
269	всего на	1	2
270	не о	1	2
271	меня и	2	2
272	к вам	1	2
273	уже и	2	2
274	как будто	1	2
275	к тому	4	2
276	а что	5	2
277	он никогда	1	2
278	в настоящее	2	2
279	некоторой степени	1	2
280	вы не	1	2
281	но по	1	2
282	в виду	3	2
283	не могу	2	2
284	без всякого	2	2
285	и ту	1	2
286	не мир	1	2
287	ничего не	3	2
288	вот это	1	2
289	о нем	6	2
290	настоящее время	2	2
291	после того	1	2
292	в сущности	9	2
293	и во	1	2
294	нас в	1	2
295	или как	4	2
296	по двум	1	2
297	к нему	5	2
298	и всякая	1	2
299	в каких	1	2
300	себя в	3	2
301	он сам	3	2
302	него и	1	2
303	а то	2	2
304	его и	2	2
305	ни с	1	2
306	же они	1	2
307	в новом	1	2
308	котором все	1	2
309	мы находим	1	2
310	друг друга	1	2
311	до некоторой	1	2
312	но уже	1	2
313	любил и	1	2
314	и из	1	2
315	здесь в	3	2
316	во второй	1	2
317	что не	2	2
318	что для	1	2
319	был в	1	2
320	не на	4	2
321	так глубоко	1	2
322	и потому	1	2
323	только его	1	2
324	в той	5	2
325	мы сказали	2	2
326	с очень	1	2
327	является как	2	2
328	не любил	1	2
329	можно было	3	2
330	я очень	2	2
331	и от	1	2
332	в двух	1	2
333	у достоевского	14	2
334	же в	1	2
335	есть и	3	2
336	же и	4	2
337	можно назвать	1	2
338	в своих	2	2
339	мог в	1	1
340	смысле слова	1	1
341	если б	1	1
342	и т	13	1
343	одним из	1	1
344	например в	2	1
345	и третий	1	1
346	после появления	1	1
347	и др	2	1
348	последний раз	1	1
349	так у	1	1
350	несколько позже	1	1
351	между двумя	1	1
352	речи на	1	1
353	из другого	1	1
354	собственном смысле	1	1
355	жизни здесь	1	1
356	сказать с	1	1
357	чем он	1	1
358	слово во	1	1
359	есть не	1	1
360	хорошо и	1	1
361	из своих	1	1
362	этом не	1	1
363	он как	1	1
364	но она	1	1
365	на тему	1	1
366	и ни	1	1
367	мы здесь	2	1
368	литературы и	1	1
369	говорил это	1	1
370	в которых	2	1
371	бы то	1	1
372	за свое	1	1
373	самом деле	5	1
374	все больше	1	1
375	то он	1	1
376	но как	1	1
377	если в	1	1
378	менее всего	1	1
379	с собою	2	1
380	что так	3	1
381	достоевского однако	1	1
382	нет и	1	1
383	было того	1	1
384	он жалуется	1	1
385	конечно совершенно	1	1
386	в произведениях	3	1
387	на вид	2	1
388	как нам	2	1
389	когда он	3	1
390	целый ряд	2	1
391	и словом	1	1
392	его к	2	1
393	знаю что	4	1
394	себе не	1	1
395	и отчасти	1	1
396	о самом	1	1
397	к чему	1	1
398	себе как	2	1
399	та же	2	1
400	бы и	2	1
401	отношения с	1	1
402	он боялся	1	1
403	без учета	1	1
404	тут и	1	1
405	в нашем	1	1
406	знаем в	1	1
407	тоже не	1	1
408	из достоевского	1	1
409	будто и	1	1
410	тому же	3	1
411	его но	1	1
412	так сказать	6	1
413	теми же	1	1
414	что она	1	1
415	в первых	1	1
416	т д	4	1
417	их может	1	1
418	одному из	1	1
419	и еще	2	1
420	на том	2	1
421	свою собственную	1	1
422	чем у	3	1
423	к одному	6	1
424	не к	1	1
425	свои собственные	1	1
426	мир как	1	1
427	и единство	1	1
428	никому не	3	1
429	его можно	1	1
430	человек он	1	1
431	конца и	1	1
432	от нее	1	1
433	то ни	1	1
434	что все	1	1
435	это дано	1	1
436	об этой	1	1
437	связанных с	1	1
438	или два	1	1
439	глубокий и	1	1
440	сообщение о	1	1
441	лишь в	8	1
442	и иногда	1	1
443	а как	4	1
444	его личности	1	1
445	приносит с	1	1
446	он есть	2	1
447	не знаете	1	1
448	другому а	1	1
449	ведь в	1	1
450	в жизни	3	1
451	из нее	1	1
452	все равно	1	1
453	к которым	1	1
454	далеко не	4	1
455	но лишь	1	1
456	между собою	4	1
457	же самый	1	1
458	своей новой	1	1
459	чем в	1	1
460	такой же	3	1
461	в г	1	1
462	во время	4	1
463	ему во	1	1
464	от своего	1	1
465	в такой	2	1
466	и без	2	1
467	что до	1	1
468	однако он	1	1
469	нем он	1	1
470	не раз	1	1
471	но эта	2	1
472	которые в	1	1
473	п с	1	1
474	же тут	2	1
475	если бы	3	1
476	без всяких	1	1
477	вы конечно	1	1
478	обстоятельства в	1	1
479	вещей и	1	1
480	что этот	2	1
481	его внутреннего	1	1
482	быть или	1	1
483	произведения как	2	1
484	при всех	1	1
485	но они	1	1
486	или что	1	1
487	будем рассматривать	1	1
488	всего его	1	1
489	что с	1	1
490	почти никогда	1	1
491	с теми	2	1
492	есть а	1	1
493	дальше что	1	1
494	что их	1	1
495	пушкина но	1	1
496	что такое	2	1
497	и сама	1	1
498	на него	3	1
499	но только	1	1
500	не могло	1	1
501	это с	1	1
502	только не	1	1
503	каждый из	2	1
504	следовательно и	1	1
505	так далеко	1	1
506	и всегда	2	1
507	ним не	1	1
508	в самой	4	1
509	этих двух	1	1
510	и лишь	1	1
511	эта тенденция	1	1
512	и является	2	1
513	во всем	3	1
514	именно его	1	1
515	прибегать к	1	1
516	в сознании	1	1
517	здесь же	1	1
518	из истории	2	1
519	только с	1	1
520	исповедь не	1	1
521	ему не	1	1
522	ну а	1	1
523	перед ним	2	1
524	у меня	5	1
525	свое собственное	1	1
526	и здесь	3	1
527	очень часто	1	1
528	с явным	1	1
529	ли не	1	1
530	понимает и	1	1
531	нет мы	1	1
532	должны быть	2	1
533	все еще	1	1
534	этого второго	1	1
535	приведем еще	1	1
536	ничего общего	1	1
537	здесь еще	1	1
538	этой своей	1	1
539	у себя	1	1
540	не хочу	1	1
541	в собственном	1	1
542	и будем	1	1
543	в себя	3	1
544	в произведении	4	1
545	но мы	1	1
546	так в	1	1
547	стремиться к	1	1
548	все из	2	1
549	и дальше	1	1
550	с собой	4	1
551	в нескольких	1	1
552	на нее	1	1
553	времени и	2	1
554	здесь как	1	1
555	особенно в	2	1
556	с самим	8	1
557	мы приведем	1	1
558	здесь нет	3	1
559	во многом	1	1
560	еще не	9	1
561	том как	1	1
562	одном глазу	1	1
563	я знаю	1	1
564	поэтому в	1	1
565	был не	1	1
566	совершенно невозможно	1	1
567	для этого	2	1
568	который определяется	1	1
569	он говорил	2	1
570	все дело	1	1
571	до последних	1	1
572	на их	1	1
573	может не	1	1
574	и та	2	1
575	все его	2	1
576	на таком	1	1
577	и всю	1	1
578	один отрывок	1	1
579	и хочет	1	1
580	во втором	1	1
581	всеми своими	1	1
582	этот последний	1	1
583	он работает	2	1
584	уже во	1	1
585	сверх того	1	1
586	в него	7	1
587	и самые	1	1
588	говорит в	1	1
589	но тут	1	1
590	что здесь	1	1
591	нас интересует	1	1
592	но с	1	1
593	ни тем	1	1
594	этот вопрос	4	1
595	в какой	1	1
596	пор не	1	1
597	это очень	1	1
598	он теперь	3	1
599	всех его	1	1
600	и ее	3	1
601	здесь с	2	1
602	и тем	1	1
603	со всеми	3	1
604	в качестве	1	1
605	же он	1	1
606	человека с	1	1
607	с нею	1	1
608	мы очень	1	1
609	зрения того	1	1
610	если мы	2	1
611	только на	3	1
612	ни одного	4	1
613	правда все	1	1
614	своей стороны	1	1
615	существу своему	1	1
616	не принимает	2	1
617	слова не	1	1
618	или даже	1	1
619	в данной	1	1
620	из них	2	1
621	правда к	1	1
622	признать его	1	1
623	и их	3	1
624	точка зрения	1	1
625	в одном	12	1
626	здесь перед	1	1
627	т п	9	1
628	содержания а	1	1
629	христос но	1	1
630	дело и	2	1
631	как раз	4	1
632	видения и	1	1
633	тем что	3	1
634	решился и	1	1
635	полемики в	1	1
636	рядом с	5	1
637	вид что	2	1
638	ты не	1	1
639	о своей	3	1
640	до сих	7	1
641	глубокая и	1	1
642	на которые	1	1
643	при чем	4	1
644	больше и	1	1
645	который однако	1	1
646	смысла и	1	1
647	то и	2	1
648	которых мы	1	1
649	мы и	2	1
650	у его	1	1
651	него не	2	1
652	что из	1	1
653	на слово	1	1
654	он тут	2	1
655	все более	1	1
656	все то	1	1
657	вследствие чего	1	1
658	ни на	3	1
659	его как	1	1
660	и гораздо	1	1
661	над ним	1	1
662	к своему	1	1
663	не могут	4	1
664	и глубоко	1	1
665	он говорит	2	1
666	и ведет	1	1
667	перед нами	7	1
668	не удалось	1	1
669	столкновение с	2	1
670	это есть	1	1
671	выше всего	1	1
672	и всей	1	1
673	даже с	1	1
674	в мир	1	1
675	к характеристике	1	1
676	в первой	2	1
677	для понимания	2	1
678	три свидания	1	1
679	рассказ в	4	1
680	является для	1	1
681	будет и	2	1
682	человека который	1	1
683	сих пор	7	1
684	но для	3	1
685	в смысле	1	1
686	за ним	1	1
687	дела в	1	1
688	сознании и	2	1
689	этом смысле	2	1
690	при всем	1	1
691	в книге	1	1
692	наших последующих	1	1
693	известной степени	1	1
694	вы меня	1	1
695	тоже может	2	1
696	которых он	1	1
697	нельзя сказать	2	1
698	сливаться с	1	1
699	отца с	1	1
700	в другое	1	1
701	который является	1	1
702	не с	1	1
703	с двух	1	1
704	от него	1	1
705	с достоевским	1	1
706	которой они	1	1
707	тонким и	1	1
708	есть уже	1	1
709	он во	1	1
710	пока речь	1	1
711	отношении к	2	1
712	иное чем	1	1
713	два часа	1	1
714	быть и	2	1
715	между ними	4	1
716	даже странно	1	1
717	отношением к	1	1
718	а ведь	1	1
719	была бы	2	1
720	резкого и	1	1
721	ему но	1	1
722	уже после	2	1
723	по одному	1	1
724	любви к	1	1
725	мы увидим	5	1
726	время не	1	1
727	эти слова	1	1
728	будет сказать	1	1
729	но эти	4	1
730	а может	1	1
731	в данную	1	1
732	ее в	2	1
733	и другие	1	1
734	он часто	1	1
735	том числе	1	1
736	они не	1	1
