N	2gram	Propp_Russ_2	FransuaR
457	который в	1	1
458	всяком случае	1	1
459	и ее	2	1
460	не было	2	1
461	имели место	1	1
462	этого праздника	2	1
463	характерной для	1	1
464	же и	1	1
465	с нею	1	1
466	к земле	5	1
467	можно выразить	1	1
468	уже в	1	1
469	приняли и	1	1
470	плодородия и	2	1
471	то и	4	1
472	время этого	1	1
473	на этих	1	1
474	от других	1	1
475	и обратно	1	1
476	за ним	3	1
477	превращаются в	1	1
478	их как	1	1
479	например к	1	1
480	в комическом	1	1
481	на части	9	1
482	представлений о	2	1
483	в конце	1	1
484	моментов в	2	1
485	что и	2	1
486	части и	2	1
487	без особых	1	1
488	к ним	1	1
489	ту сторону	1	1
490	случае не	1	1
491	которые иногда	1	1
492	тем что	3	1
493	ее на	2	1
494	заключение нужно	1	1
495	встречаемся с	1	1
496	они становятся	1	1
497	со смехом	2	1
498	образом к	1	1
499	без всякой	1	1
500	ней и	1	1
501	также на	1	1
502	еще далеко	1	1
503	уходит в	1	1
504	самих участников	1	1
505	говорит о	2	1
506	этот вид	1	1
507	а на	9	1
508	был в	1	1
509	а за	4	1
510	не на	1	1
511	а не	4	1
512	к таким	2	1
513	и своим	1	1
514	о чем	4	1
515	одна из	11	1
516	это самое	1	1
517	него не	1	1
518	ритуального смеха	1	1
519	под влиянием	1	1
520	другие в	2	1
521	для этой	3	1
522	имея в	1	1
523	в xix	3	1
524	из которых	2	1
525	в область	1	1
526	теории в	1	1
527	в течение	2	1
528	всякой связи	1	1
529	их сила	1	1
530	всем разнообразии	1	1
531	смех при	3	1
532	там где	2	1
533	человек с	1	1
534	многих других	1	1
535	бросается в	2	1
536	есть и	1	1
537	этот не	1	1
538	не касается	1	1
539	как например	3	1
540	силу смеха	1	1
541	с последним	1	1
542	что касается	1	1
543	при всем	1	1
544	под названием	2	1
545	более поздние	1	1
546	времени его	1	1
547	тем и	2	1
548	ее но	1	1
549	и закрепляли	1	1
550	в настоящее	1	1
551	здесь пока	1	1
552	в эту	3	1
553	по одной	1	1
554	это позволяет	1	1
555	черти и	1	1
556	этих элементов	1	1
557	ее развития	1	1
558	этой же	1	1
559	на другие	1	1
560	в домах	1	1
561	с ней	5	1
562	их с	1	1
563	имеет место	1	1
564	можно наблюдать	1	1
565	это так	1	1
566	также не	1	1
567	к этому	5	1
568	как на	1	1
569	во всяком	1	1
570	все что	1	1
571	такой же	1	1
572	как праздники	1	1
