N	2gram	Potebnia_M_3	Dialekti
225	и без	7	2
226	тех же	1	2
227	то самое	1	2
228	мир не	1	2
229	что уже	2	2
230	вопрос о	1	2
231	есть нечто	4	2
232	бы ни	3	2
233	себе что	2	2
234	сам по	5	2
235	произведение и	1	2
236	стороны но	1	2
237	во всех	1	2
238	только после	1	2
239	бы не	4	2
240	природы и	2	2
241	но как	2	2
242	мы нашли	1	2
243	есть по	1	2
244	вообще как	2	2
245	себе и	1	2
246	нет и	1	2
247	и чем	1	2
248	чем же	1	2
249	все же	2	2
250	что по	2	2
251	себе не	4	2
252	в самом	8	2
253	в которой	3	2
254	чем больше	1	2
255	из этих	9	2
256	тоже не	1	2
257	думать что	5	2
258	что даже	4	2
259	при этом	3	2
260	тем не	3	2
261	собственном смысле	2	2
262	в понятии	2	2
263	не выдумка	1	2
264	этот предмет	2	2
265	есть понятие	2	2
266	собственно говоря	2	2
267	с этой	2	2
268	а это	1	2
269	но все	2	2
270	не будет	3	2
271	об этой	1	2
272	на все	2	2
273	лишь в	1	2
274	это было	3	2
275	заключается в	1	2
276	время и	2	2
277	от одного	1	2
278	но именно	1	2
279	есть имя	1	2
280	в них	5	2
281	все равно	4	2
282	показывает что	2	2
283	не мешает	1	2
284	и вне	1	2
285	между собою	6	2
286	должно быть	5	2
287	нисколько не	1	2
288	том как	3	2
289	которая имеет	1	2
290	в котором	4	2
291	есть еще	3	2
292	однако в	1	2
293	и необходимость	1	2
294	что с	2	2
295	что есть	2	2
296	не менее	5	2
297	вообще но	1	2
298	или что	3	2
299	что эта	2	2
300	и другое	1	2
301	как о	2	2
302	того как	4	2
303	и именно	1	2
304	иметь в	2	2
305	и по	4	2
306	во всем	1	2
307	е не	1	2
308	может и	1	2
309	что на	1	2
310	и искусство	1	2
311	не могут	5	2
312	и тогда	3	2
313	свою очередь	3	2
314	без всякого	1	2
315	в ее	2	2
316	представим себе	1	2
317	и может	3	2
318	и когда	1	2
319	мог бы	1	2
320	жизнь и	1	2
321	этой жизни	1	2
322	для этого	1	2
323	это возможно	1	2
324	даже не	1	2
325	в разных	2	2
326	находится в	1	2
327	мы всегда	1	2
328	ее в	1	2
329	но мы	2	2
330	никак не	3	2
331	не имеем	1	2
332	которые мы	1	2
333	эти два	1	2
334	я думаю	2	2
335	есть тоже	1	2
336	совершенно невозможно	1	2
337	одной из	2	2
338	как нечто	1	2
339	образа в	4	2
340	себя в	1	2
341	имеет права	1	2
342	же и	3	2
343	конечно не	1	2
344	то и	6	2
345	b но	1	2
346	не дает	2	2
347	из них	6	2
348	был бы	2	2
349	никто не	3	2
350	для меня	4	2
351	отличие от	1	2
352	тем что	7	2
353	от того	8	2
354	не было	4	2
355	или иначе	1	2
356	что человек	2	2
357	идеи в	2	2
358	другой стороны	4	2
359	его как	1	2
360	понятие о	2	2
361	определенный смысл	1	2
362	только теперь	1	2
363	я говорю	1	2
364	вместе с	12	2
365	как одно	1	2
366	усилий человека	1	2
367	в человеке	3	2
368	к своему	2	2
369	есть результат	1	2
370	что же	2	2
371	да и	1	2
372	мы еще	1	2
373	быть не	2	2
374	которые бы	2	2
375	художественное произведение	6	2
376	где бы	1	2
377	и слово	6	2
378	прежде чем	2	2
379	чувства и	3	2
380	мы только	1	2
381	невозможна без	1	2
382	главным образом	1	2
383	только что	8	2
384	а как	2	2
385	отношении к	2	2
386	еще ничего	1	2
387	что этот	1	2
388	и при	4	2
389	равно как	1	2
390	оно не	4	2
391	в свое	2	2
392	я могу	1	2
393	которая не	2	2
394	точно так	12	2
395	во всяком	1	2
396	все что	4	2
397	самая вещь	1	1
398	а между	2	1
399	говоря о	4	1
400	знает как	1	1
401	предполагает что	1	1
402	чтобы не	1	1
403	переходит к	1	1
404	сравнено с	1	1
405	все остальное	1	1
406	на самом	1	1
407	он может	1	1
408	вне связи	1	1
409	этого последнего	2	1
410	из подобных	1	1
411	но тем	2	1
412	и должны	1	1
413	выражено в	1	1
414	самый предмет	2	1
415	предмета с	1	1
416	действительности и	3	1
417	которое может	1	1
418	научного анализа	1	1
419	сказать с	1	1
420	его не	1	1
421	их и	1	1
422	г в	1	1
423	бы уже	1	1
424	нераздельный образ	1	1
425	из своих	1	1
426	имеет свою	1	1
427	он как	2	1
428	только это	1	1
429	но она	1	1
430	оно вообще	1	1
431	сложнее и	1	1
432	от друга	1	1
433	из того	2	1
434	то это	6	1
435	жизни это	1	1
436	мы ее	2	1
437	и он	1	1
438	собою и	1	1
439	и говорить	1	1
440	имя и	1	1
441	мы потому	1	1
442	на них	1	1
443	он сам	1	1
444	именно эти	2	1
445	знаем что	1	1
446	направлении и	1	1
447	то слово	3	1
448	заключается не	1	1
449	того чего	1	1
450	легко может	1	1
451	не то	3	1
452	объеме и	1	1
453	явлений и	2	1
454	к слову	2	1
455	или меньшим	1	1
456	очевидно что	5	1
457	в новом	2	1
458	отношение к	2	1
459	тут же	2	1
460	друг от	1	1
461	явления что	1	1
462	остается для	1	1
463	явление которое	1	1
464	и я	1	1
465	его я	3	1
466	в одной	1	1
467	это одно	1	1
468	по которому	5	1
469	стороны и	1	1
470	совершенно другой	1	1
471	нужно найти	1	1
472	что законы	1	1
473	помнить что	1	1
474	от нашего	4	1
475	целый ряд	2	1
476	было только	1	1
477	тот же	1	1
478	имеет в	1	1
479	говорит не	1	1
480	не можем	3	1
481	субстанции и	1	1
482	сказать о	1	1
483	существует лишь	1	1
484	есть как	1	1
485	и тот	2	1
486	возможен только	1	1
487	смысла но	1	1
488	только один	2	1
489	большим или	1	1
490	в образы	2	1
491	в наших	1	1
492	вытекающее из	1	1
493	что одна	1	1
494	как он	1	1
495	нам и	1	1
496	с чем	1	1
497	этого мало	1	1
498	и таких	1	1
499	к миру	1	1
500	человек не	2	1
501	он не	4	1
502	что должно	2	1
503	чувственный образ	23	1
504	даже тогда	2	1
505	сердце и	1	1
506	конечно такое	1	1
507	и более	1	1
508	что одно	1	1
509	и начинается	1	1
510	я с	1	1
511	будем говорить	1	1
512	людей и	2	1
513	для науки	1	1
514	в нее	1	1
515	одно и	5	1
516	как оно	1	1
517	закон но	1	1
518	этом последнем	2	1
519	а вместе	1	1
520	мысль об	2	1
521	присоединяется к	1	1
522	если нет	1	1
523	что мир	1	1
524	сознание и	1	1
525	бы выразить	1	1
526	конечно в	1	1
527	том случае	1	1
528	что мне	1	1
529	на ту	1	1
530	в строго	1	1
531	художественный образ	2	1
532	его в	3	1
533	входит в	2	1
534	с другими	5	1
535	не встречает	1	1
536	произошло нечто	1	1
537	данном случае	1	1
538	только одно	1	1
539	само собою	1	1
540	это третье	1	1
541	говорит ни	1	1
542	бы было	2	1
543	одна и	1	1
544	есть явление	1	1
545	для чего	1	1
546	мы видели	4	1
547	быть иначе	1	1
548	будет не	2	1
549	форма и	1	1
550	потому и	1	1
551	которую я	1	1
552	что такая	1	1
553	мысль и	1	1
554	не зависит	1	1
555	нас самих	1	1
556	как все	1	1
557	он должен	1	1
558	бесконечность есть	1	1
559	место в	3	1
560	ограничиваемся одним	1	1
561	себе а	4	1
562	в которых	2	1
563	как символ	1	1
564	миф о	1	1
565	понятно что	1	1
566	произведение есть	2	1
567	и другого	1	1
568	его действия	1	1
569	бы мы	2	1
570	эту идею	1	1
571	которые в	1	1
572	который прежде	2	1
573	но он	1	1
574	друг другу	1	1
575	кто его	1	1
576	их в	2	1
577	оно само	1	1
578	не заставит	1	1
579	общего и	1	1
580	том же	2	1
581	того кто	1	1
582	образ не	1	1
583	зрения и	2	1
584	даже в	2	1
585	она по	1	1
586	целиком и	1	1
587	существует для	3	1
588	видно в	1	1
589	о значении	1	1
590	с которой	1	1
591	виду что	1	1
592	это дает	1	1
593	ее с	1	1
594	душе и	1	1
595	и сама	1	1
596	в процессе	1	1
597	слова но	2	1
598	из предыдущего	1	1
599	отделяется от	1	1
600	оно по	1	1
601	следовательно и	1	1
602	того и	1	1
603	слово и	3	1
604	этого сознания	1	1
605	это то	1	1
606	явлений как	1	1
607	к поэзии	1	1
608	природы в	2	1
609	относиться к	1	1
610	это так	1	1
611	такая же	2	1
612	и чувства	1	1
613	и чувство	1	1
614	есть это	1	1
615	и теперь	6	1
616	связи с	2	1
617	всего то	1	1
618	здесь же	1	1
619	трех моментов	1	1
620	в некотором	2	1
621	что нельзя	1	1
622	ему не	2	1
623	в детстве	1	1
624	у меня	2	1
625	а в	12	1
626	это далеко	1	1
627	именно оно	1	1
628	деятельности и	2	1
629	с и	3	1
630	значение только	2	1
631	когда мы	2	1
632	его за	1	1
633	может следовательно	1	1
634	всего что	1	1
635	он видит	1	1
636	в нас	2	1
637	предмет в	1	1
638	и которая	1	1
639	приходит к	1	1
640	из всего	1	1
641	как мы	7	1
642	а предмет	1	1
643	предмету но	1	1
644	чем не	1	1
645	только при	2	1
646	в голову	1	1
647	ли возможно	1	1
648	что само	1	1
649	только то	1	1
650	такой взгляд	1	1
651	имя не	1	1
652	на том	1	1
653	те же	6	1
654	было в	1	1
655	здесь как	3	1
656	вещи в	1	1
657	но никак	2	1
658	к тем	2	1
659	это только	1	1
660	могла быть	2	1
661	чувственного образа	16	1
662	и трудно	1	1
663	силу того	1	1
664	быть может	3	1
665	о котором	1	1
666	собою но	1	1
667	перед собою	2	1
668	образом в	3	1
669	возможно такое	1	1
670	и здесь	1	1
671	мы могли	1	1
672	говорить не	1	1
673	образ есть	2	1
674	его жизни	2	1
675	с одной	7	1
676	после того	1	1
677	все его	1	1
678	формы представления	1	1
679	то тем	3	1
680	мы понимаем	1	1
681	должно было	2	1
682	к нему	3	1
683	не могло	1	1
684	не соответствующую	1	1
685	но представление	1	1
686	от них	2	1
687	судить о	1	1
688	такого что	1	1
689	когда оно	1	1
690	в языке	7	1
691	искусства к	1	1
692	в другой	1	1
693	них в	1	1
694	вслед за	3	1
695	все в	2	1
696	или если	1	1
697	что бы	1	1
698	который бы	1	1
699	самостоятельною жизнью	1	1
700	и нетрудно	1	1
701	эти последние	2	1
702	одного из	1	1
703	что только	6	1
704	значений и	1	1
705	не само	1	1
706	уже одно	1	1
707	и науке	1	1
708	то для	2	1
709	который хотя	1	1
710	которое мы	2	1
711	и такое	3	1
712	эта бесконечность	1	1
713	без этого	1	1
714	есть фикция	1	1
715	не входит	1	1
716	с нею	2	1
717	слово нельзя	1	1
718	уже в	5	1
719	на такой	1	1
720	образ но	1	1
721	всего прочего	1	1
722	положение что	1	1
723	ее из	1	1
724	как кажется	1	1
725	еще одну	1	1
726	в понятие	1	1
727	слова не	2	1
728	рано или	1	1
729	а то	1	1
730	в душе	10	1
731	и поэзии	1	1
732	его и	1	1
733	за ним	3	1
734	предмет и	2	1
735	одно из	5	1
736	есть та	1	1
737	и главным	1	1
738	прибавить что	3	1
739	себя от	2	1
740	самосознания в	1	1
741	ее не	1	1
742	как его	1	1
743	она имеет	1	1
744	заметить что	3	1
745	которой нет	1	1
746	гораздо сложнее	1	1
747	и вместе	3	1
748	и оставаться	1	1
749	себя это	1	1
750	уже до	1	1
751	имеет значение	6	1
752	смотря по	2	1
753	или поздно	1	1
754	не были	2	1
755	она и	1	1
756	что тем	1	1
757	и человека	1	1
758	с другой	7	1
759	всего своего	1	1
760	мы исследовали	1	1
761	птица или	1	1
762	бы эти	1	1
763	и между	4	1
764	такое же	3	1
765	на которые	1	1
766	души и	2	1
767	по всей	1	1
768	к ее	1	1
769	на ней	1	1
770	но есть	1	1
771	что для	4	1
772	что будет	1	1
773	только по	5	1
774	превращается в	1	1
775	не сама	1	1
776	на этот	1	1
777	самое слово	2	1
778	и далее	1	1
779	и оно	3	1
780	только от	3	1
781	или с	2	1
782	если это	1	1
783	входить в	1	1
784	но оно	6	1
785	отличается от	1	1
786	образ который	3	1
787	из мира	1	1
788	эта идея	1	1
789	ко всем	2	1
790	эта необходимость	1	1
791	человека к	1	1
792	есть такое	1	1
793	так мы	1	1
794	чем то	1	1
795	в область	1	1
796	находит в	2	1
797	который мы	1	1
798	быть если	1	1
799	уже без	1	1
800	себя то	1	1
801	содержать в	1	1
802	а потом	1	1
803	быть только	4	1
804	каких именно	1	1
805	то уже	1	1
806	и которое	1	1
807	исходя из	1	1
808	конца то	1	1
809	имеет полное	1	1
810	нечто совершенно	1	1
811	в субъекте	2	1
812	и действия	2	1
813	есть познание	1	1
814	истории но	1	1
815	это отличие	1	1
816	совершенно верно	1	1
817	не является	1	1
818	не знаем	3	1
819	и искусства	1	1
820	уже на	2	1
821	ограничиться только	1	1
822	и мило	1	1
823	и от	4	1
824	так или	2	1
825	это можно	3	1
826	которая в	1	1
827	в силах	1	1
828	же понятие	1	1
829	человек и	1	1
830	оно ничего	1	1
831	на первый	1	1
832	есть такая	2	1
833	из себя	2	1
834	вовсе нет	1	1
835	разве только	2	1
836	такое явление	1	1
837	в одинаковой	1	1
838	как того	1	1
839	себе или	1	1
840	однако на	1	1
841	есть уже	11	1
842	хотя в	1	1
843	есть однако	1	1
844	давно уже	1	1
845	самосознание и	1	1
846	мы различаем	2	1
847	находятся в	1	1
848	жизни в	1	1
849	как ряд	1	1
850	не знает	3	1
851	но можно	1	1
852	в глаза	1	1
853	переносит на	1	1
854	в массе	1	1
855	ней то	1	1
856	я и	3	1
857	что то	1	1
858	как на	5	1
859	значило бы	1	1
860	голову и	1	1
861	случае если	1	1
862	в птицу	1	1
863	бы были	1	1
864	гораздо более	1	1
