N	2gram	Tiupa_Anal_1	Komedia
131	и особенно	1	3
132	из которых	4	3
133	отношению к	5	3
134	да и	1	3
135	с этой	1	3
136	или в	1	3
137	для нас	1	3
138	а в	9	3
139	до тех	1	3
140	в своей	6	3
141	жизни и	1	3
142	по поводу	1	3
143	том числе	3	3
144	не может	22	3
145	как известно	3	2
146	и т	3	2
147	одним из	3	2
148	и есть	3	2
149	перед лицом	6	2
150	в первом	2	2
151	мы имеем	6	2
152	мы не	1	2
153	не вполне	1	2
154	х годов	2	2
155	в виду	1	2
156	и был	1	2
157	он был	1	2
158	бы то	3	2
159	в ее	1	2
160	чем это	1	2
161	в тогда	1	2
162	если в	3	2
163	отличие от	6	2
164	тут же	1	2
165	отнюдь не	15	2
166	что именно	2	2
167	в действительности	1	2
168	с той	1	2
169	в нашем	3	2
170	роль в	2	2
171	двух других	1	2
172	не следует	4	2
173	он не	3	2
174	в принципе	8	2
175	в силу	3	2
176	что ни	1	2
177	на этом	2	2
178	то ни	3	2
179	же не	1	2
180	это не	6	2
181	этом смысле	1	2
182	не всегда	4	2
183	не более	4	2
184	всяком случае	1	2
185	в отличие	6	2
186	которые в	2	2
187	не в	14	2
188	однако в	3	2
189	вовсе не	2	2
190	даже в	3	2
191	одна из	1	2
192	в одном	1	2
193	в какой-то	1	2
194	такая же	1	2
195	не является	2	2
196	с другом	1	2
197	сюжета в	1	2
198	всего в	1	2
199	на это	1	2
200	в театре	1	2
201	как не	1	2
202	говоря уже	1	2
203	и что	1	2
204	в мире	8	2
205	в состав	3	2
206	на что	1	2
207	времени в	1	2
208	и во	1	2
209	и все	3	2
210	под именем	1	2
211	вслед за	1	2
212	наконец в	1	2
213	все время	1	2
214	в лице	1	2
215	тот же	1	2
216	в какой	2	2
217	и ее	1	2
218	с одной	3	2
219	т п	3	2
220	отношение к	2	2
221	нет и	2	2
222	со стороны	2	2
223	и к	3	2
224	до сих	1	2
225	с другой	4	2
226	нового времени	1	2
227	одной стороны	3	2
228	что из	2	2
229	если не	1	2
230	мы находим	1	2
231	уже о	1	2
232	по своему	1	2
233	в течение	1	2
234	в той	8	2
235	как бы	5	2
236	друг с	1	2
237	сих пор	1	2
238	хотя бы	3	2
239	ни было	4	2
240	не говоря	2	2
241	к его	1	2
242	из этого	1	2
243	к физическому	1	2
244	из четырех	2	2
245	во всяком	1	2
246	то на	1	1
247	говоря о	2	1
248	отношения к	2	1
249	вступить с	1	1
250	с кем	1	1
251	самом деле	2	1
252	мере в	3	1
253	не обходится	1	1
254	следует видеть	1	1
255	отношения между	1	1
256	сам автор	1	1
257	внутренний мир	1	1
258	по его	1	1
259	не происходит	1	1
260	обойтись без	1	1
261	на первый	1	1
262	та же	1	1
263	с текстом	3	1
264	из сказанного	1	1
265	в сущности	6	1
266	в полной	3	1
267	и самого	2	1
268	же мере	2	1
269	между собой	2	1
270	все эти	2	1
271	в различных	1	1
272	в чем	1	1
273	время он	1	1
274	что люди	1	1
275	говоря не	1	1
276	во внешнем	3	1
277	конечном счете	4	1
278	не просто	2	1
279	ли эта	1	1
280	находят в	1	1
281	не редкость	1	1
282	первый взгляд	1	1
283	в рамках	3	1
284	в художественном	3	1
285	как к	2	1
286	однако не	3	1
287	в полном	1	1
288	как уже	2	1
289	не являются	2	1
290	более или	1	1
291	жизни в	1	1
292	юноши в	1	1
293	не приходится	1	1
294	время экспедиции	1	1
295	представляет собой	16	1
296	и нравственности	1	1
297	в себе	11	1
298	на его	2	1
299	не имеют	1	1
300	ей в	1	1
301	видеть в	1	1
302	и более	4	1
303	свою силу	1	1
304	возникающую из	1	1
305	его от	1	1
306	впечатление от	1	1
307	в основу	1	1
308	от нее	1	1
309	в любых	1	1
310	а вместе	1	1
311	кажется не	1	1
312	в другом	4	1
313	бы быть	3	1
314	самим собой	2	1
315	полной мере	3	1
316	на все	2	1
317	с целью	2	1
318	входит в	1	1
319	в соответствии	1	1
320	по себе	4	1
321	еще одно	1	1
322	из первых	1	1
323	поведения и	1	1
324	от отца	1	1
325	героя или	1	1
326	в тот	1	1
327	соответствии с	2	1
328	и уже	1	1
329	он и	1	1
330	ни с	3	1
331	действительно не	1	1
332	автора и	3	1
333	и тогда	2	1
334	над его	1	1
335	вопроса об	1	1
336	или менее	1	1
337	восходящего к	1	1
338	от своего	2	1
339	и при	1	1
340	поэтического творчества	1	1
341	наиболее полной	1	1
342	таким же	1	1
343	этой связи	1	1
344	между людьми	1	1
345	не столько	2	1
346	из классических	1	1
347	в диалоге	1	1
348	только для	2	1
349	времени не	1	1
350	их в	1	1
351	бы достаточно	1	1
352	как от	2	1
353	том же	1	1
354	не требуется	1	1
355	ним в	1	1
356	с точки	4	1
357	тем самым	7	1
358	из нас	1	1
359	склонный к	1	1
360	в основе	6	1
361	однако если	1	1
362	никогда не	2	1
363	ничего не	1	1
364	в разных	1	1
365	имеем дело	4	1
366	относят к	1	1
367	иными словами	1	1
368	и является	2	1
369	со своим	1	1
370	сводится к	5	1
371	из того	4	1
372	что речь	1	1
373	эти три	1	1
374	одежду и	1	1
375	в области	4	1
376	возвращении в	1	1
377	в каком	1	1
378	представляется нам	1	1
379	к себе	1	1
380	отличается от	2	1
381	числе и	1	1
382	его с	1	1
383	как для	1	1
384	той или	6	1
385	все еще	1	1
386	из себя	1	1
387	в деятельности	1	1
388	должен быть	6	1
389	для себя	2	1
390	опоры на	1	1
391	ни одно	2	1
392	и служит	1	1
393	на основе	2	1
394	в собственном	3	1
395	мысль о	2	1
396	первой из	1	1
397	в себя	6	1
398	в пределах	2	1
399	встреча с	1	1
400	на свой	1	1
401	фоне которых	1	1
402	в рамки	1	1
403	если они	1	1
404	времени и	6	1
405	том случае	1	1
406	реальной жизни	1	1
407	в последующих	1	1
408	разного рода	3	1
409	первую из	1	1
410	является в	1	1
411	о котором	1	1
412	с ним	4	1
413	означает что	3	1
414	помнить что	1	1
415	является по	2	1
416	а также	3	1
417	внимание на	1	1
418	и та	2	1
419	за пределами	2	1
420	но мы	1	1
421	его жизни	1	1
422	одного из	2	1
423	даже у	1	1
424	пор пока	1	1
425	этих двух	1	1
426	служит для	1	1
427	каждом из	2	1
428	в которую	1	1
429	при встрече	3	1
430	ему было	1	1
431	нуждается в	8	1
432	искусства к	1	1
433	во всей	1	1
434	что же	2	1
435	к индивидуальному	1	1
436	играли в	1	1
437	своему содержанию	1	1
438	в литературе	4	1
439	по своей	6	1
440	к внутреннему	1	1
441	последних десятилетий	1	1
442	что даже	1	1
443	даже если	1	1
444	то он	2	1
445	по этому	1	1
446	ведущие к	1	1
447	внимание в	1	1
448	в т	2	1
449	только на	1	1
450	то и	1	1
451	действующего лица	1	1
452	свидетельствует о	2	1
453	не все	2	1
454	в сознании	2	1
455	от других	1	1
456	с единством	1	1
457	к своим	1	1
458	не так	1	1
459	для него	2	1
460	могло бы	1	1
461	как их	1	1
462	не о	2	1
463	при отсутствии	1	1
464	как раз	1	1
465	значение только	1	1
466	факторы не	1	1
467	само собой	1	1
468	к самому	1	1
469	соединении с	1	1
470	были бы	1	1
471	и даже	1	1
472	или иной	6	1
473	на примере	2	1
474	не обязательно	1	1
475	выступает в	2	1
476	а с	3	1
477	что не	3	1
478	говорит о	1	1
479	касается самого	1	1
480	к человеку	1	1
481	что последний	1	1
482	в любой	1	1
483	не означает	1	1
484	а не	17	1
485	однако и	1	1
486	другой стороны	2	1
487	признать вполне	1	1
488	его по	1	1
489	одну из	1	1
490	таковой и	1	1
491	речи и	1	1
492	одна и	1	1
493	среди других	1	1
494	к внешней	1	1
495	несмотря на	2	1
496	о сыне	1	1
497	свою очередь	1	1
498	связь с	1	1
499	всех трех	1	1
500	друзьями и	1	1
501	во множестве	1	1
502	или по	1	1
503	текста в	12	1
504	над ним	1	1
505	к своему	1	1
506	видя в	1	1
507	любой из	1	1
508	такого рода	5	1
509	ведет к	3	1
510	в обратном	1	1
511	именно в	4	1
512	исходя из	4	1
513	в состоянии	1	1
514	в современной	1	1
515	быть не	3	1
516	персонажей в	1	1
517	еще раз	1	1
518	на дорогу	1	1
519	а то	1	1
520	следует думать	1	1
521	см ниже	2	1
522	за ним	1	1
523	о мире	1	1
524	в достаточной	1	1
525	может служить	2	1
526	случае если	1	1
527	при таком	1	1
528	в результате	1	1
529	это как	2	1
530	или другой	1	1
531	не с	4	1
532	ее и	1	1
533	то о	1	1
534	но о	2	1
535	составляющих его	1	1
536	тем более	2	1
537	не должен	2	1
538	и как	5	1
539	будто бы	3	1
540	том чтобы	7	1
541	вот этот	1	1
542	бы столь	1	1
543	хотя в	1	1
544	в искусстве	2	1
545	утверждал что	1	1
546	все более	1	1
547	за этим	1	1
548	а н	1	1
549	на фоне	2	1
550	с людьми	1	1
551	нам не	1	1
552	нет ничего	2	1
553	между ними	1	1
554	не знает	1	1
555	была бы	2	1
556	равно как	1	1
557	в свою	1	1
558	о себе	1	1
559	или иного	3	1
560	первом случае	2	1
561	любой другой	1	1
562	это была	1	1
563	а может	1	1
564	котором по	1	1
565	того или	3	1
566	авторов в	1	1
567	и эта	1	1
568	не дал	1	1
569	думать что	2	1
570	все что	1	1
571	событий в	1	1
