N	2gram	Losev_Vlad_2	Problemy
358	несколько раз	1	1
359	нет надобности	1	1
360	независимо от	1	1
361	что именно	1	1
362	до его	1	1
363	на минуту	1	1
364	как нам	1	1
365	что касается	3	1
366	хотя и	6	1
367	как уже	1	1
368	это тоже	2	1
369	более или	3	1
370	в действительности	1	1
371	и отчасти	1	1
372	о самом	1	1
373	за собой	1	1
374	со своей	2	1
375	себе как	1	1
376	лежит на	1	1
377	его творений	1	1
378	та же	1	1
379	что это	4	1
380	бы с	2	1
381	в нашем	1	1
382	из этих	3	1
383	одно весьма	1	1
384	вопрос в	1	1
385	будто и	1	1
386	как он	2	1
387	и если	4	1
388	что каждая	1	1
389	вас и	1	1
390	больше всего	1	1
391	в первых	1	1
392	в статье	2	1
393	вера в	2	1
394	время и	1	1
395	настоящей книги	1	1
396	что сказать	1	1
397	высшей степени	1	1
398	и еще	1	1
399	и совершенно	1	1
400	же это	2	1
401	к одному	1	1
402	них нет	1	1
403	в начале	4	1
404	современности и	1	1
405	и вот	3	1
406	еще мало	1	1
407	времени он	1	1
408	или вовсе	1	1
409	и по	2	1
410	его можно	1	1
411	прежде чем	1	1
412	находим у	1	1
413	от нее	1	1
414	в работе	2	1
415	не будет	1	1
416	что все	1	1
417	самая его	1	1
418	после которого	1	1
419	что мир	1	1
420	же касается	5	1
421	об этом	6	1
422	из них	1	1
423	них не	1	1
424	уже сам	1	1
425	лишь в	1	1
426	и иногда	1	1
427	заключается в	2	1
428	с самим	1	1
429	и мы	4	1
430	и свойств	1	1
431	ведь в	1	1
432	здесь нет	1	1
433	а пока	2	1
434	к области	1	1
435	на свои	2	1
436	для них	1	1
437	но уже	2	1
438	появилась в	2	1
439	в высшей	1	1
440	все равно	1	1
441	под собою	1	1
442	мы имеем	1	1
443	т д	1	1
444	руках и	1	1
445	его сознании	1	1
446	между собою	1	1
447	уже у	1	1
448	же самый	1	1
449	время во	1	1
450	даны не	1	1
451	было не	1	1
452	на первый	2	1
453	или менее	3	1
454	которую он	7	1
455	бытии и	1	1
456	от своего	1	1
457	можно найти	1	1
458	к истории	1	1
459	будет и	1	1
460	взгляд на	1	1
461	с достоевским	1	1
462	могла быть	1	1
463	то для	1	1
464	место в	1	1
465	множественности в	1	1
466	не столько	3	1
467	жизни с	2	1
468	своего рода	1	1
469	не путем	1	1
470	что имеет	1	1
471	последовательность и	1	1
472	есть его	2	1
473	теми же	1	1
474	по крайней	4	1
475	далека от	1	1
476	так называемого	1	1
477	достоевского так	1	1
478	и необходимость	1	1
479	его внутреннего	1	1
480	при всех	1	1
481	до известной	1	1
482	почти никогда	1	1
483	природа и	1	1
484	есть а	1	1
485	в русской	1	1
486	не имеет	2	1
487	который был	2	1
488	дело в	3	1
489	и притом	2	1
490	значение только	1	1
491	того чтобы	2	1
492	не могло	1	1
493	может только	1	1
494	только не	1	1
495	не то	3	1
496	того и	2	1
497	и всегда	1	1
498	и весь	1	1
499	и лишь	1	1
500	всего на	2	1
501	того в	1	1
502	на этом	2	1
503	к концу	5	1
504	наоборот он	1	1
505	вот что	4	1
506	был так	1	1
507	и сама	1	1
508	здесь же	1	1
509	теперь о	1	1
510	со всякого	1	1
511	то это	4	1
512	в области	3	1
513	в каком	1	1
514	ему не	1	1
515	у нас	6	1
516	вот в	1	1
517	у меня	1	1
518	сравнительно с	3	1
519	которого я	2	1
520	должны быть	1	1
521	может менее	1	1
522	к тому	2	1
523	все еще	1	1
524	не могли	3	1
525	сорок лет	1	1
526	тогда я	1	1
527	но только	1	1
528	говоря нет	1	1
529	то она	1	1
530	представляет в	1	1
531	свою очередь	2	1
532	людей в	2	1
533	здесь не	4	1
534	не успел	1	1
535	личности и	1	1
536	только при	1	1
537	характер и	1	1
538	чтобы быть	1	1
539	с самого	1	1
540	философия в	1	1
541	то время	6	1
542	как с	1	1
543	чего он	1	1
544	в нескольких	1	1
545	времени и	1	1
546	здесь как	1	1
547	которая была	1	1
548	во многом	1	1
549	форму его	1	1
550	и всюду	1	1
551	не мир	2	1
552	самостоятельную жизнь	1	1
553	был не	1	1
554	для этого	1	1
555	в настоящее	2	1
556	работ о	1	1
557	со стороны	4	1
558	быть или	1	1
559	даже не	1	1
560	в виду	2	1
561	вот это	2	1
562	только и	3	1
563	он здесь	1	1
564	тех кто	1	1
565	о том	4	1
566	таков например	1	1
567	и та	1	1
568	другими словами	5	1
569	настоящее время	2	1
570	многое и	1	1
571	вера и	1	1
572	и остался	1	1
573	сам а	1	1
574	быть самым	1	1
575	можно сказать	4	1
576	об идее	1	1
577	и превратить	1	1
578	забывать о	1	1
579	того как	2	1
580	его личности	1	1
581	во втором	1	1
582	новых работ	1	1
583	толстого в	1	1
584	крайней мере	4	1
585	если это	1	1
586	того что	5	1
587	бы эти	1	1
588	быть и	1	1
589	же самыми	1	1
590	всякого рода	6	1
591	мы увидим	1	1
592	что даже	1	1
593	ли он	2	1
594	в какой	1	1
595	то в	5	1
596	это очень	1	1
597	по этому	1	1
598	себя в	2	1
599	он считал	1	1
600	достоевского можно	1	1
601	с нею	1	1
602	ним не	1	1
603	не все	1	1
604	него и	2	1
605	слова не	1	1
606	а то	2	1
607	и других	1	1
608	правда к	1	1
609	следует что	1	1
610	не так	1	1
611	себе в	2	1
612	и их	1	1
613	идея или	3	1
614	и навсегда	1	1
615	к ним	1	1
616	но что	5	1
617	дело и	1	1
618	бытия и	2	1
619	из нее	1	1
620	это было	4	1
621	к той	2	1
622	ее на	2	1
623	для того	2	1
624	зрения с	1	1
625	у которого	2	1
626	а эта	1	1
627	тотчас же	1	1
628	как у	2	1
629	на ее	1	1
630	здесь в	2	1
631	а именно	6	1
632	и быть	1	1
633	во второй	2	1
634	к его	2	1
635	если мы	1	1
636	что не	2	1
637	что для	2	1
638	этот термин	1	1
639	нужно сказать	1	1
640	а на	1	1
641	ничем не	1	1
642	но из	2	1
643	на этих	3	1
644	него только	1	1
645	в бытии	2	1
646	что мы	1	1
647	под влиянием	3	1
648	если не	2	1
649	в частности	2	1
650	и она	2	1
651	ни на	1	1
652	и особенно	3	1
653	только его	2	1
654	над ним	1	1
655	к своему	1	1
656	и глубоко	1	1
657	двух людей	1	1
658	впервые появилась	1	1
659	такого рода	2	1
660	что бы	1	1
661	это за	2	1
662	в тех	1	1
663	бы его	2	1
664	и цельность	2	1
665	вы мне	1	1
666	из отдельных	1	1
667	требует совершенно	1	1
668	мы сказали	2	1
669	своей последней	1	1
670	этот не	1	1
671	этом случае	1	1
672	как из	1	1
673	в основном	5	1
674	трудностях и	1	1
675	ум и	1	1
676	свое последнее	1	1
677	не раз	1	1
678	на слово	1	1
679	в книге	1	1
680	в более	2	1
681	любовь к	1	1
682	известной степени	1	1
683	потому не	1	1
684	что я	3	1
685	и законами	1	1
686	это первое	1	1
687	в другое	1	1
688	и все	7	1
689	у них	1	1
690	будто бы	2	1
691	ее в	1	1
692	мы видели	2	1
693	я в	3	1
694	мне кажется	1	1
695	в свою	3	1
696	в какие	1	1
697	но если	1	1
698	с ней	2	1
699	это в	3	1
700	от всех	1	1
701	минуту не	1	1
702	не дал	1	1
703	себе не	1	1
704	где он	3	1
705	оказывается уже	1	1
706	к этой	2	1
707	и другие	1	1
708	к этому	6	1
709	в таком	3	1
710	точно так	3	1
711	такой же	1	1
