N	2gram	Bakhtin_Fr_8	formyVre
226	к этому	2	3
227	том числе	3	3
228	смысле слова	1	2
229	ту же	4	2
230	как его	1	2
231	тем же	1	2
232	и так	1	2
233	характерное для	1	2
234	из самых	1	2
235	явления и	1	2
236	и до	10	2
237	почти всегда	1	2
238	времени он	1	2
239	с горчицей	2	2
240	и стиль	2	2
241	в сущности	8	2
242	они были	4	2
243	рабле но	5	2
244	он был	12	2
245	первый план	2	2
246	не был	4	2
247	и т.п	11	2
248	совсем не	2	2
249	гаргантюа и	2	2
250	к ним	2	2
251	вступают в	1	2
252	значение имеет	2	2
253	большое значение	1	2
254	контексте в	1	2
255	одного момента	1	2
256	в одной	1	2
257	и к	4	2
258	гл ii	1	2
259	всего романа	1	2
260	в этой	6	2
261	с одной	4	2
262	эпохи и	6	2
263	как он	1	2
264	о смерти	1	2
265	и вот	1	2
266	картины мира	2	2
267	с формами	1	2
268	людей и	2	2
269	лишь в	1	2
270	смеха и	2	2
271	далеко не	2	2
272	с тем	2	2
273	со своими	1	2
274	которой он	1	2
275	мы видели	5	2
276	автора и	1	2
277	строго говоря	1	2
278	значение для	1	2
279	но он	3	2
280	с такою	2	2
281	друг другу	2	2
282	и более	4	2
283	и почти	3	2
284	этот мир	1	2
285	в той	6	2
286	в отношении	5	2
287	эти формы	1	2
288	рабле мы	2	2
289	на котором	2	2
290	там где	3	2
291	и всегда	1	2
292	в самой	1	2
293	и весь	1	2
294	не похож	1	2
295	особое значение	2	2
296	этом отношении	1	2
297	этих образов	2	2
298	очень часто	1	2
299	в духе	4	2
300	могут быть	1	2
301	во все	3	2
302	похож на	2	2
303	числе и	2	2
304	при описании	1	2
305	наблюдаем и	1	2
306	и потому	4	2
307	и это	1	2
308	и о	3	2
309	здесь не	1	2
310	и от	1	2
311	вино и	1	2
312	рабле дает	1	2
313	в себя	1	2
314	не мог	3	2
315	для нового	1	2
316	вещи и	4	2
317	особенно в	1	2
318	в моче	1	2
319	находится в	1	2
320	другом месте	3	2
321	и та	1	2
322	картина мира	2	2
323	влияние на	1	2
324	утверждает что	1	2
325	можно сказать	2	2
326	необходимый момент	1	2
327	это не	2	2
328	и только	1	2
329	все в	1	2
330	века и	1	2
331	у всех	2	2
332	к третьей	1	2
333	в литературе	3	2
334	наконец и	1	2
335	быть и	1	2
336	один из	5	2
337	мы видим	6	2
338	свет и	1	2
339	только под	1	2
340	и образов	1	2
341	со всеми	1	2
342	эти образы	3	2
343	него и	1	2
344	и других	4	2
345	характерно что	2	2
346	представлений о	1	2
347	каждый из	1	2
348	протяжении всего	1	2
349	гаргантюа родился	1	2
350	рядом с	3	2
351	рабле называет	1	2
352	не были	3	2
353	или иной	1	2
354	до сих	8	2
355	с другой	2	2
356	этом ряду	1	2
357	именно в	1	2
358	было бы	2	2
359	наконец в	4	2
360	и несколько	4	2
361	романа в	2	2
362	больше и	1	2
363	в некоторых	3	2
364	а на	2	2
365	не знает	1	2
366	много в	1	2
367	до конца	11	2
368	и самый	3	2
369	во франции	1	2
370	что все	4	2
371	не может	2	2
372	так же	2	2
373	о различных	1	2
374	мире рабле	1	2
375	по своему	8	2
376	в данном	2	2
377	раньше и	1	2
378	дело идет	1	2
379	сих пор	8	2
380	главных героев	1	2
381	с большой	1	2
382	для рабле	1	2
383	и точность	1	2
384	такие слова	1	2
385	почти вовсе	1	2
386	но это	2	2
387	в гл	1	2
388	между ними	2	2
389	не быть	1	2
390	ни была	1	2
391	брат жан	2	2
392	равно как	1	2
393	второй книги	2	2
394	как на	1	2
395	этого будущего	1	1
396	с природой	1	1
397	то на	1	1
398	говоря о	1	1
399	в обычном	1	1
400	например в	4	1
401	ряд как	1	1
402	чтобы не	1	1
403	связан с	2	1
404	и то	2	1
405	гл xlviii	1	1
406	на самом	2	1
407	сил и	1	1
408	идет о	1	1
409	обстоит дело	1	1
410	бесконечно далеки	1	1
411	фольклора и	1	1
412	по преимуществу	2	1
413	вне своего	1	1
414	он всегда	1	1
415	в какой-то	1	1
416	действительности и	2	1
417	был и	2	1
418	в германии	1	1
419	их и	2	1
420	что всякий	1	1
421	а как	1	1
422	в раблезианском	2	1
423	мира как	1	1
424	для своего	2	1
425	у тебя	1	1
426	и свой	1	1
427	большую роль	1	1
428	вопрос о	1	1
429	названия и	2	1
430	со смертью	1	1
431	он как	1	1
432	начинается с	1	1
433	и новых	1	1
434	время как	1	1
435	в полной	1	1
436	вместо того	1	1
437	конечно и	3	1
438	реальным и	1	1
439	подчеркнуть что	1	1
440	форм мы	1	1
441	que grand	1	1
442	в ней	4	1
443	и официальной	1	1
444	в народном	1	1
445	третьей книге	5	1
446	между собой	1	1
447	время в	3	1
448	пока они	1	1
449	в салате	1	1
450	взгляде на	2	1
451	оно ни	1	1
452	в чем	1	1
453	с его	5	1
454	в нашем	2	1
455	но конечно	1	1
456	самом деле	2	1
457	и всего	1	1
458	эпохи мы	1	1
459	в четвертой	3	1
460	и стиле	1	1
461	себе и	2	1
462	явлениями и	3	1
463	отличие от	1	1
464	и речи	1	1
465	за пределы	4	1
466	связи и	3	1
467	образов но	1	1
468	эту борьбу	1	1
469	сказал грангузье	1	1
470	из уст	1	1
471	путь в	1	1
472	он часто	2	1
473	все остальные	2	1
474	он широко	1	1
475	они дают	1	1
476	когда он	2	1
477	что по	1	1
478	такое перечисление	1	1
479	его к	3	1
480	имеет свои	1	1
481	в бурже	1	1
482	гаргантюа в	1	1
483	роль играет	1	1
484	рабле перечисляет	1	1
485	в самом	9	1
486	и рабле	3	1
487	в которой	4	1
488	бы и	2	1
489	примеров достаточно	1	1
490	они разъединены	1	1
491	их характер	1	1
492	и принципиальной	1	1
493	так в	1	1
494	еще один	2	1
495	трезвый и	1	1
496	прямой и	1	1
497	им в	1	1
498	и те	2	1
499	с народной	2	1
500	вообще не	1	1
501	разъединены и	1	1
502	мы можем	1	1
503	в огороде	1	1
504	они в	1	1
505	в тот	1	1
506	не как	2	1
507	понятий и	1	1
508	образом и	3	1
509	на его	6	1
510	большая глотка	1	1
511	образов и	1	1
512	монастырском винограднике	1	1
513	рабле с	2	1
514	так например	2	1
515	в глубину	1	1
516	в главах	1	1
517	ни был	1	1
518	в основу	1	1
519	общего и	1	1
520	из событий	1	1
521	для всей	1	1
522	связей в	2	1
523	tu as	1	1
524	форм и	4	1
525	на этой	1	1
526	это было	1	1
527	дома и	1	1
528	домашнего обихода	1	1
529	в преисподней	1	1
530	распространены в	3	1
531	и тем	1	1
532	подразумевая глотку	1	1
533	мы встретим	1	1
534	в новое	1	1
535	в беседе	1	1
536	ни в	2	1
537	о которых	1	1
538	широко пользуется	1	1
539	будет вам	1	1
540	новый мир	1	1
541	и назвали	1	1
542	новые формы	1	1
543	он и	2	1
544	с гротескным	1	1
545	чем в	1	1
546	других формах	1	1
547	ключ к	1	1
548	мы не	2	1
549	в ширину	1	1
550	в тоне	1	1
551	хотя здесь	1	1
552	такой же	5	1
553	в один	1	1
554	понятия и	1	1
555	смысл и	1	1
556	привели выше	1	1
557	одного и	1	1
558	и еще	2	1
559	всему роману	2	1
560	в своей	2	1
561	образ обжорства	1	1
562	реальной и	2	1
563	именно и	1	1
564	в средневековых	1	1
565	из фольклорных	1	1
566	с самого	1	1
567	грангузье и	1	1
568	он весь	1	1
569	далеки от	2	1
570	тогда еще	1	1
571	своему существу	1	1
572	образы эти	2	1
573	точку зрения	1	1
574	исчезает и	1	1
575	и вопросы	1	1
576	которые в	1	1
577	такую же	1	1
578	и эти	2	1
579	мира на	1	1
580	времени а	1	1
581	события ее	1	1
582	в землю	1	1
583	представлены все	1	1
584	grand tu	1	1
585	тому что	1	1
586	к папе	1	1
587	и своими	1	1
588	иной раз	1	1
589	и третья	1	1
590	глотку по	1	1
591	касаемся здесь	1	1
592	ясностью и	1	1
593	приближают его	1	1
594	ее так	1	1
595	в таких	3	1
596	четвертой книге	5	1
597	не имеет	1	1
598	самого начала	1	1
599	дело в	2	1
600	одна из	4	1
601	слову сказанному	1	1
602	и сама	1	1
603	не по	1	1
604	весь этот	2	1
605	с ветчиной	1	1
606	в стадии	1	1
607	специфическое и	1	1
608	они стали	1	1
609	типу в	1	1
610	и оттенки	1	1
611	огороде бузина	1	1
612	широко и	1	1
613	место его	1	1
614	правда в	1	1
615	преимущественно в	1	1
616	и вещи	2	1
617	слова как	1	1
618	на волю	3	1
619	рассуждение об	1	1
620	и речевой	1	1
621	здесь на	1	1
622	и притом	1	1
623	он хочет	1	1
624	за исключением	1	1
625	вперед и	1	1
626	во всем	4	1
627	был так	1	1
628	было в	1	1
629	только с	1	1
630	в киеве	2	1
631	и бытовые	1	1
632	в стиле	1	1
633	в образах	1	1
634	и здесь	3	1
635	еда питье	1	1
636	начиная с	2	1
637	не могут	1	1
638	слов вещей	1	1
639	с исключительной	2	1
640	с полной	1	1
641	мир на	1	1
642	его с	1	1
643	но одновременно	1	1
644	как для	1	1
645	той или	2	1
646	в наши	1	1
647	сказать что	3	1
648	если же	1	1
649	где он	1	1
650	нет нет	1	1
651	образов рабле	1	1
652	рабле все	3	1
653	они вовсе	1	1
654	образы и	4	1
655	рабле на	3	1
656	с ее	5	1
657	значительной мере	1	1
658	но при	1	1
659	напротив они	1	1
660	в ее	6	1
661	данном случае	2	1
662	более глубокий	1	1
663	существенное значение	2	1
664	нами выше	1	1
665	характер и	3	1
666	и явления	2	1
667	сочетается с	1	1
668	голову в	1	1
669	и явлениями	4	1
670	говорили что	5	1
671	то время	2	1
672	он принял	1	1
673	самого рабле	6	1
674	ряду с	1	1
675	происходят в	1	1
676	и характер	1	1
677	на свой	1	1
678	длинное рассуждение	1	1
679	смысле но	1	1
680	яркий пример	1	1
681	и сам	2	1
682	др и	1	1
683	на родине	1	1
684	времени и	4	1
685	здесь как	2	1
686	и которые	4	1
687	которые он	1	1
688	с собой	2	1
689	идти вперед	1	1
690	еще в	1	1
691	она была	1	1
692	могла быть	2	1
693	по сравнению	1	1
694	бытовой ряд	1	1
695	мы в	1	1
696	если бы	2	1
697	его перспективы	1	1
698	и вообще	1	1
699	существенно новое	1	1
700	as сказал	1	1
701	мире в	2	1
702	автора к	1	1
703	смеяться как	1	1
704	и т.д	3	1
705	этих условиях	2	1
706	но к	1	1
707	все вещи	1	1
708	но мы	1	1
709	и что	1	1
710	была найдена	1	1
711	дается изображение	1	1
712	каждый образ	1	1
713	там же	1	1
714	в значительной	2	1
715	и своей	1	1
716	этом процессе	2	1
717	третья книга	1	1
718	этого эпизода	1	1
719	между тем	3	1
720	по типу	1	1
721	вся эта	2	1
722	гл i	1	1
723	можно видеть	3	1
724	киеве дядька	1	1
725	этот момент	2	1
726	глубокий и	1	1
727	на одном	2	1
728	у другого	1	1
729	же характер	4	1
730	при взгляде	2	1
731	существенную роль	3	1
732	есть с	1	1
733	на всех	1	1
734	другого в	1	1
735	непосредственно в	1	1
736	врач и	1	1
737	даже для	1	1
738	точнее к	1	1
739	и были	2	1
740	которой в	1	1
741	к последнему	1	1
742	жана и	2	1
743	четвертая книга	1	1
744	и точным	2	1
745	в другую	1	1
746	рабле так	2	1
747	например при	1	1
748	гл xiv	1	1
749	в формах	1	1
750	по своей	4	1
751	землю и	1	1
752	в новой	1	1
753	и одновременно	1	1
754	в бретани	2	1
755	этих эпизодах	1	1
756	романа и	1	1
757	брата жана	3	1
758	важное значение	1	1
759	себя же	1	1
760	что даже	1	1
761	со страшным	1	1
762	и является	1	1
763	как нечто	1	1
764	должен был	1	1
765	до нас	1	1
766	и ее	4	1
767	здесь с	3	1
768	вопрос об	2	1
769	по этому	1	1
770	времени как	1	1
771	близки к	1	1
772	именно на	1	1
773	где они	1	1
774	себя в	1	1
775	образов в	2	1
776	ее названия	1	1
777	одновременно он	1	1
778	для всех	1	1
779	с нею	1	1
780	не можем	1	1
781	эпизода мы	1	1
782	эпизод с	2	1
783	же от	1	1
784	в виде	2	1
785	в пределе	1	1
786	этому вопросу	2	1
787	же у	1	1
788	право говорить	1	1
789	отцом ребенка	1	1
790	участие в	1	1
791	превращаются в	2	1
792	ни с	5	1
793	был бы	3	1
794	мы встречаем	2	1
795	этому первому	1	1
796	и скрытый	1	1
797	сказанному отцом	1	1
798	непохожесть на	1	1
799	и цельного	1	1
800	первому слову	1	1
801	аналогичные образы	1	1
802	но затем	1	1
803	становится более	1	1
804	носит чисто	2	1
805	бузина а	1	1
806	которой нет	1	1
807	и вместе	1	1
808	они становятся	1	1
809	главах о	1	1
810	того в	1	1
811	в очень	1	1
812	им по	1	1
813	момент в	2	1
814	и панурга	2	1
815	со всем	1	1
816	без всякой	1	1
817	выходит за	1	1
818	точек зрения	2	1
819	имеет и	1	1
820	значение которое	1	1
821	говорить и	1	1
822	после смерти	1	1
823	типичен для	1	1
824	и телесной	1	1
825	характерно для	1	1
826	как черт	1	1
827	еще и	3	1
828	такое же	1	1
829	в отличие	1	1
830	так вот	1	1
831	монастырский виноградник	2	1
832	пародии на	2	1
833	нет конечно	1	1
834	романе он	1	1
835	них и	2	1
836	появляются и	1	1
837	на этот	1	1
838	которых мы	1	1
839	более того	3	1
840	засуха и	2	1
841	другой стороны	2	1
842	героев рабле	1	1
843	его как	2	1
844	не похожа	1	1
845	для их	1	1
846	и непосредственно	1	1
847	ребенка и	1	1
848	под влиянием	1	1
849	и средневековой	3	1
850	несмотря на	2	1
851	появляется на	1	1
852	в речи	2	1
853	встречаем ту	1	1
854	все более	1	1
855	в предметном	1	1
856	какая же	1	1
857	жизни за	1	1
858	и возрождения	2	1
859	исторического развития	1	1
860	тем существеннее	1	1
861	иная чем	1	1
862	особенно часты	1	1
863	и особое	1	1
864	и иной	1	1
865	рабле строит	1	1
866	и освещается	1	1
867	их к	1	1
868	и временных	1	1
869	почти без	1	1
870	в изображении	4	1
871	одной стороны	2	1
872	сравнению с	1	1
873	в перечисленных	1	1
874	имена главных	1	1
875	лежат в	1	1
876	вот из	1	1
877	времени с	2	1
878	есть на	1	1
879	пример в	1	1
880	в тех	1	1
881	такою же	1	1
882	задача рабле	1	1
883	быть только	1	1
884	со всею	3	1
885	на различные	1	1
886	имен и	3	1
887	здоровая que	1	1
888	дело здесь	1	1
889	и смерти	1	1
890	этого слова	1	1
891	особенности на	2	1
892	с некоторым	1	1
893	громадном значении	1	1
894	стремятся к	1	1
895	благодаря этому	2	1
896	в условиях	5	1
897	тебя здоровая	1	1
898	и действия	1	1
899	имел в	1	1
900	из него	1	1
901	и тогда	1	1
902	народа и	1	1
903	в обычных	1	1
904	это уже	1	1
905	в почву	1	1
906	он видел	3	1
907	мы найдем	2	1
908	романе однако	1	1
909	для такого	1	1
910	пор еще	4	1
911	культуры и	2	1
912	характер их	1	1
913	страшным криком	1	1
914	войти в	1	1
915	в монастырском	1	1
916	в результате	5	1
917	грангузье подразумевая	1	1
918	это как	1	1
919	идеологии и	3	1
920	членов и	1	1
921	в отдельных	1	1
922	греческого типа	1	1
923	но когда	1	1
924	интерес к	2	1
925	бы в	3	1
926	и которое	1	1
927	всякого рода	1	1
928	и ни	1	1
929	вообще в	1	1
930	поэтому все	1	1
931	точностью и	2	1
932	в настоящее	3	1
933	на более	1	1
934	рабле как	2	1
935	смеха в	2	1
936	в системе	1	1
937	речь о	1	1
938	и целый	1	1
939	всего мира	1	1
940	связанный с	2	1
941	бы ни	1	1
942	от всех	2	1
943	дело с	1	1
944	но этот	1	1
945	первой книги	1	1
946	пантагрюэля в	2	1
947	одновременно и	1	1
948	его образе	1	1
949	занимает в	1	1
950	гротескный и	1	1
951	в абстрактном	1	1
952	основе их	2	1
953	раблезианского мира	2	1
954	очень распространены	1	1
955	частности в	1	1
956	по поводу	1	1
957	в национальном	2	1
958	они не	5	1
