N	2gram	Bakhtin_Fr_3	StatiiOP
121	в ее	3	4
122	языка и	1	4
123	и что	1	4
124	заключается в	1	4
125	во втором	1	4
126	в качестве	1	4
127	же и	3	4
128	мы находим	3	4
129	как раз	5	4
130	не было	5	4
131	научного изучения	3	4
132	в частности	3	4
133	как бы	3	4
134	еще более	4	4
135	это в	2	4
136	гораздо более	1	4
137	того же	2	3
138	тем же	2	3
139	конечно и	1	3
140	в ней	4	3
141	еще не	3	3
142	он был	3	3
143	своего рода	2	3
144	но не	2	3
145	по отношению	3	3
146	и я	1	3
147	в истории	4	3
148	с этим	2	3
149	говорит что	1	3
150	не являются	1	3
151	эпохи и	2	3
152	во многих	1	3
153	ведь и	1	3
154	эпохи не	1	3
155	связанные с	3	3
156	за то	1	3
157	в другом	3	3
158	и с	8	3
159	лишь в	2	3
160	и тем	1	3
161	даже в	4	3
162	ни в	4	3
163	сто лет	1	3
164	чем в	1	3
165	что не	1	3
166	тому что	1	3
167	во время	8	3
168	в конце	3	3
169	о значении	1	3
170	в основе	5	3
171	очень мало	1	3
172	очень часто	2	3
173	здесь совершенно	1	3
174	должны быть	2	3
175	что оно	1	3
176	эпохи как	1	3
177	в применении	1	3
178	об этом	3	3
179	поэтому в	2	3
180	и вообще	1	3
181	внимание на	1	3
182	которых в	1	3
183	между тем	3	3
184	и только	1	3
185	и так	2	3
186	это очень	1	3
187	с одной	1	3
188	в виде	1	3
189	в начале	3	3
190	ни с	1	3
191	бы все	1	3
192	без всякой	1	3
193	а именно	1	3
194	что для	2	3
195	говорит о	1	3
196	применении к	1	3
197	в тех	1	3
198	да и	1	3
199	материал для	1	3
200	видно что	4	3
201	и для	5	3
202	в результате	1	3
203	будто бы	1	3
204	отношению к	2	3
205	культуры в	1	3
206	в таком	1	3
207	отношения к	1	2
208	в первом	1	2
209	не хочет	1	2
210	а как	1	2
211	мы имеем	1	2
212	мы не	2	2
213	не была	1	2
214	в сущности	9	2
215	или же	2	2
216	в числе	1	2
217	подчеркнуть что	1	2
218	литературы и	1	2
219	быть в	2	2
220	отношение к	8	2
221	в своем	7	2
222	смысле этого	1	2
223	следующие слова	1	2
224	от этого	1	2
225	думать что	2	2
226	раз в	2	2
227	в себе	3	2
228	но он	2	2
229	но на	1	2
230	не могла	1	2
231	в наших	1	2
232	при этом	3	2
233	но именно	3	2
234	он не	9	2
235	всех этих	3	2
236	он должен	1	2
237	и более	1	2
238	свое время	1	2
239	что ни	1	2
240	я бы	1	2
241	эта книга	1	2
242	его в	1	2
243	это вовсе	2	2
244	ни одной	2	2
245	не всегда	1	2
246	и уже	1	2
247	нисколько не	1	2
248	места в	1	2
249	можно найти	1	2
250	одним и	1	2
251	всякий раз	1	2
252	втором случае	1	2
253	которые в	1	2
254	их в	3	2
255	тем самым	1	2
256	что эта	1	2
257	как о	2	2
258	было не	1	2
259	судя по	1	2
260	ничего не	1	2
261	больше чем	2	2
262	к концу	1	2
263	что на	1	2
264	начиная с	3	2
265	числе и	2	2
266	области изучения	1	2
267	и такие	2	2
268	о них	1	2
269	и это	2	2
270	говорит об	2	2
271	и сам	2	2
272	каждого из	1	2
273	в эпоху	8	2
274	для этого	3	2
275	то есть	18	2
276	а также	4	2
277	другом месте	1	2
278	нет это	1	2
279	и все	9	2
280	и во	4	2
281	отметить что	1	2
282	не надо	1	2
283	говорит в	1	2
284	для установления	2	2
285	к нему	2	2
286	что здесь	1	2
287	быть и	1	2
288	по своей	1	2
289	со всеми	5	2
290	конечно не	2	2
291	и у	2	2
292	уже в	2	2
293	свидетельствует о	2	2
294	одно из	3	2
295	это место	1	2
296	не для	1	2
297	у него	8	2
298	в других	3	2
299	даже и	2	2
300	еще и	2	2
301	превращается в	1	2
302	здесь дело	1	2
303	однако и	1	2
304	который не	1	2
305	что во	1	2
306	и потому	4	2
307	этой работы	1	2
308	находим и	2	2
309	и их	1	2
310	такого рода	3	2
311	проявить свою	1	2
312	этого слова	2	2
313	в свое	1	2
314	этом случае	1	2
315	но для	1	2
316	о котором	1	2
317	и перед	2	2
318	текстологическая работа	1	2
319	в этих	6	2
320	хотя в	2	2
321	г и	1	2
322	гораздо больше	2	2
323	что этот	1	2
324	несмотря на	1	2
325	дело с	1	2
326	не знает	1	2
327	занимает в	1	2
328	в своих	5	2
329	том числе	3	2
330	в вопросе	1	1
331	художественного произведения	1	1
332	по адресу	2	1
333	как известно	2	1
334	и есть	3	1
335	здесь и	5	1
336	из его	1	1
337	исходит из	1	1
338	это издание	1	1
339	этого он	2	1
340	объясняется и	1	1
341	поэзии так	1	1
342	и этот	2	1
343	очень широко	1	1
344	им самим	1	1
345	правильного понимания	3	1
346	он заявляет	1	1
347	конечно все	1	1
348	который был	1	1
349	первой книге	3	1
350	на тему	2	1
351	и такой	1	1
352	этого прежде	1	1
353	с но	1	1
354	но даже	1	1
355	широкого и	1	1
356	черты его	1	1
357	во мне	1	1
358	из второй	1	1
359	и самого	1	1
360	и на	8	1
361	ведь то	1	1
362	на них	2	1
363	всегда можно	1	1
364	между собой	1	1
365	бы еще	1	1
366	это действительно	1	1
367	на громадное	1	1
368	бы то	1	1
369	за свое	1	1
370	с его	3	1
371	не исчерпываются	1	1
372	о языке	1	1
373	при жизни	1	1
374	но как	2	1
375	и нуждается	1	1
376	нет и	1	1
377	во что	1	1
378	надо ли	1	1
379	мы снова	1	1
380	писатель в	1	1
381	это тот	1	1
382	это самое	2	1
383	они ни	1	1
384	в одной	1	1
385	под его	1	1
386	бы склонен	1	1
387	перед нами	1	1
388	кроме того	3	1
389	и понимания	2	1
390	извлеченными из	1	1
391	и к	3	1
392	важно для	1	1
393	лежит на	2	1
394	за это	1	1
395	он в	2	1
396	в нашем	4	1
397	или во	1	1
398	так в	4	1
399	многое в	1	1
400	право на	1	1
401	в известном	1	1
402	им в	1	1
403	он делает	1	1
404	всего необходимо	3	1
405	и до	8	1
406	как он	2	1
407	если он	1	1
408	за рамки	1	1
409	своей эпохи	1	1
410	больше всего	1	1
411	см у	1	1
412	конечно эти	2	1
413	в узком	1	1
414	этой книге	1	1
415	не как	1	1
416	в корне	2	1
417	и вот	2	1
418	так часто	1	1
419	в плане	2	1
420	какой бы	2	1
421	и исключительно	1	1
422	но дело	3	1
423	без исключения	1	1
424	такого же	1	1
425	значительной степени	2	1
426	том же	2	1
427	для всей	2	1
428	могла бы	1	1
429	в таких	3	1
430	слов о	1	1
431	на все	1	1
432	которое с	1	1
433	второй половины	1	1
434	это было	1	1
435	на протяжении	3	1
436	более широком	1	1
437	здесь нет	2	1
438	по всему	1	1
439	для них	1	1
440	упоминать о	1	1
441	под ред	1	1
442	в них	9	1
443	это положение	1	1
444	и вы	4	1
445	являются чем-то	1	1
446	верхом и	1	1
447	далеко не	2	1
448	показывает что	1	1
449	с тем	1	1
450	понимает в	1	1
451	только во	2	1
452	писать на	1	1
453	в развитии	1	1
454	очень важный	1	1
455	в один	2	1
456	со всей	1	1
457	оно свидетельствует	1	1
458	и при	1	1
459	которые специально	1	1
460	интерес и	1	1
461	нас не	1	1
462	своем роде	1	1
463	ли можно	1	1
464	мы в	1	1
465	его современников	2	1
466	которых так	2	1
467	две стороны	1	1
468	несомненно что	1	1
469	одном из	2	1
470	том чтобы	1	1
471	что было	2	1
472	и эти	1	1
473	речи в	1	1
474	такова же	1	1
475	по себе	1	1
476	таких случаях	1	1
477	потому не	1	1
478	но они	1	1
479	мы пока	1	1
480	считает что	2	1
481	одна из	3	1
482	что их	1	1
483	и старая	1	1
484	и притом	1	1
485	книг но	1	1
486	но только	1	1
487	значение этого	2	1
488	же значение	1	1
489	правда в	1	1
490	на язык	1	1
491	в разных	2	1
492	с одним	1	1
493	совершенно неправильно	1	1
494	ему и	1	1
495	уже и	1	1
496	характерен для	1	1
497	ему не	2	1
498	бы сказал	1	1
499	и далее	2	1
500	и стиля	3	1
501	мы встречаем	4	1
502	xx века	5	1
503	не станет	1	1
504	в духе	7	1
505	не могут	1	1
506	отличается от	1	1
507	с полной	1	1
508	отказаться от	1	1
509	правда не	3	1
510	то ни	1	1
511	самой земле	1	1
512	вещей в	1	1
513	как мы	10	1
514	и о	4	1
515	в виду	7	1
516	встречаем и	1	1
517	на основе	2	1
518	с каким	1	1
519	как по	1	1
520	изучения и	1	1
521	только то	1	1
522	только более	1	1
523	с самого	1	1
524	не подлежит	3	1
525	на том	1	1
526	он так	1	1
527	является чрезвычайно	1	1
528	времени и	2	1
529	было в	1	1
530	прошлом но	1	1
531	отсюда и	1	1
532	во многом	1	1
533	еще в	3	1
534	она была	1	1
535	отнесены к	1	1
536	всей эпохи	1	1
537	образом в	2	1
538	лишь то	1	1
539	о нем	3	1
540	язык и	2	1
541	настоящее время	1	1
542	при котором	1	1
543	история этих	1	1
544	притом в	1	1
545	с того	2	1
546	можно сказать	2	1
547	все его	1	1
548	там же	1	1
549	нельзя при	1	1
550	это была	1	1
551	работа по	1	1
552	к истине	1	1
553	xvii в	1	1
554	даже по	1	1
555	нуждается в	3	1
556	во всей	3	1
557	в форме	2	1
558	в другой	1	1
559	что бы	1	1
560	в свете	3	1
561	полезно но	1	1
562	которой в	1	1
563	что тот	1	1
564	судить по	1	1
565	следовательно в	1	1
566	в современной	1	1
567	еще несколько	1	1
568	что только	1	1
569	чем он	2	1
570	сомнению что	2	1
571	на каждое	1	1
572	этого материала	1	1
573	в пире	1	1
574	пор не	1	1
575	как нечто	2	1
576	те которые	1	1
577	эти утверждения	1	1
578	который в	2	1
579	об их	2	1
580	и из	1	1
581	эпохи но	2	1
582	литературы в	1	1
583	чтобы он	1	1
584	китайской стеной	1	1
585	слова не	1	1
586	и обратно	1	1
587	и других	6	1
588	языка но	1	1
589	не так	3	1
590	о шекспире	1	1
591	дает чрезвычайно	1	1
592	ведь это	1	1
593	слова в	2	1
594	в одном	7	1
595	в прошлом	1	1
596	с этими	1	1
597	каждый из	1	1
598	характерны для	3	1
599	были бы	1	1
600	не были	2	1
601	или иной	2	1
602	точек зрения	1	1
603	дают в	1	1
604	не отделены	1	1
605	с другим	1	1
606	для правильного	1	1
607	значение которое	1	1
608	здесь в	4	1
609	с той	1	1
610	была и	2	1
611	такое же	1	1
612	мира это	1	1
613	и др	7	1
614	связано с	1	1
615	притом не	1	1
616	них и	1	1
617	мировой литературы	3	1
618	об изучении	1	1
619	его смерти	1	1
620	с рядом	1	1
621	до конца	6	1
622	более того	1	1
623	не на	1	1
624	рядом других	1	1
625	подобного рода	1	1
626	вопросе о	1	1
627	о чем	2	1
628	которые по	1	1
629	время оно	1	1
630	бы совершенно	1	1
631	для этой	3	1
632	не видит	4	1
633	но что	1	1
634	вместе с	3	1
635	на чем	1	1
636	его создания	1	1
637	некоторые из	1	1
638	из которых	1	1
639	к своему	1	1
640	xix века	4	1
641	не дают	1	1
642	к самой	1	1
643	в течение	2	1
644	на такие	1	1
645	месте своей	1	1
646	это его	1	1
647	для понимания	3	1
648	согласно которому	1	1
649	в последнем	2	1
650	в это	1	1
651	и смерти	3	1
652	несколько слов	1	1
653	в культуре	4	1
654	это выражение	1	1
655	ни для	4	1
656	изучения источников	1	1
657	пор еще	1	1
658	встречаем в	2	1
659	и от	3	1
660	или в	1	1
661	узком смысле	1	1
662	в настоящее	1	1
663	работы над	1	1
664	в голову	1	1
665	у некоторых	1	1
666	это может	1	1
667	той или	2	1
668	в литературной	1	1
669	вообще в	1	1
670	пришлось бы	1	1
671	на на	1	1
672	поэтому так	1	1
673	в целях	1	1
674	одной из	2	1
675	лишь те	1	1
676	каждый отдельный	1	1
677	слово в	3	1
678	но эта	1	1
679	это делает	1	1
680	то понимание	2	1
681	их с	1	1
682	текстов но	1	1
683	из этого	2	1
684	время не	1	1
685	включает в	2	1
686	и другие	2	1
687	к этому	6	1
688	как на	1	1
689	они не	3	1
