N	2gram	Propp_Isto_1	Narrotol
153	как если	1	2
154	чем это	4	2
155	друг на	1	2
156	отличие от	2	2
157	один и	2	2
158	отнюдь не	1	2
159	если она	1	2
160	так называемая	3	2
161	из уст	1	2
162	них как	1	2
163	та же	1	2
164	на то	4	2
165	героя из	2	2
166	так сказать	1	2
167	о смерти	6	2
168	ключ к	3	2
169	и еще	1	2
170	и вот	2	2
171	что одно	1	2
172	а по	2	2
173	это было	2	2
174	также не	1	2
175	этого не	1	2
176	на друга	1	2
177	и тогда	3	2
178	в этих	7	2
179	в отличие	2	2
180	сих пор	5	2
181	она не	1	2
182	дело в	3	2
183	дело не	5	2
184	ничего не	2	2
185	связи с	4	2
186	к жизни	1	2
187	ли не	1	2
188	же самое	3	2
189	оно не	1	2
190	как мы	3	2
191	у себя	2	2
192	происходит и	1	2
193	здесь не	4	2
194	другой стороны	5	2
195	в пределах	4	2
196	по мере	2	2
197	с ним	2	2
198	имеем дело	1	2
199	никак не	1	2
200	до сих	5	2
201	с другой	6	2
202	нас в	2	2
203	тем или	1	2
204	напомнить что	1	2
205	в форме	3	2
206	и только	2	2
207	от этих	2	2
208	большей или	2	2
209	чем он	1	2
210	идет по	1	2
211	с появлением	1	2
212	дело с	2	2
213	который в	1	2
214	себя в	2	2
215	только на	1	2
216	его и	2	2
217	сами по	1	2
218	в конце	1	2
219	к ним	4	2
220	друг друга	1	2
221	мы можем	1	2
222	каждый из	1	2
223	в особенности	2	2
224	нами не	1	2
225	и даже	4	2
226	в области	2	2
227	в результате	1	2
228	она в	1	2
229	было и	1	2
230	и притом	1	2
231	что не	2	2
232	зависит от	2	2
233	порой в	1	2
234	могут служить	1	2
235	что мы	7	2
236	вместе с	6	2
237	да и	1	2
238	к двум	1	2
239	в связи	4	2
240	и от	2	2
241	она может	1	2
242	в году	1	2
243	которая в	1	2
244	тот кто	1	2
245	или иным	1	2
246	сливаются в	1	2
247	хотя бы	4	2
248	прошлого и	2	2
249	между ними	2	2
250	сказать что	5	2
251	чем иным	1	2
252	во всяком	1	2
253	в роли	1	2
254	оно мотивировано	1	1
255	обращена к	1	1
256	и т	25	1
257	одним из	2	1
258	же как	2	1
259	чтобы не	3	1
260	не знаем	2	1
261	не остается	1	1
262	отметим что	1	1
263	на самом	1	1
264	в стороне	3	1
265	это и	1	1
266	и есть	1	1
267	свидетельствует об	1	1
268	он указывает	1	1
269	по его	2	1
270	мы уже	1	1
271	из всех	2	1
272	например в	5	1
273	однако о	1	1
274	он как	1	1
275	то и	2	1
276	что иное	1	1
277	но даже	1	1
278	в некотором	2	1
279	не совсем	3	1
280	из которых	3	1
281	каково отношение	1	1
282	он был	1	1
283	иное как	1	1
284	бы то	2	1
285	природы и	1	1
286	сад и	1	1
287	и три	1	1
288	мы будем	5	1
289	а только	2	1
290	не то	4	1
291	тех же	1	1
292	значение и	2	1
293	не все	4	1
294	то увидел	1	1
295	а он	1	1
296	ответ на	2	1
297	тут же	1	1
298	и я	1	1
299	что именно	1	1
300	с этим	4	1
301	вспомним что	1	1
302	что ее	1	1
303	еще и	2	1
304	в полном	1	1
305	когда он	6	1
306	целый ряд	1	1
307	и к	1	1
308	в действительности	2	1
309	в противоположность	1	1
310	вернуться в	1	1
311	за собой	2	1
312	впечатление что	1	1
313	с детьми	1	1
314	со своей	1	1
315	шире и	1	1
316	еще на	1	1
317	действия и	3	1
318	в которой	1	1
319	что это	8	1
320	ни один	6	1
321	об этих	1	1
322	это за	3	1
323	за это	1	1
324	тут и	2	1
325	бы не	1	1
326	во многих	2	1
327	будет сказано	1	1
328	тоже не	2	1
329	к своей	1	1
330	приводит к	2	1
331	и тот	2	1
332	не годится	1	1
333	но ведь	1	1
334	как он	2	1
335	всей его	1	1
336	что она	5	1
337	главным образом	1	1
338	т д	22	1
339	здесь однако	1	1
340	в реальной	1	1
341	оно в	2	1
342	чтобы они	1	1
343	как с	1	1
344	не как	3	1
345	в силу	5	1
346	содержит в	1	1
347	друг с	4	1
348	какой бы	1	1
349	его от	1	1
350	и по	3	1
351	так например	6	1
352	именно это	2	1
353	таким образом	8	1
354	но все	4	1
355	значительной степени	1	1
356	то ни	2	1
357	могла бы	1	1
358	том случае	1	1
359	историей и	1	1
360	их себе	1	1
361	них не	1	1
362	его в	6	1
363	второй половины	1	1
364	лучше чем	1	1
365	в большей	1	1
366	действий и	1	1
367	их исторической	1	1
368	но уже	2	1
369	на основании	1	1
370	в ее	2	1
371	с тем	4	1
372	мы видели	2	1
373	ведет к	2	1
374	этот труд	1	1
375	в один	1	1
376	нисколько не	2	1
377	связаны между	2	1
378	или менее	5	1
379	во время	3	1
380	этой связи	1	1
381	и всеми	1	1
382	в котором	3	1
383	в их	3	1
384	часто не	1	1
385	оказывается что	1	1
386	себе а	1	1
387	в которых	1	1
388	что еще	1	1
389	от его	1	1
390	должны были	2	1
391	и они	1	1
392	нельзя было	1	1
393	точку зрения	3	1
394	ни было	2	1
395	и наоборот	1	1
396	которая представляет	1	1
397	что этот	2	1
398	даже в	4	1
399	что эта	1	1
400	случае мы	1	1
401	нас к	1	1
402	тому что	1	1
403	раз и	3	1
404	можно ли	1	1
405	что происходит	1	1
406	так как	6	1
407	не раз	1	1
408	до известной	1	1
409	как можно	1	1
410	нередко это	1	1
411	того как	3	1
412	не говоря	1	1
413	это еще	1	1
414	она из	1	1
415	и уже	1	1
416	для всех	2	1
417	степени это	1	1
418	сам герой	1	1
419	это сделать	1	1
420	детей и	4	1
421	это восклицание	1	1
422	бывает как	1	1
423	по своей	2	1
424	во всем	3	1
425	только с	2	1
426	как историческое	1	1
427	однако это	3	1
428	ему не	1	1
429	происхождения здесь	1	1
430	с другом	3	1
431	и со	1	1
432	из рассмотрения	1	1
433	детей в	3	1
434	мы узнаем	1	1
435	могут быть	4	1
436	еще одна	2	1
437	мере того	2	1
438	указывает на	2	1
439	подчеркнуть что	2	1
440	должен быть	3	1
441	значение это	1	1
442	в виду	1	1
443	более глубокий	1	1
444	как по	1	1
445	реальной действительности	1	1
446	только то	1	1
447	говорили что	1	1
448	в более	1	1
449	слова а	1	1
450	и когда	2	1
451	в другом	3	1
452	в образе	3	1
453	к исследованию	1	1
454	на нее	2	1
455	не с	3	1
456	ясно что	2	1
457	себя что	1	1
458	живет в	2	1
459	в непосредственном	1	1
460	с собой	1	1
461	вопрос не	1	1
462	вошел в	1	1
463	том как	2	1
464	с героем	2	1
465	не исчерпывается	1	1
466	поэтому в	2	1
467	имеется довольно	1	1
468	нас нет	1	1
469	один человек	1	1
470	и вся	1	1
471	видим не	1	1
472	даже из	1	1
473	и здесь	7	1
474	не самим	1	1
475	это происходит	2	1
476	и та	1	1
477	разнообразных формах	1	1
478	в глаза	1	1
479	мертвых а	1	1
480	для нас	13	1
481	в значительной	1	1
482	или наконец	1	1
483	во всех	2	1
484	что и	6	1
485	не более	2	1
486	вслед за	6	1
487	и поехал	1	1
488	бывает и	2	1
489	также в	1	1
490	к ней	1	1
491	и мы	2	1
492	с той	2	1
493	в формах	1	1
494	тот же	2	1
495	одной из	2	1
496	но обычно	1	1
497	мы увидим	10	1
498	ли он	3	1
499	не само	1	1
500	даже если	1	1
501	правда и	2	1
502	простой и	1	1
503	это означает	1	1
504	их не	2	1
505	об их	1	1
506	с одной	4	1
507	целого на	1	1
508	узнает о	1	1
509	прямо не	1	1
510	и у	1	1
511	от других	1	1
512	у них	1	1
513	не из	1	1
514	всех видов	1	1
515	предположение что	2	1
516	в данной	2	1
517	на своего	1	1
518	или даже	3	1
519	само по	2	1
520	которые могут	3	1
521	них мы	1	1
522	связи в	1	1
523	тем что	3	1
524	не просто	3	1
525	достаточно напомнить	1	1
526	на том	1	1
527	момент в	1	1
528	это будет	1	1
529	по смыслу	2	1
530	в исторической	6	1
531	даже не	2	1
532	он живет	1	1
533	не обязательно	1	1
534	которых мы	1	1
535	а именно	4	1
536	для этого	3	1
537	или меньшей	2	1
538	в меньшей	2	1
539	и частности	1	1
540	а с	2	1
541	же о	1	1
542	мы еще	3	1
543	и знает	2	1
544	течением времени	1	1
545	что для	1	1
546	говорит о	2	1
547	выступает в	1	1
548	связано с	2	1
549	одной стороны	4	1
550	на этот	2	1
551	с большей	1	1
552	не на	2	1
553	его как	2	1
554	но никогда	1	1
555	что обычно	1	1
556	а так	1	1
557	когда она	1	1
558	там где	4	1
559	со своими	1	1
560	которой он	1	1
561	солнечный свет	1	1
562	связь с	4	1
563	в лесу	8	1
564	так же	7	1
565	и потому	2	1
566	в рамках	2	1
567	не удается	1	1
568	надо было	1	1
569	дома в	1	1
570	себя за	1	1
571	редко и	1	1
572	этих случаях	2	1
573	наряду с	3	1
574	сказано ниже	1	1
575	конечном итоге	2	1
576	в тех	2	1
577	о человеке	1	1
578	любимой дочери	1	1
579	и всей	1	1
580	как средство	1	1
581	не можем	3	1
582	не сливаются	1	1
583	страны мертвых	1	1
584	указанием на	1	1
585	принципиально иначе	1	1
586	как один	1	1
587	свои позиции	1	1
588	но это	4	1
589	все это	4	1
590	стороне от	1	1
591	пока еще	1	1
592	это явление	2	1
593	в книге	3	1
594	известной степени	1	1
595	мышления в	1	1
596	при таком	1	1
597	им нельзя	1	1
598	это первое	1	1
599	то не	1	1
600	представлениями о	3	1
601	собственно говоря	1	1
602	так она	1	1
603	будто бы	3	1
604	пространства времени	1	1
605	это все	1	1
606	не знает	5	1
607	а со	1	1
608	на более	5	1
609	была бы	2	1
610	совершенно не	1	1
611	не сами	1	1
612	только о	1	1
613	и прочно	1	1
614	жизни мы	1	1
615	более или	5	1
616	себе но	1	1
617	к этой	1	1
618	от которой	1	1
619	к этому	2	1
620	способ не	1	1
621	точно так	3	1
622	это время	2	1
623	они не	4	1
624	событий в	1	1
