N	2gram	Losev_Dial_2	Istorich
143	из них	3	3
144	показывает что	1	3
145	и тогда	3	3
146	во время	2	3
147	почти не	1	3
148	в котором	1	3
149	в их	2	3
150	и эти	1	3
151	надо сказать	1	3
152	это дело	1	3
153	по себе	18	3
154	в то	6	3
155	того как	2	3
156	с религией	1	3
157	однако это	2	3
158	с другом	1	3
159	у меня	3	3
160	есть только	4	3
161	же самое	2	3
162	должен быть	1	3
163	как мы	3	3
164	в образе	1	3
165	только через	2	3
166	и должно	2	3
167	или на	2	3
168	в которую	1	3
169	ли он	1	3
170	в какой	2	3
171	во всем	1	3
172	и его	5	3
173	уже не	3	3
174	если мы	2	3
175	или даже	1	3
176	и их	3	3
177	то время	4	3
178	которые могут	1	3
179	тем что	2	3
180	именно в	2	3
181	мы еще	1	3
182	как это	7	3
183	из которых	1	3
184	это за	3	3
185	что же	2	3
186	будто бы	3	3
187	в целях	3	3
188	к сожалению	2	3
189	точно так	1	3
190	же как	3	2
191	и потому	5	2
192	оно может	1	2
193	в зависимости	2	2
194	по его	1	2
195	что если	3	2
196	у себя	1	2
197	в некотором	1	2
198	когда мы	3	2
199	зависимости от	2	2
200	это время	3	2
201	на них	1	2
202	бы то	1	2
203	во всех	2	2
204	как таковая	1	2
205	а только	3	2
206	точка зрения	1	2
207	отличие от	1	2
208	первый взгляд	1	2
209	как в	2	2
210	мы также	1	2
211	однако не	1	2
212	и как	10	2
213	от этого	3	2
214	вопрос почему	1	2
215	в целом	1	2
216	он в	1	2
217	в тех	2	2
218	в очень	2	2
219	в себе	15	2
220	во многих	1	2
221	в жертву	1	2
222	как он	4	2
223	и если	4	2
224	как оно	1	2
225	в нем	10	2
226	связанные с	1	2
227	он не	4	2
228	и миф	1	2
229	всех этих	3	2
230	пор мы	1	2
231	и вот	4	2
232	мы получим	1	2
233	то ни	1	2
234	по смыслу	1	2
235	при помощи	1	2
236	и мы	3	2
237	и тем	1	2
238	но уже	1	2
239	ни одной	1	2
240	об этой	2	2
241	должно быть	7	2
242	на первый	1	2
243	но если	1	2
244	что такое	3	2
245	миф о	2	2
246	бы мы	1	2
247	только для	1	2
248	что этот	3	2
249	в древней	1	2
250	по мере	1	2
251	как о	1	2
252	и другое	1	2
253	самого начала	2	2
254	тогда когда	6	2
255	одна из	1	2
256	так чтобы	2	2
257	можно видеть	1	2
258	по своей	4	2
259	на природу	1	2
260	к мифу	1	2
261	не по	2	2
262	именно это	1	2
263	возникает из	1	2
264	не могут	4	2
265	в области	2	2
266	не есть	47	2
267	поставить вопрос	1	2
268	вывод что	1	2
269	в ее	4	2
270	мысль о	1	2
271	с самого	2	2
272	приводит к	1	2
273	и когда	4	2
274	на нее	1	2
275	за то	1	2
276	ясно что	4	2
277	еще в	1	2
278	том как	2	2
279	мы в	2	2
280	составные части	1	2
281	с ним	4	2
282	ничего не	3	2
283	в глубине	1	2
284	но мы	2	2
285	не содержит	1	2
286	нас в	1	2
287	между тем	2	2
288	во всей	1	2
289	и только	4	2
290	здесь в	1	2
291	и она	2	2
292	большей или	1	2
293	тот же	1	2
294	их не	1	2
295	именно на	1	2
296	себя в	2	2
297	то и	1	2
298	оно в	1	2
299	его и	1	2
300	пока не	1	2
301	вовсе не	13	2
302	говорит в	1	2
303	само по	2	2
304	как раз	5	2
305	явлений в	1	2
306	были бы	1	2
307	в особенности	1	2
308	одном месте	1	2
309	даже не	1	2
310	еще и	1	2
311	что не	6	2
312	говорит о	1	2
313	в некоторых	2	2
314	связано с	1	2
315	не на	2	2
316	зависит от	2	2
317	его как	1	2
318	вступает в	1	2
319	разве не	1	2
320	конечно не	6	2
321	как бы	14	2
322	бывает что	1	2
323	ко мне	2	2
324	у вас	1	2
325	мере того	1	2
326	нисколько не	4	2
327	вопрос в	1	2
328	и часто	2	2
329	не существует	1	2
330	и от	3	2
331	приводило к	1	2
332	или меньшей	1	2
333	в мифе	16	2
334	была бы	3	2
335	из этого	1	2
336	в виде	2	2
337	в частности	2	2
338	это было	3	2
339	можно назвать	1	2
340	не зависит	1	1
341	понимание пространства	1	1
342	также что	2	1
343	речь идет	1	1
344	неотделима от	1	1
345	не должны	1	1
346	связана с	2	1
347	не остается	1	1
348	и то	7	1
349	на самом	2	1
350	он может	2	1
351	он ответил	1	1
352	тех же	1	1
353	это и	3	1
354	которой начинается	1	1
355	и есть	4	1
356	сопоставление с	1	1
357	тем же	2	1
358	те же	1	1
359	ведь и	1	1
360	исторических фактов	2	1
361	уже по	1	1
362	мы уже	8	1
363	его не	2	1
364	есть не	7	1
365	из всего	2	1
366	повседневной жизни	2	1
367	себе как	3	1
368	которую мы	1	1
369	та же	4	1
370	например у	1	1
371	что уже	2	1
372	ответить на	1	1
373	есть нечто	8	1
374	в египетской	1	1
375	говорить о	5	1
376	но даже	1	1
377	явление не	1	1
378	что религия	6	1
379	как миф	3	1
380	которые он	1	1
381	другом что	1	1
382	он был	1	1
383	ему двери	1	1
384	иное как	3	1
385	время в	1	1
386	дают нам	1	1
387	совсем не	1	1
388	другой пример	1	1
389	но как	5	1
390	иметь какую-то	1	1
391	только тогда	7	1
392	а он	1	1
393	тут же	4	1
394	или нет?	1	1
395	или иное	4	1
396	бы неотделима	1	1
397	отнюдь не	6	1
398	и я	2	1
399	в истории	2	1
400	если она	2	1
401	независимо от	4	1
402	это одно	1	1
403	что именно	1	1
404	поскольку они	1	1
405	дает нам	1	1
406	выйти из	3	1
407	стороны и	1	1
408	миф не	22	1
409	и к	7	1
410	в небе	2	1
411	пока совершенно	1	1
412	в противоположность	2	1
413	то в	1	1
414	них как	1	1
415	очень многие	1	1
416	еще на	2	1
417	сливаются в	2	1
418	в которой	2	1
419	мы получаем	2	1
420	образом и	1	1
421	за это	1	1
422	из этих	1	1
423	а соответствующий	1	1
424	но он	4	1
425	черты ее	1	1
426	тому же	1	1
427	но ведь	2	1
428	научных и	1	1
429	действует в	1	1
430	и пространство	1	1
431	появляется уже	1	1
432	после этого	3	1
433	раз навсегда	1	1
434	так сказать	1	1
435	показал как	1	1
436	уже видели	1	1
437	всякая религия	1	1
438	и еще	1	1
439	сказал что	1	1
440	содержит в	4	1
441	подобно тому	1	1
442	и говорить	2	1
443	мы например	1	1
444	собственно говоря	2	1
445	является не	1	1
446	мифы как	1	1
447	в основу	1	1
448	на всю	2	1
449	главным образом	1	1
450	на ту	1	1
451	времени и	9	1
452	с целью	2	1
453	того или	2	1
454	действительности в	1	1
455	эту же	1	1
456	известно что	1	1
457	этом смысле	1	1
458	ее действительно	1	1
459	вопрос и	1	1
460	в жизни	2	1
461	действий и	1	1
462	и во-вторых	1	1
463	в них	1	1
464	труда несколько	1	1
465	которые дает	1	1
466	со своими	1	1
467	и уже	3	1
468	между собою	3	1
469	чем в	1	1
470	раз та	1	1
471	не значит	3	1
472	в эту	1	1
473	и сейчас	1	1
474	в своей	8	1
475	быть убит	1	1
476	она в	1	1
477	себе а	1	1
478	знаем что	1	1
479	сама собой	1	1
480	от его	1	1
481	живут в	2	1
482	а есть	1	1
483	нам в	1	1
484	друг другу	1	1
485	совершенно иной	1	1
486	миф и	2	1
487	тому чтобы	1	1
488	это вопрос	1	1
489	нас к	1	1
490	тому что	2	1
491	мифов в	1	1
492	душа и	1	1
493	нет никакого	2	1
494	можно ли	3	1
495	не раз	2	1
496	без его	1	1
497	не ставится	1	1
498	что эта	1	1
499	она не	8	1
500	мало того	1	1
501	д есть	1	1
502	с теми	1	1
503	и притом	7	1
504	ее с	1	1
505	когда их	1	1
506	в самых	1	1
507	о них	1	1
508	иметь в	2	1
509	что иное	3	1
510	это еще	2	1
511	он с	1	1
512	это мы	2	1
513	эта сторона	1	1
514	на землю	1	1
515	при всем	1	1
516	вне его	1	1
517	не выходя	2	1
518	мы всегда	1	1
519	это пространство	4	1
520	тут только	2	1
521	кроме того	3	1
522	в каком	4	1
523	изменения во	1	1
524	ему не	1	1
525	том отношении	1	1
526	неизвестно откуда	1	1
527	от их	2	1
528	взглянуть на	1	1
529	тогда и	1	1
530	всем их	1	1
531	что оно	4	1
532	от нее	1	1
533	в поле	1	1
534	по сравнению	1	1
535	души или	1	1
536	оно не	1	1
537	по воздуху	3	1
538	принципиально и	1	1
539	и это	5	1
540	нас от	1	1
541	ли тут	1	1
542	в виду	5	1
543	говоря уже	2	1
544	лица не	1	1
545	теперь что	1	1
546	это средство	1	1
547	каждой из	1	1
548	последнее время	1	1
549	нет никакой	4	1
550	только то	4	1
551	нечто другое	1	1
552	примеров можно	1	1
553	слова а	1	1
554	что у	2	1
555	поэтому мы	1	1
556	небу и	1	1
557	себя что	1	1
558	здесь как	1	1
559	общения с	3	1
560	истории она	1	1
561	оно все	1	1
562	можно только	2	1
563	пространство в	1	1
564	имеется в	2	1
565	строго говоря	1	1
566	таких примеров	1	1
567	содержатся в	1	1
568	образом в	1	1
569	необходимо иметь	1	1
570	миф как	4	1
571	все дело	1	1
572	что часто	1	1
573	надо только	1	1
574	внимание на	1	1
575	и та	6	1
576	миф в	1	1
577	много что	1	1
578	надо было	1	1
579	в глаза	1	1
580	в новую	2	1
581	ниже гл	1	1
582	может не	4	1
583	знает что	1	1
584	все в	2	1
585	а у	1	1
586	путь к	1	1
587	которой мы	1	1
588	тем или	2	1
589	одного какого-нибудь	1	1
590	но дело	1	1
591	причем они	1	1
592	природы и	1	1
593	не видел	1	1
594	них в	1	1
595	не интересуют	1	1
596	обителей и	1	1
597	путь и	1	1
598	а она	5	1
599	понятия мифа	1	1
600	происходит в	1	1
601	значит что	12	1
602	как из	2	1
603	этом моменте	1	1
604	знаниями и	1	1
605	но с	1	1
606	мысли не	1	1
607	идет по	1	1
608	уберечься от	1	1
609	часто это	2	1
610	этого можно	1	1
611	проникнуть в	1	1
612	скажем что	1	1
613	в происхождении	1	1
614	даже если	1	1
615	что миф	5	1
616	и ее	1	1
617	не мешает	5	1
618	к которой	1	1
619	на своем	1	1
620	с какой	1	1
621	вот почему	1	1
622	же и	9	1
623	всем мире	1	1
624	к земле	1	1
625	он очень	1	1
626	только на	1	1
627	ее а	1	1
628	и они	2	1
629	существу своему	1	1
630	оно всегда	2	1
631	не знаешь	1	1
632	одно из	4	1
633	тогда он	1	1
634	религии но	2	1
635	от другого	1	1
636	сами по	3	1
637	т п	2	1
638	в прошлом	1	1
639	в конце	2	1
640	у нее	1	1
641	друг друга	1	1
642	меня то	1	1
643	мы можем	1	1
644	как его	1	1
645	но что	7	1
646	у него	1	1
647	широко и	1	1
648	иначе не	1	1
649	так то	1	1
650	этом отношении	1	1
651	отношении что	1	1
652	мы берем	1	1
653	ее на	1	1
654	но она	1	1
655	природных явлений	1	1
656	момент в	2	1
657	это будет	1	1
658	же деле	1	1
659	и неизвестно	1	1
660	мы это	2	1
661	но нельзя	2	1
662	не обязательно	5	1
663	мы никогда	1	1
664	была и	1	1
665	это все	2	1
666	было и	1	1
667	же о	1	1
668	однако что	1	1
669	или этот	1	1
670	религия есть	8	1
671	только по	1	1
672	самом же	1	1
673	не было	3	1
674	не сама	3	1
675	в любой	2	1
676	может ли	1	1
677	быть только	2	1
678	ничем не	1	1
679	где эти	1	1
680	нем и	2	1
681	состоит из	1	1
682	что обычно	1	1
683	могут служить	1	1
684	нигде в	1	1
685	тому как	1	1
686	если это	1	1
687	что эти	2	1
688	может иметь	3	1
689	уже давно	1	1
690	уже о	2	1
691	на который	2	1
692	и живет	1	1
693	света то	1	1
694	к жизни	1	1
695	а если	1	1
696	не дают	1	1
697	истории не	1	1
698	или иного	1	1
699	основе и	1	1
700	да и	6	1
701	как средство	1	1
702	именно о	1	1
703	как нельзя	2	1
704	тех пор	3	1
705	и более	3	1
706	д мы	1	1
707	в это	3	1
708	и всех	1	1
709	нам еще	1	1
710	какие-то особые	1	1
711	есть оно	1	1
712	сейчас же	3	1
713	нет ничего	1	1
714	и оно	1	1
715	в сказках	1	1
716	в один	3	1
717	из ряда	1	1
718	это ясно	1	1
719	на одной	1	1
720	ни с	4	1
721	того есть	1	1
722	где и	1	1
723	об отношении	1	1
724	же только	1	1
725	всем этим	1	1
726	это можно	1	1
727	в результате	2	1
728	а все	1	1
729	именно такого	1	1
730	здесь я	1	1
731	или иным	2	1
732	то не	3	1
733	и все	12	1
734	это может	2	1
735	или нет	3	1
736	не решается	1	1
737	или за	1	1
738	тех или	2	1
739	видим в	1	1
740	или не	2	1
741	хотя в	2	1
742	все более	1	1
743	в системе	2	1
744	всегда есть	2	1
745	здесь только	1	1
746	несмотря на	2	1
747	сейчас мы	1	1
748	до тех	1	1
749	неотделим от	3	1
750	не говоря	2	1
751	только как	3	1
752	совершенно не	7	1
753	равно как	1	1
754	сколько угодно	1	1
755	по одному	4	1
756	не что	3	1
757	только о	2	1
758	нами как	2	1
759	себе не	3	1
760	начала не	1	1
761	об этих	1	1
762	во всяком	2	1
763	также не	1	1
764	средство как	1	1
765	гораздо более	1	1
766	только она	1	1
