N	2gram	Tiupa_Disk_1	Formalny
317	по преимуществу	1	1
318	из его	1	1
319	едва ли	2	1
320	той же	1	1
321	в и	1	1
322	и само	1	1
323	и ложные	1	1
324	смысле можно	1	1
325	во внутреннем	1	1
326	и изучения	1	1
327	вопросы не	1	1
328	х годов	2	1
329	в составе	5	1
330	ему в	2	1
331	своего исторического	1	1
332	общения в	2	1
333	в каждой	3	1
334	с предшествующими	1	1
335	не был	1	1
336	говоря уже	2	1
337	в чем	1	1
338	как таковая	1	1
339	в данном	5	1
340	тогда как	19	1
341	иногда и	1	1
342	к литературе	1	1
343	всего это	1	1
344	были не	1	1
345	опирается на	2	1
346	и различные	1	1
347	что касается	2	1
348	перед нами	3	1
349	отношением к	1	1
350	и точность	1	1
351	хотя и	2	1
352	реальной действительности	1	1
353	целом его	1	1
354	бы и	1	1
355	из этих	1	1
356	эпоху его	1	1
357	с литературой	1	1
358	с их	1	1
359	и событие	1	1
360	чувственно воспринимаемого	1	1
361	на то	1	1
362	выходя за	1	1
363	быть только	1	1
364	противном случае	1	1
365	к искусству	2	1
366	не следует	2	1
367	творчества произведения	1	1
368	тем не	1	1
369	определенной жанровой	2	1
370	они в	1	1
371	какова например	1	1
372	состоит в	9	1
373	к одному	1	1
374	внутренней речи	2	1
375	этот процесс	1	1
376	нашего времени	1	1
377	том и	1	1
378	этих жанровых	1	1
379	этого жанра	2	1
380	и по	2	1
381	на этом	2	1
382	или иных	1	1
383	ей в	2	1
384	этих форм	1	1
385	заключается в	3	1
386	свои специфические	1	1
387	время и	1	1
388	может стать	1	1
389	этом смысле	1	1
390	от остальной	1	1
391	и тем	2	1
392	смысл в	2	1
393	этот архитектонический	1	1
394	для них	1	1
395	но уже	1	1
396	почвой для	1	1
397	как формулирует	1	1
398	далеко не	10	1
399	в контексте	1	1
400	их взаимоотношения	1	1
401	задач в	1	1
402	как целое	1	1
403	не мог	1	1
404	в этих	1	1
405	и другие	1	1
406	она сама	1	1
407	художественного творчества	1	1
408	нами два	1	1
409	не становится	1	1
410	в котором	5	1
411	конструктивного целого	1	1
412	к предмету	1	1
413	не столько	1	1
414	в первый	1	1
415	как совокупность	1	1
416	его разновидностях	1	1
417	в отличие	5	1
418	направлен на	2	1
419	своего рода	8	1
420	от его	1	1
421	но здесь	1	1
422	произведение есть	1	1
423	своем собственном	1	1
424	своим следствием	1	1
425	в силу	5	1
426	последующего развития	1	1
427	принадлежит ему	1	1
428	и эти	1	1
429	как от	1	1
430	возможно только	2	1
431	не должно	1	1
432	ряд иных	1	1
433	не знает	1	1
434	и вся	1	1
435	образований и	1	1
436	можно указать	1	1
437	не случайный	1	1
438	самого начала	1	1
439	собранных в	1	1
440	для каждого	1	1
441	в русской	1	1
442	не имеет	1	1
443	текста и	2	1
444	если в	1	1
445	и притом	1	1
446	в центр	1	1
447	говорить о	1	1
448	но только	1	1
449	в структуре	1	1
450	для всего	1	1
451	всю область	1	1
452	и без	2	1
453	его структуры	1	1
454	на себя	2	1
455	своей природе	2	1
456	по своей	11	1
457	углом зрения	1	1
458	потому что	4	1
459	науке о	2	1
460	иногда не	1	1
461	этом отношении	1	1
462	мы и	1	1
463	что на	1	1
464	за его	2	1
465	однако это	2	1
466	составляет его	1	1
467	которое как	1	1
468	уже о	2	1
469	в мифе	1	1
470	не могут	1	1
471	встречается в	1	1
472	могут быть	4	1
473	лежит в	1	1
474	его понимании	2	1
475	числе и	2	1
476	ее своеобразие	1	1
477	того о	1	1
478	теории в	1	1
479	но сама	1	1
480	основываясь на	1	1
481	и о	4	1
482	более не	1	1
483	то она	2	1
484	и сами	1	1
485	данном случае	2	1
486	только при	1	1
487	языка и	2	1
488	характер и	2	1
489	то чтобы	1	1
490	так на	1	1
491	с самого	1	1
492	сознания с	1	1
493	роль в	7	1
494	и иные	2	1
495	только через	1	1
496	в психологических	1	1
497	было в	2	1
498	по природе	5	1
499	мог бы	1	1
500	понятно что	1	1
501	в словах	1	1
502	из одного	1	1
503	с литературными	2	1
504	о ней	1	1
505	в другом	2	1
506	что каждый	1	1
507	одного из	2	1
508	иное значение	1	1
509	можно сказать	5	1
510	а также	8	1
511	понятие и	1	1
512	с соответствующими	1	1
513	как наиболее	1	1
514	по их	1	1
515	нет у	1	1
516	и всю	1	1
517	и во	2	1
518	должно было	1	1
519	творчества в	1	1
520	акт его	1	1
521	литературной эволюции	1	1
522	в форме	2	1
523	вслед за	1	1
524	их становления	1	1
525	чисто внешним	1	1
526	вне художественной	1	1
527	в современной	1	1
528	в лингвистике	3	1
529	которых она	1	1
530	к нему	1	1
531	согласиться с	1	1
532	их отношении	1	1
533	могло быть	1	1
534	и действительно	1	1
535	по мнению	1	1
536	выбора и	1	1
537	и требует	2	1
538	терминов и	1	1
539	своей основе	1	1
540	времени как	1	1
541	вследствие чего	1	1
542	для всех	1	1
543	литературы не	1	1
544	в сторону	4	1
545	себя в	2	1
546	слова в	2	1
547	в виде	1	1
548	за счет	1	1
549	или даже	2	1
550	в данной	3	1
551	из них	3	1
552	и понимание	2	1
553	система смыслов	1	1
554	нет она	1	1
555	содержания а	1	1
556	как его	2	1
557	отличие от	5	1
558	не выходя	1	1
559	явно не	1	1
560	дистанцию по	1	1
561	действительно в	1	1
562	внутреннем мире	1	1
563	выходит за	1	1
564	или иной	5	1
565	даже не	1	1
566	на ее	2	1
567	его себе	1	1
568	что они	1	1
569	а именно	1	1
570	и создает	1	1
571	данного жанра	5	1
572	с историей	1	1
573	во второй	1	1
574	а с	5	1
575	возник и	1	1
576	служебной роли	1	1
577	что не	4	1
578	его из	1	1
579	связано с	1	1
580	и литературной	1	1
581	а сам	2	1
582	зависит от	2	1
583	однако и	2	1
584	одну из	2	1
585	в слове	1	1
586	его собственной	1	1
587	в изучении	1	1
588	здесь имеет	1	1
589	действителен и	1	1
590	несмотря на	1	1
591	представления о	2	1
592	к содержанию	3	1
593	разрыв между	1	1
594	по праву	1	1
595	к его	2	1
596	его на	1	1
597	требует от	1	1
598	приводит в	1	1
599	неотделимо от	3	1
600	по своему	3	1
601	если оно	1	1
602	наряду с	1	1
603	в той	1	1
604	однако эти	1	1
605	если произведение	1	1
606	во все	1	1
607	ему по	1	1
608	что же	2	1
609	утверждение в	1	1
610	реальной действительностью	1	1
611	поэтому они	1	1
612	направления его	1	1
613	своего труда	1	1
614	как предмет	1	1
615	поэтому что	1	1
616	в смысле	1	1
617	в противном	1	1
618	между собой	2	1
619	процессе становления	2	1
620	литературе в	1	1
621	при всем	1	1
622	тех или	1	1
623	не является	4	1
624	что делает	2	1
625	или в	2	1
626	том что	19	1
627	но отнюдь	2	1
628	это уже	1	1
629	к одной	1	1
630	особого рода	2	1
631	романа в	1	1
632	тем более	1	1
633	ни к	6	1
634	с понятием	2	1
635	в г	2	1
636	в становлении	1	1
637	не утрачивает	1	1
638	они и	3	1
639	останется не	1	1
640	а о	2	1
641	цель и	1	1
642	с ней	1	1
643	не говоря	2	1
644	сказать что	3	1
645	другой стороны	3	1
646	автора в	2	1
647	одновременно и	2	1
648	литературы это	1	1
649	в отдельности	1	1
650	культуры в	1	1
651	себе не	3	1
652	и состоит	1	1
653	также не	1	1
654	это в	2	1
655	это понятие	3	1
656	к этому	2	1
657	том числе	2	1
658	событий в	1	1
