N	2gram	Ircho_Kome_2	Dialekti
170	я вижу	1	3
171	все что	1	3
172	например в	3	2
173	в частности	4	2
174	а из	2	2
175	только потому	2	2
176	или к	1	2
177	в чисто	1	2
178	в первом	2	2
179	не имеют	1	2
180	его не	1	2
181	из того	1	2
182	и самой	1	2
183	в ней	3	2
184	еще не	6	2
185	всего этого	1	2
186	бы то	2	2
187	с его	5	2
188	но не	3	2
189	силу этого	2	2
190	целый ряд	2	2
191	но в	3	2
192	из этих	4	2
193	думать что	1	2
194	и они	1	2
195	в себе	1	2
196	тому же	11	2
197	и если	2	2
198	сами эти	1	2
199	что у	4	2
200	на этом	2	2
201	на основании	5	2
202	этого не	1	2
203	и уже	1	2
204	несмотря на	1	2
205	как таковой	1	2
206	от своего	1	2
207	всяком случае	2	2
208	в их	3	2
209	от его	1	2
210	их в	1	2
211	бы быть	1	2
212	как видим	2	2
213	с которой	1	2
214	но они	1	2
215	не меньше	1	2
216	что их	2	2
217	иметь в	1	2
218	а для	1	2
219	и является	1	2
220	как не	2	2
221	не вполне	2	2
222	уже о	2	2
223	той или	1	2
224	все еще	1	2
225	для себя	1	2
226	как мы	4	2
227	говоря уже	2	2
228	так в	2	2
229	разного рода	1	2
230	на что	2	2
231	и здесь	6	2
232	никак не	1	2
233	нас в	1	2
234	и во	2	2
235	однако что	1	2
236	в его	4	2
237	и следовательно	1	2
238	же можно	2	2
239	тех пор	3	2
240	как например	1	2
241	содержится в	1	2
242	даже если	1	2
243	тот или	1	2
244	себя в	3	2
245	и у	2	2
246	же от	2	2
247	же в	4	2
248	нового времени	2	2
249	никто не	3	2
250	не о	1	2
251	у него	4	2
252	так или	3	2
253	со стороны	2	2
254	или иначе	3	2
255	именно в	1	2
256	но о	1	2
257	без которых	1	2
258	однако не	1	2
259	меньше чем	2	2
260	нет ни	1	2
261	по которому	1	2
262	по существу	1	2
263	быть не	1	2
264	и для	4	2
265	или в	3	2
266	для нас	3	2
267	из себя	1	2
268	бы в	2	2
269	я думаю	1	2
270	а в	3	2
271	не говоря	2	2
272	другой стороны	1	2
273	о себе	1	2
274	или иного	1	2
275	бы его	1	2
276	из этого	2	2
277	точно так	1	2
278	во всяком	2	2
279	за ее	1	1
280	речь идет	3	1
281	говоря о	1	1
282	отношения к	1	1
283	сил и	1	1
284	идет о	2	1
285	по которым	2	1
286	что эти	1	1
287	едва ли	14	1
288	и этот	1	1
289	и за	2	1
290	по его	1	1
291	еще остается	1	1
292	для своего	1	1
293	опоры на	1	1
294	или его	2	1
295	же что	1	1
296	думаю что	1	1
297	и самого	1	1
298	же мере	1	1
299	во всех	3	1
300	говоря не	1	1
301	то мы	1	1
302	конечном счете	1	1
303	в общем	1	1
304	и будет	1	1
305	тут же	2	1
306	в свои	1	1
307	из таких	1	1
308	и нам	1	1
309	чем же	1	1
310	если она	1	1
311	независимо от	5	1
312	опирается на	1	1
313	как к	1	1
314	очень трудно	1	1
315	помнить что	1	1
316	ее пределами	1	1
317	и слова	1	1
318	более или	1	1
319	от этого	2	1
320	суда и	1	1
321	то ли	2	1
322	со своей	3	1
323	не приходится	1	1
324	та же	1	1
325	в которой	5	1
326	из жизни	1	1
327	не видят	1	1
328	есть для	2	1
329	если мы	1	1
330	из другого	1	1
331	корнями в	1	1
332	кажется не	1	1
333	после этого	2	1
334	посмел бы	1	1
335	мы можем	3	1
336	существу своему	1	1
337	же это	1	1
338	никакому сомнению	1	1
339	признаки по	1	1
340	отца а	1	1
341	счет в	1	1
342	как от	1	1
343	не делая	1	1
344	его от	1	1
345	что ни	2	1
346	и стало	1	1
347	это часть	1	1
348	от нее	1	1
349	то ни	2	1
350	в мире	2	1
351	его в	4	1
352	знает что	1	1
353	и дает	2	1
354	за другой	1	1
355	всю свою	1	1
356	в споре	1	1
357	существовали в	1	1
358	почему только	1	1
359	мы имеем	2	1
360	не всегда	2	1
361	которой он	1	1
362	о чем	3	1
363	с такой	1	1
364	действительно не	1	1
365	мало кто	1	1
366	или менее	1	1
367	во время	6	1
368	нас не	1	1
369	мне его	1	1
370	в котором	3	1
371	бы к	2	1
372	пор в	1	1
373	то для	1	1
374	при существовании	1	1
375	место в	4	1
376	представление о	2	1
377	они уже	1	1
378	всем том	1	1
379	по своей	1	1
380	признать что	2	1
381	друг другу	3	1
382	опять все	2	1
383	и более	1	1
384	есть некий	1	1
385	в устах	1	1
386	что например	1	1
387	для нее	1	1
388	даже в	2	1
389	то надо	1	1
390	и необходимость	1	1
391	что эта	1	1
392	это дает	1	1
393	того как	3	1
394	военных действий	1	1
395	не имели	1	1
396	больше чем	5	1
397	отнестись к	1	1
398	в самой	3	1
399	имеем дело	1	1
400	этих двух	1	1
401	такая же	2	1
402	представление об	1	1
403	связи с	3	1
404	эти три	1	1
405	и при	1	1
406	не столь	2	1
407	что на	3	1
408	в основу	1	1
409	но все	3	1
410	всего в	2	1
411	как для	1	1
412	в каждой	1	1
413	должен быть	1	1
414	ибо по	1	1
415	в ее	2	1
416	только при	1	1
417	были бы	1	1
418	в себя	1	1
419	и сам	3	1
420	iii в	6	1
421	не с	1	1
422	было в	1	1
423	мог бы	1	1
424	связанных с	2	1
425	остается только	1	1
426	веры в	1	1
427	радости в	1	1
428	и первые	1	1
429	именно тогда	1	1
430	другого и	1	1
431	не будучи	1	1
432	с ним	1	1
433	ее у	1	1
434	о смерти	1	1
435	это опять	1	1
436	возможна только	1	1
437	и поэтому	3	1
438	внимание на	1	1
439	и та	1	1
440	или на	2	1
441	с целью	1	1
442	мы понимаем	2	1
443	не дал	1	1
444	не более	2	1
445	в другой	2	1
446	бы и	2	1
447	наконец в	2	1
448	разумно и	1	1
449	он был	2	1
450	представления о	2	1
451	заинтересованность и	1	1
452	необычности и	1	1
453	если это	1	1
454	раз на	1	1
455	в лице	2	1
456	не зная	1	1
457	всякого рода	1	1
458	общественную жизнь	1	1
459	тот же	2	1
460	одной из	4	1
461	очень много	1	1
462	то он	1	1
463	в качестве	5	1
464	в т	1	1
465	ни одного	1	1
466	а то	1	1
467	не так	1	1
468	представить себе	3	1
469	содержания и	1	1
470	мы находим	2	1
471	в одном	2	1
472	много раз	1	1
473	у нее	2	1
474	тогда в	1	1
475	этого понятия	1	1
476	в других	2	1
477	время на	1	1
478	само собой	1	1
479	до самого	1	1
480	от ее	2	1
481	пришли к	1	1
482	до сих	2	1
483	одно понятие	1	1
484	к которому	1	1
485	с той	2	1
486	между ними	1	1
487	нечего было	1	1
488	выше и	1	1
489	отпадает необходимость	1	1
490	если эти	1	1
491	одна и	1	1
492	мира в	4	1
493	ближе к	1	1
494	и служит	1	1
495	в связи	3	1
496	связь с	1	1
497	вместе с	9	1
498	или по	1	1
499	надо было	3	1
500	того на	1	1
501	по своему	2	1
502	в область	1	1
503	в течение	2	1
504	чем в	2	1
505	и целые	1	1
506	себя то	1	1
507	вместе взятых	1	1
508	жизни ибо	1	1
509	да и	3	1
510	из отдельных	1	1
511	в это	2	1
512	что из	2	1
513	что первенство	1	1
514	сих пор	2	1
515	оба они	1	1
516	у вас	1	1
517	о мире	1	1
518	не мог	1	1
519	здесь в	3	1
520	одного то	1	1
521	о теле	1	1
522	его с	1	1
523	в результате	1	1
524	о котором	1	1
525	при многих	1	1
526	то о	1	1
527	в этих	4	1
528	чтобы его	1	1
529	ни было	2	1
530	и очень	1	1
531	но всегда	1	1
532	к ее	1	1
533	этого же	1	1
534	нам не	1	1
535	для каждой	1	1
536	лишь тогда	1	1
537	а может	1	1
538	и эта	1	1
539	как результат	1	1
