N	2gram	Potebnia_M_4	FransuaR
105	и по	3	3
106	в нее	3	3
107	в мире	2	3
108	его в	4	3
109	во время	2	3
110	в своей	1	3
111	таким же	5	3
112	в их	1	3
113	тем самым	4	3
114	в отношении	1	3
115	не имеет	5	3
116	тем что	10	3
117	как о	1	3
118	все то	1	3
119	мы найдем	1	3
120	с образом	1	3
121	свою очередь	1	3
122	я видел	1	3
123	можно было	2	3
124	что у	3	3
125	о нем	1	3
126	все его	1	3
127	нас в	2	3
128	в форме	1	3
129	что он	4	3
130	по этому	1	3
131	образов в	1	3
132	из них	1	3
133	и их	3	3
134	в одном	4	3
135	так как	14	3
136	не было	12	3
137	но есть	4	3
138	в руках	1	3
139	не может	11	3
140	и потому	10	3
141	в той	4	3
142	в это	2	3
143	но это	3	3
144	не подлежит	1	3
145	и влияние	1	3
146	с ними	3	3
147	в свою	2	3
148	не знает	1	3
149	того же	1	3
150	есть и	2	3
151	жизни и	1	3
152	и эта	1	3
153	это в	1	3
154	как нечто	1	2
155	ту же	3	2
156	начинается с	1	2
157	и то	5	2
158	на самом	3	2
159	и так	3	2
160	явления и	2	2
161	есть не	4	2
162	со всех	1	2
163	пока он	1	2
164	мы не	8	2
165	что между	3	2
166	в которой	6	2
167	и новые	1	2
168	и новых	1	2
169	же что	2	2
170	еще не	3	2
171	в которых	3	2
172	в чем	1	2
173	а следовательно	1	2
174	явлений и	1	2
175	по отношению	10	2
176	отношение к	2	2
177	в течение	2	2
178	к новому	1	2
179	перед нами	1	2
180	то ли	1	2
181	имеем в	1	2
182	какую роль	1	2
183	слово это	1	2
184	они в	1	2
185	и еще	1	2
186	свое время	1	2
187	человека в	2	2
188	значительной степени	2	2
189	что все	4	2
190	и может	4	2
191	это было	2	2
192	входом в	1	2
193	с этим	7	2
194	конкретности и	1	2
195	далеко не	1	2
196	мы имеем	4	2
197	числе и	1	2
198	не мог	1	2
199	вселенной и	1	2
200	что значит	2	2
201	в этих	3	2
202	во второй	1	2
203	том как	1	2
204	в следующем	1	2
205	уже здесь	2	2
206	мы в	3	2
207	своего рода	1	2
208	образом и	1	2
209	было связано	2	2
210	их в	3	2
211	том и	2	2
212	на всю	1	2
213	что есть	3	2
214	дело не	2	2
215	дело в	1	2
216	и сама	2	2
217	в процессе	3	2
218	следовательно и	1	2
219	глядя на	2	2
220	особое значение	1	2
221	весь этот	1	2
222	этом отношении	1	2
223	в области	2	2
224	где она	1	2
225	не знаем	2	2
226	к тому	3	2
227	они и	1	2
228	не есть	9	2
229	оно не	2	2
230	в каждой	1	2
231	правда не	1	2
232	как отрицание	1	2
233	в себя	1	2
234	с самого	1	2
235	роль в	1	2
236	на том	2	2
237	никогда не	3	2
238	в словах	1	2
239	в разных	3	2
240	находится в	5	2
241	связанное с	1	2
242	а также	1	2
243	другими словами	8	2
244	и во	1	2
245	бы в	2	2
246	он берет	1	2
247	еще более	2	2
248	того что	14	2
249	и самая	1	2
250	на которой	1	2
251	оно и	1	2
252	тот же	2	2
253	одной из	1	2
254	видел как	1	2
255	эти образы	2	2
256	уже не	3	2
257	в большинстве	2	2
258	только на	4	2
259	же в	1	2
260	свидетельствует о	1	2
261	большинстве случаев	2	2
262	и обратно	1	2
263	и других	3	2
264	превращаются в	1	2
265	и сюда	1	2
266	к человеку	1	2
267	отношению к	8	2
268	нужно сказать	1	2
269	к самому	1	2
270	здесь только	1	2
271	именно в	3	2
272	и др	2	2
273	а не	12	2
274	его как	1	2
275	в связи	1	2
276	может иметь	2	2
277	и глубокое	1	2
278	между явлениями	1	2
279	из которых	2	2
280	в человеке	1	2
281	может стать	1	2
282	по своему	2	2
283	в данном	4	2
284	в первой	1	2
285	в состоянии	2	2
286	этот образ	2	2
287	или в	1	2
288	о котором	1	2
289	и самым	1	2
290	у них	1	2
291	и смысл	1	2
292	и как	2	2
293	с ним	5	2
294	бы оно	1	2
295	в свое	1	2
296	есть то	4	2
297	благодаря этому	1	2
298	однако по	1	2
299	во всяком	5	2
300	который должен	1	1
301	произведения но	1	1
302	одним из	1	1
303	до него	1	1
304	человека и	3	1
305	и через	1	1
306	в такой	1	1
307	сам по	4	1
308	самом деле	3	1
309	на наших	1	1
310	в приведенном	1	1
311	вряд ли	1	1
312	в первом	3	1
313	загробной жизни	1	1
314	должна быть	1	1
315	том какое	1	1
316	его не	1	1
317	это объяснение	2	1
318	в несколько	1	1
319	а как	2	1
320	слов об	2	1
321	в первый	2	1
322	к положительному	1	1
323	оба эти	1	1
324	есть нечто	5	1
325	была чрезвычайно	1	1
326	что иное	2	1
327	а во-вторых	1	1
328	бы ни	2	1
329	но даже	2	1
330	ему в	1	1
331	всех сторон	1	1
332	это время	1	1
333	меньше чем	1	1
334	заключенных в	2	1
335	он сам	1	1
336	иное как	2	1
337	себя а	1	1
338	быть в	1	1
339	не был	1	1
340	только после	1	1
341	не без	1	1
342	то мы	3	1
343	сказать и	1	1
344	в ее	2	1
345	рождается не	1	1
346	землю и	1	1
347	но не	1	1
348	значение и	2	1
349	в новом	1	1
350	самого образа	1	1
351	тогда как	4	1
352	отличие от	1	1
353	друг от	1	1
354	человеку и	1	1
355	за пределы	1	1
356	что хотя	3	1
357	в истории	4	1
358	его на	1	1
359	только положительные	1	1
360	и нет	1	1
361	все же	1	1
362	однако не	1	1
363	имеет в	2	1
364	увидим что	1	1
365	что слово	10	1
366	в самом	3	1
367	ступени развития	1	1
368	он в	1	1
369	в нашем	2	1
370	самым и	1	1
371	думать что	4	1
372	еще один	1	1
373	и они	2	1
374	им в	1	1
375	слова было	1	1
376	не годится	1	1
377	говорят о	1	1
378	но на	1	1
379	человек не	2	1
380	время и	1	1
381	к сердцу	1	1
382	не как	2	1
383	это аналогично	1	1
384	том чтобы	1	1
385	том же	2	1
386	встречаются и	1	1
387	в каждом	3	1
388	смысле в	1	1
389	не будет	3	1
390	часть его	1	1
391	таком же	1	1
392	и чтобы	1	1
393	с целью	1	1
394	отрицания в	1	1
395	вот например	1	1
396	и огня	2	1
397	он есть	1	1
398	известно что	6	1
399	и тем	4	1
400	данном случае	2	1
401	этой картины	1	1
402	еще одно	1	1
403	но уже	3	1
404	к которым	3	1
405	с тем	7	1
406	в слове	22	1
407	говорится о	2	1
408	чем в	2	1
409	она мне	2	1
410	образов не	1	1
411	обратимся к	1	1
412	понятия и	1	1
413	на первый	1	1
414	предмету или	1	1
415	к первому	2	1
416	не так	2	1
417	и одно	1	1
418	и при	2	1
419	которую мы	1	1
420	мысль и	1	1
421	свою речь	1	1
422	и без	2	1
423	же это	1	1
424	всяком случае	3	1
425	в котором	4	1
426	самого слова	3	1
427	мы называем	1	1
428	и животным	1	1
429	мысли и	7	1
430	что я	11	1
431	признать что	2	1
432	однако от	1	1
433	стало быть	8	1
434	в силу	7	1
435	страх и	1	1
436	которые в	1	1
437	слова уже	1	1
438	в прямом	1	1
439	и наоборот	1	1
440	по себе	11	1
441	даже в	2	1
442	не была	1	1
443	же мы	2	1
444	при помощи	3	1
445	существует для	1	1
446	перед собою	2	1
447	но они	1	1
448	с представлением	1	1
449	она не	2	1
450	самого начала	2	1
451	мысли в	2	1
452	на котором	4	1
453	ее с	1	1
454	к новым	1	1
455	его части	2	1
456	весьма различные	1	1
457	отделяется от	1	1
458	скоро в	1	1
459	отдельные его	1	1
460	если ему	1	1
461	но весьма	1	1
462	этого явления	1	1
463	того и	1	1
464	о природе	1	1
465	или как	1	1
466	с одним	1	1
467	таким путем	1	1
468	все члены	1	1
469	второму лицу	1	1
470	это слово	4	1
471	значительное количество	1	1
472	со своим	4	1
473	связи с	3	1
474	не находим	1	1
475	мы бы	2	1
476	в сознании	4	1
477	не принадлежит	1	1
478	ее можно	1	1
479	не по	1	1
480	уже и	2	1
481	что на	2	1
482	у нас	2	1
483	у меня	1	1
484	от их	1	1
485	в остальных	2	1
486	начиная с	1	1
487	его для	1	1
488	не могут	2	1
489	есть только	5	1
490	в других	2	1
491	что его	2	1
492	два момента	1	1
493	как с	1	1
494	ничего общего	1	1
495	и самое	1	1
496	и о	4	1
497	значения и	1	1
498	слов мы	1	1
499	от друга	1	1
500	нужно заметить	1	1
501	мысль о	6	1
502	на той	2	1
503	так в	3	1
504	и когда	2	1
505	котором мы	1	1
506	по этой	1	1
507	времени и	1	1
508	не с	2	1
509	таковы что	2	1
510	на которую	1	1
511	и глубины	1	1
512	эта цель	1	1
513	в некоторой	1	1
514	наук на	1	1
515	об этом	2	1
516	образом в	5	1
517	в таком	4	1
518	от тела	1	1
519	большую или	1	1
520	каждый раз	4	1
521	на все	1	1
522	в применении	1	1
523	в другом	1	1
524	и та	4	1
525	второй половине	1	1
526	и что	7	1
527	в глаза	1	1
528	от своего	1	1
529	в различных	2	1
530	там же	3	1
531	времени в	1	1
532	или меньшую	1	1
533	нас от	1	1
534	образом мы	3	1
535	все в	2	1
536	здесь образ	2	1
537	этот элемент	1	1
538	один момент	1	1
539	большое количество	1	1
540	доходит до	1	1
541	остальных частях	1	1
542	образом все	1	1
543	от них	1	1
544	в ряд	2	1
545	с нами	1	1
546	на вещь	1	1
547	ее так	1	1
548	подлежит сомнению	1	1
549	природы и	2	1
550	от одного	3	1
551	я вижу	2	1
552	в другой	2	1
553	них в	1	1
554	века и	1	1
555	действительности в	1	1
556	в ту	2	1
557	ее деятельности	1	1
558	и об	1	1
559	для самого	2	1
560	видим что	1	1
561	к которому	1	1
562	в двух	2	1
563	что только	2	1
564	которым мы	1	1
565	этот вопрос	3	1
566	есть для	5	1
567	явления в	1	1
568	во всем	1	1
569	словом и	1	1
570	между тем	9	1
571	же при	1	1
572	обращенная к	1	1
573	так что	5	1
574	не имеющие	1	1
575	если мы	2	1
576	для кого	1	1
577	в виде	2	1
578	но самое	2	1
579	что по	2	1
580	во втором	1	1
581	все признаки	1	1
582	но от	1	1
583	участие в	1	1
584	который как	1	1
585	одно из	1	1
586	себе в	3	1
587	бы совершенно	1	1
588	в известной	1	1
589	это место	1	1
590	слова в	3	1
591	прибавить что	1	1
592	от горя	1	1
593	и стремится	1	1
594	к ним	2	1
595	ту сторону	1	1
596	иногда и	1	1
597	не говорит	1	1
598	ее на	1	1
599	даже и	3	1
600	уже совершенно	1	1
601	и даже	2	1
602	животное и	1	1
603	и человека	1	1
604	и из	3	1
605	как у	1	1
606	его себе	1	1
607	что человек	3	1
608	на этот	2	1
609	нельзя сказать	3	1
610	здесь в	1	1
611	человека а	2	1
612	дает тот	1	1
613	образами этого	1	1
614	и прежде	2	1
615	такое же	2	1
616	но о	1	1
617	в воображении	1	1
618	вещь и	1	1
619	превращается в	2	1
620	этой части	1	1
621	ним для	1	1
622	самое слово	4	1
623	один из	2	1
624	прошла через	1	1
625	не производит	1	1
626	в подобных	1	1
627	затем начинается	1	1
628	связь с	1	1
629	нет ничего	3	1
630	в частности	1	1
631	не были	2	1
632	границы между	1	1
633	как это	1	1
634	относятся к	2	1
635	мы говорим	7	1
636	общего с	1	1
637	смерть но	1	1
638	xix века	1	1
639	в столь	1	1
640	к другому	1	1
641	он говорит	1	1
642	знать что	1	1
643	лицом к	1	1
644	тесно связан	1	1
645	и другую	1	1
646	для человека	4	1
647	из этой	1	1
648	многих других	1	1
649	тем совершеннее	1	1
650	значение как	1	1
651	я заметил	1	1
652	выражении в	1	1
653	и формы	1	1
654	слова и	5	1
655	бывает трудно	1	1
656	несколько слов	2	1
657	бога и	1	1
658	только для	2	1
659	и таким	3	1
660	между прочим	3	1
661	же самое	4	1
662	я от	1	1
663	из ряда	1	1
664	чтобы каждый	1	1
665	чрезвычайно распространена	1	1
666	в одно	1	1
667	в следующей	1	1
668	только есть	1	1
669	человека это	1	1
670	и слова	2	1
671	человека на	1	1
672	обращается к	1	1
673	в речи	3	1
674	от него	2	1
675	лишь как	1	1
676	тем более	5	1
677	отношении не	2	1
678	на языке	1	1
679	могу сказать	1	1
680	от всего	1	1
681	указывает на	2	1
682	и внутренних	1	1
683	и сила	1	1
684	свое значение	1	1
685	но эта	2	1
686	между ними	4	1
687	из тех	2	1
688	сказать что	8	1
689	нее свой	1	1
690	от всех	1	1
691	дело с	1	1
692	к его	2	1
693	в последнем	1	1
694	не что	2	1
695	что под	1	1
696	из этого	2	1
697	свойственно и	1	1
698	к различным	1	1
699	а другой	1	1
700	слова таким	1	1
701	в каком	4	1
702	заметить что	6	1
703	ее в	1	1
704	в своих	2	1
705	как на	1	1
