N	2gram	Trubetskoy_1	Istorich
331	же она	1	1
332	только тогда	1	1
333	вступают в	1	1
334	отличие от	1	1
335	человек может	1	1
336	представляется в	1	1
337	лицом к	1	1
338	идет о	1	1
339	жреческого сословия	1	1
340	трудно сказать	1	1
341	что именно	2	1
342	так называемая	1	1
343	некоторое время	1	1
344	народа в	1	1
345	вспомним что	1	1
346	и нет	3	1
347	помнить что	1	1
348	однако не	1	1
349	с царем	1	1
350	она живет	1	1
351	и предоставляется	1	1
352	его к	1	1
353	и к	5	1
354	более или	5	1
355	есть ли	1	1
356	с душой	1	1
357	над природой	1	1
358	в этот	1	1
359	предстоит еще	1	1
360	ни один	2	1
361	а во-вторых	1	1
362	формы в	1	1
363	связь ее	1	1
364	он в	2	1
365	связанного с	1	1
366	учение о	4	1
367	по форме	1	1
368	и тот	1	1
369	на юг	1	1
370	и если	3	1
371	индии и	4	1
372	задний план	1	1
373	тем не	3	1
374	в первую	1	1
375	индии мы	1	1
376	в силу	5	1
377	чтобы в	1	1
378	бога и	4	1
379	на этом	1	1
380	на задний	1	1
381	индии в	3	1
382	жить в	1	1
383	встречаются и	1	1
384	в одну	1	1
385	что все	4	1
386	связанные с	7	1
387	в мире	5	1
388	этом направлении	1	1
389	на все	2	1
390	то есть	4	1
391	с целью	2	1
392	образом если	2	1
393	так сильна	1	1
394	в свой	1	1
395	первобытного человека	1	1
396	в жизни	1	1
397	по существу	2	1
398	с богом	1	1
399	о которых	1	1
400	она и	1	1
401	оно имеет	1	1
402	чем в	1	1
403	такою же	1	1
404	героем и	1	1
405	же есть	1	1
406	перед собой	1	1
407	сейчас же	1	1
408	одно из	2	1
409	или менее	5	1
410	к мысли	1	1
411	точки зрения	13	1
412	но если	2	1
413	от своего	1	1
414	и при	3	1
415	в преисподнюю	1	1
416	в котором	4	1
417	случае в	1	1
418	прийти к	1	1
419	было очень	1	1
420	дальнейшее развитие	1	1
421	оказывается что	3	1
422	не представляется	1	1
423	жертвоприношения и	1	1
424	вниз в	1	1
425	русской сказки	1	1
426	в прямом	1	1
427	все это	6	1
428	борьбу с	1	1
429	и более	1	1
430	только те	1	1
431	как от	2	1
432	начало а	1	1
433	заставляет его	1	1
434	что связано	1	1
435	сам он	1	1
436	с развитием	1	1
437	в тело	2	1
438	чистом виде	1	1
439	на три	1	1
440	не менее	3	1
441	а иногда	1	1
442	что с	1	1
443	этими двумя	2	1
444	ее с	2	1
445	к этим	1	1
446	это всегда	1	1
447	но вместе	2	1
448	в уме	1	1
449	богов здесь	1	1
450	того чтобы	5	1
451	позднее к	1	1
452	и смерть	1	1
453	следовательно и	1	1
454	на восток	2	1
455	казалось бы	1	1
456	в общих	1	1
457	выхода из	2	1
458	больше чем	2	1
459	под этим	1	1
460	так называемых	1	1
461	пути и	1	1
462	как она	1	1
463	по своей	2	1
464	за исключением	1	1
465	то у	1	1
466	уже говорили	1	1
467	только с	1	1
468	но даже	1	1
469	нем царит	1	1
470	в области	9	1
471	ли это	2	1
472	бог и	1	1
473	его после	1	1
474	начиная с	2	1
475	не могут	2	1
476	похож на	2	1
477	и случаи	1	1
478	числе и	4	1
479	и надо	1	1
480	кто же	1	1
481	мысли о	1	1
482	время он	2	1
483	с образом	1	1
484	но такой	1	1
485	и о	3	1
486	с ее	1	1
487	связи со	1	1
488	в ее	1	1
489	как по	1	1
490	приводит к	2	1
491	прямом смысле	1	1
492	те же	2	1
493	не с	2	1
494	ясно что	3	1
495	из среды	1	1
496	действительно если	1	1
497	по тому	2	1
498	что от	1	1
499	превратившись в	1	1
500	для этого	2	1
501	ярко в	2	1
502	по мере	1	1
503	стремление к	1	1
504	хотя это	1	1
505	образом в	5	1
506	них не	2	1
507	а по	1	1
508	и здесь	2	1
509	и из	2	1
510	одного из	1	1
511	i когда	1	1
512	его тело	1	1
513	с того	2	1
514	к одному	1	1
515	должно было	2	1
516	к нему	7	1
517	между тем	2	1
518	видели выше	1	1
519	теперь уже	1	1
520	не отличаются	1	1
521	в ряд	1	1
522	мире как	1	1
523	на одном	1	1
524	находит свое	1	1
525	индии но	1	1
526	них в	1	1
527	наконец в	2	1
528	в наказание	1	1
529	быть и	2	1
530	но с	3	1
531	землю и	1	1
532	не как	2	1
533	его существовании	1	1
534	но обычно	1	1
535	этот вопрос	1	1
536	дело с	1	1
537	что даже	1	1
538	друг друга	1	1
539	пор не	1	1
540	как нечто	1	1
541	которое мы	1	1
542	сказки в	1	1
543	между этими	2	1
544	похожи друг	1	1
545	их не	1	1
546	от них	2	1
547	мире и	1	1
548	всю землю	1	1
549	руками и	1	1
550	по всей	1	1
551	из которого	3	1
552	прямо не	1	1
553	для постройки	1	1
554	одной из	5	1
555	уже в	2	1
556	же от	1	1
557	чтобы он	1	1
558	боги имеют	1	1
559	обстоит дело	1	1
560	для людей	1	1
561	у сибирских	1	1
562	но совершенно	1	1
563	другой с	1	1
564	горах и	1	1
565	для него	3	1
566	стоит и	1	1
567	с молитвой	1	1
568	отношение к	5	1
569	к ним	3	1
570	случае не	3	1
571	и пр	1	1
572	и никогда	1	1
573	и вместе	4	1
574	для того	5	1
575	смотря по	1	1
576	и даже	3	1
577	или иначе	3	1
578	которого убил	1	1
579	именно в	2	1
580	что тот	1	1
581	сам себя	1	1
582	заметить что	1	1
583	еще и	1	1
584	с другом	5	1
585	на неудачу	1	1
586	такое же	1	1
587	из таких	1	1
588	в самую	1	1
589	социальной жизни	1	1
590	в другое	2	1
591	в воздухе	1	1
592	из народных	1	1
593	на друга	2	1
594	как о	3	1
595	на эту	1	1
596	когда она	1	1
597	лишь только	1	1
598	несмотря на	6	1
599	к лицу	1	1
600	на голове	1	1
601	связанных с	2	1
602	всем что	1	1
603	этого момента	1	1
604	и ничто	1	1
605	выход из	2	1
606	все оно	1	1
607	смысле этого	1	1
608	не удалось	1	1
609	это есть	1	1
610	которые по	1	1
611	эти черты	2	1
612	друг с	5	1
613	эту страну	1	1
614	никем не	2	1
615	этого слова	1	1
616	о его	1	1
617	в так	4	1
618	по образцу	1	1
619	не является	1	1
620	и для	5	1
621	живет и	1	1
622	не существует	1	1
623	причем в	1	1
624	человека для	1	1
625	в христианство	1	1
626	этих трех	1	1
627	к одной	2	1
628	на которой	1	1
629	то не	1	1
630	из себя	2	1
631	бы в	1	1
632	тем более	1	1
633	его уже	1	1
634	но зато	1	1
635	находим в	1	1
636	же в	1	1
637	жертву не	1	1
638	на севере	1	1
639	давно уже	1	1
640	может и	1	1
641	не похожи	1	1
642	в свою	2	1
643	и множество	1	1
644	состоит из	1	1
645	богов с	1	1
646	на этот	4	1
647	змеи в	1	1
648	они всегда	1	1
649	себе не	1	1
650	пути к	2	1
651	к этой	1	1
652	в таком	3	1
653	этой точки	2	1
654	том числе	5	1
655	и вновь	1	1
