N	2gram	Tiupa_Narr_1	StatiiOP
247	если не	2	2
248	и вообще	1	2
249	связь с	1	2
250	и потому	1	2
251	как это	3	2
252	что именно	1	2
253	по своему	2	2
254	в данном	11	2
255	что за	1	2
256	такого рода	10	2
257	в тех	1	2
258	только о	1	2
259	в результате	2	2
260	только что	2	2
261	во время	1	2
262	ни было	1	2
263	сказать что	2	2
264	совершенно не	1	2
265	они не	1	2
266	жил в	1	1
267	сам по	1	1
268	и то	3	1
269	к своей	1	1
270	это и	1	1
271	в приведенном	1	1
272	в первом	4	1
273	за все	1	1
274	характерное для	1	1
275	и до	1	1
276	в зависимости	2	1
277	той же	1	1
278	из всех	1	1
279	мы не	3	1
280	в сущности	2	1
281	не вполне	2	1
282	в изложении	1	1
283	из того	1	1
284	событий и	1	1
285	этого термина	1	1
286	не совсем	1	1
287	их не	1	1
288	как не	1	1
289	о роли	1	1
290	годится в	1	1
291	еще не	4	1
292	зрения но	1	1
293	он сам	3	1
294	этот текст	1	1
295	в последних	1	1
296	со словами	2	1
297	в чем	2	1
298	на своих	1	1
299	этого эпизода	3	1
300	на другой	5	1
301	своей работе	1	1
302	при жизни	1	1
303	о смерти	2	1
304	но как	3	1
305	перед глазами	1	1
306	здесь реплики	1	1
307	ответ на	1	1
308	по отношению	3	1
309	отношение к	1	1
310	с легкой	1	1
311	тут же	1	1
312	не просто	1	1
313	знакомства с	1	1
314	если она	2	1
315	не сливаются	1	1
316	что касается	2	1
317	в творчестве	1	1
318	когда он	1	1
319	целый ряд	1	1
320	времени когда	1	1
321	чем нам	1	1
322	следует сказать	1	1
323	именно эта	2	1
324	что слово	1	1
325	них как	2	1
326	за собой	1	1
327	для которого	1	1
328	значения как	1	1
329	роман а	1	1
330	и придает	1	1
331	в литературном	1	1
332	представляет собой	8	1
333	в ответ	1	1
334	из этих	4	1
335	большей части	3	1
336	что к	1	1
337	и тот	1	1
338	зависимости от	2	1
339	особое место	1	1
340	не годится	1	1
341	именно этим	1	1
342	что она	1	1
343	а то	1	1
344	но именно	3	1
345	одному из	1	1
346	с естественным	1	1
347	и еще	2	1
348	в принципе	4	1
349	к одному	1	1
350	не как	1	1
351	нам только	1	1
352	новое и	1	1
353	например как	1	1
354	его от	1	1
355	встречается ни	1	1
356	говоря в	1	1
357	одно и	2	1
358	а когда	1	1
359	карамзина а	1	1
360	значение в	1	1
361	различие между	1	1
362	к тексту	1	1
363	была в	1	1
364	или целиком	1	1
365	а по	2	1
366	не умеет	1	1
367	с другими	1	1
368	евгения онегина	1	1
369	роль в	2	1
370	именно что	1	1
371	так называемую	1	1
372	что один	1	1
373	и тем	4	1
374	для них	2	1
375	но уже	1	1
376	на основании	1	1
377	а за	2	1
378	и уже	1	1
379	на своего	1	1
380	мы видели	1	1
381	и чувствовали	1	1
382	еще раз	3	1
383	во второй	1	1
384	в город	2	1
385	рассказе о	2	1
386	что вся	1	1
387	здесь следует	1	1
388	говорил о	2	1
389	в прозе	3	1
390	нее то	1	1
391	в герои	1	1
392	вплоть до	4	1
393	сам же	1	1
394	нельзя было	1	1
395	обмен репликами	2	1
396	через посредство	2	1
397	как видим	1	1
398	освободиться от	1	1
399	нас к	1	1
400	можно ли	1	1
401	в соборе	1	1
402	сущности говоря	1	1
403	собственному признанию	1	1
404	она не	2	1
405	хотелось бы	1	1
406	одна из	4	1
407	было не	1	1
408	о них	3	1
409	и автор	1	1
410	для всего	1	1
411	вследствие того	1	1
412	же время	4	1
413	этих двух	2	1
414	значений которые	1	1
415	и лишь	1	1
416	к ней	1	1
417	как она	2	1
418	из истории	1	1
419	как будто	3	1
420	ни о	2	1
421	в момент	1	1
422	в городе	1	1
423	он и	2	1
424	отличается от	1	1
425	для такого	1	1
426	настроений в	1	1
427	не встречается	1	1
428	в поле	3	1
429	они и	2	1
430	слова с	1	1
431	как мы	2	1
432	в свое	1	1
433	значения и	2	1
434	свою очередь	2	1
435	здесь не	2	1
436	данном случае	8	1
437	реальной действительности	1	1
438	в пределах	2	1
439	так в	4	1
440	слова а	1	1
441	на том	1	1
442	и совершенно	1	1
443	разговора с	1	1
444	с собой	1	1
445	переход к	1	1
446	не за	1	1
447	не с	1	1
448	каждого из	1	1
449	на которую	1	1
450	речь как	1	1
451	она была	2	1
452	поэтому в	1	1
453	похожим на	1	1
454	не существовало	1	1
455	которому не	1	1
456	зависеть от	1	1
457	не самим	1	1
458	дни после	1	1
459	столь же	5	1
460	и ему	1	1
461	средство общения	1	1
462	голоса в	1	1
463	одного из	6	1
464	можно сказать	5	1
465	нее есть	1	1
466	были слабые	1	1
467	же несомненна	1	1
468	во втором	6	1
469	нуждается в	1	1
470	в форме	2	1
471	чем и	1	1
472	от этих	2	1
473	все время	1	1
474	исторической реальности	1	1
475	и отдельные	1	1
476	казалось что	1	1
477	не случайно	1	1
478	один из	6	1
479	в двух	1	1
480	из толпы	1	1
481	тот же	1	1
482	с ними	2	1
483	всю свою	1	1
484	лишь на	1	1
485	будто бы	1	1
486	ср в	1	1
487	муж и	2	1
488	до нас	1	1
489	он уже	2	1
490	который в	2	1
491	по мнению	1	1
492	в общий	1	1
493	не будет	2	1
494	с которыми	1	1
495	узнает о	1	1
496	внимание что	1	1
497	уже в	1	1
498	только на	2	1
499	больше не	1	1
500	языка как	1	1
501	различия в	1	1
502	ее из	2	1
503	читателей в	1	1
504	от других	1	1
505	но совершенно	1	1
506	этом в	1	1
507	не находит	1	1
508	могло бы	3	1
509	точка зрения	5	1
510	у нее	4	1
511	а в	13	1
512	не о	2	1
513	может служить	3	1
514	мы можем	2	1
515	у него	7	1
516	хотя тоже	1	1
517	представляют собой	3	1
518	на стороне	1	1
519	в исторической	1	1
520	даже не	1	1
521	а на	2	1
522	следует подчеркнуть	1	1
523	конца как	1	1
524	по большей	3	1
525	что для	1	1
526	жизни то	1	1
527	связано с	1	1
528	не верит	1	1
529	то и	1	1
530	и стал	2	1
531	на которых	1	1
532	из наиболее	4	1
533	мы и	1	1
534	одну из	1	1
535	не подлежит	2	1
536	любви по	1	1
537	и слово	1	1
538	в связи	2	1
539	именно поэтому	1	1
540	имея в	1	1
541	на чем	1	1
542	отразилось в	1	1
543	его собственному	1	1
544	по своим	2	1
545	над ним	1	1
546	у себя	2	1
547	самим ее	1	1
548	легкой руки	1	1
549	и всей	1	1
550	да и	2	1
551	скорее наоборот	1	1
552	слов в	2	1
553	жизни в	2	1
554	быть не	3	1
555	в контексте	1	1
556	известном смысле	2	1
557	этом и	4	1
558	ни для	1	1
559	но для	3	1
560	нисколько не	1	1
561	в книге	1	1
562	в более	1	1
563	будет зависеть	1	1
564	и грубых	1	1
565	и для	2	1
566	которых он	1	1
567	являются не	1	1
568	и сами	1	1
569	ли в	1	1
570	не существует	3	1
571	и от	2	1
572	видим и	1	1
573	или в	6	1
574	ранее не	1	1
575	то не	1	1
576	в исторический	1	1
577	для нас	1	1
578	и все	3	1
579	это позволяет	1	1
580	у которого	1	1
581	все они	1	1
582	же в	2	1
583	можно признать	1	1
584	в свою	2	1
585	между ними	2	1
586	не говоря	1	1
587	к его	2	1
588	едва ли	3	1
589	который характеризуется	1	1
590	отношению к	3	1
591	героя в	3	1
592	монастырь в	1	1
593	не говорится	1	1
594	в голову	1	1
595	жизни и	6	1
596	к этой	1	1
597	как результат	1	1
598	о себе	1	1
599	в лесу	1	1
600	он на	1	1
601	который не	1	1
602	в таком	2	1
603	точно так	1	1
604	все что	2	1
605	том числе	1	1
606	которая не	1	1
