N	2gram	Propp_Isto_1	Problemy
612	в сторону	1	1
613	нами как	1	1
614	люди и	1	1
615	и потому	2	1
616	как это	3	1
617	словом это	1	1
618	с внутренней	1	1
619	правда есть	1	1
620	встречается у	1	1
621	лежат в	1	1
622	в тех	2	1
623	и знает	2	1
624	данного типа	1	1
625	у самого	1	1
626	в форме	3	1
627	два раза	1	1
628	довольно много	1	1
629	в это	1	1
630	этом случае	1	1
631	у вас	2	1
632	быть очень	1	1
633	с большой	1	1
634	не найдет	1	1
635	в книге	3	1
636	известной степени	1	1
637	не знаем	2	1
638	мысли не	1	1
639	она знает	1	1
640	что там	1	1
641	котором он	1	1
642	в другой	1	1
643	бы ему	1	1
644	друг мой	1	1
645	совершенно иной	1	1
646	нет ничего	1	1
647	к этой	1	1
648	здесь гораздо	1	1
649	внутрь так	1	1
650	этом можно	1	1
651	ни было	2	1
652	же деле	1	1
653	очень хорошо	1	1
654	не есть	2	1
655	лишь тогда	1	1
656	ты не	5	1
657	это все	1	1
658	с ней	2	1
659	на более	5	1
660	средние века	1	1
661	была бы	2	1
662	в частности	2	1
663	но можно	1	1
664	же относится	2	1
665	по одному	1	1
666	жизни а	1	1
667	перескакивает через	1	1
668	из своей	1	1
669	на это	2	1
670	можно назвать	2	1
671	важно для	1	1
672	а может	1	1
673	этим явлениям	1	1
674	к этому	2	1
675	в роли	1	1
