N	2gram	Bakhtin_Fr_8	Vladivir
589	городах в	1	1
590	первом плане	1	1
591	как например	3	1
592	сих пор	8	1
593	нужно отметить	1	1
594	имел в	1	1
595	за ним	1	1
596	однако эту	1	1
597	и сделал	1	1
598	этом смысле	1	1
599	это другое	1	1
600	в книге	1	1
601	сравнить с	1	1
602	известной степени	1	1
603	которых он	2	1
604	к кому	1	1
605	мира и	2	1
606	от него	1	1
607	что значит	1	1
608	и которое	1	1
609	он стал	1	1
610	есть уже	1	1
611	этих элементов	1	1
612	французский язык	2	1
613	в период	1	1
614	быть и	1	1
615	всего мира	1	1
616	между ними	2	1
617	только как	1	1
618	существует в	1	1
619	от всех	2	1
620	равно как	1	1
621	уже после	1	1
622	но когда	1	1
623	почему он	1	1
624	мы коснемся	2	1
625	на различные	1	1
626	можно привести	1	1
627	время не	1	1
628	эти слова	1	1
629	в действительности	2	1
630	ее в	1	1
631	и другие	5	1
632	с общим	1	1
633	те которые	1	1
634	он часто	2	1
635	том числе	3	1
636	они не	5	1
