N	2gram	Tiupa_Anal_1	Problemy
178	во времени	4	3
179	от автора	1	3
180	за ним	1	3
181	всяком случае	1	3
182	ни в	4	3
183	как их	1	3
184	сами по	2	3
185	т п	3	3
186	друг друга	1	3
187	одно сознание	1	3
188	нового времени	1	3
189	в пределы	1	3
190	этот принцип	1	3
191	тому как	3	3
192	в мир	1	3
193	как к	2	3
194	в пространстве	1	3
195	и одновременно	3	3
196	не знает	1	3
197	другой стороны	2	3
198	была бы	2	3
199	таким же	1	3
200	в своих	1	3
201	все что	1	3
202	себя как	1	2
203	не поддается	1	2
204	и есть	3	2
205	по преимуществу	1	2
206	оно может	3	2
207	все те	1	2
208	мы уже	1	2
209	о способах	1	2
210	в которой	2	2
211	вопрос о	2	2
212	совпадает с	2	2
213	на себя	2	2
214	что герой	1	2
215	из которых	4	2
216	в ней	1	2
217	основная особенность	1	2
218	бы то	3	2
219	оно ни	1	2
220	то он	2	2
221	отношение к	2	2
222	так что	1	2
223	в той	8	2
224	его на	1	2
225	как образ	1	2
226	однако не	3	2
227	могли бы	2	2
228	его к	2	2
229	и к	3	2
230	в противоположность	2	2
231	тяготеет к	1	2
232	вследствие этого	3	2
233	на его	2	2
234	всех этих	1	2
235	сознания но	1	2
236	войти в	1	2
237	ни был	1	2
238	здесь мы	1	2
239	то ни	3	2
240	же не	1	2
241	при этом	12	2
242	а его	1	2
243	за собою	1	2
244	и уже	1	2
245	в отношении	1	2
246	в котором	3	2
247	в которых	1	2
248	но он	1	2
249	произведения в	11	2
250	однако в	3	2
251	зрения и	1	2
252	человека но	1	2
253	да ведь	1	2
254	мира не	1	2
255	к этим	1	2
256	какой бы	2	2
257	самом произведении	1	2
258	чем является	1	2
259	со своим	1	2
260	связи с	1	2
261	в сознании	2	2
262	входят в	1	2
263	к себе	1	2
264	что оно	1	2
265	для себя	2	2
266	данном случае	2	2
267	самим собою	1	2
268	сознания с	1	2
269	и что	1	2
270	в рамки	1	2
271	и сам	2	2
272	что может	1	2
273	те же	1	2
274	на вопрос	4	2
275	и во	1	2
276	во всей	1	2
277	лишь одним	1	2
278	наконец в	1	2
279	один из	2	2
280	тот же	1	2
281	хотя бы	3	2
282	и ее	1	2
283	сколько в	1	2
284	и души	1	2
285	то и	1	2
286	ни было	4	2
287	или даже	1	2
288	его и	2	2
289	не о	2	2
290	не нарушает	1	2
291	и даже	1	2
292	до сих	1	2
293	все время	1	2
294	личной жизни	1	2
295	себя и	4	2
296	него не	1	2
297	что из	2	2
298	не об	1	2
299	представляется нам	1	2
300	данного произведения	3	2
301	из возможных	2	2
302	в данном	2	2
303	друг с	1	2
304	с этой	1	2
305	является для	1	2
306	сих пор	1	2
307	героя слово	1	2
308	что позволяет	1	2
309	бы как	1	2
310	и от	1	2
311	человек и	1	2
312	и вызывает	1	2
313	себя самого	1	2
314	же в	1	2
315	не есть	8	2
316	не способна	1	2
317	между ними	1	2
318	героя как	1	2
319	жизни и	1	2
320	также не	1	2
321	то оно	1	2
322	подошли к	1	1
323	художественном произведении	1	1
324	же нам	1	1
325	смысле слова	1	1
326	художественного произведения	5	1
327	самим по	1	1
328	в первом	2	1
329	отношения между	1	1
330	противном случае	1	1
331	и больше	1	1
332	видеть в	1	1
333	едва ли	2	1
334	форма его	1	1
335	который в	2	1
336	на тех	1	1
337	к предмету	2	1
338	сводит его	1	1
339	мы не	1	1
340	точке соприкосновения	1	1
341	есть нечто	1	1
342	оно есть	1	1
343	в полной	3	1
344	бы ни	2	1
345	соприкосновения разных	1	1
346	степени как	1	1
347	не способен	1	1
348	меньшей степени	1	1
349	быть понято	1	1
350	понято как	1	1
351	заключенных в	1	1
352	является таким	1	1
353	во всех	1	1
354	как если	1	1
355	чужих слов	1	1
356	а только	1	1
357	к которой	1	1
358	в качестве	31	1
359	постановка проблемы	1	1
360	тогда как	14	1
361	часть первая	2	1
362	нет и	2	1
363	отдельных наблюдений	1	1
364	первый взгляд	1	1
365	в рамках	3	1
366	независимо от	1	1
367	что именно	2	1
368	до его	2	1
369	что как	3	1
370	как нам	1	1
371	что касается	1	1
372	в противном	1	1
373	хотя и	1	1
374	по соображениям	1	1
375	как уже	2	1
376	более или	1	1
377	в действительности	1	1
378	а перед	1	1
379	о самом	1	1
380	со своей	1	1
381	позицией автора	1	1
382	к художественному	1	1
383	не приходится	1	1
384	точкой зрения	1	1
385	та же	1	1
386	в литературном	1	1
387	что это	1	1
388	что достоевский	1	1
389	бы с	1	1
390	для данного	2	1
391	в нашем	3	1
392	не оставляет	1	1
393	из этих	2	1
394	на трех	1	1
395	взаимодействие не	1	1
396	в известном	1	1
397	романа но	1	1
398	также может	1	1
399	не превращает	1	1
400	имеем в	1	1
401	как он	3	1
402	героя к	2	1
403	таков наш	1	1
404	а вовсе	1	1
405	сам автор	1	1
406	не следует	4	1
407	вера в	1	1
408	в случае	6	1
409	к миру	1	1
410	как личность	2	1
411	первой части	1	1
412	в начале	2	1
413	принимает его	1	1
414	мысли как	1	1
415	в творческом	2	1
416	и по	2	1
417	его можно	1	1
418	прежде чем	1	1
419	плана и	1	1
420	самое поразительное	1	1
421	или иных	2	1
422	дистанции между	1	1
423	в основу	1	1
424	от нее	1	1
425	могла бы	3	1
426	взаимодействие с	1	1
427	не будет	3	1
428	что все	1	1
429	выражение и	1	1
430	пусть и	1	1
431	же касается	1	1
432	из них	2	1
433	и внутренняя	1	1
434	лишь в	5	1
435	ощущается как	1	1
436	заключается в	1	1
437	с самим	1	1
438	роль в	2	1
439	быть не	3	1
440	мира с	1	1
441	сохраняя свою	1	1
442	ведь если	1	1
443	и романа	1	1
444	для них	1	1
445	героя или	1	1
446	части нашей	1	1
447	она и	1	1
448	все равно	1	1
449	разных сознаний	1	1
450	мы имеем	6	1
451	не всегда	4	1
452	между собою	1	1
453	к некоторому	1	1
454	литературных произведений	1	1
455	ведет к	3	1
456	произведения однако	2	1
457	действительно не	1	1
458	остается в	1	1
459	себе все	1	1
460	смысл и	3	1
461	одного и	2	1
462	сосредоточиться на	1	1
463	и становится	1	1
464	этих трех	1	1
465	было не	1	1
466	на первый	1	1
467	или менее	1	1
468	ему как	1	1
469	художественный смысл	1	1
470	от своего	2	1
471	когда ее	1	1
472	к истории	1	1
473	взгляд на	1	1
474	этому пути	1	1
475	системное единство	1	1
476	знает и	1	1
477	место в	3	1
478	не столько	2	1
479	как совокупность	2	1
480	что говорит	1	1
481	жизни с	1	1
482	своего рода	3	1
483	строго говоря	1	1
484	и другого	4	1
485	одном из	1	1
486	есть его	1	1
487	остается вне	1	1
488	справедливо отмечает	1	1
489	не его	1	1
490	по крайней	1	1
491	его самости	1	1
492	далека от	1	1
493	том и	2	1
494	в аспекте	1	1
495	которые обычно	1	1
496	если и	1	1
497	нас самих	2	1
498	между людьми	1	1
499	с миром	1	1
500	слова до	1	1
501	которого лежит	1	1
502	или лучше	1	1
503	сознания как	1	1
504	значение только	1	1
505	наблюдений над	1	1
506	того чтобы	3	1
507	может только	1	1
508	только не	2	1
509	из него	1	1
510	того и	3	1
511	не всякий	1	1
512	того в	1	1
513	на этом	2	1
514	к концу	1	1
515	событийна и	1	1
516	такая постановка	1	1
517	документ но	1	1
518	эти три	1	1
519	с автором	1	1
520	слова о	1	1
521	как смысловая	1	1
522	в области	4	1
523	в каком	1	1
524	с другом	1	1
525	одно и	1	1
526	здесь совершенно	1	1
527	же самое	2	1
528	об одном	1	1
529	случайна и	1	1
530	всего в	1	1
531	к тому	7	1
532	все еще	1	1
533	завершающего слова	1	1
534	может показаться	1	1
535	и был	1	1
536	должен быть	6	1
537	других сознаний	1	1
538	тогда я	1	1
539	свою очередь	1	1
540	но при	1	1
541	и сами	1	1
542	людей в	1	1
543	ни одно	2	1
544	здесь не	2	1
545	в ее	1	1
546	личности и	1	1
547	чтобы быть	1	1
548	значение этих	1	1
549	объективного описания	1	1
550	и объектное	1	1
551	лучше сказать	1	1
552	условии что	1	1
553	автора не	1	1
554	это путь	1	1
555	как с	1	1
556	человека он	1	1
557	в другом	4	1
558	времени и	6	1
559	здесь как	1	1
560	по природе	3	1
561	оно как	1	1
562	не утратили	1	1
563	является в	1	1
564	для этого	2	1
565	со стороны	2	1
566	может выступать	2	1
567	даже не	1	1
568	образом в	1	1
569	в виду	1	1
570	полной мере	3	1
571	познания и	1	1
572	первом случае	2	1
573	о том	5	1
574	другого сознания	2	1
575	и та	2	1
576	говорит об	1	1
577	за пределами	2	1
578	такова что	1	1
579	можно сказать	2	1
580	не поглощает	1	1
581	времени в	1	1
582	они являются	1	1
583	как предмета	1	1
584	творчества в	1	1
585	во втором	1	1
586	автор как	1	1
587	или напротив	1	1
588	только такие	1	1
589	этом как	1	1
590	утрачивает свою	2	1
591	и только	1	1
592	крайней мере	1	1
593	реальность в	1	1
594	является по	2	1
595	внешнее и	1	1
596	целого как	2	1
597	каков бы	1	1
598	он создал	1	1
599	или может	1	1
600	она может	3	1
601	того что	4	1
602	большей или	4	1
603	быть и	1	1
604	известном смысле	1	1
605	на которой	1	1
606	оно и	1	1
607	или меньшей	4	1
608	художественного восприятия	7	1
609	мы увидим	1	1
610	что даже	1	1
611	ли он	2	1
612	проникнуть в	1	1
613	в какой	2	1
614	то в	2	1
615	в напряженном	1	1
616	даже если	1	1
617	лишь одна	1	1
618	а с	3	1
619	по этому	1	1
620	однако с	1	1
621	себя в	6	1
622	рождается в	1	1
623	ничто не	2	1
624	не все	2	1
625	слова не	1	1
626	а то	1	1
627	двух основных	1	1
628	уже искать	1	1
629	изображенного в	1	1
630	произведения не	1	1
631	следует что	2	1
632	автора или	2	1
633	не так	1	1
634	себе в	2	1
635	и художественно	1	1
636	могло бы	1	1
637	выход за	1	1
638	существенно что	1	1
639	ним как	1	1
640	как художественной	1	1
641	ему принадлежит	1	1
642	при всей	2	1
643	второй части	1	1
644	может служить	2	1
645	бытия и	2	1
646	случае не	2	1
647	принципиально не	3	1
648	и рождается	1	1
649	того или	3	1
650	быть по	1	1
651	сознанию как	2	1
652	героя для	1	1
653	для того	4	1
654	в особенности	1	1
655	выходит за	1	1
656	развития в	1	1
657	героев но	1	1
658	здесь в	1	1
659	а именно	3	1
660	строится в	1	1
661	человека а	1	1
662	и быть	1	1
663	данного художественного	4	1
664	к его	1	1
665	что не	3	1
666	что для	1	1
667	отсюда вытекает	1	1
668	литературное произведение	12	1
669	индивидуальности то	1	1
670	не он	1	1
671	в бытии	1	1
672	утратили своего	1	1
673	что мы	3	1
674	если не	1	1
675	вступает в	3	1
676	в частности	19	1
677	одно слово	1	1
678	ни на	1	1
679	и особенно	1	1
680	во множестве	1	1
681	подхода к	3	1
682	высшего порядка	1	1
683	над ним	1	1
684	к своему	1	1
685	от других	1	1
686	если оно	1	1
687	такого рода	5	1
688	героя это	2	1
689	в точке	1	1
690	типа как	1	1
691	к индивидуальному	1	1
692	в состоянии	1	1
693	в художественную	1	1
694	таковой и	1	1
695	этого слова	7	1
696	столько в	1	1
697	время оно	1	1
698	личность как	1	1
699	высказывания и	1	1
700	при условии	1	1
701	тому или	1	1
702	анализа мы	2	1
703	тех или	2	1
704	он видел	1	1
705	с позицией	1	1
706	самого произведения	2	1
707	его с	1	1
708	иного рода	2	1
709	сознания в	4	1
710	требует множественности	1	1
711	ее и	1	1
712	художественное творчество	2	1
713	и все	3	1
714	в большей	1	1
715	будто бы	3	1
716	одного художественного	1	1
717	все они	1	1
718	ее в	1	1
719	литературному произведению	2	1
720	я в	3	1
721	в искусстве	2	1
722	диалог и	1	1
723	бы оно	1	1
724	к самому	1	1
725	может и	1	1
726	а о	1	1
727	третьего не	1	1
728	в свою	1	1
729	лишь по	1	1
730	возможно лишь	1	1
731	совершенно не	1	1
732	сознания на	1	1
733	бы быть	3	1
734	или иного	3	1
735	случае осуществляется	1	1
736	не дал	1	1
737	где он	1	1
738	особый тип	1	1
739	случае если	1	1
740	и эта	1	1
741	в таком	3	1
742	такой же	2	1
743	этой точки	1	1
744	событий в	1	1
