N	2gram	Vygotskiy__1	Analitik
380	от своего	1	1
381	и сейчас	1	1
382	в своей	4	1
383	таким же	1	1
384	этому же	1	1
385	существенно не	2	1
386	однако этот	1	1
387	мысли и	6	1
388	соединить все	1	1
389	что было	1	1
390	войти в	1	1
391	заменяет слово	1	1
392	задается вопросом	2	1
393	для этого	5	1
394	как видим	2	1
395	нас к	8	1
396	автора и	1	1
397	он как	2	1
398	сущности говоря	2	1
399	как о	1	1
400	автора он	1	1
401	на него	2	1
402	в основе	8	1
403	к изучению	2	1
404	совпадает с	1	1
405	у него	1	1
406	бы мы	1	1
407	само по	1	1
408	того чтобы	17	1
409	не могло	3	1
410	под этим	1	1
411	поскольку оно	1	1
412	слова как	2	1
413	к анализируемому	1	1
414	преимущественно на	1	1
415	более что	1	1
416	и является	1	1
417	концепцию так	1	1
418	прибегать к	2	1
419	потому что	6	1
420	со своим	1	1
421	связи с	3	1
422	всей своей	1	1
423	как будто	1	1
424	в тени	1	1
425	тем это	1	1
426	его внутренней	1	1
427	если с	1	1
428	не вызывает	1	1
429	бы он	2	1
430	принципиально нового	1	1
431	анализа но	1	1
432	в наши	2	1
433	пожалуй только	1	1
434	мы могли	7	1
435	а ее	1	1
436	что при	1	1
437	для себя	4	1
438	в ситуации	1	1
439	следует отнести	1	1
440	как мы	5	1
441	от друга	3	1
442	в противоположном	1	1
443	такое что	1	1
444	для читателя	1	1
445	для всего	1	1
446	мы рассматриваем	1	1
447	что у	2	1
448	в поведении	3	1
449	живет в	1	1
450	учение о	3	1
451	его мысли	2	1
452	строго говоря	2	1
453	на них	1	1
454	если бы	5	1
455	измерения и	1	1
456	самим собой	1	1
457	чем существенно	1	1
458	именно потому	1	1
459	в самой	1	1
460	одного из	3	1
461	все его	1	1
462	звуков в	1	1
463	этих двух	3	1
464	связь между	6	1
465	моменты своей	1	1
466	от них	2	1
467	жизнь личности	1	1
468	во всей	4	1
469	все основания	2	1
470	вслед за	2	1
471	тем более	5	1
472	может иметь	1	1
473	вытекают из	1	1
474	того что	15	1
475	за этой	2	1
476	внешней среды	1	1
477	было никакой	1	1
478	о двух	1	1
479	одной из	1	1
480	и читателей	1	1
481	которых в	1	1
482	в стороне	2	1
483	между этим	2	1
484	к противоположному	1	1
485	это говоря	1	1
486	по этому	1	1
487	за ней	1	1
488	рассматриваемых нами	1	1
489	между отдельными	3	1
490	общее направление	1	1
491	человека с	2	1
492	так что	1	1
493	сколько в	1	1
494	оказывается в	1	1
495	своим собственным	1	1
496	по законам	1	1
497	из первых	1	1
498	которая способна	1	1
499	слова не	1	1
500	каким образом	1	1
501	двух основных	1	1
502	или даже	2	1
503	по выражению	1	1
504	ту или	2	1
505	мы однако	1	1
506	мы знаем	1	1
507	одно из	2	1
508	себе в	1	1
509	в единое	2	1
510	констатировать что	1	1
511	могло бы	1	1
512	слова в	1	1
513	вовсе не	3	1
514	относится не	1	1
515	к ним	1	1
516	и никогда	1	1
517	играет в	1	1
518	с действительностью	4	1
519	и делает	1	1
520	и строго	1	1
521	лишь к	1	1
522	для того	15	1
523	в первоначальной	1	1
524	существенным для	1	1
525	этой проблемы	8	1
526	между которыми	1	1
527	до сих	4	1
528	он ничего	1	1
529	связаны с	1	1
530	если говорить	1	1
531	ее в	2	1
532	а именно	1	1
533	чем он	2	1
534	в предисловии	1	1
535	и между	1	1
536	наконец в	2	1
537	а с	4	1
538	и др	1	1
539	целым рядом	1	1
540	работы по	1	1
541	превращается в	3	1
542	зависит от	1	1
543	на этот	3	1
544	она является	1	1
545	эту концепцию	2	1
546	большую часть	1	1
547	содержания к	1	1
548	без которых	1	1
549	слово а	1	1
550	или с	1	1
551	в одно	1	1
552	с помощью	13	1
553	по нашему	1	1
554	входить в	1	1
555	все основные	2	1
556	до этого	1	1
557	оказывается не	1	1
558	что роднит	2	1
559	из трех	1	1
560	жизни ибо	1	1
561	значении этого	1	1
562	чем автор	1	1
563	из которых	3	1
564	можно быть	1	1
565	в область	1	1
566	в течение	2	1
567	ведет к	1	1
568	стороны с	1	1
569	тот факт	1	1
570	нам еще	1	1
571	с этой	6	1
572	действительности не	1	1
573	столько в	1	1
574	как отмечает	1	1
575	известном смысле	2	1
576	сих пор	4	1
577	действительность в	2	1
578	фактов в	2	1
579	между прочим	1	1
580	в книге	1	1
581	кажется ни	1	1
582	случаях когда	1	1
583	живет и	1	1
584	лишь одну	1	1
585	отношений и	1	1
586	самый первый	1	1
587	как на	4	1
588	своей природе	2	1
589	работы мы	2	1
590	читателя который	1	1
591	в отдельных	1	1
592	не ожидает	1	1
593	на границах	1	1
594	бы в	5	1
595	мы должны	5	1
596	стороны в	1	1
597	от всего	1	1
598	хотя бы	4	1
599	и позволило	1	1
600	в связь	2	1
601	но если	1	1
602	в равной	2	1
603	тезис о	1	1
604	к ее	1	1
605	наконец не	1	1
606	этот вопрос	3	1
607	в ходе	8	1
608	между ними	2	1
609	которые здесь	1	1
610	только как	1	1
611	от всех	3	1
612	к его	2	1
613	оно не	1	1
614	из этого	5	1
615	занимает в	2	1
616	жизни и	2	1
617	к этой	1	1
618	и другие	1	1
619	в своих	5	1
620	нам известно	1	1
621	все что	1	1
