1	не только	16	31
222	сих пор	3	2
223	в чем	6	2
224	позволяет нам	1	2
225	состоят в	1	2
226	и от	2	2
227	в свою	1	2
228	и еще	1	2
229	зависит от	3	2
230	другой стороны	2	2
231	по мере	3	2
232	в этих	2	2
233	дело с	2	2
234	не владеет	1	2
235	и является	2	2
236	и только	3	2
237	все равно	1	2
238	в сфере	12	2
239	в известном	1	2
240	наконец в	1	1
241	и всей	1	1
242	в различных	1	1
243	необходимо было	1	1
244	возникает в	1	1
245	в приведенном	1	1
246	очередь не	1	1
247	далеко не	1	1
248	детей в	1	1
249	не одним	1	1
250	он даже	1	1
251	различие между	2	1
252	как с	2	1
253	в данной	1	1
254	значение в	1	1
255	в ее	1	1
256	к нашему	1	1
257	зрения развития	1	1
258	одновременно все	1	1
259	например как	1	1
260	является в	1	1
261	и когда	1	1
262	видел как	1	1
263	могут быть	5	1
264	но у	1	1
265	она есть	1	1
266	того как	5	1
267	подчиняет их	1	1
268	с точки	10	1
269	предмета и	2	1
270	образом не	1	1
271	в динамике	1	1
272	предположение что	1	1
273	появляется в	1	1
274	опирается на	2	1
275	а с	1	1
276	в тех	1	1
277	признаков а	1	1
278	в действительности	1	1
279	это еще	1	1
280	целый ряд	4	1
281	с другом	5	1
282	первые два	1	1
283	об одном	2	1
284	а только	2	1
285	в новой	2	1
286	необходимо чтобы	2	1
287	так же	15	1
288	и само	1	1
289	оно в	1	1
290	одной стороны	1	1
291	но все	1	1
292	не остается	1	1
293	отношения с	1	1
294	времени когда	1	1
295	не умеет	4	1
296	особенности в	1	1
297	и до	1	1
298	что это	1	1
299	и здесь	3	1
300	ни одного	1	1
301	мышления в	5	1
302	например в	4	1
303	впервые в	1	1
304	для нас	2	1
305	обозначить как	1	1
306	понятие о	2	1
307	все это	2	1
308	он его	1	1
309	которой он	1	1
310	свой особый	1	1
311	новое и	1	1
312	оказывается что	1	1
313	прежде в	1	1
314	от друга	1	1
315	их как	1	1
316	во время	1	1
317	к этому	1	1
318	они не	4	1
319	этой проблемой	1	1
320	между этими	4	1
321	и наконец	2	1
322	без которых	1	1
323	того же	7	1
324	для мышления	1	1
325	на этот	4	1
326	всех видов	1	1
327	их себе	1	1
328	не приходится	1	1
329	это означает	3	1
330	над ним	1	1
331	с той	1	1
332	расчленяет его	1	1
333	в двух	1	1
334	говорили что	1	1
335	от его	1	1
336	в большей	1	1
337	с одной	1	1
338	и слово	1	1
339	к исследованию	2	1
340	не то	1	1
341	во всем	1	1
342	и по	3	1
343	связей в	1	1
344	одну из	1	1
345	в ответ	1	1
346	чего он	4	1
347	правда и	1	1
348	наполнения и	1	1
349	что именно	2	1
350	и перенос	1	1
351	не из	2	1
352	фактами и	1	1
353	случае мы	1	1
354	говорит о	1	1
355	и сознания	1	1
356	на том	2	1
357	сущности говоря	4	1
358	что она	1	1
359	мы увидим	1	1
360	которых мы	2	1
361	любое другое	1	1
362	или даже	1	1
363	речь о	1	1
364	об их	1	1
365	для этого	2	1
366	в значительной	2	1
367	его собственными	1	1
368	и наоборот	1	1
369	первого и	1	1
370	и у	1	1
371	приводит к	6	1
372	в случаях	1	1
373	до которого	1	1
374	а более	1	1
375	для всех	2	1
376	что за	1	1
377	возможно это	1	1
378	приведенном выше	1	1
379	как по	4	1
380	внимание что	1	1
381	значения в	1	1
382	с этим	4	1
383	которые могут	1	1
384	для каждого	2	1
385	за собой	3	1
386	даже в	1	1
387	из того	5	1
388	интерес к	2	1
389	тем более	1	1
390	говоря в	1	1
391	и завершается	2	1
392	в нее	1	1
393	вся эта	1	1
394	самой своей	4	1
395	основывается на	1	1
396	ребенок относительно	1	1
397	его сознании	1	1
398	тех же	1	1
399	тот же	1	1
400	совершенно не	1	1
401	во всех	4	1
402	ситуации как	1	1
403	в специальном	1	1
404	опираясь на	1	1
405	мог оказаться	1	1
406	и тот	1	1
407	первый раз	1	1
408	только с	1	1
409	для другого	1	1
410	не исчерпывается	1	1
411	до этого	1	1
412	которое может	1	1
413	его в	6	1
414	когда он	2	1
415	в котором	2	1
416	понятие которое	1	1
417	тем что	8	1
418	что я	2	1
419	известной степени	2	1
420	мы уже	2	1
421	у них	2	1
422	по данному	1	1
423	не как	1	1
424	как можно	1	1
425	но уже	1	1
426	действия и	3	1
427	все время	3	1
428	в полном	1	1
429	втором случае	2	1
430	с другими	2	1
431	опыта и	3	1
432	этот раз	1	1
433	и сами	1	1
434	в первый	1	1
435	что происходит	1	1
436	к одному	2	1
437	по тем	1	1
438	ведет к	1	1
439	той же	4	1
440	связи между	6	1
441	что эта	2	1
442	содержит в	1	1
443	его на	1	1
444	в меньшей	2	1
445	ясно что	4	1
446	не знает	3	1
447	и гибель	1	1
448	гораздо существеннее	1	1
449	штаны но	1	1
450	отличается от	3	1
451	речи но	1	1
452	в момент	1	1
453	он только	1	1
454	еще и	1	1
455	для всего	1	1
456	на языке	1	1
457	связано с	3	1
458	была в	2	1
459	одним из	2	1
460	таким образом	18	1
461	что и	4	1
462	структуры в	3	1
463	друг с	5	1
464	в их	3	1
465	возвращаясь к	1	1
466	от понимания	1	1
467	иное как	1	1
468	привести к	1	1
469	в которой	7	1
470	сам по	1	1
471	из которых	1	1
472	ребенку не	1	1
473	представить себе	3	1
474	а главное	1	1
475	и к	6	1
476	непосредственное восприятие	1	1
477	должен быть	1	1
478	же как	6	1
479	и вообще	2	1
480	различия в	2	1
481	не с	2	1
482	только то	3	1
483	точку зрения	2	1
484	но совершенно	2	1
485	в ряде	1	1
486	утверждает что	1	1
487	речи и	5	1
488	это все	1	1
489	в учебниках	1	1
490	была бы	2	1
491	в более	1	1
492	структуру в	1	1
493	принадлежит к	2	1
494	на всем	1	1
495	на самом	1	1
496	главным образом	1	1
497	свою историю	1	1
498	отношении к	3	1
499	в четвертом	2	1
500	нуждается в	3	1
501	с которыми	1	1
502	на фоне	3	1
503	там где	7	1
504	по аналогии	1	1
505	именно поэтому	2	1
506	обращение к	1	1
507	не на	2	1
508	во второй	2	1
509	которые мы	1	1
510	при таком	1	1
511	самом начале	4	1
512	нас к	4	1
513	центральный пункт	3	1
514	тому что	11	1
515	переход к	3	1
516	отношение между	3	1
517	если б	1	1
518	связаны между	1	1
519	еще одного	1	1
520	но это	2	1
521	ответ на	1	1
522	смысле можно	1	1
523	обратимся в	1	1
524	всю свою	2	1
525	перехода от	9	1
526	мог бы	3	1
527	ближе к	1	1
528	с помощью	13	1
529	как следует	1	1
530	то и	1	1
531	быть общим	1	1
532	что один	2	1
533	только о	1	1
534	что иное	1	1
535	другому человеку	1	1
536	и предполагает	1	1
537	содержание в	1	1
538	в другом	2	1
539	и мышления	1	1
540	приблизиться к	1	1
541	а потому	1	1
542	отношение к	7	1
543	собственно и	1	1
544	быть в	1	1
545	слово не	2	1
546	на одном	2	1
547	для его	1	1
548	лишний раз	1	1
549	которые не	1	1
550	а из	2	1
551	на стороне	1	1
552	для развития	5	1
553	в глаза	1	1
554	достигается не	1	1
555	одного и	4	1
556	с тем	5	1
557	раз и	2	1
558	точно так	1	1
559	мы и	4	1
560	числе и	1	1
561	не принадлежит	1	1
562	в силу	17	1
563	друг от	1	1
564	сознании не	1	1
565	в которых	2	1
566	это и	3	1
567	слова с	1	1
568	это на	3	1
569	по своей	3	1
570	может остаться	1	1
571	что еще	1	1
572	в образовании	1	1
573	которое мы	2	1
574	зависеть от	1	1
575	том числе	1	1
576	это решение	1	1
577	том как	2	1
578	мы видели	8	1
579	самому себе	1	1
580	не можем	1	1
581	но на	2	1
582	до известной	3	1
583	не просто	1	1
584	но даже	1	1
585	так как	10	1
586	как он	1	1
