N	2gram	Bakhtin_Pr_2	Problema
400	учению о	1	2
401	в крайнем	1	2
402	сознания и	3	2
403	еще более	2	2
404	но вот	1	2
405	по поводу	1	2
406	слово в	8	2
407	но можно	1	2
408	из этого	1	2
409	а может	1	2
410	это в	1	2
411	том числе	1	2
412	же нам	2	1
413	так значит	1	1
414	на какое	1	1
415	отношения к	2	1
416	одним из	1	1
417	для построения	2	1
418	к их	1	1
419	же как	1	1
420	в движение	1	1
421	сам по	5	1
422	связи между	3	1
423	но тем	1	1
424	самый предмет	2	1
425	тем же	2	1
426	в чисто	1	1
427	к другому	5	1
428	ту же	2	1
429	речи на	1	1
430	и до	4	1
431	к учению	1	1
432	случае оно	1	1
433	должна быть	3	1
434	собственном смысле	1	1
435	и больше	1	1
436	тут в	3	1
437	их и	1	1
438	а уж	1	1
439	которую мы	1	1
440	относится и	1	1
441	именно к	1	1
442	своими корнями	1	1
443	время как	2	1
444	самом и	1	1
445	на себя	2	1
446	я не	4	1
447	не всякая	1	1
448	все указанные	1	1
449	ему в	1	1
450	в некотором	1	1
451	свой предмет	7	1
452	конечно и	1	1
453	и заставляет	1	1
454	с большим	2	1
455	и говорить	2	1
456	он был	3	1
457	на них	1	1
458	с его	4	1
459	сознания а	1	1
460	тем как	1	1
461	то мы	1	1
462	его так	1	1
463	а следовательно	1	1
464	и главное	1	1
465	различия между	1	1
466	он может	1	1
467	он говорит	2	1
468	то он	1	1
469	мы будем	3	1
470	с самой	1	1
471	не входит	2	1
472	не говорят	1	1
473	и необходимы	1	1
474	для всякой	1	1
475	автора но	1	1
476	отношение к	2	1
477	менее и	1	1
478	большое значение	1	1
479	человек мы	1	1
480	мы дадим	1	1
481	в рамках	1	1
482	опирается на	2	1
483	как в	2	1
484	каждая из	1	1
485	с такими	1	1
486	которой они	1	1
487	с их	2	1
488	словом в	4	1
489	от нашего	1	1
490	в мысли	1	1
491	такое слово	4	1
492	и покамест	1	1
493	а каждый	1	1
494	всего как	1	1
495	вполне понятно	1	1
496	о самом	1	1
497	последнее может	1	1
498	что это	2	1
499	формализма и	1	1
500	строится то	1	1
501	речи но	1	1
502	им в	2	1
503	ничего и	1	1
504	не стали	1	1
505	другом случае	1	1
506	тут уже	1	1
507	иначе и	1	1
508	корнями в	1	1
509	не могла	1	1
510	так сказать	6	1
511	а вовсе	1	1
512	существа и	1	1
513	не следует	1	1
514	что было	2	1
515	в первых	1	1
516	в нем	12	1
517	все те	1	1
518	на одну	2	1
519	и еще	2	1
520	на таком	1	1
521	для понимания	2	1
522	что тут	2	1
523	что ни	1	1
524	на этом	1	1
525	же не	4	1
526	в другом	7	1
527	об этой	1	1
528	времени и	2	1
529	говорить не	1	1
530	который и	1	1
531	это не	3	1
532	которая как	2	1
533	на почве	2	1
534	он есть	2	1
535	должен был	1	1
536	уж не	1	1
537	ведь в	1	1
538	отражение в	1	1
539	он несет	1	1
540	кажется что	3	1
541	в смысловую	1	1
542	с водой	1	1
543	слово имеет	1	1
544	место и	1	1
545	же самый	1	1
546	значит не	1	1
547	такой же	3	1
548	мере не	1	1
549	и тогда	1	1
550	не мог	1	1
551	в узком	2	1
552	сам и	2	1
553	мы говорили	1	1
554	ему угодно	1	1
555	в которых	2	1
556	и какое	1	1
557	образом и	3	1
558	простое и	1	1
559	собою или	1	1
560	ни было	2	1
561	вещей и	1	1
562	и очень	2	1
563	что есть	1	1
564	не раз	1	1
565	необходимое для	1	1
566	но они	1	1
567	только здесь	1	1
568	если в	1	1
569	на себе	2	1
570	и далеко	1	1
571	иметь в	1	1
572	следовательно и	1	1
573	никогда не	9	1
574	в другое	1	1
575	человека от	1	1
576	и всегда	2	1
577	этих двух	1	1
578	а во	1	1
579	во всей	1	1
580	по своей	1	1
581	как не	1	1
582	это слово	5	1
583	ему тоже	1	1
584	и его	8	1
585	со своим	1	1
586	хотя правда	1	1
587	что речь	1	1
588	эти три	1	1
589	самой этой	2	1
590	и два	1	1
591	есть у	2	1
592	такие же	1	1
593	свое собственное	1	1
594	гораздо сложнее	1	1
595	человека с	1	1
596	тех конкретных	1	1
597	лежит в	2	1
598	нашего рассмотрения	1	1
599	должны быть	2	1
600	от нее	1	1
601	бы он	2	1
602	слова с	7	1
603	в каждом	11	1
604	когда они	1	1
605	которой она	1	1
606	предмет в	2	1
607	некоторой степени	1	1
608	и самое	2	1
609	не входили	1	1
610	вы не	1	1
611	слово не	8	1
612	но по	1	1
613	с ее	1	1
614	как один	1	1
615	всего этого	2	1
616	самим собою	5	1
617	в собственном	1	1
618	говорили что	2	1
619	то время	2	1
620	самое это	1	1
621	а особенно	1	1
622	они должны	1	1
623	литературы и	1	1
624	что у	2	1
625	поэтому мы	1	1
626	с собой	4	1
627	на нее	1	1
628	очень долго	1	1
629	особенно в	2	1
630	целое и	1	1
631	здесь нет	3	1
632	и каждый	1	1
633	во многом	1	1
634	же эти	1	1
635	я знаю	1	1
636	поэтому в	1	1
637	был не	1	1
638	совершенно невозможно	1	1
639	на что	1	1
640	собою но	2	1
641	с ним	3	1
642	одно это	1	1
643	могут стать	1	1
644	с полным	1	1
645	тому и	2	1
646	и та	2	1
647	не приходит	1	1
648	находятся в	1	1
649	может не	1	1
650	речь то	1	1
651	и во	1	1
652	каждом из	1	1
653	и всю	1	1
654	смысле не	1	1
655	между тем	3	1
656	переходит в	2	1
657	и всякая	1	1
658	быть даже	1	1
659	уже во	1	1
660	каких бы	1	1
661	в слово	1	1
662	увидит что	2	1
663	все больше	1	1
664	тело и	2	1
665	слово может	4	1
666	что здесь	1	1
667	степени его	1	1
668	но с	1	1
669	оно и	1	1
670	ли будет	4	1
671	одной из	1	1
672	этот вопрос	4	1
673	в какой	1	1
674	словом и	2	1
675	то в	1	1
676	после появления	1	1
677	и так	2	1
678	это очень	1	1
679	но то	1	1
680	здесь с	2	1
681	разных типов	1	1
682	а завтра	1	1
683	все они	1	1
684	устной речи	3	1
685	без этого	1	1
686	и хочет	1	1
687	если уж	2	1
688	раз в	1	1
689	вопроса о	1	1
690	быть весьма	2	1
691	а то	2	1
692	в данной	1	1
693	но для	3	1
694	предмет и	1	1
695	в известной	1	1
696	слова в	12	1
697	в одном	12	1
698	и со	3	1
699	слово как	4	1
700	содержания а	1	1
701	друг друга	1	1
702	но что	1	1
703	речь и	2	1
704	людей не	1	1
705	каждого слова	1	1
706	и строго	1	1
707	рассказа и	2	1
708	к самому	3	1
709	до начала	1	1
710	о своей	3	1
711	с другим	2	1
712	нельзя сказать	2	1
713	здесь в	3	1
714	которых мы	1	1
715	том как	1	1
716	в каких	1	1
717	а с	2	1
718	себя и	3	1
719	предмета но	1	1
720	больше и	1	1
721	говорит о	1	1
722	превращается в	2	1
723	от этого	1	1
724	тоже ведь	1	1
725	до конца	4	1
726	не на	4	1
727	однако и	1	1
728	слов и	5	1
729	основное и	1	1
730	все время	1	1
731	слова слово	2	1
732	слова что	2	1
733	и уже	1	1
734	для чего	2	1
735	в речи	5	1
736	уже по	1	1
737	все более	1	1
738	но оно	1	1
739	речь но	1	1
740	или словом	1	1
741	ни на	3	1
742	смысла не	1	1
743	и потому	1	1
744	как это	1	1
745	отсюда возникает	1	1
746	знаем о	1	1
747	что нечего	1	1
748	как человек	2	1
749	и понимать	1	1
750	а так	1	1
751	к своему	1	1
752	в пределах	16	1
753	где же	1	1
754	чем в	1	1
755	и соответствующие	2	1
756	как объект	1	1
757	же их	1	1
758	это есть	1	1
759	даже с	1	1
760	т е	26	1
761	в содержание	1	1
762	установок и	1	1
763	и другой	1	1
764	вопрос для	1	1
765	мы сказали	2	1
766	и пожалуй	1	1
767	никому в	2	1
768	этих отношений	1	1
769	обязательно с	1	1
770	и нет	4	1
771	будет и	2	1
772	мыслей по	1	1
773	гораздо правильнее	1	1
774	о его	1	1
775	входящее в	1	1
776	здесь есть	1	1
777	в смысле	1	1
778	это последнее	1	1
779	к другим	1	1
780	вне его	2	1
781	случае он	1	1
782	образец и	1	1
783	форма является	1	1
784	в следующей	1	1
785	этих случаях	2	1
786	от человека	1	1
787	для автора	2	1
788	самое главное	1	1
789	в точном	1	1
790	узком смысле	2	1
791	которая в	1	1
792	эти проблемы	2	1
793	который является	1	1
794	лишь как	2	1
795	это может	1	1
796	возникает вопрос	1	1
797	было только	1	1
798	во время	4	1
799	собою а	2	1
800	же в	1	1
801	еще очень	1	1
802	обстоит дело	1	1
803	менее в	1	1
804	и внутренне	1	1
805	была бы	2	1
806	речи и	4	1
807	но этот	2	1
808	есть и	3	1
809	свои слова	1	1
810	себе но	2	1
811	речи как	2	1
812	важно для	1	1
813	но каждая	1	1
814	ее в	2	1
815	как слово	2	1
816	и эта	2	1
817	каждое слово	2	1
818	который не	2	1
819	к этому	1	1
820	можно назвать	1	1
821	эту последнюю	1	1
822	впрочем что	2	1
823	они не	1	1
