N	2gram	Vinokur_St_2	Analitik
412	для своей	2	1
413	внимание на	4	1
414	говорит об	2	1
415	и что	6	1
416	понимая что	1	1
417	и во	1	1
418	и вследствие	1	1
419	на всех	1	1
420	связь между	1	1
421	в которую	2	1
422	недели в	1	1
423	эти два	1	1
424	но нельзя	1	1
425	наконец в	3	1
426	в ту	1	1
427	все время	1	1
428	вплоть до	1	1
429	которой в	2	1
430	персонажами в	1	1
431	следует однако	1	1
432	для установления	1	1
433	тех пор	1	1
434	и дело	2	1
435	тот же	1	1
436	по возвращении	1	1
437	языка на	1	1
438	а тем	1	1
439	его выражению	1	1
440	и жизни	1	1
441	все они	1	1
442	одни и	1	1
443	так что	3	1
444	связи с	4	1
445	то и	1	1
446	языком а	1	1
447	языка как	1	1
448	действующего лица	2	1
449	от других	1	1
450	во втором	1	1
451	а то	1	1
452	в пушкинской	2	1
453	на своего	1	1
454	не так	1	1
455	два направления	1	1
456	всяком случае	3	1
457	могло бы	1	1
458	в одном	6	1
459	у него	1	1
460	ставит себе	1	1
461	как раз	8	1
462	тут же	1	1
463	и вместе	1	1
464	однако сам	1	1
465	были бы	1	1
466	только на	1	1
467	в особенности	2	1
468	не до	2	1
469	и даже	3	1
470	даже не	1	1
471	до сих	6	1
472	одну из	1	1
473	или иначе	1	1
474	обращении к	2	1
475	строится в	1	1
476	с той	2	1
477	действующих лиц	4	1
478	и быть	1	1
479	и др	2	1
480	что для	1	1
481	не было	3	1
482	в действии	1	1
483	сколько в	3	1
484	его как	2	1
485	совершенно свободен	2	1
486	о чем	5	1
487	его собственной	1	1
488	будет иметь	1	1
489	бы как	1	1
490	если не	2	1
491	в связи	1	1
492	виде в	1	1
493	связь с	2	1
494	исходить из	1	1
495	о себе	1	1
496	ни на	1	1
497	он уже	1	1
498	как это	2	1
499	в лице	1	1
500	к своему	2	1
501	по своему	2	1
502	социального поведения	1	1
503	если оно	1	1
504	в течение	6	1
505	выражению не	1	1
506	да и	1	1
507	я с	1	1
508	с этой	2	1
509	столько в	2	1
510	еще раз	1	1
511	в ранг	1	1
512	известном смысле	1	1
513	научное изучение	1	1
514	сих пор	5	1
515	внимания на	1	1
516	вокруг него	1	1
517	какой он	1	1
518	вы говорите	1	1
519	о мире	2	1
520	этом смысле	1	1
521	при всем	1	1
522	является ли	1	1
523	к сюжету	1	1
524	и для	1	1
525	прежде чем	1	1
526	и от	1	1
527	все что	1	1
528	не подлежит	1	1
529	или в	1	1
530	что оно	1	1
531	в результате	2	1
532	между ними	1	1
533	я не	7	1
534	хотя и	4	1
535	текста есть	1	1
536	для нас	1	1
537	от него	1	1
538	только с	2	1
539	самом себе	1	1
540	этом можно	1	1
541	же в	1	1
542	в пушкинском	1	1
543	в своих	1	1
544	а н	1	1
545	к самому	1	1
546	жизни в	1	1
547	отвечая на	1	1
548	в свою	1	1
549	в романе	4	1
550	совершенно не	2	1
551	к его	1	1
552	которой был	1	1
553	из этого	1	1
554	где он	2	1
555	жизни и	1	1
556	а я	1	1
557	ее в	2	1
558	по поводу	8	1
559	они не	2	1
560	не дал	1	1
561	который не	1	1
562	во всяком	3	1
