N	2gram	Vygotskiy__1	Narrotol
180	сих пор	4	2
181	того кто	2	2
182	она не	3	2
183	не имеет	2	2
184	дело в	2	2
185	и сама	1	2
186	не могло	3	2
187	ничего не	3	2
188	этих двух	3	2
189	и является	1	2
190	связи с	3	2
191	к жизни	1	2
192	ли не	1	2
193	же самое	3	2
194	оно не	1	2
195	состоят в	1	2
196	как мы	5	2
197	значения и	2	2
198	с ее	1	2
199	происходит и	1	2
200	свою очередь	3	2
201	другой стороны	9	2
202	что может	5	2
203	по мере	4	2
204	может изменить	1	2
205	ситуации и	1	2
206	никак не	1	2
207	до сих	4	2
208	с другой	10	2
209	нас в	1	2
210	в форме	1	2
211	детская речь	1	2
212	большей или	1	2
213	известном смысле	2	2
214	чем он	2	2
215	всяком случае	3	2
216	который в	3	2
217	где они	1	2
218	до конца	1	2
219	в равной	2	2
220	в конце	2	2
221	в детскую	1	2
222	к ним	1	2
223	мы можем	6	2
224	глава первая	1	2
225	и даже	2	2
226	в области	3	2
227	в результате	4	2
228	на ее	2	2
229	что не	1	2
230	слово но	1	2
231	и составляет	1	2
232	зависит от	1	2
233	только от	1	2
234	что мы	5	2
235	если не	3	2
236	вместе с	9	2
237	к его	2	2
238	и столь	1	2
239	по своему	1	2
240	в первой	1	2
241	слов в	1	2
242	человека который	1	2
243	о его	1	2
244	и от	3	2
245	которая в	2	2
246	хотя бы	4	2
247	только что	4	2
248	прошлого и	1	2
249	к ее	1	2
250	между ними	2	2
251	сказать что	11	2
252	в свою	4	2
253	все что	1	2
254	в таком	1	2
255	во всяком	3	2
256	и наиболее	2	1
257	итак концепция	1	1
258	человеческой речи	8	1
259	он стоит	1	1
260	и т	1	1
261	одним из	1	1
262	же как	6	1
263	в следующем	1	1
264	не остается	3	1
265	сам по	3	1
266	связи между	3	1
267	на самом	1	1
268	значении этого	1	1
269	в стороне	2	1
270	другому человеку	2	1
271	опираясь на	1	1
272	свидетельствует об	1	1
273	и до	2	1
274	он указывает	1	1
275	сам автор	2	1
276	и утверждается	1	1
277	по его	1	1
278	мы уже	1	1
279	он ничего	1	1
280	из всех	2	1
281	например в	1	1
282	полагает что	3	1
283	нами был	1	1
284	что между	2	1
285	может входить	1	1
286	он как	2	1
287	то и	3	1
288	привести к	1	1
289	принадлежит к	1	1
290	и другая	1	1
291	из того	5	1
292	но даже	1	1
293	в некотором	1	1
294	мы и	3	1
295	из которых	3	1
296	последней в	1	1
297	же мере	3	1
298	быть в	1	1
299	в различных	1	1
300	собеседника с	1	1
301	и главное	1	1
302	могло быть	1	1
303	видит в	1	1
304	мы будем	1	1
305	не то	1	1
306	не входит	1	1
307	тех же	2	1
308	перед глазами	1	1
309	ответ на	3	1
310	отношении только	1	1
311	и я	2	1
312	его на	2	1
313	что именно	3	1
314	с этим	6	1
315	не одним	1	1
316	группы в	1	1
317	воззрений на	1	1
318	что ее	1	1
319	в полном	1	1
320	когда он	2	1
321	целый ряд	4	1
322	и наконец	2	1
323	и к	4	1
324	в действительности	1	1
325	это их	1	1
326	в противоположность	2	1
327	за собой	2	1
328	гораздо раньше	1	1
329	еще на	3	1
330	действия и	2	1
331	в которой	3	1
332	чтобы привести	1	1
333	что это	3	1
334	тоже не	1	1
335	приводит к	4	1
336	речи но	3	1
337	что к	1	1
338	отношение между	1	1
339	что даже	1	1
340	как он	3	1
341	но на	1	1
342	всей его	3	1
343	направлено на	2	1
344	именно этим	1	1
345	что она	4	1
346	главным образом	2	1
347	она выражается	1	1
348	т д	1	1
349	оно в	1	1
350	как с	1	1
351	в силу	6	1
352	новое и	1	1
353	содержит в	1	1
354	обнаруживает свое	1	1
355	он прямо	1	1
356	друг с	4	1
357	какой бы	1	1
358	его от	1	1
359	так например	1	1
360	таким образом	26	1
361	но все	2	1
362	значительной степени	2	1
363	могла бы	1	1
364	во внешнем	1	1
365	тоже могут	1	1
366	значение в	3	1
367	уже знаем	1	1
368	что произошло	1	1
369	фактов не	1	1
370	той же	2	1
371	особенности в	1	1
372	предполагаем что	1	1
373	для самостоятельного	1	1
374	восприятия в	1	1
375	с другими	2	1
376	на бумаге	1	1
377	непосредственное наблюдение	1	1
378	свести к	3	1
379	лучше чем	1	1
380	в большей	1	1
381	он является	1	1
382	на основании	5	1
383	в ее	2	1
384	с тем	7	1
385	результате чего	1	1
386	этой цепи	1	1
387	мы видели	2	1
388	обозначить как	1	1
389	собой единое	2	1
390	ведет к	1	1
391	идентичен с	1	1
392	автора и	1	1
393	в один	2	1
394	нисколько не	1	1
395	с еще	1	1
396	связаны между	1	1
397	бы место	1	1
398	во время	1	1
399	на какой	1	1
400	их нам	1	1
401	этой связи	1	1
402	указывает и	1	1
403	в котором	4	1
404	с точки	18	1
405	в их	3	1
406	что вся	1	1
407	оказывается что	1	1
408	в которых	3	1
409	что еще	1	1
410	что я	1	1
411	от его	1	1
412	должны были	3	1
413	процесса и	1	1
414	точку зрения	2	1
415	что было	1	1
416	по крайней	1	1
417	задается вопросом	2	1
418	что этот	2	1
419	как видим	2	1
420	даже в	2	1
421	что эта	2	1
422	нас к	8	1
423	тому что	5	1
424	раз и	1	1
425	ними но	1	1
426	к некоторым	1	1
427	так как	7	1
428	сущности говоря	2	1
429	того как	2	1
430	которые не	3	1
431	чтобы стать	1	1
432	для всех	4	1
433	слова как	2	1
434	детей и	1	1
435	ними не	1	1
436	по своей	5	1
437	за исключением	1	1
438	во всем	3	1
439	в изложении	2	1
440	как не	1	1
441	мы бы	1	1
442	только с	1	1
443	и делает	1	1
444	однако это	1	1
445	ему не	1	1
446	с другом	4	1
447	и со	1	1
448	к детскому	1	1
449	всей полнотой	1	1
450	всех прочих	2	1
451	тем это	1	1
452	именно оно	1	1
453	детей в	3	1
454	необходимо также	1	1
455	могут быть	3	1
456	для детей	1	1
457	отличается от	1	1
458	указывает на	2	1
459	игра в	1	1
460	должен быть	4	1
461	в ситуации	1	1
462	от друга	3	1
463	в виду	1	1
464	для читателя	1	1
465	для всего	1	1
466	только то	1	1
467	всей своей	1	1
468	в более	1	1
469	в другом	7	1
470	на нее	2	1
471	не с	2	1
472	ясно что	2	1
473	живет в	1	1
474	каждого из	2	1
475	на которую	1	1
476	речь как	3	1
477	чем у	1	1
478	с собой	2	1
479	во второй	1	1
480	связанных между	1	1
481	поэтому в	2	1
482	остановимся на	1	1
483	наблюдения в	1	1
484	и вся	1	1
485	приближается к	1	1
486	и здесь	1	1
487	понятие введенное	1	1
488	и та	1	1
489	в значительной	2	1
490	к слову	6	1
491	под именем	2	1
492	во всех	3	1
493	и человечества	1	1
494	нуждается в	2	1
495	на одном	1	1
496	что и	1	1
497	крайней мере	1	1
498	взглядом в	1	1
499	вслед за	2	1
500	также в	1	1
501	все время	6	1
502	как результат	1	1
503	и мы	3	1
504	в жизнь	2	1
505	с той	2	1
506	сразу же	1	1
507	в двух	2	1
508	одной из	1	1
509	и этих	1	1
510	мы увидим	1	1
511	не само	1	1
512	бы из	1	1
513	речь возникает	1	1
514	впрочем и	1	1
515	по мнению	1	1
516	три группы	1	1
517	между этими	6	1
518	с одной	8	1
519	и мысли	2	1
520	целого на	1	1
521	со всеми	2	1
522	с которыми	1	1
523	к одному	1	1
524	которые мы	2	1
525	и фиксирует	1	1
526	на всем	2	1
527	понятие которое	1	1
528	и у	1	1
529	уже в	3	1
530	вопроса о	2	1
531	от других	1	1
532	у них	1	1
533	конечном счете	1	1
534	что сама	1	1
535	этом в	1	1
536	а то	1	1
537	или даже	2	1
538	представить себе	5	1
539	зрения развития	1	1
540	само по	1	1
541	которые могут	1	1
542	ни для	1	1
543	связи в	1	1
544	тем что	6	1
545	не просто	1	1
546	здесь говорит	1	1
547	и строго	1	1
548	друг от	3	1
549	которое мы	3	1
550	на будущее	1	1
551	который не	1	1
552	и ему	1	1
553	к нашему	1	1
554	если только	1	1
555	до этого	1	1
556	которых мы	2	1
557	а именно	1	1
558	значения в	1	1
559	им из	1	1
560	думал он	2	1
561	для этого	5	1
562	или меньшей	1	1
563	автором в	1	1
564	наконец в	2	1
565	а с	4	1
566	же о	1	1
567	что для	5	1
568	связано с	2	1
569	одной стороны	9	1
570	на этот	3	1
571	на которых	2	1
572	выше и	2	1
573	не на	1	1
574	окружающих его	1	1
575	сдвиг в	1	1
576	возвращаясь к	1	1
577	одну из	4	1
578	что обычно	1	1
579	там где	2	1
580	которой он	1	1
581	и слово	2	1
582	ближе к	2	1
583	вообще наиболее	1	1
584	как именно	1	1
585	с помощью	13	1
586	связь с	1	1
587	о себе	1	1
588	так же	16	1
589	его внутренней	1	1
590	и потому	2	1
591	в строгом	1	1
592	центральный пункт	1	1
593	без которых	1	1
594	наряду с	1	1
595	несколько иначе	1	1
596	которые их	1	1
597	в ответ	1	1
598	в тех	1	1
599	не можем	1	1
600	согласно которому	1	1
601	и описания	1	1
602	первый способ	1	1
603	слово а	1	1
604	в контексте	1	1
605	слова и	5	1
606	связано со	1	1
607	первой главы	1	1
608	все это	6	1
609	своего исследования	2	1
610	числе и	1	1
611	это явление	1	1
612	в книге	1	1
613	о первичности	1	1
614	он видел	1	1
615	и восприятия	1	1
616	случаях когда	1	1
617	указать на	1	1
618	мы неизбежно	1	1
619	мышления в	8	1
620	это первое	1	1
621	этой проблемой	1	1
622	сознания и	3	1
623	о котором	2	1
624	человек и	1	1
625	или другой	1	1
626	слов с	2	1
627	тем более	5	1
628	ключом к	2	1
629	вот этот	1	1
630	можно признать	1	1
631	сознания так	1	1
632	отношении к	1	1
633	друга но	1	1
634	речи и	28	1
635	впервые в	1	1
636	совершенно не	1	1
637	и мышления	11	1
638	поведения в	1	1
639	и прочно	1	1
640	существенно не	2	1
641	опыта и	2	1
642	к этой	1	1
643	по поводу	1	1
644	к этому	4	1
645	точно так	1	1
646	том числе	1	1
647	которая не	1	1
