N	2gram	Bakhtin_Pr_3	Tvorches
299	вильгельма мейстера	1	1
300	представлял себе	1	1
301	видеть в	1	1
302	действительности и	2	1
303	века в	4	1
304	скандалы и	2	1
305	мы уже	5	1
306	той же	5	1
307	в литературу	4	1
308	бы уже	1	1
309	самое же	1	1
310	что если	1	1
311	общества и	1	1
312	и тут	1	1
313	распространенный в	1	1
314	что уже	2	1
315	очень интересны	1	1
316	по достоевскому	1	1
317	этом не	1	1
318	сильное воздействие	1	1
319	со смертью	2	1
320	не была	1	1
321	память достоевского	1	1
322	и стиль	1	1
323	люди его	1	1
324	роман в	1	1
325	эпохи в	1	1
326	достоевский был	4	1
327	мы и	2	1
328	то это	1	1
329	для литературы	1	1
330	эжена сю	1	1
331	дает им	1	1
332	литературы и	2	1
333	он был	1	1
334	глубокой и	1	1
335	с его	2	1
336	во всех	12	1
337	в сюжете	1	1
338	суда над	2	1
339	жизни например	1	1
340	рассказе бобок	2	1
341	а только	1	1
342	почти до	1	1
343	не все	1	1
344	мог знать	1	1
345	менее всего	2	1
346	в жизни	8	1
347	отношение к	6	1
348	в наиболее	1	1
349	значение имеет	1	1
350	это великое	1	1
351	достоевский великий	1	1
352	в иване	1	1
353	с этим	2	1
354	средневекового человека	1	1
355	перед нами	5	1
356	романа но	1	1
357	с женой	1	1
358	как уже	1	1
359	бы мир	1	1
360	и к	5	1
361	и событий	3	1
362	и детей	1	1
363	внедряется в	1	1
364	можно в	1	1
365	что это	2	1
366	живет в	2	1
367	говорили что	1	1
368	из этих	1	1
369	падения и	1	1
370	на могиле	1	1
371	что ничего	1	1
372	с их	2	1
373	смеха в	1	1
374	и до	5	1
375	очень важно	1	1
376	к человеческой	2	1
377	например как	2	1
378	сцену в	1	1
379	главным образом	3	1
380	мысли и	1	1
381	он ни	1	1
382	о которой	1	1
383	идеи и	3	1
384	к одному	2	1
385	них нет	1	1
386	не к	1	1
387	в силу	1	1
388	свои собственные	1	1
389	можно было	1	1
390	в каждом	4	1
391	свободой и	1	1
392	что все	1	1
393	значение в	4	1
394	построенная на	1	1
395	заключается в	1	1
396	в глазах	1	1
397	было бы	5	1
398	это одна	1	1
399	философская идея	1	1
400	напротив в	1	1
401	должен был	1	1
402	и генерал	1	1
403	мышкина и	1	1
404	философию в	2	1
405	мог бы	1	1
406	для них	1	1
407	в них	2	1
408	ставрогин в	1	1
409	также восходит	1	1
410	сервантеса и	1	1
411	всю жизнь	1	1
412	несмотря на	2	1
413	мы видели	2	1
414	ведет к	1	1
415	восходят к	1	1
416	им не	1	1
417	в развитии	3	1
418	очень важный	1	1
419	потому и	1	1
420	в один	2	1
421	перед собой	1	1
422	вошел в	1	1
423	в эту	3	1
424	в этих	5	1
425	совсем иного	1	1
426	во время	1	1
427	писателя на	1	1
428	таким же	1	1
429	самого в	1	1
430	еще с	1	1
431	знаем что	1	1
432	направлен на	2	1
433	смех в	2	1
434	образом и	1	1
435	но он	2	1
436	и более	2	1
437	и относительно	1	1
438	ставрогина в	1	1
439	в таких	1	1
440	зрения и	1	1
441	даже в	1	1
442	далее я	1	1
443	всего его	1	1
444	без него	1	1
445	по мере	1	1
446	братья карамазовы	1	1
447	вплоть до	4	1
448	место занимает	1	1
449	человечества и	1	1
450	на земле	14	1
451	в обоих	1	1
452	меня не	1	1
453	карамазовых а	1	1
454	второго плана	1	1
455	всей их	1	1
456	творчества достоевского	10	1
457	которые были	1	1
458	но только	1	1
459	конце рассказа	1	1
460	это еще	2	1
461	он с	1	1
462	этот тип	1	1
463	тем глубже	1	1
464	а живое	1	1
465	через него	1	1
466	самой жизни	2	1
467	символическое значение	2	1
468	ибо не	1	1
469	с большой	2	1
470	к ней	1	1
471	у шекспира	1	1
472	уже говорили	2	1
473	жизни как	4	1
474	мире и	2	1
475	сервантеса достоевский	1	1
476	в сознании	2	1
477	раннего достоевского	1	1
478	событий и	2	1
479	и потом	1	1
480	как будто	2	1
481	именно потому	1	1
482	в области	3	1
483	ли это	1	1
484	записок из	1	1
485	и со	1	1
486	в момент	1	1
487	это сон	1	1
488	к себе	6	1
489	встречается в	1	1
490	истории не	1	1
491	во все	5	1
492	было прежде	1	1
493	как только	1	1
494	числе и	10	1
495	является одним	1	1
496	за что	1	1
497	важно было	1	1
498	бы он	1	1
499	той или	1	1
500	он видит	1	1
501	стерна и	1	1
502	если же	1	1
503	гофмана и	1	1
504	традиции достоевский	1	1
505	дальнейшем мы	1	1
506	ли вы	1	1
507	в применении	1	1
508	своего развития	1	1
509	как мы	5	1
510	но при	1	1
511	строит в	1	1
512	карамазова с	2	1
513	на основе	2	1
514	кровь и	1	1
515	сочетается с	3	1
516	такие как	2	1
517	в себя	6	1
518	с самого	3	1
519	этот роман	1	1
520	и пошлого	1	1
521	разговоры мертвых	1	1
522	мы наблюдаем	3	1
523	о тех	1	1
524	диалога как	1	1
525	и ту	1	1
526	человеческое поведение	1	1
527	в келье	1	1
528	связан с	1	1
529	каждого из	2	1
530	к самой	1	1
531	с собой	1	1
532	развития в	1	1
533	жизнь и	1	1
534	поэтому в	1	1
535	и всякого	1	1
536	в исповеди	1	1
537	с человеком	1	1
538	редуцированного смеха	1	1
539	образом в	2	1
540	о нем	1	1
541	сюжета который	1	1
542	и здесь	1	1
543	столь же	1	1
544	второй план	1	1
545	этот диалог	1	1
546	романе в	1	1
547	с ненавистью	1	1
548	происходит не	1	1
549	восходящей к	1	1
550	от автора	1	1
551	нет это	1	1
552	от него	3	1
553	каждом из	3	1
554	а у	2	1
555	пиковой дамы	1	1
556	этот момент	1	1
557	а потому	1	1
558	по разным	1	1
559	было два	1	1
560	от этих	1	1
561	святых и	1	1
562	романа в	1	1
563	к античной	2	1
564	века и	5	1
565	какой-то мере	4	1
566	нем и	1	1
567	где происходит	1	1
568	при котором	1	1
569	смеха и	1	1
570	как она	1	1
571	от всех	1	1
572	условия для	1	1
573	в жизнь	1	1
574	нас интересует	4	1
575	завершение у	1	1
576	и одновременно	4	1
577	образов и	4	1
578	нуждается в	1	1
579	а лишь	1	1
580	характерная для	4	1
581	души и	1	1
582	этого рассказа	2	1
583	не то	3	1
584	произведений достоевского	2	1
585	алеши и	1	1
586	сцены и	1	1
587	сцены скандалов	2	1
588	связи с	1	1
589	вот что	2	1
590	литературы в	3	1
591	не можем	1	1
592	в большинстве	4	1
593	а напротив	1	1
594	отношений к	1	1
595	униженных и	1	1
596	достоевский при	1	1
597	не дает	1	1
598	который по	1	1
599	достоевский так	1	1
600	мир в	1	1
601	и их	2	1
602	бориса годунова	1	1
603	достоевского его	1	1
604	жизни таким	1	1
605	отличен от	2	1
606	можно это	1	1
607	вторую часть	1	1
608	у этих	1	1
609	при всей	2	1
610	не о	2	1
611	бытия и	2	1
612	есть его	1	1
613	и никогда	1	1
614	не просто	1	1
615	достоевского является	1	1
616	смерти и	4	1
617	это положение	1	1
618	в какой-то	4	1
619	что и	3	1
620	или иной	1	1
621	даже не	1	1
622	влияние на	12	1
623	вводятся в	1	1
624	знал бы	1	1
625	в ставрогине	1	1
626	в униженных	1	1
627	сам себя	1	1
628	и прежде	6	1
629	в предисловии	1	1
630	наконец очень	1	1
631	что для	1	1
632	его из	1	1
633	связано с	1	1
634	нужно сказать	2	1
635	с большей	1	1
636	а главное	2	1
637	выше и	2	1
638	позиции в	1	1
639	так это	1	1
640	в идиоте	1	1
641	в подростке	1	1
642	самого начала	4	1
643	в психологическом	1	1
644	через его	1	1
645	в различных	1	1
646	жизнь в	2	1
647	под влиянием	1	1
648	в связи	2	1
649	через нее	1	1
650	с дьяволом	1	1
651	и она	1	1
652	этих сценах	1	1
653	от страха	1	1
654	и особенно	3	1
655	и а	1	1
656	как это	2	1
657	все позволено	2	1
658	играют в	1	1
659	человека к	3	1
660	из форм	1	1
661	достоевского более	1	1
662	литературы но	1	1
663	образа героя	1	1
664	с каким-то	1	1
665	нет ни	2	1
666	это своего	2	1
667	он утверждает	1	1
668	предисловии к	1	1
669	он будет	1	1
670	форм от	1	1
671	как традиционные	1	1
672	применении к	1	1
673	говоря несколько	1	1
674	более широкое	1	1
675	герои романа	1	1
676	большое влияние	2	1
677	федора павловича	1	1
678	на свете	2	1
679	бы целая	1	1
680	и такие	1	1
681	этого слова	1	1
682	себе я	1	1
683	бога и	2	1
684	даже особую	1	1
685	человеческого характера	1	1
686	характерные для	1	1
687	глубину и	1	1
688	свое последнее	1	1
689	при всем	1	1
690	произведений и	1	1
691	этот образ	1	1
692	и для	4	1
693	достоевский как	1	1
694	пор еще	2	1
695	на улице	1	1
696	для ее	3	1
697	и человек	1	1
698	полное представление	1	1
699	в результате	1	1
700	дома он	1	1
701	человек и	2	1
702	себя самого	3	1
703	ее и	1	1
704	жить и	4	1
705	или нет	1	1
706	литературной традицией	1	1
707	а может	1	1
708	еще более	5	1
709	и ни	1	1
710	вообще в	2	1
711	с мистерией	1	1
712	важен и	1	1
713	исповеди и	2	1
714	тот же	2	1
715	и оскорбленных	1	1
716	и начинается	1	1
717	а о	1	1
718	между ними	2	1
719	с ней	3	1
720	в апологии	2	1
721	не знает	4	1
722	сказать что	10	1
723	на улицах	1	1
724	виктора гюго	1	1
725	идея в	1	1
726	в последнем	1	1
727	безумия и	1	1
728	смешон то	1	1
729	себе не	1	1
730	ни был	1	1
731	достоевского здесь	1	1
732	к другим	2	1
733	и другие	9	1
734	или во	1	1
735	нас не	1	1
736	как на	1	1
737	том числе	11	1
