N	2gram	Potebnia_M_2	Problema
572	иначе и	1	1
573	имеет для	3	1
574	в наших	1	1
575	так сказать	4	1
576	в значении	1	1
577	по сходству	1	1
578	с чем	3	1
579	мы их	1	1
580	не имеют	2	1
581	не следует	1	1
582	только потому	2	1
583	в нем	9	1
584	раз навсегда	1	1
585	от которого	1	1
586	о которой	3	1
587	они получают	1	1
588	и еще	1	1
589	есть та	1	1
590	близким к	1	1
591	что нужно	1	1
592	отношений между	3	1
593	из виду	1	1
594	значения но	1	1
595	на земле	1	1
596	что ни	2	1
597	имел бы	1	1
598	на этом	2	1
599	так например	3	1
600	отношение а	1	1
601	слово человек	1	1
602	для человеческого	1	1
603	всех отношениях	1	1
604	могла бы	3	1
605	же не	1	1
606	в другом	2	1
607	времени и	1	1
608	или если	2	1
609	в глазах	1	1
610	это не	3	1
611	понимания слова	1	1
612	он есть	1	1
613	но их	1	1
614	только повторением	1	1
615	но потом	1	1
616	предмета как	1	1
617	кажется что	3	1
618	само собою	2	1
619	бы для	1	1
620	оно имеет	1	1
621	более общим	1	1
622	от языка	1	1
623	такой же	4	1
624	и тогда	3	1
625	звуком и	3	1
626	себе все	1	1
627	которое необходимо	1	1
628	особенно для	1	1
629	бы на	1	1
630	если и	2	1
631	другим и	3	1
632	здесь впервые	1	1
633	даже при	2	1
634	вообще нельзя	1	1
635	место в	4	1
636	все и	1	1
637	на каждом	1	1
638	то сам	1	1
639	в которых	1	1
640	и какое	1	1
641	и звук	4	1
642	единство и	1	1
643	выше мы	1	1
644	ни было	3	1
645	и наоборот	5	1
646	не должно	2	1
647	бы быть	3	1
648	не полное	2	1
649	что например	2	1
650	этот мир	1	1
651	этого звука	3	1
652	что есть	2	1
653	что ничем	1	1
654	вообще но	1	1
655	необходимое для	1	1
656	из тех	1	1
657	и другое	4	1
658	если в	3	1
659	на себе	1	1
660	с бесконечно	1	1
661	но вместе	2	1
662	из предыдущего	1	1
663	который при	1	1
664	какой бы	1	1
665	о пределах	1	1
666	здесь может	1	1
667	мы указали	1	1
668	никогда не	4	1
669	понятность слова	1	1
670	и всегда	1	1
671	не всякий	1	1
672	обратим внимание	1	1
673	этих двух	1	1
674	совсем другое	1	1
675	свое осуществление	1	1
676	в изменении	1	1
677	на те	1	1
678	по своей	1	1
679	в слишком	1	1
680	есть такой	1	1
681	как не	3	1
682	это слово	1	1
683	и его	2	1
684	новые значения	1	1
685	совмещает в	2	1
686	языке есть	1	1
687	смысле в	1	1
688	не потому	1	1
689	не знали	2	1
690	между такими	1	1
691	только от	3	1
692	человека с	1	1
693	взятое в	1	1
694	такого же	2	1
695	должны быть	4	1
696	содержанием и	1	1
697	основаны на	1	1
698	на известное	1	1
699	скорее в	1	1
700	бы он	1	1
701	слова с	1	1
702	в каждом	2	1
703	предмета к	1	1
704	тот и	1	1
705	предмет в	1	1
706	мы его	1	1
707	и самое	1	1
708	с развитием	1	1
709	существуют только	1	1
710	то она	1	1
711	же так	1	1
712	очень важную	1	1
713	к нам	2	1
714	в собственном	2	1
715	все наше	1	1
716	чувственные восприятия	4	1
717	что само	3	1
718	то время	4	1
719	самое это	3	1
720	вопрос что	1	1
721	мысль мы	1	1
722	предмета так	1	1
723	от того	5	1
724	что у	2	1
725	на нее	1	1
726	других вполне	1	1
727	во многом	1	1
728	при одном	1	1
729	наше внимание	1	1
730	поэтому в	1	1
731	был не	1	1
732	и всякого	1	1
733	она есть	2	1
734	на что	1	1
735	к языку	4	1
736	с ним	5	1
737	не отвечает	1	1
738	будет уже	1	1
739	образом в	4	1
740	находится в	3	1
741	этих условиях	1	1
742	и та	1	1
743	находятся в	1	1
744	одного из	1	1
745	только за	1	1
746	времени в	1	1
747	одно слово	1	1
748	мы понимаем	1	1
749	и во	3	1
750	нельзя ни	1	1
751	же звук	1	1
752	сколько их	1	1
753	между тем	6	1
754	это заставляет	1	1
755	к белому	1	1
756	переходит в	1	1
757	теперь уже	2	1
758	содержание слова	2	1
759	уже перестает	1	1
760	их содержания	3	1
761	не знаю	1	1
762	в слово	2	1
763	языка мы	2	1
764	получит для	1	1
765	несколько иначе	1	1
766	же можно	1	1
767	слово может	1	1
768	что здесь	1	1
769	но с	1	1
770	оно и	1	1
771	дело с	1	1
772	в известную	1	1
773	в какой	2	1
774	например только	1	1
775	при каких	1	1
776	то в	1	1
777	которое мы	3	1
778	и так	1	1
779	нам возможность	1	1
780	все они	1	1
781	мы придаем	1	1
782	но во	3	1
783	так можно	1	1
784	различия в	1	1
785	двух предметов	1	1
786	ее из	1	1
787	а то	2	1
788	но для	1	1
789	здесь будет	1	1
790	предмет и	1	1
791	звука в	1	1
792	а и	5	1
793	в известной	1	1
794	слова в	5	1
795	нас только	1	1
796	в одном	6	1
797	в пространстве	2	1
798	много раз	1	1
799	не для	1	1
800	содержание и	1	1
801	слово как	2	1
802	содержания а	1	1
803	предыдущего мы	1	1
804	к ним	1	1
805	и язык	1	1
806	друг друга	2	1
807	но что	2	1
808	быть так	1	1
809	дом и	1	1
810	внутреннее и	1	1
811	каждого слова	1	1
812	к самому	1	1
813	быть для	2	1
814	с общим	2	1
815	со стороны	3	1
816	и цвета	2	1
817	с другим	1	1
818	не один	1	1
819	и чем	1	1
820	нельзя сказать	1	1
821	именно в	1	1
822	которых мы	3	1
823	том как	3	1
824	когда по	1	1
825	а с	2	1
826	иначе мы	1	1
827	себя и	2	1
828	бы никакого	1	1
829	превращается в	2	1
830	от этого	1	1
831	а на	1	1
832	как часть	2	1
833	время было	1	1
834	не на	2	1
835	это опять	1	1
836	слов и	1	1
837	значения не	1	1
838	могут считаться	1	1
839	для человека	1	1
840	и уже	5	1
841	вероятно не	1	1
842	произнося слово	1	1
843	представляется нам	5	1
844	для чего	1	1
845	уже по	1	1
846	язык для	1	1
847	такой степени	1	1
848	ни на	1	1
849	с первого	2	1
850	можно будет	1	1
851	и потому	2	1
852	как это	2	1
853	некоторые из	1	1
854	громкий звук	1	1
855	его содержание	2	1
856	его на	2	1
857	этих предметов	1	1
858	к своему	1	1
859	тоже имеет	1	1
860	а если	1	1
861	чем в	1	1
862	многое из	1	1
863	этой последней	2	1
864	совсем другой	1	1
865	это есть	1	1
866	за одно	1	1
867	а потом	1	1
868	о человеке	1	1
869	эти движения	1	1
870	в обратном	1	1
871	никакой возможности	1	1
872	чувства и	4	1
873	языка язык	1	1
874	близких к	1	1
875	в человеческом	1	1
876	и другой	1	1
877	слова есть	5	1
878	понимать это	2	1
879	и звуков	1	1
880	то так	1	1
881	и самих	1	1
882	между прочим	4	1
883	это последнее	4	1
884	нем самом	1	1
885	даже больше	1	1
886	к другим	3	1
887	дает возможность	1	1
888	вне его	1	1
889	целое таким	1	1
890	в более	1	1
891	многие из	1	1
892	еще больше	1	1
893	но повторяем	1	1
894	мы выше	2	1
895	от той	1	1
896	видно из	2	1
897	или без	2	1
898	но когда	1	1
899	отношений уже	1	1
900	смысла а	1	1
901	вообще в	1	1
902	они имеют	2	1
903	сказать даже	1	1
904	что а	1	1
905	имеют свое	1	1
906	во время	4	1
907	мы мыслим	1	1
908	же в	5	1
909	но всегда	1	1
910	давно уже	1	1
911	а вернее	1	1
912	менее в	1	1
913	иначе чем	1	1
914	и какой	1	1
915	значения в	1	1
916	или при	1	1
917	но всякий	1	1
918	другому когда	1	1
919	была бы	1	1
920	речи и	1	1
921	для нашего	1	1
922	этом мы	1	1
923	есть и	1	1
924	свои слова	1	1
925	и обозначение	1	1
926	самую мысль	1	1
927	значение мы	1	1
928	ее в	1	1
929	как слово	1	1
930	то оно	1	1
931	который не	1	1
932	к этому	2	1
933	можно назвать	2	1
934	эту последнюю	1	1
935	они не	4	1
