N	2gram	Vinokur_Ku_3	FransuaR
564	в англии	3	1
565	что для	1	1
566	словесного стиля	1	1
567	положений и	1	1
568	в некоторых	2	1
569	не было	4	1
570	но лишь	1	1
571	на этот	2	1
572	не знает	2	1
573	место конечно	1	1
574	было сказано	1	1
575	подобного рода	2	1
576	речи это	1	1
577	а так	1	1
578	о чем	2	1
579	а образ	1	1
580	и слово	1	1
581	в связи	5	1
582	для этой	1	1
583	и об	2	1
584	на фоне	7	1
585	к его	2	1
586	года не	1	1
587	мы говорим	4	1
588	в строгом	1	1
589	с общей	1	1
590	подхода к	2	1
591	xix века	3	1
592	целом ряде	1	1
593	для обозначения	2	1
594	наряду с	1	1
595	несколько раз	1	1
596	границ между	1	1
597	смысле этого	2	1
598	на эту	1	1
599	это утверждает	1	1
600	это есть	1	1
601	что же	5	1
602	по существу	3	1
603	в числе	4	1
604	исходя из	1	1
605	и богатство	1	1
606	поэтому когда	1	1
607	этого слова	4	1
608	слова и	7	1
609	в условиях	2	1
610	только для	2	1
611	на своем	1	1
612	поэтому что	1	1
613	между прочим	8	1
614	это был	1	1
615	что касается	1	1
616	граница между	1	1
617	это явление	1	1
618	вопрос в	2	1
619	тем и	1	1
620	действительно есть	1	1
621	формах и	1	1
622	этой системы	2	1
623	всякого рода	5	1
624	об этих	1	1
625	всей первой	1	1
626	обстоит и	1	1
627	у них	1	1
628	что значит	4	1
629	в круг	1	1
630	находим в	1	1
631	в большем	1	1
632	г и	1	1
633	творится и	1	1
634	они как	1	1
635	лишь тогда	1	1
636	по одному	1	1
637	отношению к	2	1
638	и другой	1	1
639	или меньшем	1	1
640	только они	1	1
641	это так	2	1
642	к этой	1	1
643	по поводу	3	1
644	это в	2	1
645	в противоположность	1	1
646	как на	8	1
647	в таком	4	1
