N	2gram	Vygotskiy__3	Hudozhes
489	и мыслей	1	1
490	он берет	1	1
491	в которую	1	1
492	во всех	1	1
493	путь к	3	1
494	переходит в	1	1
495	на одном	1	1
496	находит свое	2	1
497	и только	2	1
498	него между	1	1
499	в другой	1	1
500	и существенным	1	1
501	как например	1	1
502	тот же	2	1
503	в какой	4	1
504	всяком случае	4	1
505	деле не	1	1
506	между этими	1	1
507	их не	1	1
508	к высшим	1	1
509	с одной	5	1
510	человека с	1	1
511	есть в	1	1
512	более или	1	1
513	и у	6	1
514	уже в	7	1
515	а напротив	1	1
516	оно в	1	1
517	в жизни	3	1
518	является не	2	1
519	этого процесса	9	1
520	но для	1	1
521	жизни отсюда	1	1
522	одно из	1	1
523	представить себе	1	1
524	могло бы	4	1
525	сами по	3	1
526	иначе как	1	1
527	сказано не	1	1
528	из нее	2	1
529	отличие от	6	1
530	что они	10	1
531	интересующей нас	2	1
532	склонны видеть	2	1
533	эти наблюдения	1	1
534	его ни	1	1
535	представляется в	2	1
536	вслед за	3	1
537	человека а	1	1
538	во внешней	1	1
539	что для	1	1
540	обратиться к	1	1
541	противоречие между	1	1
542	связано с	1	1
543	и своего	1	1
544	одной стороны	5	1
545	не на	1	1
546	же ошибочно	1	1
547	ссылка на	1	1
548	там где	4	1
549	что мы	7	1
550	с прежними	1	1
551	не видит	1	1
552	этих моментов	2	1
553	вступает в	2	1
554	эта вторая	1	1
555	как это	7	1
556	речь не	2	1
557	со словом	1	1
558	но все	2	1
559	из которых	5	1
560	в данном	1	1
561	которые являются	2	1
562	уходит своими	1	1
563	и там	1	1
564	составляют наиболее	1	1
565	ни то	2	1
566	происходит в	1	1
567	в ряду	1	1
568	друг с	5	1
569	и другой	1	1
570	и менее	1	1
571	быть не	1	1
572	него в	1	1
573	на пути	2	1
574	жизни с	1	1
575	в любом	1	1
576	значения оно	1	1
577	является для	2	1
578	но это	5	1
579	и слово	3	1
580	в смысле	4	1
581	не мог	4	1
582	время это	1	1
583	от друга	1	1
584	известной степени	1	1
585	отношения между	5	1
586	лицо и	1	1
587	когда он	3	1
588	как уже	6	1
589	полагать что	1	1
590	конце концов	1	1
591	мы должны	6	1
592	всякий раз	2	1
593	слов и	5	1
594	как показывает	2	1
595	соединяется с	1	1
596	к ее	1	1
597	и прямо	1	1
598	сказать что	4	1
599	на который	1	1
600	их с	3	1
601	в свою	3	1
602	в последнем	1	1
603	с такой	1	1
604	который он	1	1
605	пути к	3	1
606	к другим	2	1
607	ни на	2	1
608	друга как	1	1
609	мышления не	2	1
610	и эта	2	1
611	который не	1	1
612	во всяком	4	1
613	все что	2	1
614	в роли	2	1
615	этой точки	2	1
616	напротив все	1	1
