N	2gram	Vinokur_St_3	Istorich
130	встречается в	1	3
131	но эти	1	3
132	как человек	1	3
133	для того	2	3
134	здесь еще	1	3
135	представляют собой	1	3
136	того чтобы	1	3
137	на том	1	3
138	никогда не	2	3
139	и с	4	3
140	и вообще	1	3
141	к нему	4	3
142	в форме	2	3
143	что здесь	4	3
144	показывают что	1	3
145	сказки в	1	3
146	и др	4	3
147	в особенности	4	3
148	и из	1	3
149	и пр	13	3
150	и все	1	3
151	и она	1	3
152	в данном	1	3
153	в книге	1	3
154	в свете	1	3
155	а в	6	3
156	в свою	2	3
157	состоит из	1	3
158	они не	1	3
159	ту же	1	2
160	того же	2	2
161	самом деле	2	2
162	он может	2	2
163	тех же	1	2
164	выражения как	2	2
165	одним из	1	2
166	а как	4	2
167	вопрос о	1	2
168	мы и	1	2
169	во всех	2	2
170	имеем здесь	1	2
171	только тогда	2	2
172	очевидно что	1	2
173	когда он	1	2
174	уже в	3	2
175	еще один	1	2
176	он делает	2	2
177	на то	5	2
178	связанные с	1	2
179	том чтобы	2	2
180	и по	2	2
181	о чем	1	2
182	не считать	1	2
183	это было	8	2
184	и других	2	2
185	в это	2	2
186	о которых	3	2
187	к которым	1	2
188	попадает в	3	2
189	несмотря на	3	2
190	здесь можно	1	2
191	такой же	2	2
192	их на	1	2
193	точки зрения	7	2
194	в своей	4	2
195	можно найти	2	2
196	ее в	2	2
197	то его	1	2
198	от себя	1	2
199	но он	3	2
200	что этот	3	2
201	по себе	1	2
202	даже в	1	2
203	некоторых случаях	1	2
204	по мере	1	2
205	как можно	2	2
206	тогда когда	2	2
207	одна из	2	2
208	или как	1	2
209	б в	3	2
210	в некотором	1	2
211	не потому	2	2
212	такие выражения	3	2
213	тебя на	1	2
214	в сказках	1	2
215	должен быть	2	2
216	так в	1	2
217	и сам	1	2
218	на нее	2	2
219	здесь он	1	2
220	здесь как	1	2
221	особенно в	1	2
222	об этом	5	2
223	если бы	4	2
224	только у	1	2
225	ничего не	4	2
226	означает что	1	2
227	находится в	1	2
228	приближается к	1	2
229	язык и	1	2
230	обратим внимание	1	2
231	образом в	1	2
232	можно сказать	4	2
233	все его	1	2
234	должно было	1	2
235	от них	2	2
236	ним и	1	2
237	того что	5	2
238	в формах	1	2
239	но так	1	2
240	том как	1	2
241	ли он	1	2
242	то в	4	2
243	именно на	1	2
244	так что	11	2
245	и они	1	2
246	из них	1	2
247	тогда он	1	2
248	вовсе не	2	2
249	у него	9	2
250	в других	1	2
251	из двух	1	2
252	связан с	3	2
253	со стороны	3	2
254	до сих	2	2
255	как у	1	2
256	такое же	2	2
257	но есть	2	2
258	говорит о	1	2
259	а не	5	2
260	с которым	3	2
261	один из	2	2
262	что мы	3	2
263	в одно	1	2
264	эти примеры	1	2
265	из которых	4	2
266	не знал	1	2
267	что за	1	2
268	в течение	4	2
269	одновременно с	1	2
270	как бы	6	2
271	по существу	1	2
272	это значит	1	2
273	и этим	1	2
274	с этой	3	2
275	сих пор	2	2
276	но для	1	2
277	с большой	1	2
278	в наше	1	2
279	становится понятным	1	2
280	и для	4	2
281	формы и	1	2
282	это уже	1	2
283	представляли собой	1	2
284	также не	1	2
285	все вместе	1	2
286	сказать что	4	2
287	и при	1	2
288	в свое	1	2
289	к этому	3	2
290	жизни и	1	2
291	совсем как	1	1
292	вряд ли	1	1
293	также и	1	1
294	перед ним	1	1
295	по отдельным	1	1
296	сам по	1	1
297	и иными	1	1
298	переход от	1	1
299	нужно подчеркнуть	1	1
300	говорилось выше	1	1
301	мы имели	2	1
302	что когда	1	1
303	тем же	1	1
304	из его	7	1
305	должна быть	1	1
306	но те	1	1
307	той же	2	1
308	она ему	1	1
309	этого нет	1	1
310	ни у	1	1
311	выходит из	2	1
312	место в	6	1
313	время как	4	1
314	связано то	1	1
315	что можно	1	1
316	форм в	1	1
317	думаю что	2	1
318	быть в	1	1
319	не был	2	1
320	эта версия	1	1
321	то мы	1	1
322	не требует	1	1
323	этого героя	1	1
324	на самом	1	1
325	к образу	1	1
326	в нос	1	1
327	но как	2	1
328	ответ на	5	1
329	остаются в	1	1
330	отношение к	4	1
331	иногда и	1	1
332	мифом и	1	1
333	что они	2	1
334	думать что	1	1
335	его развития	1	1
336	к сожалению	2	1
337	и я	1	1
338	чем же	1	1
339	как говорит	1	1
340	трудно сказать	1	1
341	вследствие чего	1	1
342	черной работы	1	1
343	в одной	2	1
344	что как	1	1
345	что касается	7	1
346	а и	1	1
347	целый ряд	1	1
348	здесь речь	1	1
349	говорит что	5	1
350	оказывается в	1	1
351	и наконец	3	1
352	и к	4	1
353	которых является	2	1
354	жена и	1	1
355	но в	5	1
356	не соответствуют	1	1
357	за это	1	1
358	то теперь	1	1
359	д по	1	1
360	то обстоятельство	5	1
361	на нем	1	1
362	остановиться на	1	1
363	сюда относятся	2	1
364	и тот	2	1
365	чем его	1	1
366	интересно что	6	1
367	во многих	2	1
368	узнал что	1	1
369	но на	1	1
370	прямо говорится	1	1
371	чаще и	1	1
372	и если	3	1
373	что она	1	1
374	и легко	1	1
375	чрезвычайно широко	1	1
376	одно целое	1	1
377	они в	1	1
378	всех этих	3	1
379	и еще	1	1
380	и социальной	1	1
381	в подлиннике	6	1
382	состоит в	4	1
383	работе о	1	1
384	и женится	2	1
385	на древнюю	1	1
386	борьба с	2	1
387	смысле в	1	1
388	этих форм	1	1
389	знает что	1	1
390	было бы	7	1
391	на почве	5	1
392	что один	1	1
393	чаще всего	1	1
394	в жизни	4	1
395	этого становится	1	1
396	этом мы	1	1
397	он является	1	1
398	соответствии с	1	1
399	этого не	1	1
400	а за	1	1
401	название он	1	1
402	в развитии	2	1
403	и тогда	2	1
404	которую он	2	1
405	вещи в	1	1
406	места в	1	1
407	художественного творчества	1	1
408	он должен	1	1
409	на месте	1	1
410	с точки	4	1
411	в их	3	1
412	в стиле	1	1
413	в своем	1	1
414	они уже	1	1
415	в одном	1	1
416	и эти	1	1
417	и более	3	1
418	в конце	6	1
419	формы как	1	1
420	что есть	1	1
421	на три	1	1
422	но они	2	1
423	а иногда	1	1
424	что эта	2	1
425	самого начала	2	1
426	как о	2	1
427	считает что	2	1
428	дело не	2	1
429	не имеет	2	1
430	на котором	2	1
431	уже очень	1	1
432	свою силу	1	1
433	часто в	1	1
434	к изучению	1	1
435	несомненно одно	1	1
436	иметь в	1	1
437	не могло	1	1
438	он с	1	1
439	и прочие	2	1
440	судя по	1	1
441	так много	1	1
442	найти в	2	1
443	и всегда	2	1
444	же время	3	1
445	этих двух	2	1
446	явление в	1	1
447	к ней	4	1
448	же он	1	1
449	здесь же	1	1
450	две функции	1	1
451	обращает на	1	1
452	тесно связана	3	1
453	средства которые	1	1
454	в каком	4	1
455	обстоятельство что	5	1
456	очень часто	1	1
457	она во	2	1
458	к тому	2	1
459	основаны на	1	1
460	а что	1	1
461	его с	1	1
462	утверждать что	2	1
463	на это	2	1
464	находясь в	2	1
465	приходит к	1	1
466	и о	1	1
467	в виду	2	1
468	но вообще	1	1
469	свою очередь	1	1
470	здесь не	1	1
471	без всякого	2	1
472	с каким	1	1
473	второго лица	1	1
474	с самого	2	1
475	то время	4	1
476	приводит к	1	1
477	оно также	1	1
478	не за	1	1
479	не трудно	1	1
480	здесь нет	2	1
481	во многом	2	1
482	мы в	1	1
483	основана на	1	1
484	для этого	2	1
485	сказывается и	1	1
486	уже сейчас	1	1
487	автор не	1	1
488	случаях это	1	1
489	первый и	1	1
490	он попадает	1	1
491	уже были	1	1
492	на вопрос	3	1
493	форму но	1	1
494	вместе со	1	1
495	одного из	2	1
496	а также	4	1
497	на основе	2	1
498	новый дух	1	1
499	героя до	1	1
500	во втором	2	1
501	примеры показывают	1	1
502	но очень	1	1
503	эти два	1	1
504	что хотел	1	1
505	во всей	1	1
506	и русская	1	1
507	и только	2	1
508	также в	1	1
509	у одного	1	1
510	в русском	2	1
511	это несомненно	3	1
512	на те	1	1
513	связь которых	1	1
514	в литературе	1	1
515	известно что	2	1
516	дело так	1	1
517	хотя бы	1	1
518	то он	2	1
519	одной из	2	1
520	которым он	1	1
521	эту форму	1	1
522	еще и	1	1
523	и так	1	1
524	он уже	1	1
525	самые разнообразные	1	1
526	по мнению	3	1
527	всяком случае	4	1
528	из рук	1	1
529	и ее	2	1
530	но то	1	1
531	или сам	1	1
532	со своим	1	1
533	и у	2	1
534	еще одно	1	1
535	что не	2	1
536	а это	1	1
537	становится вождем	1	1
538	а то	2	1
539	не дает	1	1
540	который сам	1	1
541	одно из	2	1
542	не так	3	1
543	для него	3	1
544	это место	2	1
545	слова в	1	1
546	в котором	5	1
547	в современном	1	1
548	нет в	3	1
549	смерти и	1	1
550	перейти к	1	1
551	в очень	1	1
552	не были	1	1
553	возможно что	1	1
554	ней и	1	1
555	или иной	2	1
556	имеет и	1	1
557	женится на	1	1
558	вообще с	1	1
559	есть не	1	1
560	он это	1	1
561	близок к	2	1
562	а с	2	1
563	вышли в	1	1
564	встречаются не	1	1
565	объясняется тем	1	1
566	что для	3	1
567	можно назвать	4	1
568	то и	2	1
569	не было	4	1
570	относится к	4	1
571	здесь дело	1	1
572	не знает	1	1
573	что случилось	1	1
574	и самые	1	1
575	человек в	1	1
576	и оно	1	1
577	литература в	1	1
578	совершенно очевидно	1	1
579	на хвосте	1	1
580	уже давно	1	1
581	нет ничего	1	1
582	или другого	1	1
583	ни на	2	1
584	свое особое	1	1
585	как эти	1	1
586	некоторые уже	1	1
587	то можно	1	1
588	не сразу	2	1
589	случаях в	1	1
590	быть это	3	1
591	xix века	4	1
592	конечно не	1	1
593	знать что	1	1
594	такого рода	5	1
595	полемизировать с	1	1
596	хотел этим	1	1
597	тому как	1	1
598	а потом	1	1
599	даже с	1	1
600	два раза	1	1
601	к историческому	2	1
602	в состоянии	1	1
603	указывает что	1	1
604	имеем связь	1	1
605	том смысле	2	1
606	быть не	2	1
607	два основных	1	1
608	есть и	1	1
609	на пути	1	1
610	и некоторые	1	1
611	этом свете	1	1
612	потому не	1	1
613	в указанном	1	1
614	это он	1	1
615	показать как	1	1
616	особого рода	1	1
617	у них	1	1
618	или нет	1	1
619	бы в	1	1
620	к этой	2	1
621	только что	2	1
622	все они	3	1
623	я думаю	2	1
624	речи об	1	1
625	потом он	1	1
626	гораздо больше	1	1
627	см в	1	1
628	из этого	4	1
629	в самом	2	1
630	что такое	7	1
631	сильно что	1	1
632	и другие	1	1
633	в своих	8	1
634	ее исторической	1	1
635	по названию	1	1
636	как на	6	1
637	во всяком	4	1
638	все что	1	1
639	этой точки	1	1
