N	2gram	Propp_Isto_2	Formalny
179	и приемы	1	2
180	отличие от	1	2
181	в одной	4	2
182	перед нами	2	2
183	кроме того	2	2
184	приема в	1	2
185	со своей	1	2
186	в которой	2	2
187	уже в	2	2
188	он в	3	2
189	состоит в	2	2
190	и более	2	2
191	из него	2	2
192	и по	2	2
193	в основу	1	2
194	они должны	4	2
195	и иных	1	2
196	должен был	3	2
197	ни в	2	2
198	от него	1	2
199	место и	1	2
200	нигде не	2	2
201	и религиозных	1	2
202	том что	7	2
203	нужно было	1	2
204	в этих	11	2
205	представление о	2	2
206	себе а	1	2
207	в отличие	1	2
208	от его	1	2
209	должны были	8	2
210	как их	1	2
211	их в	2	2
212	даже в	1	2
213	она не	5	2
214	на один	2	2
215	тем самым	2	2
216	что эта	2	2
217	нужно уметь	1	2
218	самого начала	2	2
219	находится в	2	2
220	никогда не	15	2
221	на котором	2	2
222	слово и	1	2
223	правда в	1	2
224	этих двух	1	2
225	как она	4	2
226	что на	1	2
227	если же	1	2
228	эти явления	1	2
229	и это	3	2
230	и о	1	2
231	и этим	1	2
232	с самого	2	2
233	приводит к	2	2
234	и совершенно	1	2
235	подойти к	2	2
236	мы в	2	2
237	с ним	1	2
238	в виду	2	2
239	является в	1	2
240	в науку	1	2
241	отметить что	1	2
242	это не	2	2
243	быть даже	1	2
244	если это	3	2
245	один из	8	2
246	с ними	2	2
247	этот вопрос	1	2
248	не происходит	3	2
249	здесь с	1	2
250	по этому	1	2
251	не будет	1	2
252	потому что	9	2
253	в качестве	3	2
254	же и	3	2
255	еще одну	1	2
256	является не	2	2
257	при помощи	2	2
258	и других	1	2
259	характерно что	1	2
260	в котором	5	2
261	не просто	2	2
262	это положение	1	2
263	со стороны	1	2
264	а именно	3	2
265	в каких	3	2
266	его из	2	2
267	превращается в	2	2
268	до конца	1	2
269	ничем не	1	2
270	и становятся	1	2
271	как это	3	2
272	в той	1	2
273	в тех	2	2
274	из этого	1	2
275	но это	4	2
276	должна была	1	2
277	ее и	1	2
278	сказать что	2	2
279	ее в	2	2
280	и другие	4	2
281	в таком	1	2
282	и наиболее	1	1
283	ad hoc	1	1
284	связана с	6	1
285	ее т	1	1
286	же материал	1	1
287	к своей	1	1
288	показать что	2	1
289	нам кажется	1	1
290	из его	1	1
291	оно было	1	1
292	е его	1	1
293	и этот	1	1
294	которыми он	1	1
295	той же	2	1
296	их и	1	1
297	полагает что	1	1
298	есть не	1	1
299	стороне в	1	1
300	мы имеем	15	1
301	мотива с	1	1
302	превратилась в	1	1
303	из своих	1	1
304	пока только	1	1
305	этом не	1	1
306	так чтобы	1	1
307	но она	1	1
308	что иное	2	1
309	не вполне	1	1
310	и со	1	1
311	же что	1	1
312	в народных	1	1
313	себе что	1	1
314	без всякого	1	1
315	как один	1	1
316	иное как	2	1
317	со словами	1	1
318	время в	1	1
319	очень близки	1	1
320	чем это	1	1
321	а тем	1	1
322	в эти	1	1
323	органической связи	1	1
324	материал на	1	1
325	дает нам	2	1
326	изучение этого	1	1
327	и где	1	1
328	и есть	5	1
329	случае уже	1	1
330	следующим образом	1	1
331	именно эта	1	1
332	в этот	1	1
333	за собой	1	1
334	живого человека	1	1
335	этот случай	4	1
336	так или	1	1
337	которые в	1	1
338	другим способом	1	1
339	что к	1	1
340	им в	1	1
341	и тот	1	1
342	был не	1	1
343	но он	4	1
344	мы обратимся	1	1
345	имеем в	5	1
346	столько с	1	1
347	как он	3	1
348	на то	3	1
349	если он	1	1
350	но на	1	1
351	не могла	2	1
352	есть но	1	1
353	мы их	1	1
354	задний план	1	1
355	связанные с	1	1
356	вера в	2	1
357	тем не	1	1
358	эта система	1	1
359	он должен	2	1
360	к одному	1	1
361	и которые	1	1
362	и связанные	1	1
363	его утверждение	1	1
364	от других	1	1
365	по некоторым	1	1
366	могла бы	2	1
367	не скажет	1	1
368	другого человека	1	1
369	в другом	9	1
370	связанных с	1	1
371	нами с	1	1
372	или если	1	1
373	который и	1	1
374	является если	1	1
375	связанным с	1	1
376	пришли в	2	1
377	сколько с	1	1
378	человека на	1	1
379	он является	2	1
380	в них	1	1
381	же мы	2	1
382	случае мы	2	1
383	он действительно	1	1
384	этот странный	1	1
385	и вне	1	1
386	чем в	1	1
387	ведет к	1	1
388	без этой	1	1
389	и некоторые	1	1
390	обратимся к	2	1
391	остается в	1	1
392	в эту	2	1
393	под ними	1	1
394	но если	3	1
395	том как	1	1
396	поставлены в	1	1
397	на своем	1	1
398	теперь мы	1	1
399	знаем что	12	1
400	все они	1	1
401	же объясняется	1	1
402	вопрос о	4	1
403	нельзя было	1	1
404	эта не	1	1
405	не будем	4	1
406	ее так	1	1
407	высшую степень	1	1
408	бы быть	1	1
409	как смерть	1	1
410	вещи не	1	1
411	не менее	1	1
412	но они	4	1
413	а а	1	1
414	есть а	1	1
415	эти формы	1	1
416	к этим	1	1
417	на него	5	1
418	на русской	1	1
419	и именно	2	1
420	тогда и	2	1
421	иметь в	2	1
422	эти случаи	4	1
423	которых и	1	1
424	вопрос не	1	1
425	близки к	1	1
426	в русском	2	1
427	к ней	2	1
428	которого еще	1	1
429	во всем	1	1
430	далеко не	1	1
431	потому она	1	1
432	мы бы	1	1
433	только с	2	1
434	так то	1	1
435	как будто	3	1
436	только одна	1	1
437	их от	1	1
438	у нас	1	1
439	и оно	1	1
440	разнообразны и	1	1
441	других случаях	2	1
442	относиться к	1	1
443	мы узнаем	1	1
444	во все	1	1
445	и вполне	2	1
446	как только	1	1
447	в сказках	8	1
448	они и	1	1
449	должен быть	1	1
450	след в	1	1
451	с сохранением	1	1
452	только при	1	1
453	уже потому	1	1
454	характер и	1	1
455	уже с	2	1
456	обратным знаком	1	1
457	е что	1	1
458	с собой	1	1
459	можно было	5	1
460	иногда в	1	1
461	этим в	1	1
462	она была	1	1
463	это только	2	1
464	ней и	1	1
465	образом в	1	1
466	говорят что	5	1
467	на задний	1	1
468	вот почему	1	1
469	так оно	2	1
470	она уже	1	1
471	о том	3	1
472	до сих	6	1
473	с одной	4	1
474	что его	1	1
475	связанной с	1	1
476	и во	1	1
477	образом мы	1	1
478	все в	1	1
479	это может	1	1
480	с каким-нибудь	1	1
481	вся эта	1	1
482	этому поводу	1	1
483	не чувствует	1	1
484	и под	1	1
485	под музыку	1	1
486	и следовательно	1	1
487	может иметь	1	1
488	не зная	1	1
489	происходит в	2	1
490	дело так	1	1
491	он стал	2	1
492	исследования для	1	1
493	тот же	1	1
494	мы увидим	8	1
495	в себе	4	1
496	звук является	2	1
497	к их	1	1
498	и действительно	1	1
499	и так	2	1
500	их не	1	1
501	так что	6	1
502	для всех	1	1
503	к какому	1	1
504	не можем	1	1
505	указания на	1	1
506	героя с	1	1
507	весь русский	1	1
508	так называемый	2	1
509	сущность и	1	1
510	не сам	2	1
511	был бы	2	1
512	себе в	1	1
513	никто не	1	1
514	пока не	4	1
515	они сами	1	1
516	с определенным	1	1
517	но что	1	1
518	всегда только	2	1
519	не обладает	3	1
520	степени в	1	1
521	она начинает	1	1
522	превращаться в	3	1
523	со всем	1	1
524	настолько что	1	1
525	или иначе	1	1
526	здесь в	2	1
527	к которому	5	1
528	в свою	1	1
529	в природе	1	1
530	а на	1	1
531	из тех	1	1
532	материал в	2	1
533	зависит от	2	1
534	здесь дело	1	1
535	здесь эта	1	1
536	а сам	1	1
537	и непосредственно	1	1
538	слова для	1	1
539	на этих	1	1
540	было ему	1	1
541	ему силу	1	1
542	связь с	4	1
543	несколько ближе	1	1
544	так же	13	1
545	с обратным	1	1
546	всем что	1	1
547	и приобретает	1	1
548	требует от	1	1
549	под эту	1	1
550	а так	1	1
551	к своему	1	1
552	где же	2	1
553	о чем	1	1
554	одной стороны	3	1
555	а если	1	1
556	в сборнике	2	1
557	слагается из	1	1
558	смысле этого	2	1
559	это за	2	1
560	не что	2	1
561	да и	2	1
562	материала по	1	1
563	является вопрос	1	1
564	материал для	1	1
565	этого слова	1	1
566	нет есть	1	1
567	этом случае	5	1
568	сих пор	7	1
569	о его	2	1
570	влечет за	1	1
571	виду что	1	1
572	просто как	1	1
573	какому выводу	1	1
574	в книге	1	1
575	в более	1	1
576	при таком	1	1
577	своем пути	1	1
578	чтобы понять	2	1
579	в высшую	1	1
580	о нем	4	1
581	чем является	1	1
582	пр в	1	1
583	который является	1	1
584	для нас	4	1
585	особого рода	1	1
586	то о	1	1
587	как явление	1	1
588	мы должны	4	1
589	мотивов к	1	1
590	он станет	1	1
591	несмотря на	1	1
592	же в	1	1
593	хотя в	3	1
594	лежит в	1	1
595	помощи этого	1	1
596	в системе	2	1
597	к самому	1	1
598	е в	1	1
599	они его	1	1
600	его к	1	1
601	одной из	4	1
602	является и	1	1
603	духом и	1	1
604	только о	1	1
605	данного сюжета	1	1
606	героя в	1	1
607	в каком	1	1
608	можно назвать	1	1
609	увидим что	3	1
610	то оно	1	1
611	и эта	1	1
612	так там	1	1
