N	2gram	Tiupa_Disk_1	Hudozhes
194	оказывается в	1	3
195	или иным	1	3
196	к содержанию	3	3
197	не случайно	1	3
198	в области	1	3
199	являет собой	3	3
200	далеко не	10	3
201	в воображении	1	3
202	в рассказе	2	3
203	не на	1	3
204	эстетического субъекта	2	3
205	и адресата	2	3
206	человека к	1	3
207	текста в	2	3
208	сказания или	3	3
209	по своему	3	3
210	о чем	2	3
211	в данном	5	3
212	в той	1	3
213	текста как	1	3
214	в эстетический	1	3
215	художественного целого	1	3
216	таким образом	3	3
217	личности и	1	3
218	в свою	3	3
219	и состоит	1	3
220	в таком	1	3
221	в роли	1	3
222	таком случае	1	2
223	и это	1	2
224	это и	1	2
225	идет о	1	2
226	статус знания	1	2
227	между двумя	1	2
228	к другому	2	2
229	по преимуществу	1	2
230	взаимодействия людей	1	2
231	противном случае	1	2
232	в году	2	2
233	анекдот не	1	2
234	речевой деятельности	1	2
235	жанровой традиции	1	2
236	такая возможность	1	2
237	совпадает с	2	2
238	но она	1	2
239	принадлежит к	1	2
240	не вполне	1	2
241	я не	1	2
242	этого термина	2	2
243	во мне	3	2
244	и на	5	2
245	причастности к	1	2
246	я на	1	2
247	в чем	1	2
248	вокруг я	1	2
249	могло быть	1	2
250	но как	2	2
251	и весьма	1	2
252	не все	1	2
253	это коммуникативное	1	2
254	за пределы	2	2
255	опыта к	1	2
256	форма авторства	4	2
257	человеческого бытия	1	2
258	в своем	6	2
259	кому говорят	1	2
260	в противном	1	2
261	это тоже	1	2
262	в себя	5	2
263	образом и	1	2
264	в нашем	1	2
265	право на	1	2
266	в этой	2	2
267	рассказ о	1	2
268	с их	1	2
269	коммуникативной природе	2	2
270	высказывания не	2	2
271	всей его	2	2
272	вследствие этого	3	2
273	не как	4	2
274	в силу	5	2
275	силу своей	2	2
276	уже говорилось	1	2
277	писал бахтин	4	2
278	на этом	2	2
279	значительной степени	2	2
280	могла бы	2	2
281	об этом	2	2
282	времени и	3	2
283	времени в	2	2
284	по мысли	3	2
285	по себе	3	2
286	в них	4	2
287	или анекдота	1	2
288	несмотря на	1	2
289	м.м бахтиным	1	2
290	литературных произведений	1	2
291	ведет к	3	2
292	с другими	1	2
293	вненаходимости бахтин	1	2
294	м.м бахтин	2	2
295	сводятся к	1	2
296	речевого замысла	2	2
297	известной степени	2	2
298	этого текста	1	2
299	и рецептивного	1	2
300	а.н веселовского	2	2
301	принципиальное отличие	1	2
302	и более	1	2
303	том и	1	2
304	я героя	2	2
305	до известной	1	2
306	лично для	1	2
307	хоровое слово	2	2
308	дело не	2	2
309	и притом	1	2
310	ситуации рассказывания	3	2
311	не могло	2	2
312	имеем дело	2	2
313	этих двух	1	2
314	не является	4	2
315	этического выбора	1	2
316	художественной литературы	1	2
317	числе и	2	2
318	частной жизни	2	2
319	оно не	2	2
320	для себя	4	2
321	и неизбыточность	1	2
322	и о	4	2
323	свою очередь	3	2
324	в анекдоте	1	2
325	здесь не	1	2
326	и неизбыточности	1	2
327	анна каренина	1	2
328	в организации	2	2
329	тем или	1	2
330	роль в	7	2
331	с языком	1	2
332	и сам	1	2
333	высказывания и	2	2
334	или в	2	2
335	присутствующего в	1	2
336	индивидуального речевого	2	2
337	с человеком	2	2
338	о том	8	2
339	судьбы а	1	2
340	при котором	1	2
341	что каждый	1	2
342	всех подобных	1	2
343	основе своей	2	2
344	в значительной	2	2
345	коммуникативное событие	5	2
346	коммуникативную стратегию	2	2
347	или напротив	1	2
348	ему позиции	1	2
349	именно в	3	2
350	а именно	1	2
351	в литературе	2	2
352	к сообщаемому	1	2
353	эстетическая природа	1	2
354	является своего	1	2
355	ни к	6	2
356	одного сознания	1	2
357	усматривая в	1	2
358	известного рода	1	2
359	уготованной ему	1	2
360	сказания это	2	2
361	в сказании	3	2
362	тот или	2	2
363	с одной	9	2
364	есть в	2	2
365	эстетической деятельности	3	2
366	и др	2	2
367	с позиций	2	2
368	жанровая форма	4	2
369	слова не	1	2
370	или даже	2	2
371	слова в	2	2
372	и прежде	1	2
373	в одном	2	2
374	при всей	3	2
375	форм высказывания	1	2
376	повесть о	1	2
377	автора как	1	2
378	чем и	1	2
379	на почве	1	2
380	между которыми	1	2
381	причастной вненаходимости	1	2
382	субъекта жизни	1	2
383	или притчи	2	2
384	а с	5	2
385	себя и	1	2
386	нового времени	1	2
387	равной степени	1	2
388	одной стороны	9	2
389	и составляет	3	2
390	биографического дискурса	2	2
391	мира в	3	2
392	ни столь	2	2
393	в сторону	4	2
394	и потому	3	2
395	в дискурсе	2	2
396	как в	10	2
397	сути дела	2	2
398	было и	1	2
399	для возникновения	1	2
400	с.с аверинцева	3	2
401	слово сказания	1	2
402	и по	2	2
403	для понимания	2	2
404	жизни в	2	2
405	по бахтину	4	2
406	в контексте	1	2
407	производящего текст	1	2
408	поступки только	1	2
409	о его	1	2
410	коммуникативным событием	2	2
411	во всех	5	2
412	стороны адресата	1	2
413	речь идет	1	2
414	тем более	1	2
415	истории литературы	1	2
416	в равной	2	2
417	отношении к	1	2
418	одной из	4	2
419	культуры в	1	2
420	только о	1	2
421	том числе	2	2
422	адресата притчи	1	1
423	также и	3	1
424	чтобы не	1	1
425	помимо прямого	1	1
426	отделен от	1	1
427	средневековой книжности	1	1
428	слушающих общим	1	1
429	этом остается	1	1
430	е годы	2	1
431	области литературы	1	1
432	даже сказать	1	1
433	двух сыновей	1	1
434	жанровой схемы	1	1
435	и есть	2	1
436	чего не	1	1
437	от своей	1	1
438	конститутивный момент	2	1
439	в строгом	3	1
440	можно говорить	1	1
441	также весьма	1	1
442	из его	1	1
443	едва ли	2	1
444	едины судьба	1	1
445	целенаправленно устремленный	1	1
446	монологизированного слова	1	1
447	той же	1	1
448	как способ	2	1
449	в стилевых	1	1
450	ставят перед	1	1
451	персонажей здесь	1	1
452	стилевых формах	1	1
453	нам всегда	1	1
454	смысле можно	1	1
455	не сделав	1	1
456	из своих	1	1
457	конвенциональность общения	1	1
458	завершенная и	1	1
459	своей судьбы	1	1
460	общение с	1	1
461	в сущности	2	1
462	жизненной позиции	1	1
463	общем виде	2	1
464	первое может	1	1
465	в полной	1	1
466	особенно очевидно	1	1
467	судьбой предопределенной	1	1
468	в составе	5	1
469	никогда не	2	1
470	события на	1	1
471	фактический слушатель	1	1
472	быть осуществлено	1	1
473	в каждой	3	1
474	предстает как	1	1
475	сказание в	1	1
476	момент в	1	1
477	не от	2	1
478	субъекта объекта	1	1
479	быть проделано	1	1
480	на них	1	1
481	между собой	2	1
482	хх веке	1	1
483	столь же	3	1
484	что его	1	1
485	в различных	2	1
486	события в	2	1
487	иного рода	1	1
488	проникновение в	1	1
489	порой и	1	1
490	жизнью но	1	1
491	судьба выражает	1	1
492	особенно если	1	1
493	общенародной хвалы	1	1
494	не таково	2	1
495	здесь также	1	1
496	различных речевых	1	1
497	себе и	1	1
498	в е	2	1
499	что они	1	1
500	романного образа	1	1
501	именовал веком	1	1
502	эстетического по	1	1
503	отнюдь не	8	1
504	премудрость притчевого	1	1
505	в истории	4	1
506	дискурсе речевой	1	1
507	более чем	2	1
508	не входят	1	1
509	сделав хуже	1	1
510	романного дискурса	1	1
511	заданность и	1	1
512	данного типа	1	1
513	с некоторыми	2	1
514	о жизни	1	1
515	в различные	1	1
516	аналогичному адресату	1	1
517	что касается	2	1
518	обращения к	1	1
519	перед нами	3	1
520	такое слово	1	1
521	художественных текстов	1	1
522	текста где	1	1
523	т.д эта	1	1
524	поведение двух	1	1
525	вследствие своей	1	1
526	собой рассказ	1	1
527	текста да	1	1
528	слово анекдота	1	1
529	тем же	1	1
530	или преступается	1	1
531	от этого	1	1
532	или иную	1	1
533	только то	1	1
534	к чему	1	1
535	не выбирают	1	1
536	из мифа	1	1
537	с собачкой	1	1
538	из жизни	3	1
539	бы и	1	1
540	неоспоримый круговорот	1	1
541	что это	1	1
542	порой фактически	1	1
543	слушатель читатель	1	1
544	таковы например	1	1
545	монолог в	1	1
546	из этих	1	1
547	это разделение	1	1
548	определена как	4	1
549	в известном	1	1
550	всего к	1	1
551	коммуникативной ситуации	5	1
552	позицию в	1	1
553	состава актантов	1	1
554	текста не	2	1
555	говорит не	1	1
556	содержанию сказания	1	1
557	бахтин он	1	1
558	наиболее очевидным	1	1
559	на то	1	1
560	состояний жизни	1	1
561	оказывается чем-то	1	1
562	в случае	1	1
563	к эстетическому	1	1
564	к реализации	1	1
565	от своея	1	1
566	на его	4	1
567	что она	1	1
568	к искусству	2	1
569	готовом стабильно	1	1
570	и иные	2	1
571	благодаря наличию	1	1
572	самой ситуации	1	1
573	разъединяет участников	1	1
574	хотят и	1	1
575	том в	1	1
576	время и	1	1
577	ощущаться завершенная	1	1
578	определенной жанровой	2	1
579	все перечисленные	1	1
580	и свершают	1	1
581	в первую	1	1
582	в понимании	1	1
583	нашего высказывания	1	1
584	индивидуальной жизненной	1	1
585	к одному	1	1
586	но оказывается	1	1
587	данном отношении	1	1
588	нем звучит	1	1
589	принадлежащих к	2	1
590	содержит в	1	1
591	быть субъектом	1	1
592	адресата высказывания	1	1
593	на земле	1	1
594	свое время	1	1
595	сплетни то	1	1
596	право быть	1	1
597	отношение слушателя	1	1
598	и предполагает	2	1
599	занимательное неожиданное	1	1
600	подобно тому	2	1
601	адресата при	2	1
602	оно обладает	1	1
603	или иных	1	1
604	стороны бытия	1	1
605	рекоша но	1	1
606	явление культуры	1	1
607	подход к	1	1
608	столь свободным	1	1
609	том случае	1	1
610	не сможет	2	1
611	для становления	2	1
612	приложение запечатленного	1	1
613	предметно-тематическое содержание	1	1
614	бы быть	3	1
615	а по	2	1
616	активизации воспринимающего	1	1
617	полной мере	1	1
618	рода механизмом	1	1
619	ценностной дистанции	1	1
620	косвенной речи	1	1
621	для своей	1	1
622	не с	3	1
623	все их	1	1
624	а как	1	1
625	это было	2	1
626	первую очередь	1	1
627	иному роду	2	1
628	внимание не	1	1
629	притче о	1	1
630	было бы	1	1
631	он ни	2	1
632	в молчание	1	1
633	не верифицируемым	1	1
634	прибавить ни	2	1
635	моделью причастности	1	1
636	например с	1	1
637	как регулятивная	1	1
638	оно стремится	1	1
639	включая в	1	1
640	как объекты	1	1
641	в жизни	1	1
642	м.м пришвина	1	1
643	оцененном мире	1	1
644	только лишь	1	1
645	на действительную	1	1
646	как формулирует	1	1
647	к драматургии	1	1
648	соответствии с	2	1
649	и оцененном	1	1
650	сродни любому	1	1
651	предначертанность судьбы	1	1
652	своей к	1	1
653	речь о	1	1
654	осуществляется или	1	1
655	в чистом	1	1
656	предстают перед	1	1
657	деятельности персонажа	1	1
658	являются наиболее	1	1
659	персонажем в	1	1
660	общим знанием	1	1
661	или сплетни	1	1
662	о ком	1	1
663	собой исторически	1	1
664	сторону индивида	1	1
665	адресата занимающего	1	1
666	это известного	1	1
667	читателей это	1	1
668	которым человек	1	1
669	высказывания как	1	1
670	позволяет причислять	1	1
671	предмету речи	1	1
672	или точнее	1	1
673	бахтин с	1	1
674	свою речь	1	1
675	ценностной однозначности	1	1
676	лежат в	1	1
677	знанием поэтому	1	1
678	и без	2	1
679	анекдота ни	1	1
680	нем определенные	1	1
681	в котором	5	1
682	иного типа	1	1
683	одним и	1	1
684	к предмету	1	1
685	литературные жанры	6	1
686	ни прибавить	2	1
687	хранения и	1	1
688	предопределенной ему	1	1
689	коммуникативную ситуацию	2	1
690	как совокупность	1	1
691	оно живет	1	1
692	себе а	1	1
693	которые лежат	1	1
694	нейтральное к	1	1
695	мира вокруг	1	1
696	от его	1	1
697	об отсутствии	1	1
698	искусства не	1	1
699	только раскрывают	1	1
700	а некий	1	1
701	форме индивидуального	1	1
702	есть его	1	1
703	приятия не	1	1
704	ценностно дистанцированной	1	1
705	не предполагается	1	1
706	ситуацией высказывания	3	1
707	по крайней	2	1
708	и персонажи	1	1
709	сказания в	1	1
710	в прошлом	1	1
711	не могли	1	1
712	в конце	1	1
713	из виду	1	1
714	маловероятное беспрецедентное	1	1
715	не должно	1	1
716	свободным как	1	1
717	собой лишь	1	1
718	их отношении	1	1
719	в историческом	2	1
720	анекдот как	1	1
721	то с	2	1
722	ни изменить	1	1
723	утрачивает своей	1	1
724	веком героев	1	1
725	курьезное любопытное	1	1
726	чистом виде	1	1
727	однозначности и	1	1
728	занимающего позицию	1	1
729	не ценностно	1	1
730	как ценностного	1	1
731	эстетического переживания	1	1
732	очищение аффектов	1	1
733	виду что	1	1
734	но для	1	1
735	она могла	1	1
736	и ситуации	1	1
737	не имеет	1	1
738	принадлежат к	3	1
739	фактически точными	1	1
740	что такое	1	1
741	субъектов и	1	1
742	общенародной хвале	1	1
743	не отделен	1	1
744	воображенной реальности	1	1
745	данной сферы	1	1
746	уст в	1	1
747	иносказательность является	1	1
748	фатально непреложный	1	1
749	к такому	2	1
750	но только	1	1
751	действующие лица	1	1
752	он мог	3	1
753	и отсутствие	1	1
754	каждый из	1	1
755	нельзя не	2	1
756	имеются и	1	1
757	не удовлетворяясь	1	1
758	литературе в	1	1
759	при наличии	1	1
760	к ценностной	1	1
761	механизмом активизации	1	1
762	слушателя к	1	1
763	типов высказывания	1	1
764	своей природе	2	1
765	занять уготованной	1	1
766	и является	1	1
767	и теперь	1	1
768	связи с	4	1
769	анекдота не	1	1
770	ту или	1	1
771	можно даже	1	1
772	жанры в	2	1
773	онегине но	1	1
774	в центр	1	1
775	блудного сына	1	1
776	из того	1	1
777	не по	1	1
778	равнодостойности сознаний	1	1
779	активного приятия	1	1
780	входят в	1	1
781	как будто	1	1
782	и делает	1	1
783	в подобном	1	1
784	индивида и	1	1
785	в каком	1	1
786	дистанции между	1	1
787	однако это	2	1
788	к однозначности	1	1
789	какова например	1	1
790	настоящего времени	1	1
791	о чем-то	1	1
792	как сугубо	1	1
793	существенно связаны	1	1
794	интонации и	1	1
795	в момент	2	1
796	внеязыковое и	1	1
797	разрыв между	1	1
798	принадлежат самой	1	1
799	ментальной и	1	1
800	поучаемого это	1	1
801	ни убавить	2	1
802	от воспринимающего	1	1
803	литературный жанр	5	1
804	когда мы	1	1
805	предстает субъектом	1	1
806	дискурса в	2	1
807	ли не	3	1
808	обязательно курьезное	1	1
809	принципиальная для	1	1
810	области значений	1	1
811	диада личности	1	1
812	они бытуют	1	1
813	предполагает хоровой	1	1
814	репродуктивной рецепцией	1	1
815	строим свою	1	1
816	столь пассивным	1	1
817	данному жанру	1	1
818	в каждом	2	1
819	внеличную сторону	1	1
820	время они	1	1
821	и сосредоточенность	1	1
822	самом общем	2	1
823	говорит о	1	1
824	в ситуации	3	1
825	как слухи	1	1
826	точными они	1	1
827	термином дискурс	1	1
828	не ограничивается	2	1
829	гегель именовал	1	1
830	и кому	1	1
831	к индивидуальной	1	1
832	предметом целью	3	1
833	слухи или	1	1
834	как мы	2	1
835	значения и	1	1
836	ю.м лотман	1	1
837	которая своей	2	1
838	к общему	1	1
839	текст не	2	1
840	извлечения адресатом	1	1
841	рассказывающим притчу	1	1
842	некоего ценностного	1	1
843	только при	1	1
844	его поступки	1	1
845	языка и	2	1
846	своим коммуникативным	1	1
847	мысль о	1	1
848	реальной действительности	1	1
849	в особенности	4	1
850	сказание или	1	1
851	притча разъединяет	1	1
852	человеческого сознания	3	1
853	нормативное приложение	1	1
854	закон собственно	1	1
855	регулятивная отношение	1	1
856	художественного мышления	1	1
857	мы строим	1	1
858	на объект	1	1
859	значение в	1	1
860	слиться в	1	1
861	поучающего и	1	1
862	сознаний встречающихся	1	1
863	тип высказывания	1	1
864	притчи иносказательность	1	1
865	обращаясь к	1	1
866	акт притчевого	1	1
867	котором он	2	1
868	субъекты этического	1	1
869	ее иносказательностью	1	1
870	может ощущаться	1	1
871	те же	1	1
872	убавить ни	1	1
873	не реализованной	1	1
874	проделано и	1	1
875	здесь как	1	1
876	живет в	1	1
877	повеленья сказание	1	1
878	универсального опыта	1	1
879	изменить ничего	1	1
880	повествуемой ситуации	1	1
881	чужой речи	1	1
882	сочинение литературного	1	1
883	исторического лица	1	1
884	разного рода	2	1
885	строго говоря	2	1
886	анекдота уже	1	1
887	жанра в	4	1
888	анекдотическим повествованием	1	1
889	собственно же	1	1
890	деятельности в	1	1
891	к языку	1	1
892	о блудном	4	1
893	различного рода	3	1
894	очередь определяется	2	1
895	о ней	1	1
896	удовлетворяясь репродуктивной	1	1
897	следует признать	2	1
898	некое событие	1	1
899	возможна только	1	1
900	о коммуникативной	1	1
901	потому нейтральное	1	1
902	внимание на	4	1
903	определяется предметом	3	1
904	достигается не	1	1
905	встречающихся в	1	1
906	героя не	1	1
907	выражает внеличную	1	1
908	всегда предносится	1	1
909	смысле домонологично	1	1
910	один голос	1	1
911	по правилам	1	1
912	задания реализуют	1	1
913	содержанию анекдота	1	1
914	служит для	2	1
915	внутренняя заданность	1	1
916	и речевой	1	1
917	восходит к	1	1
918	субъекта речи	1	1
919	строго отграниченная	1	1
920	убеждения организующего	1	1
921	сознания к	1	1
922	в евгении	1	1
923	анекдотические истории	1	1
924	будучи порой	1	1
925	том или	1	1
926	формой авторства	1	1
927	состоит не	1	1
928	притчевого назидания	1	1
929	речевого целого	1	1
930	она здесь	2	1
931	произведения по	1	1
932	у достоевского	1	1
933	от одного	1	1
934	утрачивает свою	1	1
935	крайней мере	2	1
936	не занять	1	1
937	вслед за	1	1
938	сказания субъект	1	1
939	и неоспоримый	1	1
940	иерархично оно	1	1
941	жизненной практике	1	1
942	отсутствии в	1	1
943	практике может	1	1
944	человека как	1	1
945	понимаемой как	1	1
946	героический эпос	1	1
947	аффектов и	1	1
948	индивидуальный характер	1	1
949	как прямая	1	1
950	литературного дискурса	4	1
951	не требует	1	1
952	не несет	1	1
953	по содержанию	1	1
954	любопытное занимательное	1	1
955	на поучающего	1	1
956	продуктивный тип	1	1
957	эстетическое переживание	1	1
958	известном смысле	1	1
959	с той	1	1
960	в формах	1	1
961	один из	3	1
962	ситуации произнесения	1	1
963	они хотят	1	1
964	стратегию эстетического	1	1
965	окказиональная случайностная	1	1
966	предполагает внутренне	1	1
967	внутренне свободного	1	1
968	общему миропорядку	1	1
969	дело с	2	1
970	на языке	1	1
971	что даже	2	1
972	этом состоит	1	1
973	в какой	2	1
974	не средство	1	1
975	к общенародной	1	1
976	вступление в	1	1
977	и передачи	1	1
978	содержанием анекдота	1	1
979	до нас	1	1
980	бахтин может	1	1
981	всех его	1	1
982	или же	1	1
983	рода взаимная	1	1
984	теорию литературы	1	1
985	в уста	1	1
986	принадлежит какой-то	1	1
987	звучит один	1	1
988	блудном сыне	4	1
989	со всеми	1	1
990	оно объединяет	1	1
991	запечатленного в	1	1
992	произнесения сказания	1	1
993	его художественности	1	1
994	сказании повествуемой	1	1
995	для всех	1	1
996	согласно характеристике	1	1
997	репродуктивной компетентностью	1	1
998	раскрывают содержание	1	1
999	не предначертанность	1	1
1000	с объектной	1	1
1001	ничего нельзя	1	1
1002	а напротив	1	1
1003	всякий дискурс	1	1
1004	позиция активного	1	1
1005	оно в	1	1
1006	то и	1	1
1007	сказания не	1	1
1008	свидетельствует о	2	1
1009	нравственный закон	1	1
1010	основе его	1	1
1011	есть монолог	1	1
1012	и составляющий	1	1
1013	адресатом некоего	1	1
1014	компетентность восприятия	1	1
1015	неожиданное маловероятное	1	1
1016	касается ментальной	1	1
1017	как писал	1	1
1018	его текст	1	1
1019	слово общенародной	1	1
1020	чем-то другим	1	1
1021	из них	3	1
1022	но от	1	1
1023	содержание судьбы	1	1
1024	за ним	1	1
1025	суть то	1	1
1026	ценностное уплотнение	1	1
1027	система смыслов	1	1
1028	притчевого типа	1	1
1029	и слушающих	2	1
1030	гуманитарных науках	1	1
1031	речевой акт	2	1
1032	жанр это	3	1
1033	представлений о	1	1
1034	и личной	1	1
1035	и от	1	1
1036	слова говорящий	1	1
1037	тому же	5	1
1038	к ним	3	1
1039	граница между	1	1
1040	условленность конвенциональность	1	1
1041	смыслов оно	1	1
1042	или диалогической	1	1
1043	есть принадлежат	1	1
1044	не сводятся	1	1
1045	его вступление	1	1
1046	активность адресата	1	1
1047	присутствует как	1	1
1048	или ином	1	1
1049	говорящий здесь	1	1
1050	и строго	1	1
1051	на статус	1	1
1052	формах косвенной	1	1
1053	представляют собой	1	1
1054	не было	7	1
1055	целое нашего	1	1
1056	сыновей в	1	1
1057	чему не	1	1
1058	способа высказывания	1	1
1059	пассивным как	1	1
1060	и даже	3	1
1061	притче универсального	1	1
1062	составляющий морализаторскую	1	1
1063	этом пути	1	1
1064	на ее	2	1
1065	связаны с	1	1
1066	смешное но	1	1
1067	судьбы они	1	1
1068	божья повеленья	1	1
1069	не обязательно	4	1
1070	по своим	4	1
1071	не наделен	1	1
1072	непреложный и	1	1
1073	еще и	1	1
1074	для слушателей	1	1
1075	наконец в	1	1
1076	перед ним	1	1
1077	коммуникативной стратегией	1	1
1078	сказания еще	1	1
1079	что не	4	1
1080	определенные задания	1	1
1081	здесь присутствует	1	1
1082	в хх	1	1
1083	к более	1	1
1084	в соответствии	2	1
1085	лица по	1	1
1086	жанра высказывания	1	1
1087	стремится к	1	1
1088	из наиболее	2	1
1089	более того	2	1
1090	зависит от	2	1
1091	однако и	2	1
1092	авторства как	1	1
1093	осуществлено только	1	1
1094	здесь действующие	1	1
1095	от мира	1	1
1096	когда ни	1	1
1097	только самим	1	1
1098	рассказывания а	3	1
1099	выбор слова	1	1
1100	в придании	1	1
1101	бытуют как	1	1
1102	что хотя	1	1
1103	не всегда	2	1
1104	не об	1	1
1105	коммуникативные стратегии	2	1
1106	домонологично оно	1	1
1107	его как	2	1
1108	в одно	1	1
1109	то она	2	1
1110	в связи	1	1
1111	от жанра	1	1
1112	культуры не	1	1
1113	речи хотя	1	1
1114	наличие в	1	1
1115	выбирают а	1	1
1116	выбора осуществляется	1	1
1117	имея в	3	1
1118	является его	1	1
1119	не способна	1	1
1120	как сферы	1	1
1121	по рассуждению	4	1
1122	вместе с	1	1
1123	до этого	1	1
1124	языком ставят	1	1
1125	в одной	3	1
1126	целого высказывания	3	1
1127	во множестве	1	1
1128	от божья	1	1
1129	некий нравственный	1	1
1130	наделенного репродуктивной	1	1
1131	в иных	1	1
1132	к сфере	1	1
1133	общения не	2	1
1134	они едины	1	1
1135	одну из	2	1
1136	персонажи не	1	1
1137	требует от	1	1
1138	преступается не	1	1
1139	не могут	1	1
1140	и рецептивной	4	1
1141	исторически продуктивный	1	1
1142	он говорит	1	1
1143	в область	1	1
1144	творится окказиональная	1	1
1145	для обозначения	3	1
1146	высказывания с	2	1
1147	морализаторскую премудрость	1	1
1148	из уст	2	1
1149	этого слова	1	1
1150	одновременно с	2	1
1151	тому как	3	1
1152	присущую ей	1	1
1153	мировой жизни	1	1
1154	дифференцированном и	1	1
1155	персонажа то	1	1
1156	и вполне	1	1
1157	да и	1	1
1158	ним определенные	1	1
1159	романе достоевского	1	1
1160	организующего учительный	1	1
1161	евгении онегине	1	1
1162	о трагическом	1	1
1163	схемы и	1	1
1164	с этой	1	1
1165	устремленный от	1	1
1166	своей карнавальной	1	1
1167	и ситуацией	3	1
1168	утверждение о	1	1
1169	разделение иерархично	1	1
1170	этом случае	1	1
1171	высказывания жанр	1	1
1172	и другим	1	1
1173	восприятия со	1	1
1174	правило лишь	1	1
1175	только исполнитель	1	1
1176	своей коммуникативной	4	1
1177	для притчи	2	1
1178	детализации и	1	1
1179	н.д тамарченко	2	1
1180	приобщения к	1	1
1181	форме определенной	1	1
1182	как субъекты	1	1
1183	все же	3	1
1184	о мире	1	1
1185	эстетическим объектом	1	1
1186	при всем	1	1
1187	молчание бахтин	1	1
1188	писал в	1	1
1189	он уже	1	1
1190	тех или	1	1
1191	обладает достоверным	1	1
1192	за его	2	1
1193	в следующей	1	1
1194	может служить	1	1
