N	2gram	Bakhtin_Pr_1	KulturaY
596	возможна и	1	1
597	для него	15	1
598	и их	2	1
599	и со	1	1
600	не для	1	1
601	то время	2	1
602	отношении к	2	1
603	дело и	1	1
604	только с	2	1
605	само по	2	1
606	отношении что	1	1
607	и делает	1	1
608	к одной	1	1
609	бы тогда	1	1
610	свою мысль	1	1
611	со стороны	2	1
612	выходит за	2	1
613	проблемы поэтики	1	1
614	делает в	1	1
615	по своим	2	1
616	может по-своему	1	1
617	и несколько	1	1
618	выше в	1	1
619	что для	2	1
620	элементов и	1	1
621	словесного стиля	1	1
622	противном случае	1	1
623	превращается в	1	1
624	некоторых основных	1	1
625	а на	1	1
626	более того	3	1
627	самое слово	1	1
628	остался бы	1	1
629	он создал	2	1
630	не об	3	1
631	и слово	1	1
632	или наоборот	1	1
633	является его	1	1
634	ведь только	2	1
635	и потому	3	1
636	отсюда и	1	1
637	следовательно что	1	1
638	не умеют	3	1
639	из которых	2	1
640	статье о	1	1
641	не знал	1	1
642	случайно и	1	1
643	слишком много	1	1
644	месте и	1	1
645	целом ряде	1	1
646	который мы	1	1
647	центр тяжести	1	1
648	наряду с	1	1
649	несколько раз	1	1
650	ведет к	1	1
651	лежат в	1	1
652	в первой	2	1
653	в эту	1	1
654	с рядом	1	1
655	и было	1	1
656	нем как	1	1
657	требует совершенно	1	1
658	дело здесь	1	1
659	дело идет	6	1
660	столько в	1	1
661	заметки о	1	1
662	имеет значение	2	1
663	об одном	1	1
664	форме в	1	1
665	в смысле	2	1
666	не любил	1	1
667	вообще все	1	1
668	работа над	1	1
669	с большой	1	1
670	форма является	1	1
671	и для	3	1
672	которых он	1	1
673	от той	1	1
674	так будто	1	1
675	и от	1	1
676	только у	3	1
677	совершенно иное	2	1
678	и вызывает	2	1
679	уже совсем	1	1
680	главное внимание	1	1
681	всего что	1	1
682	лишь как	5	1
683	же что	2	1
684	у них	1	1
685	у которого	1	1
686	отношении не	1	1
687	будто бы	1	1
688	же в	2	1
689	века мы	1	1
690	знает все	1	1
691	и другие	2	1
692	нами не	1	1
693	несмотря на	6	1
694	а о	1	1
695	между ними	2	1
696	работы и	1	1
697	а внутри	1	1
698	случаев они	1	1
699	он дан	1	1
700	типа и	3	1
701	и идеи	1	1
702	есть и	1	1
703	на своем	1	1
704	к этому	2	1
705	заметить что	2	1
706	чтобы эти	1	1
707	только не	1	1
708	все что	3	1
709	этой точки	1	1
710	слова это	1	1
