N	2gram	Bakhtin_Pr_2	Analitik
110	по природе	3	3
111	подобно тому	2	3
112	таким образом	11	3
113	опираются на	2	3
114	бы быть	2	3
115	даже в	6	3
116	ведет к	2	3
117	в котором	7	3
118	того чтобы	1	3
119	смысл его	2	3
120	того и	1	3
121	о нем	6	3
122	в таком	3	3
123	как будто	1	3
124	данного произведения	2	3
125	не могут	1	3
126	оно может	1	3
127	могла бы	1	3
128	если бы	2	3
129	к нему	11	3
130	с его	8	3
131	еще не	9	3
132	с одной	1	3
133	ни с	2	3
134	от себя	1	3
135	что и	5	3
136	принципиально не	2	3
137	на уровне	1	3
138	а именно	3	3
139	а с	3	3
140	что не	5	3
141	более того	5	3
142	личности в	3	3
143	человек в	3	3
144	художественного видения	1	3
145	тому как	2	3
146	быть не	1	3
147	что мы	1	3
148	она может	1	3
149	которая в	1	3
150	и одновременно	2	3
151	и все	1	3
152	хотя бы	5	3
153	в равной	1	3
154	что он	7	3
155	том числе	2	3
156	отношения к	2	2
157	не остается	1	2
158	самом деле	4	2
159	на самом	1	2
160	он может	2	2
161	в первом	1	2
162	той же	1	2
163	а как	4	2
164	х годов	2	2
165	между собой	1	2
166	данном случае	1	2
167	на основе	2	2
168	не все	1	2
169	отношение к	8	2
170	нет и	3	2
171	за пределы	5	2
172	до его	1	2
173	как к	2	2
174	то в	1	2
175	в которой	2	2
176	природе своей	2	2
177	все эти	4	2
178	бы не	3	2
179	из этих	1	2
180	думать что	1	2
181	а напротив	1	2
182	и до	4	2
183	на его	5	2
184	одному из	1	2
185	и по	2	2
186	на этом	1	2
187	или иных	1	2
188	и с	7	2
189	самим собой	1	2
190	из них	9	2
191	вовсе не	7	2
192	так как	5	2
193	несмотря на	1	2
194	для чего	1	2
195	произведения однако	1	2
196	одного и	2	2
197	для него	9	2
198	от своего	1	2
199	художественного творчества	1	2
200	к предмету	1	2
201	на каждом	1	2
202	случае это	1	2
203	только для	2	2
204	для данного	1	2
205	которые в	2	2
206	том и	1	2
207	для этого	3	2
208	свое время	2	2
209	тогда когда	1	2
210	в процессе	2	2
211	совпадает с	1	2
212	никогда не	17	2
213	героя это	1	2
214	потому что	8	2
215	в сознании	2	2
216	отличается от	1	2
217	для себя	3	2
218	как мы	8	2
219	и о	2	2
220	здесь не	2	2
221	не могу	1	2
222	в пределах	4	2
223	и сам	3	2
224	одного из	1	2
225	еще в	1	2
226	должно быть	4	2
227	но к	1	2
228	и та	1	2
229	за пределами	1	2
230	можно сказать	2	2
231	каждом из	2	2
232	утрачивает свою	2	2
233	деле в	1	2
234	романа в	5	2
235	может иметь	1	2
236	один из	2	2
237	который в	1	2
238	бы ни	1	2
239	в мировом	1	2
240	оказывается в	1	2
241	или не	2	2
242	в начале	2	2
243	по выражению	2	2
244	его и	3	2
245	автора или	1	2
246	сами по	1	2
247	при всей	1	2
248	не о	2	2
249	может служить	1	2
250	каждый из	1	2
251	этом отношении	2	2
252	для художественного	2	2
253	со стороны	4	2
254	было бы	4	2
255	исторической поэтики	2	2
256	что из	1	2
257	и потому	6	2
258	из возможных	2	2
259	в данном	1	2
260	она есть	1	2
261	что же	4	2
262	не предполагает	1	2
263	с первой	1	2
264	той мере	1	2
265	тех или	1	2
266	не является	3	2
267	отвечает на	1	2
268	это как	2	2
269	тем более	1	2
270	мире и	1	2
271	равной степени	1	2
272	другой стороны	1	2
273	была бы	3	2
274	других людей	1	2
275	в свое	2	2
276	героя в	5	2
277	в какой	1	2
278	подошли к	1	1
279	неотделима от	1	1
280	например в	2	1
281	я успел	1	1
282	человека и	2	1
283	к научной	1	1
284	в напряженном	1	1
285	судьбу как	1	1
286	этого мира	2	1
287	от своей	1	1
288	как необходимый	1	1
289	позицией автора	1	1
290	о тебе	1	1
291	отношения между	1	1
292	смысл этого	1	1
293	нем но	1	1
294	он всегда	1	1
295	сам автор	4	1
296	не имеют	1	1
297	все те	2	1
298	должна быть	3	1
299	нельзя назвать	1	1
300	в зависимости	3	1
301	авторскому сознанию	1	1
302	в году	1	1
303	форма его	1	1
304	мы уже	3	1
305	она в	1	1
306	на тех	1	1
307	системное единство	1	1
308	него ответа	1	1
309	мы не	1	1
310	положения в	1	1
311	точке соприкосновения	1	1
312	жизненной позицией	1	1
313	он как	3	1
314	слово о	6	1
315	есть нечто	1	1
316	принадлежит к	1	1
317	что герой	1	1
318	соприкосновения разных	1	1
319	как не	5	1
320	зависимости от	3	1
321	героев в	3	1
322	диалогического отношения	1	1
323	в ней	7	1
324	меньшей степени	2	1
325	дает им	1	1
326	целого не	1	1
327	литературы и	1	1
328	на нем	1	1
329	заключенных в	1	1
330	он сам	6	1
331	быть в	2	1
332	оно ни	1	1
333	в чем	2	1
334	художественном творчестве	1	1
335	во всех	4	1
336	сознания а	2	1
337	я никогда	1	1
338	в ее	3	1
339	истинный смысл	2	1
340	мы будем	1	1
341	но как	2	1
342	а только	2	1
343	в сторону	2	1
344	не входит	2	1
345	и сказать	1	1
346	присутствует в	1	1
347	личность как	1	1
348	герой не	2	1
349	существенно что	1	1
350	позиция неосуществима	1	1
351	есть за	1	1
352	независимо от	1	1
353	как в	4	1
354	как образ	1	1
355	о жизни	1	1
356	есть в	8	1
357	и той	3	1
358	в полном	1	1
359	раз во	1	1
360	по соображениям	1	1
361	и наконец	1	1
362	непосредственного и	1	1
363	я к	1	1
364	более или	1	1
365	все возможные	2	1
366	это особый	1	1
367	не дано	1	1
368	точкой зрения	2	1
369	та же	1	1
370	в литературном	1	1
371	бы с	1	1
372	он в	1	1
373	не оставляет	3	1
374	опыт и	1	1
375	мифа и	2	1
376	романа но	2	1
377	и тот	1	1
378	только один	1	1
379	имеем в	2	1
380	но прежде	1	1
381	ответом на	1	1
382	вера в	1	1
383	к миру	1	1
384	разных сознаний	1	1
385	субъективности нет	1	1
386	к некоторому	1	1
387	событийна и	1	1
388	всех этих	1	1
389	не значит	2	1
390	которая является	1	1
391	в виде	1	1
392	не способно	2	1
393	не как	6	1
394	а о	3	1
395	мысли как	1	1
396	что ни	1	1
397	всех своих	1	1
398	его можно	1	1
399	такая постановка	1	1
400	ни был	1	1
401	но все	4	1
402	от нее	1	1
403	здесь мы	1	1
404	что все	3	1
405	же не	1	1
406	проблема взаимоотношений	1	1
407	высказывания и	1	1
408	его в	3	1
409	ощущается как	1	1
410	заключается в	1	1
411	за собою	1	1
412	с самим	2	1
413	мы постараемся	1	1
414	убеждения о	1	1
415	и романа	1	1
416	этом мы	1	1
417	для них	3	1
418	в них	4	1
419	героя или	1	1
420	все равно	1	1
421	единого и	1	1
422	видел в	2	1
423	он и	4	1
424	между собою	1	1
425	становится ареной	1	1
426	себе все	1	1
427	же я	1	1
428	чужих слов	2	1
429	несет в	1	1
430	и становится	2	1
431	или менее	1	1
432	в этих	4	1
433	к мысли	1	1
434	она сама	1	1
435	поэтического творчества	2	1
436	и ее	7	1
437	сознания но	2	1
438	в отношении	1	1
439	знает и	1	1
440	не от	1	1
441	в которых	1	1
442	в авторском	1	1
443	жизни с	1	1
444	смерти если	1	1
445	об отсутствии	1	1
446	одном из	1	1
447	процесса и	1	1
448	него не	3	1
449	точку зрения	5	1
450	остается вне	1	1
451	но он	1	1
452	не превращает	1	1
453	по крайней	2	1
454	и эти	1	1
455	в диалоге	3	1
456	композиционной формой	1	1
457	их в	7	1
458	оно само	1	1
459	зрения и	1	1
460	мы встречаемся	1	1
461	с позицией	1	1
462	тому что	1	1
463	да ведь	2	1
464	раз и	1	1
465	показывает и	1	1
466	между людьми	1	1
467	а от	1	1
468	не менее	2	1
469	все три	6	1
470	одна из	3	1
471	и авторской	1	1
472	к этим	1	1
473	на него	2	1
474	или лучше	1	1
475	сознания как	1	1
476	которого и	1	1
477	перекликаются и	1	1
478	одной и	1	1
479	может только	1	1
480	из этой	1	1
481	на котором	1	1
482	нельзя не	1	1
483	ничего не	3	1
484	ему жизни	1	1
485	самом произведении	1	1
486	во всем	1	1
487	ему и	1	1
488	литературного развития	1	1
489	рождается в	1	1
490	но это	2	1
491	вместо этого	1	1
492	эти три	1	1
493	входят в	1	1
494	ставит перед	1	1
495	мы и	3	1
496	в каком	1	1
497	дистанции между	1	1
498	с другом	2	1
499	художественной литературы	1	1
500	он видел	1	1
501	природе событийна	1	1
502	числе и	2	1
503	всего в	1	1
504	того о	1	1
505	его с	2	1
506	как для	1	1
507	имеет три	1	1
508	на это	1	1
509	особый тип	1	1
510	других сознаний	1	1
511	не одного	1	1
512	можно и	1	1
513	ни даже	1	1
514	вне этого	1	1
515	в виду	2	1
516	и сами	1	1
517	проявляется в	2	1
518	нашей работы	2	1
519	самим собою	1	1
520	чтобы быть	1	1
521	уже с	1	1
522	лучше сказать	1	1
523	сознания с	1	1
524	встреча с	1	1
525	автора не	3	1
526	как с	1	1
527	на том	1	1
528	же касается	1	1
529	что может	1	1
530	когда ее	1	1
531	в точке	5	1
532	те же	2	1
533	а этот	1	1
534	в последующих	2	1
535	оно как	1	1
536	сознания и	6	1
537	к действительности	2	1
538	строго говоря	1	1
539	в диалог	2	1
540	образом в	2	1
541	познания и	1	1
542	их основные	1	1
543	и должно	1	1
544	и т.д	3	1
545	это происходит	1	1
546	его художественной	1	1
547	в самой	3	1
548	говорит об	1	1
549	и что	2	1
550	его жизни	2	1
551	не поддается	2	1
552	себя самого	1	1
553	я которое	1	1
554	времени в	1	1
555	от автора	4	1
556	я а	1	1
557	однако с	1	1
558	они являются	1	1
559	как предмета	1	1
560	творчества в	2	1
561	автор как	2	1
562	не поглощает	1	1
563	во всей	1	1
564	и только	1	1
565	крайней мере	2	1
566	отношения являются	1	1
567	наконец в	1	1
568	внешнее и	1	1
569	которая и	1	1
570	каков бы	1	1
571	все время	3	1
572	человека как	2	1
573	своей природе	1	1
574	в него	1	1
575	познания в	1	1
576	в современной	1	1
577	на которой	1	1
578	тот же	2	1
579	одного сознания	6	1
580	только сам	1	1
581	справедливо говорит	1	1
582	проникнуть в	1	1
583	друг друга	7	1
584	в разные	1	1
585	входит в	9	1
586	романа как	2	1
587	бытия в	2	1
588	лишь одна	1	1
589	их жизни	2	1
590	предполагает и	1	1
591	его автора	1	1
592	все они	4	1
593	так что	2	1
594	со своим	1	1
595	связи с	1	1
596	если и	1	1
597	существенное для	1	1
598	к объективности	1	1
599	от других	1	1
600	двух основных	1	1
601	как писал	1	1
602	в данной	1	1
603	в душе	1	1
604	за ним	1	1
605	к своим	1	1
606	другой плоскости	1	1
607	не так	2	1
608	и художественно	2	1
609	могло бы	1	1
610	ними нет	1	1
611	слова в	4	1
612	мы находим	1	1
613	в одном	6	1
614	у него	6	1
615	и рождается	2	1
616	к чужой	1	1
617	одно сознание	3	1
618	как раз	6	1
619	в науке	2	1
620	в целях	1	1
621	смерти и	1	1
622	были бы	2	1
623	только на	1	1
624	в особенности	2	1
625	она и	3	1
626	и даже	3	1
627	и сознание	2	1
628	до сих	2	1
629	не обязательно	1	1
630	здесь в	2	1
631	человека а	1	1
632	и быть	1	1
633	может показаться	1	1
634	личной жизни	1	1
635	и др	4	1
636	нового времени	3	1
637	пределы одного	3	1
638	что для	2	1
639	к человеку	1	1
640	превращается в	4	1
641	одного только	1	1
642	не было	2	1
643	в рассказе	3	1
644	человеческой жизни	2	1
645	его как	1	1
646	индивидуальности то	1	1
647	о чем	1	1
648	не он	1	1
649	не об	3	1
650	бы как	1	1
651	если не	2	1
652	связь с	2	1
653	не способна	1	1
654	о себе	3	1
655	всех трех	1	1
656	и особенно	2	1
657	есть согласие	1	1
658	ко всем	2	1
659	он уже	2	1
660	как это	2	1
661	во множестве	1	1
662	ним как	1	1
663	если оно	1	1
664	мир объектов	2	1
665	смысле этого	2	1
666	в пределы	3	1
667	происходит в	1	1
668	в мир	1	1
669	да и	1	1
670	друг с	2	1
671	рассказ в	1	1
672	в художественную	1	1
673	еще раз	3	1
674	установки и	1	1
675	сих пор	2	1
676	вы говорите	1	1
677	перед нами	4	1
678	о мире	5	1
679	образ героя	2	1
680	этом смысле	5	1
681	тому или	1	1
682	случайна и	1	1
683	она должна	1	1
684	между персонажами	1	1
685	и для	2	1
686	мышления в	1	1
687	три момента	1	1
688	случае если	1	1
689	сохраняется и	1	1
690	войти в	1	1
691	и от	3	1
692	все что	3	1
693	или в	2	1
694	что оно	1	1
695	тяготеет к	2	1
696	в результате	3	1
697	мира и	1	1
698	между ними	4	1
699	о котором	1	1
700	я не	6	1
701	хотя и	2	1
702	напряженном и	1	1
703	а скорее	1	1
704	требует множественности	1	1
705	ее и	1	1
706	от него	3	1
707	мы должны	4	1
708	только с	1	1
709	в большей	1	1
710	его уже	1	1
711	же оно	1	1
712	одного художественного	1	1
713	же в	1	1
714	не я	1	1
715	есть без	1	1
716	диалог и	1	1
717	в своих	4	1
718	в сюжете	1	1
719	перед его	1	1
720	среди других	2	1
721	к самому	1	1
722	с людьми	1	1
723	жизни в	2	1
724	все еще	1	1
725	отвечая на	1	1
726	в свою	1	1
727	лишь по	1	1
728	в романе	3	1
729	не знает	4	1
730	возможно лишь	1	1
731	совершенно не	1	1
732	к его	1	1
733	сознания на	1	1
734	таким же	2	1
735	где он	1	1
736	жизни и	15	1
737	а может	3	1
738	а я	1	1
739	также не	2	1
740	ее в	2	1
741	то оно	2	1
742	по поводу	1	1
743	не субъективное	1	1
744	героя как	1	1
745	и эта	3	1
746	они не	2	1
747	который не	1	1
748	во всяком	1	1
749	этой точки	2	1
