N	2gram	Propp_Isto_1	KulturaY
292	при котором	1	2
293	на точку	1	2
294	путь к	1	2
295	можно видеть	2	2
296	не более	2	2
297	и об	1	2
298	она может	1	2
299	может оказаться	3	2
300	именно на	2	2
301	в качестве	5	2
302	конечно не	2	2
303	то и	2	2
304	что если	2	2
305	не исчерпывает	1	2
306	не дает	2	2
307	потому в	1	2
308	в одном	5	2
309	в некоторых	2	2
310	так то	1	2
311	эту сторону	1	2
312	в особенности	2	2
313	еще и	2	2
314	один и	2	2
315	не говоря	1	2
316	на этот	2	2
317	не означает	2	2
318	именно так	2	2
319	в свете	2	2
320	подобного рода	1	2
321	вопросе о	1	2
322	что мы	7	2
323	в частности	2	2
324	эти слова	1	2
325	вместе с	6	2
326	так же	7	2
327	составляют предмет	1	2
328	он будет	1	2
329	тому как	1	2
330	в тех	2	2
331	как нельзя	1	2
332	здесь идет	1	2
333	быть не	1	2
334	только для	2	2
335	все это	4	2
336	кроме того	1	2
337	из ряда	1	2
338	каждой из	1	2
339	вопрос в	2	2
340	чтобы понять	1	2
341	то не	1	2
342	не с	3	2
343	главным образом	1	2
344	в большей	1	2
345	не знает	5	2
346	для каждой	1	2
347	то здесь	2	2
348	равно как	1	2
349	первом случае	1	2
350	только о	1	2
351	или иным	1	2
352	это так	4	2
353	во всяком	1	2
354	но вернемся	1	1
355	ту же	1	1
356	знает как	2	1
357	отношения к	2	1
358	например в	5	1
359	же как	2	1
360	отношении они	1	1
361	что ты	1	1
362	и то	1	1
363	вопрос мы	2	1
364	значение но	1	1
365	уже по	1	1
366	согласно которой	1	1
367	форма его	1	1
368	из всех	2	1
369	или с	1	1
370	для достижения	1	1
371	правда часто	1	1
372	повседневной жизни	1	1
373	установить что	4	1
374	нам в	1	1
375	память о	1	1
376	требует специального	3	1
377	так чтобы	2	1
378	время как	3	1
379	но она	1	1
380	на себе	1	1
381	в полной	1	1
382	связана с	1	1
383	увидим ниже	2	1
384	не совсем	3	1
385	роль с	1	1
386	использован в	1	1
387	большей частью	2	1
388	вышла из	1	1
389	и на	4	1
390	стоят на	1	1
391	между собой	4	1
392	бы то	2	1
393	иногда бывает	1	1
394	следующее заключение	1	1
395	иных случаях	1	1
396	отказ от	2	1
397	мы будем	5	1
398	легко может	2	1
399	же на	1	1
400	а только	2	1
401	в сторону	1	1
402	значение и	2	1
403	и будет	1	1
404	тут же	1	1
405	сделать это	2	1
406	важности этого	1	1
407	между словом	1	1
408	данный вопрос	1	1
409	нас прежде	1	1
410	будут здесь	1	1
411	с этим	4	1
412	есть продукт	1	1
413	один только	2	1
414	словом в	1	1
415	помнить что	1	1
416	в противном	1	1
417	перед нами	3	1
418	это отнюдь	1	1
419	то ясно	2	1
420	как уже	2	1
421	в круг	2	1
422	е с	1	1
423	каким-то образом	1	1
424	это более	1	1
425	в противоположность	1	1
426	что связь	1	1
427	не связаны	1	1
428	за собой	2	1
429	впечатление что	1	1
430	со своей	1	1
431	оттого что	1	1
432	себе как	1	1
433	действия и	3	1
434	в которой	1	1
435	меньшей мере	2	1
436	ни один	6	1
437	мы получаем	1	1
438	одном случае	1	1
439	когда будет	1	1
440	может считаться	1	1
441	и изучаться	1	1
442	выше было	1	1
443	свой материал	2	1
444	связанные с	2	1
445	и таких	1	1
446	духовной культуры	1	1
447	от которого	1	1
448	что сказать	1	1
449	уяснить себе	2	1
450	том какие	1	1
451	всех этих	2	1
452	в понимании	1	1
453	он язык	1	1
454	переходит от	1	1
455	образом и	1	1
456	есть один	1	1
457	сказал что	1	1
458	уже указано	2	1
459	которых можно	1	1
460	или иному	1	1
461	мало того	1	1
462	его от	1	1
463	пример из	1	1
464	но дело	1	1
465	так например	6	1
466	или иных	1	1
467	форме не	1	1
468	и наоборот	1	1
469	в основу	1	1
470	форме а	1	1
471	вполне возможен	1	1
472	здесь мы	7	1
473	раз из	1	1
474	культуры но	1	1
475	же касается	1	1
476	в другом	3	1
477	предупредить что	1	1
478	высокой ступени	1	1
479	от степени	2	1
480	подходит к	1	1
481	и мы	2	1
482	известно что	1	1
483	на вопросе	1	1
484	этом смысле	1	1
485	первое что	1	1
486	после этого	1	1
487	которая в	1	1
488	чаще всего	1	1
489	метод и	1	1
490	вводит в	1	1
491	показывает что	3	1
492	этого не	1	1
493	не всегда	8	1
494	и уже	1	1
495	для чего	1	1
496	как должен	1	1
497	или три	1	1
498	спокойно и	1	1
499	обратимся к	1	1
500	не мог	1	1
501	лучше всего	2	1
502	в японии	1	1
503	во время	3	1
504	тяжести всей	1	1
505	таким же	1	1
506	и ее	1	1
507	не зависит	1	1
508	в такой	2	1
509	бы к	1	1
510	она в	1	1
511	представление о	1	1
512	на первых	2	1
513	оказывается что	1	1
514	они уже	1	1
515	от его	1	1
516	всякий раз	1	1
517	только вторая	1	1
518	одном из	1	1
519	ненужными и	1	1
520	учет все	1	1
521	нельзя было	1	1
522	бы так	1	1
523	мы получим	2	1
524	друг другу	1	1
525	связано с	2	1
526	ее так	1	1
527	есть еще	2	1
528	у читателя	1	1
529	даже в	4	1
530	силы которые	1	1
531	случае мы	1	1
532	задачи и	1	1
533	из связи	1	1
534	а отсюда	1	1
535	как можно	1	1
536	культурной жизни	1	1
537	в русской	2	1
538	ее с	1	1
539	что изучать	1	1
540	в основе	4	1
541	тогда и	1	1
542	аргументом в	1	1
543	можно получить	1	1
544	если ему	1	1
545	рассматривать как	2	1
546	так много	1	1
547	о природе	1	1
548	это проблема	1	1
549	в самой	1	1
550	именно с	1	1
551	этой цели	1	1
552	бывает как	1	1
553	по своей	2	1
554	во всем	3	1
555	в происхождении	1	1
556	и его	3	1
557	к работе	1	1
558	знают что	1	1
559	наших дней	1	1
560	что речь	1	1
561	культуры народа	1	1
562	как будто	4	1
563	идет именно	1	1
564	их от	1	1
565	специального исследования	1	1
566	на учет	1	1
567	от их	1	1
568	чрезвычайно важно	1	1
569	такие случаи	2	1
570	такая точка	1	1
571	предмет нашего	1	1
572	него так	1	1
573	лежит в	1	1
574	же самое	3	1
575	должны быть	4	1
576	всего в	2	1
577	под историей	1	1
578	в самых	1	1
579	отказаться от	2	1
580	на это	2	1
581	поставить вопрос	2	1
582	от которой	1	1
583	данной области	1	1
584	значение это	1	1
585	то ни	2	1
586	области конкретной	1	1
587	приходит к	1	1
588	взгляд не	1	1
589	у себя	2	1
590	но по	1	1
591	это будет	1	1
592	связи со	1	1
593	самое последнее	1	1
594	на основе	5	1
595	но тоже	1	1
596	последнее время	1	1
597	можно установить	1	1
598	нет никакой	1	1
599	речь есть	1	1
600	об отношении	1	1
601	или для	1	1
602	приводит к	2	1
603	слова а	1	1
604	этого явления	3	1
605	никогда не	14	1
606	эти факты	2	1
607	общения с	1	1
608	в строгой	1	1
609	труднее чем	1	1
610	можно только	1	1
611	имеется в	1	1
612	мы в	2	1
613	таких примеров	1	1
614	силу того	1	1
615	как указано	1	1
616	означает что	4	1
617	но здесь	1	1
618	подобными вопросами	1	1
619	связаны и	1	1
620	но вопросы	1	1
621	сводится к	1	1
622	о нем	2	1
623	тому или	1	1
624	именно потому	1	1
625	эта будет	1	1
626	или пределах	1	1
627	вот почему	1	1
628	так оно	1	1
629	другом месте	1	1
630	с соответствующими	1	1
631	что существуют	1	1
632	это потому	1	1
633	с того	3	1
634	в пользу	2	1
635	может не	1	1
636	не выходит	2	1
637	в конечном	2	1
638	по этому	2	1
639	но он	1	1
640	которой мы	1	1
641	тем или	1	1
642	которого оно	1	1
643	первых порах	2	1
644	этому поводу	2	1
645	и хорошо	1	1
646	котором он	1	1
647	них в	1	1
648	вслед за	6	1
649	слова оказывается	1	1
650	себе задачей	1	1
651	также в	1	1
652	действительности не	1	1
653	что здесь	5	1
654	показывают что	5	1
655	но так	2	1
656	можно отметить	1	1
657	но с	1	1
658	а если	1	1
659	же к	1	1
660	идет по	1	1
661	мы видим	11	1
662	одной из	2	1
663	этого можно	1	1
664	мы увидим	10	1
665	проникнуть в	1	1
666	в себе	2	1
667	словом и	1	1
668	в стороне	3	1
669	и так	1	1
670	е если	1	1
671	в самое	1	1
672	самые разнообразные	1	1
673	как оно	2	1
674	который в	1	1
675	язык а	1	1
676	нам важно	1	1
677	пользуется этой	1	1
678	с какой	1	1
679	же и	1	1
680	и др	7	1
681	оказывается в	1	1
682	не можем	3	1
683	видеть что	2	1
684	тех или	1	1
685	стоит на	2	1
686	в виде	2	1
687	в начале	3	1
688	раньше чем	4	1
689	является не	1	1
690	здесь же	2	1
691	или даже	3	1
692	при помощи	2	1
693	на время	1	1
694	за ним	1	1
695	идет только	1	1
696	мы знаем	4	1
697	для него	2	1
698	и их	3	1
699	заключение в	1	1
700	это сближение	1	1
701	числу таких	1	1
702	иначе как	1	1
703	и со	1	1
704	никто не	2	1
705	случаи в	1	1
706	мы рассмотрели	1	1
707	то время	3	1
708	но что	1	1
709	только с	2	1
710	представления которые	1	1
711	само по	2	1
712	каждый из	1	1
713	также все	1	1
714	они будут	1	1
715	отношении что	1	1
716	еще ничего	1	1
717	этой задачи	1	1
718	из приведенных	1	1
719	делается это	1	1
720	возможно что	1	1
721	со стороны	2	1
722	этих границ	1	1
723	на примере	1	1
724	культуры чем	1	1
725	труд и	1	1
726	и несколько	1	1
727	две формы	2	1
728	следовало бы	3	1
729	что для	1	1
730	обратиться к	1	1
731	противном случае	1	1
732	превращается в	4	1
733	также найдем	1	1
734	материал в	1	1
735	которых мы	1	1
736	а наоборот	1	1
737	основной вопрос	2	1
738	зависит от	2	1
739	его по	1	1
740	а по	2	1
741	а так	1	1
742	на эту	3	1
743	могут служить	1	1
744	лишь тогда	1	1
745	считать не	1	1
746	такими словами	1	1
747	что во	1	1
748	и потому	2	1
749	в иных	1	1
750	поскольку они	1	1
751	так мы	1	1
752	из которых	3	1
753	к жизни	1	1
754	центр тяжести	1	1
755	наряду с	3	1
756	короче и	1	1
757	ведет к	2	1
758	лежат в	1	1
759	в эту	1	1
760	в современной	3	1
761	получает свое	1	1
762	дело здесь	1	1
763	указанием на	1	1
764	ли не	1	1
765	дело идет	1	1
766	так нет	1	1
767	ссылки на	4	1
768	чрезвычайно важный	1	1
769	с этими	1	1
770	с большой	1	1
771	это явление	2	1
772	это сделано	1	1
773	и для	4	1
774	и часто	2	1
775	однако хотя	1	1
776	уже на	1	1
777	для этой	1	1
778	она знает	1	1
779	и от	2	1
780	это можно	1	1
781	формах и	1	1
782	совершенно иное	1	1
783	бы ему	1	1
784	здесь я	1	1
785	и вызывает	1	1
786	что делать	1	1
787	всего что	1	1
788	собственно говоря	1	1
789	же что	1	1
790	к особой	1	1
791	у них	1	1
792	имеют свои	1	1
793	или нет	1	1
794	не должен	5	1
795	может ли	1	1
796	пришлось бы	1	1
797	будто бы	3	1
798	себе ничего	1	1
799	и другие	4	1
800	за этим	1	1
801	в целях	3	1
802	нами не	1	1
803	несмотря на	1	1
804	между ними	2	1
805	на более	5	1
806	состоит из	1	1
807	именно о	1	1
808	же относится	2	1
809	сколько угодно	1	1
810	и составляют	2	1
811	по одному	1	1
812	как некую	1	1
813	самое что	2	1
814	на своем	1	1
815	утверждать что	3	1
816	к этому	2	1
817	к числу	1	1
818	об этих	1	1
819	уже есть	1	1
820	заметить что	1	1
821	а может	1	1
822	к этой	1	1
823	именно здесь	1	1
824	это понятие	1	1
