N	2gram	Medvedev_F_2	Myshleni
204	к нему	3	3
205	что и	8	3
206	одной из	1	3
207	между тем	2	3
208	с одной	1	3
209	вопроса о	2	3
210	речь в	1	3
211	мы знаем	3	3
212	в известной	2	3
213	а в	6	3
214	из системы	1	3
215	перейти к	1	3
216	один и	1	3
217	говорит о	1	3
218	прежде всего	15	3
219	не на	1	3
220	все основные	1	3
221	требует от	1	3
222	чем в	1	3
223	по существу	7	3
224	этом случае	1	3
225	той мере	1	3
226	но это	2	3
227	одной стороны	1	3
228	к его	2	3
229	развитие и	1	3
230	как на	1	3
231	ее в	2	3
232	к этому	4	3
233	значение в	1	3
234	они не	4	3
235	эти функции	2	2
236	одним из	1	2
237	нам кажется	1	2
238	исходит из	1	2
239	все дело	3	2
240	всегда на	1	2
241	в зависимости	3	2
242	их и	1	2
243	совершенно в	1	2
244	есть не	1	2
245	при анализе	2	2
246	совпадает с	2	2
247	зависимости от	3	2
248	в ней	6	2
249	на их	1	2
250	столь же	2	2
251	в различных	1	2
252	во всех	5	2
253	а тем	1	2
254	мы будем	1	2
255	очевидно что	2	2
256	отличие от	2	2
257	общего с	1	2
258	и к	4	2
259	в этот	1	2
260	развития это	1	2
261	помощью которого	1	2
262	бы сказать	1	2
263	речи но	2	2
264	то и	3	2
265	если он	1	2
266	к одному	1	2
267	в корне	7	2
268	из виду	1	2
269	именно это	1	2
270	но все	3	2
271	те же	1	2
272	начала что	1	2
273	не совпадает	1	2
274	в них	1	2
275	в высшей	4	2
276	все равно	1	2
277	оно имеет	1	2
278	функции но	1	2
279	во второй	2	2
280	в своей	7	2
281	в котором	2	2
282	к предмету	3	2
283	в отличие	2	2
284	его отношение	1	2
285	должны были	2	2
286	друг другу	1	2
287	все это	3	2
288	их в	2	2
289	же мы	1	2
290	но они	1	2
291	является чем-то	1	2
292	этими двумя	2	2
293	высшей степени	4	2
294	сделать и	1	2
295	исследования для	1	2
296	как два	1	2
297	учения о	1	2
298	во всем	1	2
299	то это	3	2
300	один шаг	2	2
301	и здесь	3	2
302	понятия к	1	2
303	действуют в	1	2
304	лежит в	1	2
305	должны быть	1	2
306	с проблемой	3	2
307	для его	1	2
308	он оказывается	1	2
309	и можем	1	2
310	иной чем	1	2
311	в виду	2	2
312	но при	1	2
313	вывод что	1	2
314	в истории	6	2
315	этот период	1	2
316	в плоскости	1	2
317	речь как	1	2
318	том как	1	2
319	связанная с	1	2
320	находится в	2	2
321	понять как	1	2
322	говорим о	2	2
323	и поэтому	1	2
324	язык и	7	2
325	исследования и	1	2
326	образом в	1	2
327	как чисто	1	2
328	его в	3	2
329	на отдельные	1	2
330	свою теорию	1	2
331	говорит он	5	2
332	слов и	1	2
333	может иметь	1	2
334	происходит в	1	2
335	справедливо говорит	1	2
336	к их	1	2
337	в первой	1	2
338	только на	3	2
339	в единстве	2	2
340	в неразрывной	1	2
341	же в	1	2
342	является не	2	2
343	не дает	1	2
344	из них	4	2
345	никто не	1	2
346	вовсе не	11	2
347	к ним	1	2
348	как будто	1	2
349	можем говорить	1	2
350	это будет	1	2
351	и даже	4	2
352	что для	2	2
353	на развитие	1	2
354	естественно что	1	2
355	у нас	1	2
356	исследования именно	1	2
357	языка не	2	2
358	о чем	1	2
359	совершенно очевидно	1	2
360	каким мы	1	2
361	ни на	2	2
362	оказывается не	1	2
363	мы говорим	4	2
364	об особенностях	1	2
365	и от	2	2
366	является для	2	2
367	чтобы сделать	2	2
368	в более	1	2
369	которых он	1	2
370	форм и	1	2
371	эта проблема	1	2
372	основе этой	2	2
373	чтобы понять	1	2
374	совершенно иной	2	2
375	чем он	4	2
376	или не	1	2
377	и другие	2	2
378	от всякого	2	2
379	образом с	1	2
380	и становятся	2	2
381	отношением к	1	2
382	другой стороны	4	2
383	совершенно не	4	2
384	имеет место	1	2
385	из этого	2	2
386	жизни и	3	2
387	в своих	1	2
388	во всяком	5	2
389	и наиболее	1	1
390	говоря о	1	1
391	изолированным и	1	1
392	лежат в	1	1
393	например в	3	1
394	относится и	2	1
395	связана с	1	1
396	в тех	2	1
397	сам по	3	1
398	на самом	3	1
399	только потому	1	1
400	но тем	1	1
401	на деле	1	1
402	здесь и	4	1
403	фразы как	1	1
404	к другому	2	1
405	его же	1	1
406	из его	1	1
407	этому вопросу	1	1
408	собственном смысле	1	1
409	и больше	1	1
410	когда это	1	1
411	и должен	1	1
412	которыми он	1	1
413	системы и	3	1
414	полагает что	1	1
415	мы имеем	1	1
416	между его	1	1
417	теперь мы	1	1
418	и о	2	1
419	что уже	1	1
420	гуманитарных наук	1	1
421	и новые	1	1
422	на сегодняшний	1	1
423	на эти	1	1
424	который был	1	1
425	целого это	1	1
426	в учении	2	1
427	но она	1	1
428	что иное	1	1
429	почти исключительно	1	1
430	и ее	6	1
431	же что	1	1
432	себе что	1	1
433	внутреннюю природу	2	1
434	которые он	1	1
435	он был	2	1
436	первый план	2	1
437	общую проблему	1	1
438	иное как	1	1
439	знаем что	1	1
440	бы то	1	1
441	что его	1	1
442	с его	11	1
443	известной последовательности	1	1
444	сознания а	1	1
445	общих чертах	1	1
446	этом пункте	2	1
447	и овладеть	1	1
448	различия между	1	1
449	в ее	2	1
450	они имеют	1	1
451	что язык	1	1
452	с трудом	1	1
453	значение и	3	1
454	в общем	5	1
455	были не	1	1
456	ни одна	2	1
457	нашего сознания	1	1
458	в собственном	1	1
459	независимо от	4	1
460	что именно	2	1
461	то чем	1	1
462	как к	3	1
463	более и	1	1
464	к новому	1	1
465	все остальные	2	1
466	перед нами	2	1
467	кроме того	2	1
468	просто как	1	1
469	каким путем	1	1
470	целый ряд	1	1
471	нового не	1	1
472	и наконец	4	1
473	более или	1	1
474	следующим образом	1	1
475	следует сказать	1	1
476	в себе	1	1
477	двумя полюсами	1	1
478	нашего анализа	1	1
479	за собой	1	1
480	именно эта	1	1
481	не приходится	3	1
482	что это	3	1
483	зрения не	1	1
484	метода мы	1	1
485	в нашем	1	1
486	и сложная	1	1
487	чем между	1	1
488	думать что	1	1
489	что к	1	1
490	имеем в	1	1
491	на то	1	1
492	но на	1	1
493	так сказать	3	1
494	роли в	1	1
495	чтобы овладеть	1	1
496	дальше и	1	1
497	направлено на	1	1
498	развиваться в	1	1
499	по самому	1	1
500	оно было	1	1
501	сегодняшний день	1	1
502	которой не	1	1
503	нее и	1	1
504	сходства и	1	1
505	не как	4	1
506	ими в	1	1
507	основных предпосылок	1	1
508	том чтобы	1	1
509	в понятии	2	1
510	который пытается	1	1
511	свою силу	1	1
512	в плане	2	1
513	языком и	2	1
514	и попытка	2	1
515	спрашивается что	1	1
516	и заключается	1	1
517	поскольку она	1	1
518	значительной степени	3	1
519	от нее	4	1
520	этом последнем	1	1
521	в каждом	1	1
522	тем же	3	1
523	главным образом	3	1
524	области гуманитарных	1	1
525	связанных с	1	1
526	разница между	2	1
527	лишь в	7	1
528	входит в	4	1
529	и других	2	1
530	этом смысле	2	1
531	моменты в	1	1
532	должен был	2	1
533	какой они	1	1
534	в ином	3	1
535	и навыки	2	1
536	и этим	2	1
537	ни в	2	1
538	это положение	2	1
539	рядом с	1	1
540	случае мы	1	1
541	самое ядро	1	1
542	в слове	5	1
543	несмотря на	1	1
544	нигде не	2	1
545	звука в	5	1
546	его особенностей	1	1
547	многие другие	1	1
548	как таковой	3	1
549	на первый	2	1
550	места в	1	1
551	в понимании	2	1
552	сказать так	1	1
553	языка если	2	1
554	выработанные в	1	1
555	мы приходим	2	1
556	же это	2	1
557	быть названы	1	1
558	если можно	1	1
559	место в	3	1
560	не столько	4	1
561	том смысле	3	1
562	представление о	2	1
563	дальнейшее развитие	1	1
564	как будет	1	1
565	что говорит	1	1
566	о языке	4	1
567	от его	2	1
568	не путем	1	1
569	является только	1	1
570	чтобы можно	1	1
571	которые в	1	1
572	развивается и	1	1
573	его элементы	2	1
574	ведь из	1	1
575	тем не	1	1
576	образом из	1	1
577	влечет за	1	1
578	моментов в	1	1
579	старого учения	1	1
580	его до	1	1
581	они сами	1	1
582	этой области	1	1
583	развития именно	1	1
584	существенно новых	1	1
585	о значении	1	1
586	она не	2	1
587	с теми	2	1
588	свои выводы	1	1
589	отличается от	1	1
590	надо все	1	1
591	только из	1	1
592	и притом	1	1
593	к этим	1	1
594	грамматика и	1	1
595	как его	2	1
596	опираться на	1	1
597	иметь в	1	1
598	в структуре	1	1
599	не могло	1	1
600	из него	2	1
601	на котором	2	1
602	всего на	1	1
603	другой как	1	1
604	к ней	1	1
605	в другую	1	1
606	он пытался	1	1
607	наоборот он	2	1
608	такая же	1	1
609	таких форм	1	1
610	плоскости в	1	1
611	так то	1	1
612	что на	2	1
613	в каком	1	1
614	языка в	9	1
615	представляется нам	1	1
616	у различных	1	1
617	следовательно от	1	1
618	на гораздо	1	1
619	в общую	1	1
620	в направлении	1	1
621	мы узнаем	1	1
622	есть только	2	1
623	и другой	1	1
624	как только	1	1
625	только еще	1	1
626	является одним	1	1
627	этого однако	1	1
628	как для	1	1
629	самом предмете	2	1
630	к речи	1	1
631	постановки вопроса	1	1
632	но из	1	1
633	если же	2	1
634	в применении	2	1
635	для себя	1	1
636	настолько что	1	1
637	то во	1	1
638	из всего	3	1
639	слово не	1	1
640	не существует	1	1
641	следовательно в	1	1
642	и многие	2	1
643	всего этого	5	1
644	без всякого	1	1
645	только при	1	1
646	для доказательства	2	1
647	направлении к	1	1
648	программой и	1	1
649	только то	1	1
650	с языком	1	1
651	совершается как	1	1
652	и совершенно	2	1
653	поэтому мы	1	1
654	по аналогии	2	1
655	ясно что	1	1
656	и которые	1	1
657	как между	1	1
658	мы в	2	1
659	в общих	1	1
660	строго говоря	1	1
661	для этого	2	1
662	типичным для	1	1
663	тем чем	1	1
664	сводится к	5	1
665	вопроса и	1	1
666	законам и	1	1
667	в раннем	1	1
668	данного понятия	1	1
669	что каждый	1	1
670	что существуют	1	1
671	одного из	3	1
672	это даже	1	1
673	на что	1	1
674	форм он	1	1
675	аналогии с	1	1
676	вопросу о	1	1
677	и во	1	1
678	образом мы	1	1
679	частном случае	1	1
680	двумя крайними	1	1
681	соответствие между	1	1
682	во втором	7	1
683	бы она	3	1
684	и только	5	1
685	язык в	2	1
686	из одних	1	1
687	слова для	1	1
688	все время	6	1
689	имеет места	1	1
690	в самый	2	1
691	один из	2	1
692	в большей	1	1
693	отрицанию самого	1	1
694	с ними	2	1
695	языка на	1	1
696	что даже	1	1
697	смысле является	1	1
698	непосредственно из	1	1
699	исследования по	1	1
700	собой но	1	1
701	равно что	1	1
702	иным чем	1	1
703	всяком случае	5	1
704	в природе	1	1
705	между этими	3	1
706	не происходит	2	1
707	их не	1	1
708	из наших	1	1
709	правильной постановки	2	1
710	где они	1	1
711	для всех	1	1
712	могут иметь	1	1
713	не можем	1	1
714	уже в	2	1
715	поэтому же	1	1
716	есть проблема	1	1
717	как например	2	1
718	в виде	1	1
719	что не	4	1
720	каким образом	1	1
721	или даже	2	1
722	при помощи	2	1
723	языка но	2	1
724	связывается с	1	1
725	утверждал что	1	1
726	в проблему	1	1
727	не так	2	1
728	другую сторону	1	1
729	не совпадают	1	1
730	он полагает	1	1
731	в конце	2	1
732	с этими	1	1
733	в систему	2	1
734	критическому анализу	1	1
735	каждый из	3	1
736	это было	3	1
737	как раз	6	1
738	он является	1	1
739	этого понятия	1	1
740	в других	7	1
741	в форме	1	1
742	эти явления	2	1
743	к основным	1	1
744	она начинает	1	1
745	языка он	1	1
746	без всякой	3	1
747	со стороны	2	1
748	себе а	2	1
749	даже не	2	1
750	и наблюдения	1	1
751	этого основного	1	1
752	с другим	1	1
753	или иначе	1	1
754	здесь в	1	1
755	и нельзя	1	1
756	и прежде	3	1
757	как же	1	1
758	языковых явлений	1	1
759	его из	2	1
760	предметом который	1	1
761	не было	6	1
762	и самый	1	1
763	более того	5	1
764	если даже	1	1
765	она обусловлена	1	1
766	допустить чтобы	1	1
767	вся теория	1	1
768	привели к	1	1
769	на эту	1	1
770	для правильной	1	1
771	там где	4	1
772	и непосредственно	1	1
773	медленно и	1	1
774	его книги	1	1
775	под влиянием	1	1
776	в трех	1	1
777	если не	1	1
778	в связи	10	1
779	форма слова	1	1
780	же необходимо	1	1
781	в речи	1	1
782	является совершенно	2	1
783	все более	2	1
784	связь с	1	1
785	уже о	1	1
786	материал и	3	1
787	помощью мы	1	1
788	в одной	2	1
789	своего мышления	1	1
790	и иной	1	1
791	мы увидим	1	1
792	влияния на	1	1
793	в данном	1	1
794	для обозначения	1	1
795	а если	1	1
796	смысле этого	1	1
797	применении к	2	1
798	не удалось	1	1
799	чтобы увидеть	1	1
800	что же	5	1
801	и там	1	1
802	и природы	1	1
803	или менее	1	1
804	да и	1	1
805	частным случаем	2	1
806	безразлично как	1	1
807	сам не	1	1
808	этого слова	1	1
809	эти вопросы	1	1
810	этого факта	2	1
811	находится под	1	1
812	становится еще	1	1
813	новое понимание	1	1
814	каждое из	1	1
815	этого метода	1	1
816	этот принцип	1	1
817	новые и	1	1
818	пытались сделать	1	1
819	факт с	1	1
820	но для	1	1
821	к другим	2	1
822	к вопросу	1	1
823	близкий к	1	1
824	особенностей в	1	1
825	известной степени	4	1
826	и для	5	1
827	процесса или	1	1
828	конкретного материала	1	1
829	тем и	2	1
830	при таком	1	1
831	для нас	1	1
832	особого рода	1	1
833	от него	2	1
834	и все	3	1
835	и новое	1	1
836	из себя	1	1
837	той или	1	1
838	вообще в	1	1
839	звуковой структуры	1	1
840	поступательного движения	1	1
841	хотя в	1	1
842	теоретической мысли	1	1
843	в целях	2	1
844	иначе чем	1	1
845	между ними	2	1
846	была бы	3	1
847	такое представление	2	1
848	вопрос так	1	1
849	или иного	5	1
850	существенное в	1	1
851	не что	1	1
852	оно не	4	1
853	чем это	1	1
854	не способны	1	1
855	трудная и	1	1
856	но эти	1	1
857	к действительности	3	1
858	и это	2	1
859	того или	4	1
860	гораздо более	1	1
861	которая не	1	1
862	смысле что	2	1
