N	2gram	Bakhtin_Pr_1	Hudozhes
142	далеко не	1	3
143	не на	3	3
144	человеческой жизни	2	3
145	была бы	2	3
146	в данном	2	3
147	в той	6	3
148	внешнего мира	3	3
149	и для	3	3
150	таким образом	11	3
151	личности и	1	3
152	и это	5	2
153	это и	9	2
154	идет о	3	2
155	к другому	2	2
156	по преимуществу	3	2
157	противном случае	1	2
158	и больше	1	2
159	собою в	1	2
160	в году	1	2
161	совпадает с	2	2
162	принадлежит к	1	2
163	на свою	1	2
164	я не	3	2
165	этого термина	1	2
166	во мне	1	2
167	и на	10	2
168	в чем	1	2
169	чем это	1	2
170	но как	3	2
171	не входит	1	2
172	не все	1	2
173	за пределы	6	2
174	в своем	8	2
175	в противном	1	2
176	искусстве слова	1	2
177	это тоже	1	2
178	в себя	3	2
179	образом и	1	2
180	все эти	8	2
181	в нашем	1	2
182	в этой	4	2
183	с их	5	2
184	но на	1	2
185	всей его	2	2
186	вследствие этого	1	2
187	к герою	1	2
188	не как	12	2
189	в творческом	1	2
190	ни был	1	2
191	значительной степени	1	2
192	об этом	1	2
193	времени и	1	2
194	времени в	1	2
195	по себе	7	2
196	в них	3	2
197	несмотря на	6	2
198	литературных произведений	1	2
199	ведет к	1	2
200	с другими	7	2
201	известной степени	1	2
202	нас самих	1	2
203	от себя	1	2
204	художественного мира	5	2
205	и более	1	2
206	том и	1	2
207	до известной	1	2
208	вовсе не	8	2
209	даже в	2	2
210	тому что	2	2
211	одна из	2	2
212	и притом	2	2
213	материала в	1	2
214	не могло	1	2
215	оно не	2	2
216	для себя	2	2
217	и о	3	2
218	того чтобы	4	2
219	здесь не	1	2
220	самим собою	2	2
221	тем или	1	2
222	роль в	2	2
223	и сам	2	2
224	что может	2	2
225	с самим	1	2
226	между внутренней	1	2
227	о том	2	2
228	что каждый	1	2
229	в значительной	1	2
230	как художественное	1	2
231	именно в	6	2
232	а именно	1	2
233	в литературе	3	2
234	одного сознания	4	2
235	есть в	3	2
236	за пределами	1	2
237	слова не	1	2
238	или даже	2	2
239	одно из	1	2
240	в одном	9	2
241	в пространстве	3	2
242	при всей	1	2
243	у него	6	2
244	случае не	1	2
245	повесть о	1	2
246	автора как	3	2
247	для того	2	2
248	на почве	1	2
249	а с	1	2
250	себя и	2	2
251	в художественной	2	2
252	нового времени	1	2
253	позиция автора	1	2
254	превращается в	1	2
255	мира в	6	2
256	может выступать	1	2
257	о себе	9	2
258	так же	6	2
259	и потому	3	2
260	как в	6	2
261	даже самая	1	2
262	из которых	2	2
263	к своему	1	2
264	и по	2	2
265	для понимания	3	2
266	жизни в	1	2
267	при условии	1	2
268	в аспекте	1	2
269	во всех	5	2
270	для такого	1	2
271	для автора	3	2
272	мира и	7	2
273	совершенно иной	1	2
274	видения мира	1	2
275	тем более	1	2
276	с ним	6	2
277	отношении к	2	2
278	одной из	1	2
279	в романе	11	2
280	от всех	1	2
281	из этого	1	2
282	оказывается уже	1	2
283	художественном произведении	1	1
284	этого в	1	1
285	неотделима от	1	1
286	в сфере	2	1
287	кругозоров в	1	1
288	же как	1	1
289	переходит к	1	1
290	е годы	2	1
291	области литературы	1	1
292	даже сказать	1	1
293	между всеми	1	1
294	же по	2	1
295	и есть	5	1
296	то в	1	1
297	этого мира	4	1
298	отношения между	2	1
299	достоевского в	19	1
300	можно говорить	2	1
301	из его	3	1
302	едва ли	1	1
303	в зависимости	3	1
304	уже по	1	1
305	общественных отношений	1	1
306	сливается с	2	1
307	той же	6	1
308	есть не	2	1
309	рядом в	1	1
310	не во	3	1
311	позиций и	1	1
312	не была	1	1
313	в каждый	1	1
314	в сущности	5	1
315	а для	1	1
316	своему герою	1	1
317	в полной	1	1
318	но чтобы	1	1
319	и со	1	1
320	никогда не	5	1
321	как впрочем	1	1
322	зависимости от	3	1
323	в каждой	2	1
324	не от	1	1
325	ее составе	1	1
326	людей в	1	1
327	на их	1	1
328	позицию по	1	1
329	бы то	3	1
330	и мира	1	1
331	события в	1	1
332	является таким	1	1
333	роман и	1	1
334	тем как	4	1
335	иного рода	1	1
336	от внешней	1	1
337	для других	2	1
338	ивана карамазова	5	1
339	с собою	2	1
340	себе и	3	1
341	замысла и	1	1
342	или к	2	1
343	в е	2	1
344	что они	1	1
345	том чем	1	1
346	в произведениях	2	1
347	к автору	1	1
348	в истории	2	1
349	это мир	1	1
350	от автора	3	1
351	авторская позиция	1	1
352	что касается	1	1
353	перед нами	4	1
354	не хозяин	1	1
355	чего нет	1	1
356	глубже чем	1	1
357	и внутреннюю	1	1
358	тем же	1	1
359	от этого	1	1
360	могли бы	3	1
361	только то	3	1
362	бы и	4	1
363	что это	1	1
364	всего романа	1	1
365	что достоевский	3	1
366	европейского романа	4	1
367	из этих	2	1
368	тоже не	1	1
369	в известном	1	1
370	позицию в	2	1
371	ее как	2	1
372	героя к	1	1
373	на его	2	1
374	исходит из	3	1
375	что она	2	1
376	в мир	3	1
377	время и	1	1
378	к миру	1	1
379	все это	7	1
380	в объективную	1	1
381	по ту	1	1
382	к одному	1	1
383	введенное в	1	1
384	его сознание	1	1
385	теории искусства	1	1
386	ни были	1	1
387	чтобы в	1	1
388	внутренней свободой	1	1
389	подобно тому	3	1
390	образа и	1	1
391	является не	3	1
392	или иных	1	1
393	но самое	1	1
394	многих других	1	1
395	то ни	3	1
396	что все	3	1
397	в совершенно	2	1
398	и внутренняя	1	1
399	бы быть	1	1
400	сознание не	1	1
401	полной мере	1	1
402	и внутренне	1	1
403	а как	6	1
404	художественный образ	1	1
405	это было	1	1
406	его личности	2	1
407	толстого в	1	1
408	было бы	6	1
409	он ни	1	1
410	не совпадает	1	1
411	но их	1	1
412	зрения и	2	1
413	лишь на	2	1
414	весь мир	1	1
415	по этому	2	1
416	делает его	1	1
417	в жизни	6	1
418	жизни человека	1	1
419	нет в	1	1
420	рядом с	13	1
421	мира где	1	1
422	и достоевского	1	1
423	его сознании	1	1
424	речь о	1	1
425	он и	5	1
426	он от	1	1
427	диалогической природы	1	1
428	на раскрытие	1	1
429	места в	1	1
430	или точнее	1	1
431	свою речь	1	1
432	лежат в	1	1
433	в котором	2	1
434	в единстве	7	1
435	как совокупность	1	1
436	в условиях	2	1
437	себе а	1	1
438	что говорит	1	1
439	кругозор героя	2	1
440	не путем	1	1
441	значение для	1	1
442	и другого	1	1
443	и внутренних	1	1
444	есть его	1	1
445	но во	1	1
446	друг другу	2	1
447	по крайней	2	1
448	субъективного порядка	1	1
449	не могли	2	1
450	в конце	5	1
451	произведения в	1	1
452	не друг	1	1
453	между несколькими	1	1
454	между людьми	1	1
455	xviii века	1	1
456	завершающая его	1	1
457	с которой	4	1
458	другом но	1	1
459	но для	2	1
460	на котором	2	1
461	что такое	1	1
462	к этим	1	1
463	которого он	1	1
464	героев и	6	1
465	иметь в	1	1
466	к такому	1	1
467	но только	1	1
468	себе самом	6	1
469	того и	1	1
470	не всякий	1	1
471	казалось бы	1	1
472	в самой	7	1
473	такова например	1	1
474	самом произведении	1	1
475	и является	1	1
476	позиции и	1	1
477	ничто не	1	1
478	можно даже	1	1
479	комизм и	1	1
480	внутренней жизни	1	1
481	входят в	2	1
482	как будто	3	1
483	и делает	1	1
484	и оценки	1	1
485	бы несколько	1	1
486	в каком	1	1
487	ему не	2	1
488	том отношении	1	1
489	о чем-то	1	1
490	и здесь	3	1
491	выпадает из	1	1
492	в момент	1	1
493	воспринимать ее	1	1
494	все то	4	1
495	опоры вне	1	1
496	поэтому не	2	1
497	во внешних	1	1
498	так называемого	1	1
499	всего что	1	1
500	в каждом	8	1
501	для героя	2	1
502	на это	1	1
503	здесь мы	2	1
504	говорит о	1	1
505	должен быть	1	1
506	из всего	2	1
507	а перед	1	1
508	как мы	5	1
509	у себя	3	1
510	точно так	2	1
511	с кругозором	1	1
512	та или	1	1
513	ни одно	1	1
514	только при	2	1
515	от обычного	1	1
516	философской эстетики	1	1
517	то время	2	1
518	художественного мышления	2	1
519	условии что	1	1
520	ведется рассказчиком	1	1
521	значение в	1	1
522	переход к	1	1
523	те же	1	1
524	сознаний в	5	1
525	здесь как	1	1
526	руках и	1	1
527	наташи ростовой	1	1
528	с героем	1	1
529	строго говоря	1	1
530	для этого	1	1
531	мире в	3	1
532	различных художественных	1	1
533	герой из	1	1
534	именно потому	2	1
535	лишает их	1	1
536	искусства и	1	1
537	достигается не	1	1
538	героя не	5	1
539	в новую	1	1
540	один голос	1	1
541	мира а	1	1
542	прямого авторского	1	1
543	и многих	1	1
544	их взаимная	1	1
545	поэтики как	1	1
546	художественной формы	5	1
547	или иная	1	1
548	по типу	1	1
549	на границах	1	1
550	у достоевского	24	1
551	художников слова	1	1
552	такими же	1	1
553	только такие	1	1
554	крайней мере	2	1
555	в другой	3	1
556	вслед за	1	1
557	перед тем	1	1
558	статье о	1	1
559	по содержанию	1	1
560	известном смысле	1	1
561	на которой	1	1
562	один из	2	1
563	но с	1	1
564	творческого процесса	3	1
565	мы видим	3	1
566	тот же	2	1
567	на языке	2	1
568	что даже	1	1
569	в какой	1	1
570	не появляется	1	1
571	многих сознаний	1	1
572	впрочем и	1	1
573	всех его	1	1
574	никак нельзя	2	1
575	или его	1	1
576	на мир	8	1
577	со всеми	1	1
578	одновременно он	1	1
579	так что	1	1
580	же и	1	1
581	если мы	1	1
582	они ни	1	1
583	то и	2	1
584	основе его	1	1
585	не дает	3	1
586	достоевского оно	1	1
587	из них	2	1
588	за ним	2	1
589	себе в	1	1
590	ведь это	2	1
591	и против	1	1
592	части и	1	1
593	не для	1	1
594	так как	7	1
595	и от	1	1
596	к явлениям	1	1
597	авторского слова	7	1
598	ту сторону	1	1
599	бытия и	1	1
600	и несет	2	1
601	личности ее	1	1
602	как такового	1	1
603	отношении что	1	1
604	но из	1	1
605	представляют собой	1	1
606	не было	3	1
607	имеет значение	2	1
608	и даже	3	1
609	точек зрения	3	1
610	как у	2	1
611	на ее	1	1
612	основой художественного	1	1
613	по своим	2	1
614	завершенность и	1	1
615	предположить в	1	1
616	наконец в	2	1
617	героя о	3	1
618	и души	2	1
619	что не	1	1
620	что для	2	1
621	к более	2	1
622	и пр	1	1
623	напротив мы	1	1
624	внешних и	1	1
625	человека но	2	1
626	стремится к	1	1
627	более того	3	1
628	жизнь в	1	1
629	же точно	1	1
630	в бытии	1	1
631	время оно	1	1
632	что из	2	1
633	не об	3	1
634	и слово	1	1
635	его как	5	1
636	в одно	1	1
637	ивана ильича	2	1
638	для основного	1	1
639	наличие в	1	1
640	вступает в	1	1
641	является его	1	1
642	только к	1	1
643	не способна	1	1
644	вместе с	2	1
645	автора с	1	1
646	в одной	4	1
647	и приобретает	1	1
648	с чужим	1	1
649	становится сама	1	1
650	не оставляющей	1	1
651	одну из	1	1
652	каждая из	1	1
653	быть это	1	1
654	не могут	6	1
655	он говорит	2	1
656	типа и	3	1
657	этого слова	2	1
658	второй план	1	1
659	его произведений	2	1
660	но вы	1	1
661	тому как	3	1
662	типа как	1	1
663	выбора в	1	1
664	и вполне	2	1
665	да и	2	1
666	романе достоевского	9	1
667	в состоянии	1	1
668	мира с	1	1
669	него не	2	1
670	к жизненному	1	1
671	с этой	1	1
672	правило лишь	1	1
673	все же	5	1
674	о мире	1	1
675	себе еще	2	1
676	является как	1	1
677	писал в	1	1
678	тех или	1	1
679	может служить	1	1
680	отношений и	1	1
681	она может	1	1
682	в результате	4	1
683	чем является	2	1
684	его природы	1	1
685	чужой психики	1	1
686	не позволяет	2	1
687	себя самого	4	1
688	для нас	3	1
689	к чужому	1	1
690	идет не	3	1
691	из своего	3	1
692	бы в	3	1
693	с не	1	1
694	как явление	1	1
695	пушкиным в	1	1
696	с формой	1	1
697	действительной жизни	1	1
698	новой художественной	1	1
699	все они	1	1
700	ни было	4	1
701	же в	2	1
702	быть и	1	1
703	художественной конструкции	1	1
704	не есть	1	1
705	помимо его	1	1
706	нами не	1	1
707	становления и	1	1
708	может и	1	1
709	о своем	1	1
710	чужому слову	1	1
711	оценки и	1	1
712	их восприятия	1	1
713	а внутри	1	1
714	впервые в	1	1
715	авторский кругозор	1	1
716	себе самому	3	1
717	жизни а	2	1
718	автора в	2	1
719	некоторого единого	1	1
720	который в	1	1
721	одно слово	1	1
722	героя в	4	1
723	к сверхличному	1	1
724	всего в	1	1
725	быть назван	1	1
726	жизни и	6	1
727	также может	1	1
728	ее в	1	1
729	и другие	2	1
730	в своих	2	1
731	по поводу	1	1
732	героя как	1	1
733	существенный момент	1	1
734	все что	3	1
735	этой точки	1	1
736	они не	3	1
