N	2gram	Vygotskiy__4	Freidism
448	меньшей мере	1	1
449	образом и	1	1
450	говорили что	1	1
451	склоняется к	1	1
452	бы не	1	1
453	степени и	1	1
454	процесс образования	12	1
455	то обстоятельство	3	1
456	так называемом	1	1
457	индивидуальных особенностей	1	1
458	в интересах	1	1
459	мы обратимся	5	1
460	только один	1	1
461	как он	4	1
462	полового созревания	1	1
463	на то	5	1
464	дальше и	2	1
465	в наших	2	1
466	а вовсе	1	1
467	но прежде	1	1
468	вообще не	2	1
469	теории и	2	1
470	по-видимому не	1	1
471	от его	1	1
472	все другие	2	1
473	имеющие с	1	1
474	кто впервые	1	1
475	на новые	1	1
476	различные формы	1	1
477	с нашим	1	1
478	действии и	1	1
479	имена и	1	1
480	мы полагаем	1	1
481	из него	2	1
482	его можно	1	1
483	к выводу	2	1
484	без исключения	1	1
485	в основу	2	1
486	может остаться	1	1
487	как они	4	1
488	а затем	2	1
489	им как	2	1
490	поэтому мы	1	1
491	поэтому с	3	1
492	из всех	1	1
493	он стремится	1	1
494	входит в	2	1
495	мы указывали	3	1
496	и которые	2	1
497	мы на	1	1
498	комплексе и	1	1
499	этом смысле	8	1
500	говоря о	2	1
501	связанная с	1	1
502	уже сказано	4	1
503	должен был	1	1
504	первое что	2	1
505	и тем	8	1
506	он приходит	3	1
507	мы встречаемся	1	1
508	то увидим	7	1
509	и находит	1	1
510	не чем	1	1
511	на свои	1	1
512	для них	1	1
513	о которых	1	1
514	далеко не	2	1
515	оно все	2	1
516	различает два	1	1
517	на друга	5	1
518	не всегда	1	1
519	во внимание	1	1
520	друга в	1	1
521	одну группу	1	1
522	чем в	3	1
523	и было	1	1
524	протекает в	1	1
525	обратимся к	4	1
526	в один	3	1
527	не больше	1	1
528	момента в	2	1
529	путем и	1	1
530	на первый	4	1
531	этом случае	3	1
532	из сферы	1	1
533	и мышления	3	1
534	таким же	2	1
535	никаких оснований	2	1
536	нас не	1	1
537	он должен	1	1
538	почти не	1	1
539	оказывается для	1	1
540	что вся	1	1
541	мы называем	2	1
542	должны мы	2	1
543	слова мы	3	1
544	понятно что	2	1
545	происхождения из	1	1
546	развития ребенка	7	1
547	мы проследим	3	1
548	в одном	1	1
549	которые в	4	1
550	двух групп	1	1
551	трудности которые	1	1
552	с определенными	1	1
553	нас к	3	1
554	раз и	1	1
555	того момента	1	1
556	их предметной	2	1
557	возникает в	4	1
558	образований и	1	1
559	является чем-то	1	1
560	друг друга	4	1
561	тогда когда	8	1
562	не по	2	1
563	современной психологии	1	1
564	но вместе	2	1
565	сводится в	1	1
566	и отдельных	2	1
567	образом в	1	1
568	из других	1	1
569	вытекает из	1	1
570	это мы	2	1
571	на одни	2	1
572	что процесс	2	1
573	нам известно	1	1
574	человек как	1	1
575	и приводит	1	1
576	конфликты между	1	1
577	они являются	7	1
578	того в	1	1
579	базируется на	1	1
580	один путь	1	1
581	и является	3	1
582	свидетельствуют о	1	1
583	развития своего	1	1
584	ребенка не	7	1
585	задолго до	1	1
586	этого необходимо	1	1
587	что на	2	1
588	которая по	1	1
589	ступеней и	1	1
590	и со	1	1
591	точке зрения	1	1
592	обстоятельство что	3	1
593	и здесь	2	1
594	представляется нам	4	1
595	для овладения	1	1
596	конец его	1	1
597	что поведение	1	1
598	взрослых людей	2	1
599	сходство с	4	1
600	его с	1	1
601	в поле	1	1
602	по сравнению	4	1
603	уже на	1	1
604	ребенок в	1	1
605	этот второй	1	1
606	о том	5	1
607	существует только	2	1
608	для образования	3	1
609	и это	2	1
610	и которая	2	1
611	приходит к	3	1
612	своего развития	10	1
613	и сами	2	1
614	совершенно ясно	1	1
615	на чрезвычайно	1	1
616	являясь только	1	1
617	то время	1	1
618	в дальнейшем	1	1
619	основе этой	1	1
620	до самого	1	1
621	и когда	3	1
622	котором мы	1	1
623	и сам	1	1
624	ясно что	2	1
625	мог бы	1	1
626	увидим что	5	1
627	мы пытаемся	1	1
628	в результате	8	1
629	проявляет себя	1	1
630	мы в	2	1
631	комплексов в	1	1
632	не опирается	1	1
633	только у	1	1
634	на язык	1	1
635	ничего не	1	1
636	означает что	1	1
637	рабочей гипотезы	7	1
638	этих особенностей	2	1
639	находится в	1	1
640	все его	1	1
641	связанное с	1	1
642	возникают и	3	1
643	из основных	4	1
644	на все	3	1
645	взрослого человека	8	1
646	а также	2	1
647	в детском	4	1
648	ребенок на	2	1
649	внимание на	3	1
650	и та	1	1
651	говорит об	1	1
652	после того	1	1
653	мы старались	1	1
654	в сфере	1	1
655	видели также	1	1
656	и во	3	1
657	на ее	1	1
658	которые мы	3	1
659	какие мы	1	1
660	этим путем	1	1
661	ко всей	2	1
662	на одном	2	1
663	по ассоциации	1	1
664	в форме	1	1
665	этом как	1	1
666	быть даже	1	1
667	исходя из	1	1
668	слов и	1	1
669	все время	4	1
670	и следовательно	1	1
671	о своих	1	1
672	содержание но	1	1
673	к которому	3	1
674	она служит	1	1
675	с неизбежностью	2	1
676	но так	2	1
677	мы о	1	1
678	дело с	1	1
679	два основных	1	1
680	во всем	3	1
681	к нашему	1	1
682	взрослый человек	1	1
683	которое должно	1	1
684	и так	1	1
685	связанным с	1	1
686	который в	1	1
687	совершенно иные	1	1
688	всех его	1	1
689	перенесения значения	2	1
690	первой стадии	1	1
691	они могут	2	1
692	это означает	2	1
693	что нам	1	1
694	ребенка на	2	1
695	какой степени	2	1
696	одни и	3	1
697	опыта но	1	1
698	процессе которого	1	1
699	не соответствует	2	1
700	к какому	1	1
701	возрасте в	2	1
702	близко к	1	1
703	для других	2	1
704	то и	1	1
705	же из	1	1
706	также и	2	1
707	в виде	3	1
708	на характер	1	1
709	ребенка прежде	2	1
710	от других	2	1
711	наиболее яркого	1	1
712	по выражению	4	1
713	в ином	2	1
714	и других	3	1
715	одно из	1	1
716	всегда оказывается	1	1
717	слова в	9	1
718	целом и	2	1
719	моментов в	1	1
720	эти понятия	3	1
721	может служить	2	1
722	из одной	3	1
723	старались показать	1	1
724	тем что	7	1
725	мы берем	1	1
726	объединяет в	2	1
727	даже и	1	1
728	перейти к	1	1
729	и только	4	1
730	в другой	2	1
731	всецело к	1	1
732	представление о	1	1
733	по смыслу	3	1
734	компромиссом между	1	1
735	даже не	1	1
736	которые с	1	1
737	соответствует действительности	1	1
738	именно в	3	1
739	мы никогда	1	1
740	с той	2	1
741	характерно для	1	1
742	мы его	2	1
743	и между	6	1
744	на чем	1	1
745	здесь ребенок	1	1
746	полагаем что	1	1
747	только по	1	1
748	деле если	1	1
749	похожие на	1	1
750	целым рядом	1	1
751	на которых	1	1
752	видеть его	1	1
753	однако и	1	1
754	т.е не	1	1
755	долгое время	1	1
756	отнюдь не	3	1
757	в слове	2	1
758	ребенка и	9	1
759	на слово	2	1
760	себя на	1	1
761	если это	1	1
762	нет никаких	1	1
763	имея в	1	1
764	является его	1	1
765	стадии своего	2	1
766	все основные	2	1
767	мы говорим	1	1
768	или по	1	1
769	подтверждение этого	1	1
770	из которых	1	1
771	влияния на	2	1
772	к процессу	1	1
773	целом ряде	2	1
774	сравнению с	3	1
775	на которое	2	1
776	такого рода	6	1
777	смысле этого	7	1
778	что всякое	2	1
779	связаны с	1	1
780	в первой	1	1
781	изучение этих	1	1
782	свое внимание	1	1
783	который он	1	1
784	распадается на	1	1
785	быть не	1	1
786	этого слова	11	1
787	котором они	1	1
788	и формы	1	1
789	нас интересует	2	1
790	благодаря этому	1	1
791	является как	1	1
792	в смысле	4	1
793	корни в	2	1
794	под влиянием	2	1
795	указать на	1	1
796	но на	1	1
797	в область	1	1
798	комплекс по	1	1
799	которая в	2	1
800	может войти	1	1
801	т.е из	1	1
802	же предмета	1	1
803	ступени к	1	1
804	целый ряд	5	1
805	у них	1	1
806	находит свое	2	1
807	бы в	3	1
808	возникает вопрос	1	1
809	еще более	1	1
810	тем более	1	1
811	всего поведения	1	1
812	мы показали	1	1
813	существует ли	2	1
814	и предметом	1	1
815	же в	1	1
816	в различных	1	1
817	значения для	1	1
818	же предмет	6	1
819	в том	42	1
820	основе их	3	1
821	отношении к	1	1
822	комплекса это	1	1
823	требует чтобы	1	1
824	нам не	2	1
825	нет ничего	1	1
826	на смену	1	1
827	обычно не	1	1
828	равно как	1	1
829	совсем так	1	1
830	говорили выше	3	1
831	более сложного	1	1
832	имеет место	1	1
833	роли в	1	1
834	существенное отличие	1	1
835	чем иным	1	1
836	из этого	1	1
837	который не	2	1
838	два момента	1	1
839	настоящей главы	1	1
840	берем его	1	1
841	видим в	2	1
842	с процессом	1	1
843	ребенок и	3	1
