N	2gram	Medvedev_F_3	Problema
348	более подробно	1	1
349	вопроса о	1	1
350	и те	4	1
351	говорят о	2	1
352	имеем в	1	1
353	воспитания и	1	1
354	всей его	1	1
355	оказывается на	1	1
356	а вовсе	4	1
357	и если	1	1
358	вообще не	2	1
359	что она	2	1
360	бы от	1	1
361	главным образом	2	1
362	на создание	1	1
363	т д	6	1
364	всех этих	2	1
365	душу и	1	1
366	в понятии	1	1
367	что ни	2	1
368	и по	1	1
369	лишь с	2	1
370	так например	1	1
371	в нее	1	1
372	спрашивается что	1	1
373	эпохи не	1	1
374	и сделал	1	1
375	противоположного характера	1	1
376	входит в	8	1
377	те или	1	1
378	искусства в	3	1
379	от одного	2	1
380	но самый	1	1
381	заложенных в	3	1
382	мы приведем	1	1
383	с начала	1	1
384	должен был	1	1
385	если такой	1	1
386	и творчества	1	1
387	ту или	2	1
388	на друга	1	1
389	а люди	1	1
390	между собою	1	1
391	или из	1	1
392	литературе как	2	1
393	чем в	1	1
394	такой же	2	1
395	для своих	1	1
396	с более	1	1
397	на первый	1	1
398	совсем другое	2	1
399	не выдерживает	1	1
400	и при	1	1
401	в такой	2	1
402	одним и	2	1
403	теперь эта	1	1
404	не как	2	1
405	жизни с	2	1
406	для всякого	1	1
407	правда эта	1	1
408	на рубеже	1	1
409	конечно то	1	1
410	творчества и	3	1
411	то отсюда	2	1
412	все это	7	1
413	их в	3	1
414	человеческое сознание	1	1
415	где нет	2	1
416	вместе со	1	1
417	ни были	1	1
418	даже в	2	1
419	же мы	1	1
420	тому что	3	1
421	и очень	2	1
422	дня и	1	1
423	тем самым	1	1
424	xviii века	2	1
425	что эта	1	1
426	самого начала	1	1
427	о чем	1	1
428	или другие	1	1
429	мудростью он	1	1
430	ведь не	2	1
431	для всего	1	1
432	работы но	1	1
433	в предыдущей	1	1
434	возможно и	1	1
435	правда в	2	1
436	же время	7	1
437	это сделать	1	1
438	как она	1	1
439	вот что	1	1
440	следует что	4	1
441	ему в	1	1
442	в подобном	1	1
443	не потому	1	1
444	представляется нам	1	1
445	и должно	1	1
446	его с	1	1
447	не встречается	1	1
448	той или	1	1
449	в истолковании	2	1
450	свое значение	1	1
451	же оказывается	1	1
452	она не	4	1
453	бы ни	4	1
454	правда не	1	1
455	и это	2	1
456	и самое	1	1
457	но по	1	1
458	с ее	2	1
459	на основе	1	1
460	то или	2	1
461	и этим	1	1
462	с самого	1	1
463	отвлечься от	1	1
464	значение в	1	1
465	вмещается в	1	1
466	из двух	1	1
467	искусство как	1	1
468	другому но	1	1
469	те же	3	1
470	в плоскости	5	1
471	отсюда и	1	1
472	вещей с	1	1
473	том как	2	1
474	это только	2	1
475	поэтому в	2	1
476	со стороны	4	1
477	образ этот	1	1
478	это понимание	1	1
479	сводится к	5	1
480	и здесь	1	1
481	в работе	1	1
482	этом произведении	1	1
483	притом в	2	1
484	или на	2	1
485	весь этот	2	1
486	других людей	1	1
487	нуждается в	3	1
488	говорит он	5	1
489	из одних	1	1
490	что бы	1	1
491	пришли к	3	1
492	и следовательно	3	1
493	человека как	2	1
494	в него	3	1
495	своей работе	1	1
496	является подлинным	1	1
497	но с	1	1
498	здесь вовсе	1	1
499	в двух	1	1
500	одной из	2	1
501	мы увидим	2	1
502	сознание в	1	1
503	и так	1	1
504	во времени	1	1
505	и жизни	1	1
506	его менее	1	1
507	же и	4	1
508	да еще	1	1
509	в большинстве	4	1
510	только на	4	1
511	в поэзии	3	1
512	на этих	1	1
513	уже для	1	1
514	здесь же	1	1
515	большинстве случаев	5	1
516	и других	1	1
517	за ним	1	1
518	что для	1	1
519	который как	1	1
520	был бы	2	1
521	одно из	1	1
522	себе в	1	1
523	с первым	1	1
524	тогда он	2	1
525	к более	2	1
526	говорить об	2	1
527	содержания и	4	1
528	произведении в	2	1
529	внутреннюю форму	1	1
530	является именно	1	1
531	от тех	1	1
532	не о	3	1
533	как его	9	1
534	этом отношении	3	1
535	от того	2	1
536	и вместе	1	1
537	в форме	1	1
538	момент в	1	1
539	и научное	1	1
540	нет и	3	1
541	нужно было	1	1
542	без всякой	2	1
543	или иной	2	1
544	даже не	1	1
545	и из	2	1
546	как у	1	1
547	или иначе	1	1
548	что человек	1	1
549	в природе	1	1
550	души и	3	1
551	окружающей его	1	1
552	и др	2	1
553	сделать с	1	1
554	старое и	1	1
555	превращается в	2	1
556	смысла и	4	1
557	не было	1	1
558	а на	2	1
559	до конца	4	1
560	ничем не	1	1
561	и самый	2	1
562	не на	3	1
563	нем и	2	1
564	зависит от	1	1
565	в ту	1	1
566	его по	1	1
567	для их	1	1
568	приходит в	1	1
569	и вовсе	1	1
570	нет никаких	2	1
571	на фоне	3	1
572	но оно	2	1
573	на который	1	1
574	в непрерывном	1	1
575	и потому	5	1
576	как это	4	1
577	тот факт	1	1
578	и лессинга	1	1
579	его развитие	1	1
580	к своему	1	1
581	и глубоко	1	1
582	для искусства	1	1
583	одновременно с	1	1
584	могут быть	4	1
585	в пределы	1	1
586	в литературе	6	1
587	там где	7	1
588	других областях	1	1
589	дело здесь	1	1
590	счете и	1	1
591	на другое	1	1
592	является для	3	1
593	но это	2	1
594	числе и	1	1
595	свою роль	1	1
596	под влиянием	1	1
597	замысел в	1	1
598	и от	11	1
599	искусства и	1	1
600	только тем	1	1
601	сущности в	1	1
602	от него	2	1
603	не должен	1	1
604	мы должны	2	1
605	не забывает	1	1
606	ни было	5	1
607	есть уже	1	1
608	не утрачивает	2	1
609	вступать в	1	1
610	а о	1	1
611	в романе	4	1
612	героя и	2	1
613	состоит из	1	1
614	к его	3	1
615	всех других	3	1
616	таким же	2	1
617	до степени	1	1
618	действительно имеет	1	1
619	того или	1	1
620	в искусстве	7	1
621	в своих	6	1
622	это в	1	1
623	этой точки	1	1
624	творчество как	1	1
