N	2gram	Voloshinov_1	Istorich
105	а также	2	3
106	в другой	1	3
107	в том	2	3
108	только в	6	3
109	или же	1	3
110	переходит в	1	3
111	и других	1	3
112	не на	2	3
113	там где	2	3
114	что мы	1	3
115	в данном	2	3
116	как бы	6	3
117	случаях когда	1	3
118	указать на	1	3
119	или в	1	3
120	но это	1	3
121	только что	1	3
122	не что	2	3
123	он всегда	1	3
124	мы здесь	1	2
125	и есть	1	2
126	а как	2	2
127	связана с	3	2
128	ему в	1	2
129	видели как	1	2
130	то мы	1	2
131	отношение к	1	2
132	тут же	1	2
133	в этой	1	2
134	в истории	1	2
135	с этим	3	2
136	в своем	1	2
137	тех случаях	1	2
138	конечно не	1	2
139	в целом	2	2
140	и тот	1	2
141	в себе	3	2
142	в нем	2	2
143	на этом	1	2
144	здесь мы	3	2
145	связанных с	2	2
146	лишь в	4	2
147	хотя бы	5	2
148	было бы	4	2
149	и тем	2	2
150	которой он	1	2
151	этот материал	2	2
152	и их	7	2
153	при изучении	1	2
154	бы мы	1	2
155	тем не	1	2
156	все это	4	2
157	и наоборот	1	2
158	по себе	1	2
159	не менее	2	2
160	одна из	1	2
161	по своей	1	2
162	их функций	2	2
163	в области	2	2
164	во все	1	2
165	поставить вопрос	3	2
166	формы и	1	2
167	на том	1	2
168	никогда не	3	2
169	если бы	2	2
170	это обычно	1	2
171	другими словами	1	2
172	или на	1	2
173	а у	1	2
174	этот момент	1	2
175	уже в	2	2
176	в виде	1	2
177	его и	1	2
178	в языке	2	2
179	только с	1	2
180	даже и	1	2
181	в особенности	1	2
182	с помощью	2	2
183	он говорит	1	2
184	и вот	1	2
185	этого слова	1	2
186	такого рода	1	2
187	и там	1	2
188	с этой	2	2
189	же самое	1	2
190	но для	3	2
191	в связи	2	2
192	от него	1	2
193	и все	3	2
194	этот вопрос	1	2
195	сказать что	1	2
196	мы считаем	2	2
197	вряд ли	3	1
198	эти функции	1	1
199	к другому	1	1
200	не имеют	1	1
201	в зависимости	2	1
202	которое может	2	1
203	входящих в	1	1
204	есть не	2	1
205	возразить что	1	1
206	мы не	4	1
207	при анализе	3	1
208	здесь уже	1	1
209	содержания в	1	1
210	не вполне	1	1
211	но даже	1	1
212	не совсем	1	1
213	зависимости от	2	1
214	себе что	2	1
215	в ней	2	1
216	есть акт	1	1
217	в широком	1	1
218	в различных	1	1
219	в чем	2	1
220	то он	1	1
221	или иное	1	1
222	материал который	1	1
223	общего с	3	1
224	как к	1	1
225	привела его	1	1
226	и наконец	5	1
227	и к	2	1
228	нам как	1	1
229	в ригведе	1	1
230	думать что	2	1
231	значение так	1	1
232	он все	1	1
233	это они	1	1
234	в нашей	1	1
235	уже видели	1	1
236	и социальной	1	1
237	в узком	1	1
238	не как	3	1
239	из него	1	1
240	подобно тому	1	1
241	людей и	1	1
242	одно и	3	1
243	где нет	1	1
244	и может	2	1
245	в совершенно	1	1
246	на все	1	1
247	может стать	2	1
248	этом мы	1	1
249	в них	2	1
250	о которых	1	1
251	на материале	1	1
252	она и	1	1
253	и уже	3	1
254	и превращения	1	1
255	с живого	2	1
256	такой же	1	1
257	и тогда	1	1
258	и становится	1	1
259	еще одно	1	1
260	точки зрения	7	1
261	наконец даже	1	1
262	уже к	1	1
263	может входить	1	1
264	составить предмет	1	1
265	не должно	1	1
266	тому что	1	1
267	душа и	1	1
268	нет никакого	1	1
269	вплоть до	1	1
270	груди и	1	1
271	о значении	1	1
272	и другое	1	1
273	одну особенность	1	1
274	в то	1	1
275	найти в	1	1
276	он пытается	1	1
277	именно с	1	1
278	находятся в	1	1
279	которые и	1	1
280	или иная	1	1
281	и является	2	1
282	это слово	1	1
283	эти три	1	1
284	до того	1	1
285	в основе	1	1
286	или иных	1	1
287	и несколько	1	1
288	одним из	1	1
289	когда мы	1	1
290	его за	1	1
291	должны быть	1	1
292	к тому	2	1
293	него а	1	1
294	что при	1	1
295	ничего общего	3	1
296	предметов а	1	1
297	и это	1	1
298	с ее	1	1
299	на основе	1	1
300	всей своей	2	1
301	в пределах	3	1
302	упорно не	1	1
303	в индии	1	1
304	роль в	2	1
305	особенно в	1	1
306	в борьбе	1	1
307	отождествляется с	1	1
308	здесь нет	1	1
309	в эпоху	1	1
310	для этого	1	1
311	по мере	1	1
312	в виду	1	1
313	внимание на	1	1
314	мог бы	2	1
315	у некоторых	1	1
316	пр на	1	1
317	образом мы	1	1
318	и специфические	1	1
319	наук в	1	1
320	бы в	2	1
321	тем более	1	1
322	и следовательно	2	1
323	быть и	1	1
324	но так	2	1
325	один из	1	1
326	тот же	2	1
327	одной из	1	1
328	исследователя но	1	1
329	новые функции	1	1
330	может привести	1	1
331	есть чисто	1	1
332	можно установить	1	1
333	не можем	1	1
334	своего рода	2	1
335	только на	1	1
336	мы получим	2	1
337	в начале	1	1
338	еще одну	1	1
339	одно из	1	1
340	он весь	1	1
341	как их	1	1
342	и один	1	1
343	только одного	1	1
344	не из	1	1
345	все функции	1	1
346	не обязательна	1	1
347	и вместе	1	1
348	представление о	1	1
349	материал в	2	1
350	говорить и	1	1
351	к которому	1	1
352	как же	1	1
353	в параллель	1	1
354	обратиться к	1	1
355	прежде всего	9	1
356	не было	1	1
357	которые не	1	1
358	у других	1	1
359	долгое время	1	1
360	понятие о	1	1
361	объединены в	1	1
362	для человека	1	1
363	он и	1	1
364	есть одно	1	1
365	фигурирует в	1	1
366	вступает в	1	1
367	на который	1	1
368	теперь к	1	1
369	то можно	1	1
370	не какого-нибудь	1	1
371	на эту	1	1
372	тому как	1	1
373	всем разнообразии	1	1
374	что же	3	1
375	явление и	1	1
376	своего исследователя	1	1
377	вошла в	1	1
378	которых он	1	1
379	узком смысле	1	1
380	но если	1	1
381	это все	1	1
382	не знает	1	1
383	пути к	2	1
384	что вообще	1	1
385	в своих	2	1
386	по поводу	1	1
387	им и	1	1
388	они не	1	1
