N	3gram	Losev_Vesc_1	Problema
93	в этом понятии	1	2
94	взятый сам по	1	2
95	не есть просто	4	2
96	по существу же	1	1
97	понятия подобно тому	1	1
98	таким образом что	1	1
99	но тут же	1	1
100	и того же	1	1
101	и сама вещь	1	1
102	крайней мере в	1	1
103	определенным образом оформленный	1	1
104	и говорить о	1	1
105	общего ни с	1	1
106	с большим трудом	1	1
107	ничего иного кроме	1	1
108	от всего прочего	5	1
109	в ней нет	1	1
110	ничем не отличаются	1	1
111	с самими вещами	1	1
112	мы говорим что	3	1
113	это не есть	1	1
114	в чем же	3	1
115	и без всякого	2	1
116	их жизни и	1	1
117	с чем не	1	1
118	ясно что смысл	1	1
119	хотя бы только	1	1
120	это было бы	1	1
121	более или менее	1	1
122	как и во	1	1
123	тут не может	1	1
124	то ясно что	1	1
125	есть прежде всего	2	1
126	самой вещи для	1	1
127	и значит что	1	1
128	другого и не	1	1
129	и есть то	2	1
130	и не только	4	1
131	еще не знали	1	1
132	все дело заключается	1	1
133	для тех или	2	1
134	но если это	2	1
135	и то и	1	1
136	смысл хотя и	1	1
137	они вовсе не	1	1
138	в той же	1	1
139	но и к	1	1
140	действительности а только	1	1
141	что не только	1	1
142	несет с собой	1	1
143	из того что	2	1
144	в собственном смысле	2	1
145	с тем что	1	1
146	с самим собою	2	1
147	как некое целое	1	1
148	в отрыве от	2	1
149	ничего общего ни	1	1
150	это и значит	2	1
151	только в своей	1	1
152	с этой точки	1	1
153	и не в	1	1
154	не сама субстанция	1	1
155	то и другое	4	1
156	есть то что	4	1
157	не есть только	2	1
158	что оно есть	4	1
159	если это так	1	1
160	оно всегда в	1	1
161	можно ли в	1	1
162	что они состоят	1	1
163	так как она	1	1
164	в том чтобы	1	1
165	том или другом	1	1
166	сих пор мы	1	1
167	с чем мы	2	1
168	с одной стороны	3	1
169	как бы мы	1	1
170	которых идет речь	1	1
171	это так то	1	1
172	только в виде	1	1
173	и тоже вполне	1	1
174	было бы весьма	1	1
175	в определенном направлении	1	1
176	и потому что	1	1
177	вещи едва ли	1	1
178	тут все дело	1	1
179	во втором случае	1	1
180	пусть мы имеем	1	1
181	тут можно идти	1	1
182	отнюдь не есть	1	1
183	так или иначе	4	1
184	когда имеется в	1	1
185	в одном случае	1	1
186	все же не	1	1
187	это не значит	1	1
188	для ее понимания	1	1
189	и не просто	3	1
190	еще и потому	1	1
191	так и останется	1	1
192	время как другие	1	1
193	тех или других	4	1
194	отличаются между собою	1	1
195	так же как	1	1
196	можно только то	1	1
197	вовсе еще не	1	1
198	сама с собой	1	1
199	есть не просто	2	1
200	и во всяком	1	1
201	быть не только	2	1
202	поэтому когда мы	1	1
203	с самой вещью	3	1
204	т д все	1	1
205	но только с	1	1
206	привело бы к	1	1
207	по себе без	2	1
208	ни даже просто	1	1
209	мы не можем	1	1
210	в настоящем же	1	1
211	от того что	1	1
212	потому и есть	1	1
213	то что мы	2	1
214	и что такое	1	1
215	уже не просто	2	1
216	это и есть	1	1
217	в первом случае	2	1
218	во всех языках	1	1
219	содержат в себе	1	1
220	равно как и	2	1
221	не только не	2	1
222	ни с чем	2	1
223	как бы ни	2	1
224	на то или	1	1
225	в самом деле	4	1
226	как таковую и	1	1
227	ту или иную	2	1
228	вещи есть сама	2	1
229	на то что	2	1
230	одного и того	1	1
231	в настоящем смысле	1	1
232	действительность и ее	2	1
233	то или другое	1	1
234	на действительность и	2	1
235	то в чем	1	1
236	к тому что	2	1
237	в результате этого	1	1
238	не только то	1	1
239	что смысл вещи	1	1
240	но исключительно только	1	1
241	для того чтобы	2	1
242	заключается не в	1	1
243	от вещи и	1	1
244	самой вещи в	2	1
245	исходить из того	1	1
246	а еще и	1	1
247	в себе не	1	1
248	только тогда когда	2	1
249	но еще и	3	1
250	они состоят из	1	1
251	д все это	1	1
252	мы еще не	2	1
