N	2gram	Tiupa_Hudo_1	Problemy
414	и внутренняя	1	1
415	глубокий и	1	1
416	входит в	4	1
417	его личности	1	1
418	главного героя	1	1
419	как другого	1	1
420	делает его	2	1
421	в итоге	2	1
422	далеко не	2	1
423	в реальной	1	1
424	этим и	1	1
425	нигде не	1	1
426	перейдем к	1	1
427	глазами другого	1	1
428	одного и	2	1
429	перед собой	1	1
430	с ума	1	1
431	или точнее	1	1
432	что такое	1	1
433	и ее	3	1
434	смысле можно	1	1
435	тем к	1	1
436	еще нет	1	1
437	но у	1	1
438	перед другим	1	1
439	всего только	1	1
440	что говорит	1	1
441	которые в	1	1
442	тем не	3	1
443	по крайней	1	1
444	по ту	1	1
445	без его	1	1
446	такого отношения	1	1
447	и более	2	1
448	том и	2	1
449	с такими	1	1
450	том же	1	1
451	бы быть	1	1
452	с эстетической	1	1
453	нас к	1	1
454	так он	1	1
455	характерные для	1	1
456	в таких	1	1
457	от нас	1	1
458	ту сторону	1	1
459	на котором	1	1
460	дело в	1	1
461	одна из	2	1
462	в основе	4	1
463	к изучению	1	1
464	материала в	2	1
465	героев и	1	1
466	к такому	1	1
467	так с	1	1
468	того чтобы	2	1
469	действующие лица	1	1
470	это еще	1	1
471	все без	1	1
472	в самой	2	1
473	слова как	5	1
474	не говорит	1	1
475	ему и	1	1
476	связи с	1	1
477	входят в	1	1
478	зрение и	1	1
479	перед ним	1	1
480	но кто	1	1
481	каждая его	1	1
482	не могут	1	1
483	когда мы	1	1
484	глаза в	2	1
485	отличается от	2	1
486	же самое	1	1
487	всего в	1	1
488	значительной степени	1	1
489	и другим	1	1
490	я но	1	1
491	он оказывается	1	1
492	для того	2	1
493	оно не	1	1
494	достоевского где	1	1
495	от друга	1	1
496	здесь не	2	1
497	говорит и	3	1
498	для читателя	2	1
499	они ни	1	1
500	своей полноте	1	1
501	реальной действительности	1	1
502	в особенности	1	1
503	не объективно	1	1
504	в себя	2	1
505	но мы	1	1
506	то время	1	1
507	и может	1	1
508	условии что	1	1
509	и совершенно	1	1
510	что может	2	1
511	здесь как	1	1
512	в последней	1	1
513	если бы	3	1
514	слова ни	1	1
515	другом а	1	1
516	ними и	1	1
517	незаметно для	1	1
518	тех кто	1	1
519	и поэтому	1	1
520	всех без	3	1
521	героя не	1	1
522	что каждый	2	1
523	после того	1	1
524	в значительной	1	1
525	эта перемена	1	1
526	это может	1	1
527	том или	1	1
528	где ей	1	1
529	лишь путем	1	1
530	во втором	4	1
531	во всей	3	1
532	крайней мере	1	1
533	боже мой	1	1
534	но она	2	1
535	обращены к	2	1
536	происходит в	1	1
537	эти последние	1	1
538	в формах	2	1
539	один из	2	1
540	но с	1	1
541	значение в	1	1
542	сознаний в	1	1
543	и развитием	1	1
544	не появляется	1	1
545	не средство	1	1
546	и весьма	2	1
547	еще и	1	1
548	действительной жизни	1	1
549	впрочем и	1	1
550	образа в	1	1
551	между этими	1	1
552	бы ни	1	1
553	не происходит	1	1
554	что ж	1	1
555	на мир	1	1
556	с одной	2	1
557	без этого	1	1
558	из которого	4	1
559	есть в	2	1
560	не входит	2	1
561	точно и	1	1
562	пусть пусть	1	1
563	на свое	1	1
564	другими людьми	1	1
565	или даже	3	1
566	больше и	1	1
567	себе в	1	1
568	ведь это	1	1
569	уклоняется от	1	1
570	для меня	2	1
571	случае не	2	1
572	человек как	1	1
573	повесть о	2	1
574	или напротив	1	1
575	он мог	1	1
576	себе от	1	1
577	v в	1	1
578	или ином	1	1
579	речи рассказчика	1	1
580	лишь один	1	1
581	но из	1	1
582	момент в	1	1
583	мир все	1	1
584	по своим	1	1
585	а именно	2	1
586	к которому	4	1
587	при всей	1	1
588	действующих лиц	1	1
589	на которые	1	1
590	к его	2	1
591	превращается в	2	1
592	не на	3	1
593	других для	1	1
594	же точно	1	1
595	обращенной к	1	1
596	о чем	2	1
597	своей структуре	1	1
598	что из	1	1
599	жизнь в	1	1
600	если не	1	1
601	о своих	1	1
602	и особенно	2	1
603	и потому	2	1
604	в строгом	1	1
605	всех людей	1	1
606	требует от	1	1
607	из которых	1	1
608	определяет его	1	1
609	он говорит	1	1
610	в данном	4	1
611	но вы	1	1
612	художественного мира	2	1
613	в мир	1	1
614	согласен с	1	1
615	этом случае	1	1
616	в любом	1	1
617	художественное произведение	1	1
618	и некоторые	2	1
619	можно сказать	5	1
620	только для	1	1
621	о его	1	1
622	с иным	1	1
623	в аспекте	2	1
624	обращения к	1	1
625	вы говорите	1	1
626	и позволяет	1	1
627	не является	4	1
628	еще одна	1	1
629	каким бы	1	1
630	его воли	1	1
631	в результате	1	1
632	между ними	4	1
633	в другой	1	1
634	мысль о	1	1
635	нечто смешное	1	1
636	строя но	1	1
637	в третьем	1	1
638	в романе	3	1
639	является непосредственным	1	1
640	своей внутренней	2	1
641	карамазов в	1	1
642	же в	1	1
643	над собою	1	1
644	на фоне	1	1
645	помимо его	1	1
646	в свою	3	1
647	из тех	2	1
648	для героя	1	1
649	роли в	4	1
650	речи как	1	1
651	того или	3	1
652	и другие	2	1
653	в своих	1	1
