N	2gram	Losev_Dial_2	Myslijsy
272	сказать чтобы	1	2
273	во многих	1	2
274	что она	14	2
275	как оно	1	2
276	он все	1	2
277	он не	4	2
278	не значит	3	2
279	не как	2	2
280	том и	1	2
281	из него	1	2
282	подобно тому	1	2
283	но самое	1	2
284	в мире	2	2
285	форма есть	1	2
286	об этом	3	2
287	образ не	1	2
288	это было	3	2
289	этом мы	1	2
290	тех которые	1	2
291	она и	2	2
292	одна и	4	2
293	чем в	1	2
294	в других	1	2
295	но что	7	2
296	и при	2	2
297	по тому	1	2
298	представить себе	1	2
299	оно живет	1	2
300	от его	1	2
301	вопрос о	3	2
302	сами по	3	2
303	теми же	1	2
304	и вообще	6	2
305	даже в	3	2
306	же мы	3	2
307	можем сказать	1	2
308	тому что	2	2
309	она не	8	2
310	даже не	1	2
311	виду что	2	2
312	и другое	1	2
313	самого начала	2	2
314	с живым	1	2
315	в сущности	2	2
316	и сама	1	2
317	дело не	2	2
318	иметь в	2	2
319	и притом	7	2
320	и его	5	2
321	уже и	2	2
322	что на	2	2
323	в области	2	2
324	не могут	4	2
325	или лучше	1	2
326	оно не	1	2
327	из себя	1	2
328	и это	5	2
329	не существует	1	2
330	не могу	6	2
331	значение этого	1	2
332	в ее	4	2
333	данном случае	2	2
334	духа и	1	2
335	и когда	4	2
336	в образе	1	2
337	можно только	2	2
338	сама она	1	2
339	пор пока	1	2
340	и здесь	1	2
341	то уже	2	2
342	но мы	2	2
343	от земли	2	2
344	нас в	1	2
345	все в	2	2
346	как нет	1	2
347	судить о	1	2
348	можно видеть	1	2
349	когда оно	2	2
350	природы и	1	2
351	может иметь	3	2
352	происходит в	1	2
353	есть поэзия	1	2
354	быть и	4	2
355	мы видим	2	2
356	тот же	1	2
357	бы ни	2	2
358	именно на	1	2
359	конечно не	6	2
360	если мы	2	2
361	и они	2	2
362	в виде	2	2
363	что будет	1	2
364	пока не	1	2
365	друг друга	1	2
366	из нее	1	2
367	есть слово	1	2
368	и даже	14	2
369	тела и	5	2
370	свою историю	1	2
371	с другой	5	2
372	или иначе	2	2
373	сказать несколько	1	2
374	и прежде	2	2
375	было и	1	2
376	и др	1	2
377	превращается в	1	2
378	к науке	1	2
379	которые не	2	2
380	с которым	1	2
381	как ни	2	2
382	равно как	1	2
383	на который	2	2
384	к его	1	2
385	его содержание	1	2
386	только для	1	2
387	из которых	1	2
388	по своему	5	2
389	а если	1	2
390	тому как	1	2
391	в состоянии	2	2
392	том смысле	4	2
393	поэзия не	1	2
394	в это	3	2
395	из тех	1	2
396	развития и	1	2
397	большею частью	2	2
398	и как	10	2
399	мы должны	2	2
400	во время	2	2
401	я в	1	2
402	хотя в	2	2
403	мысли о	1	2
404	но эта	1	2
405	не что	3	2
406	из этого	1	2
407	есть и	6	2
408	только о	2	2
409	об отношении	1	2
410	в голову	1	2
411	точно так	1	2
412	все что	1	2
413	в своих	2	2
414	можно назвать	1	2
415	который должен	1	1
416	также что	2	1
417	речь идет	1	1
418	потом и	1	1
419	от самой	1	1
420	связана с	2	1
421	того же	1	1
422	есть известное	2	1
423	он может	2	1
424	идет о	1	1
425	показать что	1	1
426	смотрит на	1	1
427	тем же	2	1
428	представление об	1	1
429	выражается в	1	1
430	должна быть	5	1
431	в их	2	1
432	в сфере	2	1
433	со всех	1	1
434	всего того	1	1
435	бы уже	1	1
436	также имеет	2	1
437	для своего	1	1
438	только начинается	1	1
439	которую мы	1	1
440	уже более	1	1
441	и новые	1	1
442	себе он	1	1
443	явление если	1	1
444	не была	1	1
445	ему в	1	1
446	в некотором	1	1
447	из глубины	1	1
448	что можно	1	1
449	зависимости от	2	1
450	всех сторон	1	1
451	без всякого	4	1
452	это время	3	1
453	во мне	4	1
454	что оба	1	1
455	и этого	1	1
456	на них	1	1
457	он сам	1	1
458	быть в	4	1
459	в чем	3	1
460	во всех	2	1
461	не без	1	1
462	сказать и	1	1
463	различия между	2	1
464	на высоте	1	1
465	но не	6	1
466	мысли если	1	1
467	но как	5	1
468	явлений и	2	1
469	мы же	2	1
470	не все	1	1
471	в новом	1	1
472	нужно быть	1	1
473	отличие от	1	1
474	ведь мы	2	1
475	нет и	1	1
476	разница в	1	1
477	можно представить	1	1
478	меньше всего	1	1
479	тем больше	1	1
480	первый взгляд	1	1
481	субъекта и	4	1
482	его на	1	1
483	дает нам	1	1
484	и напряженность	1	1
485	о всякой	1	1
486	перед нами	2	1
487	для которой	1	1
488	и отчасти	1	1
489	духа в	1	1
490	себе как	3	1
491	та же	4	1
492	сказать о	1	1
493	он в	1	1
494	от действительности	1	1
495	в этой	3	1
496	только один	1	1
497	чувств и	1	1
498	жизнь как	1	1
499	иначе и	2	1
500	если он	1	1
501	и идея	1	1
502	но на	1	1
503	мы получим	1	1
504	быть только	2	1
505	вообще не	1	1
506	или быть	1	1
507	и стало	5	1
508	время и	2	1
509	что же?	1	1
510	выходя за	2	1
511	слова а	1	1
512	вещи то	1	1
513	и еще	1	1
514	и совершенно	2	1
515	котором мы	1	1
516	оно должно	2	1
517	в степени	1	1
518	свое время	1	1
519	чем она	1	1
520	мы например	1	1
521	на этом	2	1
522	есть мифическое	1	1
523	форма в	1	1
524	но все	2	1
525	как надо	1	1
526	от нее	1	1
527	что этот	3	1
528	главным образом	1	1
529	значение в	1	1
530	есть все	1	1
531	разница между	2	1
532	на все	2	1
533	с целью	2	1
534	заключается в	4	1
535	не умеет	2	1
536	как по-видимому	1	1
537	может стать	1	1
538	действительности в	1	1
539	он есть	3	1
540	не вся	1	1
541	всем известно	1	1
542	в природу	1	1
543	им самим	1	1
544	только одно	2	1
545	не ясно	1	1
546	далеко не	1	1
547	восприятие и	1	1
548	показывает что	1	1
549	бы было	1	1
550	всю жизнь	1	1
551	во внимание	3	1
552	на родном	1	1
553	только указывает	1	1
554	видим как	1	1
555	и тогда	3	1
556	понятия и	1	1
557	одного и	1	1
558	сосредоточиться на	1	1
559	на первый	1	1
560	в эту	1	1
561	в своей	8	1
562	не во	2	1
563	взгляд на	2	1
564	образе который	1	1
565	мы называем	1	1
566	оно выражается	1	1
567	далее в	2	1
568	и значит	1	1
569	и другого	1	1
570	человеческого тела	1	1
571	и этой	1	1
572	бы мы	1	1
573	есть его	1	1
574	а есть	1	1
575	его мы	1	1
576	но он	4	1
577	друг другу	1	1
578	тому чтобы	1	1
579	на всю	2	1
580	и потом	2	1
581	искусство значит	1	1
582	имеет свое	1	1
583	что эта	1	1
584	что с	2	1
585	но для	1	1
586	истории и	1	1
587	как о	1	1
588	ее с	1	1
589	не по	2	1
590	ибо эта	1	1
591	в самых	1	1
592	восприятия но	1	1
593	во всякой	1	1
594	того и	2	1
595	ничего не	3	1
596	поэтическое произведение	2	1
597	и по-видимому	1	1
598	и познания	1	1
599	или как	3	1
600	чтобы их	1	1
601	все члены	1	1
602	или когда	1	1
603	во всем	1	1
604	и звуки	1	1
605	сознание это	1	1
606	следует что	2	1
607	как будто	7	1
608	этом отношении	1	1
609	состояние духа	1	1
610	не потому	6	1
611	другой форме	1	1
612	по ней	1	1
613	у меня	3	1
614	от их	2	1
615	мысли так	1	1
616	все то	1	1
617	начиная с	1	1
618	поэтические образы	1	1
619	истории не	1	1
620	и такие	1	1
621	я сам	2	1
622	наоборот в	1	1
623	его с	3	1
624	той или	4	1
625	они и	1	1
626	всегда есть	2	1
627	всегда в	1	1
628	на предмет	1	1
629	как не	2	1
630	но при	1	1
631	в собственном	1	1
632	пределы мира	2	1
633	с самого	2	1
634	то время	4	1
635	ясно что	4	1
636	всей своей	1	1
637	разной мере	1	1
638	нечто другое	1	1
639	себе только	1	1
640	по этой	2	1
641	в другом	4	1
642	времени и	9	1
643	себя что	1	1
644	границы но	1	1
645	на которую	1	1
646	сознания и	5	1
647	том как	2	1
648	это только	3	1
649	а все	1	1
650	и возникновения	1	1
651	как у	1	1
652	отвлеченности и	1	1
653	смысле и	1	1
654	не был	1	1
655	нечто совсем	1	1
656	возможна только	1	1
657	тому и	1	1
658	это то	1	1
659	и другому	1	1
660	с тою	1	1
661	нечто в	1	1
662	и поэтому	1	1
663	не стоит	1	1
664	на что	1	1
665	частях своих	1	1
666	эти качества	1	1
667	все его	3	1
668	как эта	1	1
669	ли она	1	1
670	может не	4	1
671	любви к	1	1
672	времени в	2	1
673	науке и	1	1
674	вещи если	1	1
675	а у	1	1
676	это в	1	1
677	от них	1	1
678	и во	1	1
679	не отличаются	2	1
680	и всякая	2	1
681	а потому	2	1
682	на одном	1	1
683	он берет	2	1
684	и можно	2	1
685	них в	1	1
686	что бы	2	1
687	и всякое	1	1
688	если это	1	1
689	эти последние	1	1
690	что здесь	2	1
691	но с	1	1
692	времени можно	2	1
693	оно и	1	1
694	обе эти	1	1
695	если скажем	1	1
696	на другие	1	1
697	для понятия	1	1
698	понимание есть	2	1
699	из многих	1	1
700	как нечто	4	1
701	и поэтическое	1	1
702	их не	1	1
703	процессов в	1	1
704	вопрос об	4	1
705	кроме этого	1	1
706	науке в	1	1
707	с одной	2	1
708	восприятием и	1	1
709	человека с	1	1
710	к поэзии	2	1
711	есть я	1	1
712	это показывает	1	1
713	разные времена	1	1
714	находится с	1	1
715	а это	1	1
716	в душе	7	1
717	но совершенно	1	1
718	данных в	1	1
719	из них	3	1
720	превращаются в	1	1
721	одно из	4	1
722	свете и	1	1
723	всякую мысль	1	1
724	в пространстве	1	1
725	эти понятия	1	1
726	при всей	1	1
727	бытия и	1	1
728	у него	1	1
729	его мысль	1	1
730	которые могут	1	1
731	не выходя	2	1
732	есть выражение	3	1
733	ее на	1	1
734	образ может	1	1
735	бы это	3	1
736	же это	4	1
737	по направлению	1	1
738	были бы	1	1
739	из двух	1	1
740	мне и	1	1
741	мы это	2	1
742	говорим о	1	1
743	с другим	1	1
744	нет самого	1	1
745	в немногих	1	1
746	отличаются от	1	1
747	за пределы	4	1
748	здесь в	1	1
749	будет ли	2	1
750	которой все	1	1
751	к которому	1	1
752	только к	2	1
753	прежде всего	8	1
754	одной стороны	1	1
755	может ли	1	1
756	от вещи	1	1
757	в руках	1	1
758	от какой-нибудь	1	1
759	человеческой жизни	2	1
760	в бытии	2	1
761	однако не	1	1
762	бы совершенно	1	1
763	не об	1	1
764	его как	1	1
765	в одно	5	1
766	в связи	4	1
767	в частности	2	1
768	с первого	2	1
769	выражение как	1	1
770	эта бумага	1	1
771	наука есть	1	1
772	потому есть	1	1
773	как это	7	1
774	в познание	1	1
775	из трех	1	1
776	с началом	1	1
777	стать только	1	1
778	если она	2	1
779	то можно	1	1
780	в разной	2	1
781	без помощи	1	1
782	надо было	1	1
783	к самому	1	1
784	это делается	1	1
785	быть во	2	1
786	она есть	9	1
787	образом и	1	1
788	не видят	1	1
789	тождественное с	1	1
790	делу не	1	1
791	а потом	4	1
792	образ и	1	1
793	никакой возможности	1	1
794	возможность и	1	1
795	чувства и	1	1
796	как нельзя	2	1
797	сам не	2	1
798	это значит	8	1
799	и менее	1	1
800	вес то	1	1
801	как из	2	1
802	и нет	2	1
803	внимания на	1	1
804	к новому	1	1
805	как первое	1	1
806	чем та	1	1
807	из ряда	1	1
808	вещь а	1	1
809	все же	4	1
810	важно то	1	1
811	ее можно	1	1
812	возможно когда	1	1
813	или только	1	1
814	или в	2	1
815	мы только	2	1
816	его не	2	1
817	мира и	1	1
818	о котором	3	1
819	человек и	1	1
820	постоянно и	1	1
821	или другой	3	1
822	к одной	1	1
823	то не	3	1
824	ее и	1	1
825	лишь как	1	1
826	или нет	3	1
827	но о	2	1
828	и самое	1	1
829	к внешнему	1	1
830	ибо в	1	1
831	или за	1	1
832	от всего	2	1
833	скажем что	1	1
834	ее в	2	1
835	или не	2	1
836	же в	2	1
837	нас от	1	1
838	бы на	1	1
839	бы оно	1	1
840	менее в	1	1
841	нам в	1	1
842	здесь только	1	1
843	имеет целью	1	1
844	есть следовательно	1	1
845	которая на	1	1
846	но если	1	1
847	же будет	1	1
848	не знает	1	1
849	другой стороны	4	1
850	не быть	2	1
851	состоит из	1	1
852	существует в	1	1
853	была бы	3	1
854	общего с	1	1
855	в глаза	1	1
856	потому почему	1	1
857	что сущность	2	1
858	от поэзии	1	1
859	что под	1	1
860	и идеи	2	1
861	в свое	1	1
862	делается не	1	1
863	жизни и	6	1
864	видим в	1	1
865	то оно	3	1
866	и эта	1	1
867	уже после	1	1
868	невозможна без	1	1
869	как на	1	1
870	смысле что	3	1
871	слова это	1	1
